N	2gram	Bakhtin_Fr_2	Psycholo
226	всяком случае	2	2
227	место в	3	2
228	он дает	2	2
229	не понимает	1	2
230	это произошло	1	2
231	и эти	2	2
232	их в	3	2
233	том же	1	2
234	в этих	4	2
235	что этот	1	2
236	все более	1	2
237	вплоть до	2	2
238	как можно	1	2
239	лиц и	3	2
240	считает что	1	2
241	он с	1	2
242	его от	1	2
243	в самой	2	2
244	же время	6	2
245	не вполне	1	2
246	такие же	1	2
247	ни в	3	2
248	оно не	1	2
249	она не	1	2
250	романе в	1	2
251	в особенности	5	2
252	так в	3	2
253	роль в	5	2
254	что такие	1	2
255	по сравнению	2	2
256	понятно что	2	2
257	и вообще	3	2
258	и здесь	1	2
259	во всяком	2	2
260	к действительности	1	2
261	после того	1	2
262	в игре	1	2
263	от восприятия	1	2
264	в его	18	2
265	в свете	1	2
266	и следовательно	2	2
267	в него	2	2
268	людей с	3	2
269	к нему	3	2
270	в новой	2	2
271	в какой	1	2
272	это означает	1	2
273	именно на	2	2
274	и у	1	2
275	говорит о	1	2
276	слова в	1	2
277	мы находим	4	2
278	в одном	3	2
279	вовсе не	10	2
280	с этими	1	2
281	отношение к	8	2
282	к ним	1	2
283	в день	3	2
284	от игры	1	2
285	к которому	1	2
286	не было	4	2
287	не на	1	2
288	и далее	1	2
289	в руках	1	2
290	там где	4	2
291	вместе с	2	2
292	если она	1	2
293	из которых	1	2
294	сравнению с	2	2
295	есть как	1	2
296	более и	1	2
297	но это	2	2
298	тому или	1	2
299	форм и	2	2
300	и часто	1	2
301	для выражения	1	2
302	не существует	1	2
303	для нас	1	2
304	первый раз	1	2
305	в романе	9	2
306	другой стороны	3	2
307	состоит из	1	2
308	их с	1	2
309	на этот	1	2
310	или иного	1	2
311	в свое	4	2
312	и от	1	2
313	это в	2	2
314	все что	2	2
315	литературы а	1	1
316	как известно	2	1
317	ни его	1	1
318	говоря о	1	1
319	одним из	2	1
320	человека и	3	1
321	и странным	1	1
322	утверждение что	1	1
323	на наши	1	1
324	в эстетике	2	1
325	он может	1	1
326	к эпохе	1	1
327	по этим	1	1
328	тем же	1	1
329	по преимуществу	2	1
330	с темой	1	1
331	отношения к	4	1
332	и связанное	1	1
333	и за	2	1
334	в несколько	1	1
335	и значение	2	1
336	характер его	1	1
337	точкой зрения	1	1
338	что уже	1	1
339	было особенно	1	1
340	почти все	3	1
341	роман с	1	1
342	роман в	1	1
343	на тему	1	1
344	мы и	1	1
345	самой границе	1	1
346	и со	3	1
347	литературы и	2	1
348	образы с	1	1
349	время в	1	1
350	романов с	1	1
351	глаза на	1	1
352	как если	1	1
353	с одной	3	1
354	могло быть	1	1
355	жить и	4	1
356	только тогда	1	1
357	и т.д	2	1
358	должны были	1	1
359	а и	1	1
360	иногда и	1	1
361	впервые и	1	1
362	за пределы	2	1
363	связи и	1	1
364	чем же	1	1
365	в истории	6	1
366	независимо от	1	1
367	выйти из	1	1
368	что касается	2	1
369	и где	1	1
370	они дают	1	1
371	всей художественной	1	1
372	к числу	2	1
373	в противоположность	2	1
374	о духовенстве	1	1
375	где все	1	1
376	только то	2	1
377	животных и	1	1
378	это есть	1	1
379	можно не	1	1
380	в нашем	2	1
381	из этих	5	1
382	в большинстве	1	1
383	нами в	1	1
384	только один	1	1
385	не могла	1	1
386	вследствие этого	2	1
387	этот процесс	4	1
388	весь свой	1	1
389	широкое и	2	1
390	необъясненным для	1	1
391	ключ к	2	1
392	можно раскрыть	1	1
393	этой формулой	2	1
394	в силу	1	1
395	и дурных	1	1
396	на совершенно	2	1
397	но этого	1	1
398	свое время	3	1
399	в плане	3	1
400	всех своих	1	1
401	людей и	1	1
402	так например	2	1
403	в нее	1	1
404	говоря в	1	1
405	в основу	1	1
406	но все	4	1
407	касается до	1	1
408	в совершенно	1	1
409	и дальше	1	1
410	в другом	2	1
411	а по	1	1
412	его в	1	1
413	и под	3	1
414	этих вопросов	1	1
415	всем известно	1	1
416	но именно	3	1
417	и была	1	1
418	вводит в	1	1
419	роли и	1	1
420	в стихах	1	1
421	образы в	4	1
422	одна и	1	1
423	всегда и	1	1
424	он и	1	1
425	мы видели	3	1
426	чем в	1	1
427	элемента в	1	1
428	с еще	1	1
429	лучше всего	1	1
430	в эту	5	1
431	которая является	1	1
432	но если	1	1
433	в переводе	1	1
434	таким же	1	1
435	причины и	1	1
436	это ощущение	3	1
437	наших дней	2	1
438	в котором	1	1
439	то для	1	1
440	самый момент	1	1
441	что вся	1	1
442	выходит за	1	1
443	стоит в	1	1
444	из области	1	1
445	чтобы выразить	1	1
446	мяса и	1	1
447	времен и	1	1
448	так называемое	1	1
449	от чтения	1	1
450	в устах	2	1
451	в историческом	1	1
452	новым и	1	1
453	почти исключительное	1	1
454	суждения о	1	1
455	истории о	1	1
456	что эта	1	1
457	с теми	1	1
458	одну лишь	1	1
459	они нашли	1	1
460	эти формы	2	1
461	дело в	1	1
462	одна из	4	1
463	своего существования	1	1
464	к этим	3	1
465	этой истории	1	1
466	сторон этого	1	1
467	когда они	1	1
468	только не	1	1
469	на язык	1	1
470	в разных	1	1
471	видят в	1	1
472	в качестве	2	1
473	от эпохи	1	1
474	именно с	1	1
475	здесь на	1	1
476	она никогда	1	1
477	почти исключительно	1	1
478	к ней	2	1
479	прибегать к	1	1
480	же он	1	1
481	с новой	1	1
482	связи с	2	1
483	ничто не	1	1
484	так называемый	1	1
485	эти три	1	1
486	не нуждается	1	1
487	в области	4	1
488	формы для	1	1
489	с другом	1	1
490	события но	1	1
491	точке зрения	1	1
492	только от	1	1
493	он имел	1	1
494	и другим	1	1
495	который утверждал	1	1
496	всего что	2	1
497	они и	1	1
498	не есть	1	1
499	о роли	1	1
500	в одну	2	1
501	должен быть	1	1
502	для себя	1	1
503	они стали	1	1
504	нам то	1	1
505	как мы	7	1
506	и о	4	1
507	всем этим	1	1
508	существенное значение	3	1
509	в собственном	3	1
510	характер и	4	1
511	куда он	1	1
512	в себя	6	1
513	с самого	1	1
514	культуры и	3	1
515	художественное творчество	1	1
516	времени и	6	1
517	в борьбе	1	1
518	еще в	2	1
519	силу того	1	1
520	с этого	1	1
521	чтобы им	1	1
522	на что	1	1
523	новых и	1	1
524	один человек	1	1
525	стремление к	1	1
526	означает что	1	1
527	ярче всего	1	1
528	в тех	2	1
529	это объясняется	1	1
530	о нем	1	1
531	который пишет	1	1
532	произведение это	2	1
533	можно сказать	2	1
534	всего можно	1	1
535	и во	4	1
536	что люди	2	1
537	ее от	1	1
538	эти два	2	1
539	человеческую жизнь	1	1
540	представления о	1	1
541	влияния и	3	1
542	и она	1	1
543	вся жизнь	1	1
544	эту область	1	1
545	что только	2	1
546	с ними	1	1
547	природой и	2	1
548	явления в	1	1
549	он совершенно	1	1
550	правда и	1	1
551	эти источники	1	1
552	особенность его	1	1
553	яркой и	1	1
554	свою эпоху	1	1
555	здесь с	2	1
556	со всеми	2	1
557	какой степени	1	1
558	до наших	2	1
559	история и	1	1
560	конечно не	1	1
561	этом что	1	1
562	он начинает	1	1
563	всем его	1	1
564	ни одного	1	1
565	не дает	3	1
566	за ним	1	1
567	формулой как	1	1
568	они делают	1	1
569	который как	1	1
570	для него	9	1
571	и художественно	1	1
572	новой точки	1	1
573	и та	1	1
574	прежде всего	19	1
575	свой смысл	1	1
576	носит характер	1	1
577	не о	1	1
578	только с	3	1
579	свое выражение	1	1
580	и целый	1	1
581	имели бы	1	1
582	игре и	1	1
583	с общим	1	1
584	и сознание	1	1
585	о влиянии	1	1
586	и ему	1	1
587	игры и	2	1
588	именно в	6	1
589	их от	1	1
590	и прежде	2	1
591	нашего исследования	1	1
592	один и	1	1
593	себя и	1	1
594	связано с	2	1
595	смысла и	2	1
596	нужно сказать	3	1
597	века и	3	1
598	целым рядом	1	1
599	есть лишь	1	1
600	чем на	1	1
601	искать в	1	1
602	на эту	2	1
603	стиль и	1	1
604	существу и	1	1
605	под влиянием	2	1
606	в связи	2	1
607	и законы	1	1
608	ряд других	1	1
609	бы чрезвычайно	1	1
610	как именно	2	1
611	с помощью	1	1
612	этой же	1	1
613	это понятно	1	1
614	ко всем	1	1
615	бы это	1	1
616	с конца	1	1
617	литературы для	1	1
618	одной стороны	3	1
619	такого рода	2	1
620	во все	2	1
621	и там	1	1
622	вокруг себя	2	1
623	для понимания	2	1
624	если это	1	1
625	друг с	1	1
626	и смерти	5	1
627	его творчество	1	1
628	еще раз	2	1
629	этом случае	1	1
630	благодаря этому	4	1
631	человека который	1	1
632	здравого смысла	2	1
633	уже от	1	1
634	о его	1	1
635	этого метода	1	1
636	вошла в	1	1
637	самое существенное	1	1
638	в более	1	1
639	любовь к	1	1
640	на самой	1	1
641	вся остальная	1	1
642	его творчества	3	1
643	на новый	2	1
644	произведениях и	1	1
645	бы в	1	1
646	не более	1	1
647	что из	1	1
648	будто бы	1	1
649	и наконец	1	1
650	исключительно в	1	1
651	не сумела	1	1
652	утверждал что	1	1
653	за этим	1	1
654	от всякого	1	1
655	его утверждение	1	1
656	а о	1	1
657	цель и	1	1
658	и эта	2	1
659	понимать как	1	1
660	далее он	1	1
661	и судьба	1	1
662	сводить к	1	1
663	является и	1	1
664	и оценить	1	1
665	существенное отличие	1	1
666	они еще	1	1
667	это и	2	1
668	из своей	2	1
669	в виде	1	1
670	не подлежат	1	1
671	и другие	2	1
672	по поводу	2	1
673	что за	1	1
674	к этому	1	1
