N	2gram	Potebnia_M_3	Myshleni
863	слова есть	3	1
864	видеть из	1	1
865	и наши	1	1
866	заставляет нас	2	1
867	каждое из	2	1
868	и действия	2	1
869	и таким	1	1
870	или по	1	1
871	это последнее	2	1
872	к вопросу	1	1
873	случае он	1	1
874	тем и	3	1
875	наоборот в	1	1
876	чего я	1	1
877	от мысли	1	1
878	и остановимся	1	1
879	того о	1	1
880	это можно	3	1
881	мы только	1	1
882	том виде	1	1
883	внутренней связи	1	1
884	как именно	1	1
885	для нас	20	1
886	от него	2	1
887	и все	3	1
888	из себя	2	1
889	или нет	1	1
890	и которое	1	1
891	вообще в	1	1
892	хотя в	1	1
893	разницу между	2	1
894	что этот	1	1
895	между ними	1	1
896	мере своего	1	1
897	была бы	4	1
898	ему но	1	1
899	нам возможность	2	1
900	она по-видимому	1	1
901	первом случае	2	1
902	месте но	1	1
903	оно не	4	1
904	видоизменяет и	1	1
905	но эти	1	1
906	это так	1	1
907	на ту	1	1
908	и это	4	1
909	это в	2	1
910	по которому	5	1
911	гораздо более	1	1
912	которая не	2	1
913	смысле что	1	1
