N	2gram	Bakhtin_Pr_3	Freidism
132	в таком	2	4
133	человека и	7	3
134	собственном смысле	2	3
135	теперь мы	4	3
136	он был	1	3
137	не найдем	1	3
138	а только	1	3
139	в общем	1	3
140	один и	1	3
141	как в	7	3
142	и той	2	3
143	человек на	1	3
144	между двумя	1	3
145	следующей главе	1	3
146	и тот	3	3
147	в себе	5	3
148	но ведь	1	3
149	главным образом	3	3
150	о которой	1	3
151	одной и	1	3
152	и по	3	3
153	что все	1	3
154	и может	1	3
155	конечно в	2	3
156	было бы	5	3
157	уже знаем	1	3
158	мы имеем	1	3
159	очень важный	1	3
160	нисколько не	1	3
161	мысли и	1	3
162	можем сказать	1	3
163	самого начала	4	3
164	одна из	7	3
165	на него	1	3
166	мыслей и	1	3
167	в сознании	2	3
168	к себе	6	3
169	бы он	1	3
170	с ее	1	3
171	и этим	1	3
172	и смерть	1	3
173	и что	1	3
174	на всех	1	3
175	и она	1	3
176	со всеми	8	3
177	человека с	1	3
178	человека к	3	3
179	у него	1	3
180	в них	2	3
181	и т.п	31	3
182	о себе	2	3
183	вместе с	2	3
184	по своему	6	3
185	слова и	3	3
186	и от	3	3
187	но это	3	3
188	когда он	1	3
189	не знает	4	3
190	от всех	1	3
191	жизни и	9	3
192	ни на	1	3
193	ее в	3	3
194	ли мы	1	2
195	в такой	1	2
196	и то	1	2
197	это и	1	2
198	и до	5	2
199	ее целом	1	2
200	нам в	1	2
201	того же	2	2
202	в ее	3	2
203	видели что	2	2
204	с которыми	1	2
205	себе и	1	2
206	отличие от	1	2
207	большое значение	1	2
208	значение для	2	2
209	относится к	1	2
210	всю эту	1	2
211	в своем	1	2
212	что это	2	2
213	и современная	1	2
214	или во	1	2
215	человек не	1	2
216	что она	1	2
217	их в	2	2
218	на этой	1	2
219	это было	3	2
220	это не	6	2
221	на почве	1	2
222	чаще всего	1	2
223	и смерти	2	2
224	поэтому они	1	2
225	только о	1	2
226	этом мы	1	2
227	этого не	1	2
228	всю жизнь	1	2
229	и уже	2	2
230	так называемый	1	2
231	желал бы	1	2
232	том что	5	2
233	в эту	3	2
234	на один	1	2
235	но если	1	2
236	мы конечно	1	2
237	в их	2	2
238	мы говорили	1	2
239	в отличие	1	2
240	сих пор	5	2
241	но во	1	2
242	иным как	1	2
243	освободиться от	1	2
244	как это	2	2
245	его целом	1	2
246	в таких	1	2
247	правда в	2	2
248	в науке	1	2
249	и притом	1	2
250	в процессе	1	2
251	в самых	1	2
252	реальности и	1	2
253	тем не	2	2
254	и мысли	2	2
255	и теперь	1	2
256	только с	1	2
257	этом отношении	1	2
258	в области	3	2
259	в момент	1	2
260	все то	3	2
261	и символы	2	2
262	должны быть	1	2
263	предыдущей главе	1	2
264	они и	2	2
265	и самое	1	2
266	на основе	2	2
267	можно сделать	1	2
268	продолжает жить	2	2
269	и вообще	3	2
270	о нем	1	2
271	и поступки	1	2
272	до сих	5	2
273	этих двух	2	2
274	нуждается в	1	2
275	что и	3	2
276	во всей	4	2
277	которые он	1	2
278	от этих	1	2
279	всего этого	1	2
280	и об	1	2
281	мир в	1	2
282	как ее	1	2
283	быть и	2	2
284	на которой	1	2
285	мы видим	2	2
286	проникнуть в	1	2
287	очень много	1	2
288	для всех	2	2
289	не можем	1	2
290	и у	7	2
291	уже в	2	2
292	только на	1	2
293	и они	2	2
294	из них	4	2
295	а потому	1	2
296	потому и	1	2
297	в конце	3	2
298	с этими	1	2
299	заметить что	1	2
300	рядом с	1	2
301	и даже	2	2
302	влияние на	12	2
303	с другой	2	2
304	человека в	3	2
305	здесь в	10	2
306	ничем не	1	2
307	связано с	1	2
308	более того	6	2
309	а не	11	2
310	речи и	1	2
311	в предыдущей	1	2
312	мы остановимся	2	2
313	и связанных	1	2
314	со всею	1	2
315	для понимания	2	2
316	в развитии	3	2
317	же самое	1	2
318	к другим	2	2
319	это уже	1	2
320	не существует	1	2
321	формы и	3	2
322	ибо не	1	2
323	и ни	1	2
324	поэтому все	1	2
325	конце концов	1	2
326	все они	1	2
327	да и	2	2
328	и начинается	1	2
329	к его	1	2
330	всех других	2	2
331	есть и	2	2
332	в заключение	2	2
333	вполне понятно	1	2
334	и другие	9	2
335	в своих	2	2
336	к этому	4	2
337	во сне	5	2
338	как на	1	2
339	они не	3	2
340	этим как	1	1
341	которой звучит	1	1
342	ту же	1	1
343	поступки человека	1	1
344	одним из	3	1
345	относится и	1	1
346	и через	3	1
347	органическое единство	1	1
348	но тем	1	1
349	но был	1	1
350	не признает	1	1
351	конечно с	1	1
352	этого он	1	1
353	века в	4	1
354	и завершенности	1	1
355	в несколько	1	1
356	или наоборот	2	1
357	со смертью	2	1
358	но она	1	1
359	жизни как	4	1
360	ему в	1	1
361	мы и	2	1
362	то это	1	1
363	конечно и	4	1
364	в целом	1	1
365	что можно	1	1
366	их лежит	1	1
367	в каждой	1	1
368	проявляется в	4	1
369	дает им	1	1
370	оказывается что	1	1
371	имеет по	1	1
372	последнее и	1	1
373	получить только	1	1
374	время в	1	1
375	но конечно	1	1
376	жить и	4	1
377	силы и	2	1
378	же она	1	1
379	в качестве	1	1
380	с собою	1	1
381	иногда и	3	1
382	нет и	1	1
383	воспроизводится в	1	1
384	что они	1	1
385	его развития	1	1
386	путем анализа	1	1
387	которые не	2	1
388	в истории	3	1
389	независимо от	1	1
390	это был	2	1
391	как уже	1	1
392	человека правда	1	1
393	был связан	1	1
394	но эта	1	1
395	представлял себе	1	1
396	которую они	1	1
397	образом и	1	1
398	говорили что	1	1
399	он в	2	1
400	жизни так	1	1
401	это тот	1	1
402	только один	1	1
403	как он	2	1
404	люди а	1	1
405	всех внешних	1	1
406	что было	1	1
407	на различных	1	1
408	он ни	1	1
409	все другие	1	1
410	запреты и	1	1
411	и социальной	1	1
412	глубже и	1	1
413	начала его	1	1
414	идеи и	3	1
415	свои собственные	1	1
416	из него	1	1
417	важный момент	1	1
418	в нее	1	1
419	в основу	1	1
420	это конечно	2	1
421	ее по	1	1
422	как они	1	1
423	а затем	4	1
424	жизни поэтому	1	1
425	поэтому мы	1	1
426	со всем	1	1
427	и которые	2	1
428	большее значение	1	1
429	должны перейти	1	1
430	каждого из	2	1
431	форму и	1	1
432	этом смысле	1	1
433	связанная с	2	1
434	самих и	1	1
435	должен был	1	1
436	и тем	2	1
437	в беседе	2	1
438	поведения и	1	1
439	не чем	1	1
440	во многом	2	1
441	для них	1	1
442	о которых	1	1
443	далеко не	2	1
444	под прикрытием	2	1
445	не всегда	1	1
446	он и	1	1
447	чем в	1	1
448	знакомая нам	1	1
449	и философского	2	1
450	в один	2	1
451	и мышления	2	1
452	таким же	1	1
453	и сосредоточивает	1	1
454	и тут	1	1
455	нас не	1	1
456	не интересует	1	1
457	наших дней	3	1
458	и без	3	1
459	исключительным и	1	1
460	еще с	1	1
461	не к	1	1
462	живут в	1	1
463	которые в	1	1
464	творчества и	1	1
465	по крайней	1	1
466	иной раз	1	1
467	и истории	1	1
468	если и	1	1
469	между людьми	3	1
470	непосредственно связано	1	1
471	человека но	1	1
472	отметить что	2	1
473	друг друга	1	1
474	это последнее	1	1
475	и внутренней	1	1
476	и отдельных	1	1
477	образом в	2	1
478	направлениями и	2	1
479	не сделал	1	1
480	а во	1	1
481	и порядка	1	1
482	к ней	1	1
483	ровно ничего	1	1
484	сущность его	1	1
485	слове и	1	1
486	характерные для	1	1
487	но теперь	1	1
488	внешней и	1	1
489	и направлений	1	1
490	это один	2	1
491	что на	1	1
492	ли это	1	1
493	и со	1	1
494	только наиболее	1	1
495	и далее	1	1
496	и здесь	1	1
497	истории не	1	1
498	нет ни	2	1
499	в направлении	1	1
500	их правда	1	1
501	беседе с	1	1
502	мы все	2	1
503	является одним	1	1
504	за что	1	1
505	смерти и	4	1
506	той или	1	1
507	по сравнению	4	1
508	уже на	2	1
509	своего отца	1	1
510	если же	1	1
511	о том	2	1
512	состояния которое	1	1
513	и это	3	1
514	и которая	1	1
515	своего развития	1	1
516	но при	1	1
517	на другой	1	1
518	овладеть этим	1	1
519	художественным образом	1	1
520	в дальнейшем	7	1
521	как с	1	1
522	до самого	1	1
523	котором он	1	1
524	в мире	5	1
525	времени и	2	1
526	реальной жизни	1	1
527	мог бы	1	1
528	с собой	1	1
529	значение имеют	1	1
530	в результате	1	1
531	жизнь и	1	1
532	мы в	1	1
533	в эпоху	10	1
534	остановимся на	1	1
535	на язык	4	1
536	ничего не	6	1
537	все его	2	1
538	вот это	1	1
539	часто и	1	1
540	на все	2	1
541	то есть	48	1
542	в широком	1	1
543	а также	4	1
544	внимание на	1	1
545	нашей работы	1	1
546	и та	1	1
547	только односторонней	1	1
548	ту роль	1	1
549	близки к	2	1
550	после того	1	1
551	мы старались	1	1
552	в сфере	1	1
553	этой почве	1	1
554	с соответствующими	1	1
555	затем в	1	1
556	и во	4	1
557	нет это	1	1
558	в которую	1	1
559	все на	1	1
560	а у	2	1
561	и власть	1	1
562	на ее	2	1
563	от них	1	1
564	которые мы	2	1
565	мы ни	1	1
566	что человек	1	1
567	в форме	6	1
568	и одинаково	1	1
569	крайней мере	1	1
570	быть даже	1	1
571	ее элементов	1	1
572	нем и	1	1
573	все время	1	1
574	некоторых отношениях	1	1
575	содержание но	1	1
576	но вовсе	1	1
577	в двух	2	1
578	вся область	1	1
579	дело с	1	1
580	чисто идеологическим	1	1
581	во всем	2	1
582	не боится	2	1
583	и так	3	1
584	связанным с	1	1
585	всех его	1	1
586	особенно резко	1	1
587	они могут	1	1
588	этого достаточно	1	1
589	есть в	3	1
590	человека эта	1	1
591	для других	2	1
592	отношений к	1	1
593	также и	4	1
594	в последний	1	1
595	обычно бывает	1	1
596	все образы	1	1
597	как последнее	1	1
598	легли в	1	1
599	и других	9	1
600	дает ему	1	1
601	содержания и	1	1
602	целом и	1	1
603	в землю	1	1
604	остановимся только	1	1
605	может служить	1	1
606	бытия и	2	1
607	всю ту	1	1
608	мы охарактеризовали	1	1
609	золотого века	1	1
610	как будто	2	1
611	тем что	2	1
612	к той	1	1
613	гораздо сложнее	1	1
614	менее он	1	1
615	своей обычной	2	1
616	даже и	2	1
617	и строго	1	1
618	перейти к	2	1
619	же деле	1	1
620	связан с	1	1
621	представление о	1	1
622	или иной	1	1
623	он связан	1	1
624	даже не	1	1
625	на них	1	1
626	именно в	2	1
627	с той	1	1
628	характерно для	1	1
629	рассказывает он	1	1
630	все творчество	2	1
631	своего собственного	1	1
632	к человеку	2	1
633	в некоторых	4	1
634	превращается в	1	1
635	самом же	1	1
636	в свете	1	1
637	потому-то и	1	1
638	так называемой	1	1
639	в слове	1	1
640	сон не	2	1
641	некоторых его	1	1
642	там где	1	1
643	у порога	1	1
644	господа я	1	1
645	жизнь в	2	1
646	этот сон	1	1
647	себя на	1	1
648	эту эпоху	1	1
649	роль которую	1	1
650	мы говорим	1	1
651	или по	3	1
652	в строгом	1	1
653	себе самому	6	1
654	находим в	1	1
655	из которых	1	1
656	к своему	1	1
657	этой эпохи	1	1
658	сравнению с	4	1
659	и оригинальной	1	1
660	смысле этого	2	1
661	связаны с	3	1
662	совсем другой	1	1
663	в гостинице	1	1
664	ко всему	1	1
665	или хотя	1	1
666	этого слова	1	1
667	и формы	1	1
668	в первые	1	1
669	нас интересует	4	1
670	с особым	1	1
671	благодаря этому	1	1
672	не будем	3	1
673	нужно отметить	2	1
674	в смысле	2	1
675	под влиянием	1	1
676	указать на	1	1
677	но на	1	1
678	на время	2	1
679	в область	1	1
680	которая в	1	1
681	гораздо шире	1	1
682	на самой	1	1
683	ее и	1	1
684	души в	1	1
685	целый ряд	1	1
686	еще более	5	1
687	тем более	2	1
688	его формы	2	1
689	пока я	1	1
690	отношению ко	1	1
691	в различных	1	1
692	в том	14	1
693	основе их	1	1
694	все элементы	1	1
695	нет ничего	2	1
696	это все	1	1
697	на смену	1	1
698	равно как	1	1
699	мир но	1	1
700	им не	1	1
701	чем иным	1	1
702	на свет	1	1
703	культурного сознания	1	1
704	судьбы в	1	1
705	ряде других	1	1
706	а может	1	1
707	значение в	4	1
708	можно назвать	2	1
