N	2gram	Bakhtin_Pr_2	Literetu
159	в тебе	1	2
160	но только	2	2
161	жизни на	1	2
162	перед ним	2	2
163	бытия не	1	2
164	могут быть	4	2
165	я но	1	2
166	даже и	2	2
167	все еще	1	2
168	для того	1	2
169	с образом	3	2
170	для себя	3	2
171	в виду	2	2
172	не могу	1	2
173	в ее	3	2
174	это как	2	2
175	еще не	9	2
176	для этого	3	2
177	о том	3	2
178	и что	2	2
179	русской литературе	2	2
180	а потому	2	2
181	и только	1	2
182	крайней мере	2	2
183	художественном мире	3	2
184	в него	1	2
185	было бы	4	2
186	могло бы	1	2
187	и одновременно	2	2
188	тот же	2	2
189	одной из	2	2
190	в какой	1	2
191	друг друга	7	2
192	в единственном	1	2
193	потому что	8	2
194	уже не	6	2
195	уже в	4	2
196	к объективности	1	2
197	как писал	1	2
198	из них	9	2
199	был бы	1	2
200	одно из	1	2
201	не так	2	2
202	ведь это	1	2
203	равной степени	1	2
204	в одном	6	2
205	в конце	4	2
206	что и	5	2
207	вовсе не	7	2
208	при всей	1	2
209	у него	6	2
210	как раз	6	2
211	наконец в	1	2
212	себя и	2	2
213	что не	5	2
214	не было	2	2
215	до конца	7	2
216	него не	3	2
217	не видит	1	2
218	как это	2	2
219	жизни а	1	2
220	и каждый	1	2
221	из которых	2	2
222	художественного видения	1	2
223	тому как	2	2
224	быть не	1	2
225	этом случае	1	2
226	и нет	1	2
227	не является	3	2
228	в результате	3	2
229	хотя бы	5	2
230	с ним	8	2
231	же в	1	2
232	мне в	1	2
233	из тех	1	2
234	не знает	4	2
235	сознания на	1	2
236	я это	2	2
237	в свое	2	2
238	героя в	5	2
239	себе не	1	2
240	к этой	2	2
241	в своих	4	2
242	все что	3	2
243	том числе	2	2
244	эта новая	2	1
245	к материалу	1	1
246	отношения к	2	1
247	совершенно справедливо	1	1
248	что образ	2	1
249	является принципом	1	1
250	это и	1	1
251	эту жизнь	1	1
252	здесь и	2	1
253	от своей	1	1
254	в первом	1	1
255	отношения между	1	1
256	как свою	1	1
257	смерть в	1	1
258	должна быть	3	1
259	плену в	1	1
260	в колею	1	1
261	мы имеем	2	1
262	как мы	8	1
263	такого героя	2	1
264	этого художественного	1	1
265	на определенный	1	1
266	он как	3	1
267	определения своей	1	1
268	эстетики и	1	1
269	первого и	1	1
270	единым и	1	1
271	меньшей степени	2	1
272	дает им	1	1
273	не от	1	1
274	он сам	6	1
275	в чем	2	1
276	художественном творчестве	1	1
277	самом деле	4	1
278	целом ряде	2	1
279	с сыном	1	1
280	перед глазами	1	1
281	свою жизнь	2	1
282	к творчеству	1	1
283	герой не	2	1
284	автора но	2	1
285	он пишет	1	1
286	отличие от	1	1
287	за пределы	5	1
288	сознаний а	1	1
289	как слова	1	1
290	относится к	2	1
291	в произведениях	3	1
292	писателя в	1	1
293	споре в	1	1
294	общего с	1	1
295	друг мой	1	1
296	как в	4	1
297	стороны и	1	1
298	о жизни	1	1
299	авторская позиция	3	1
300	этой точки	2	1
301	есть в	8	1
302	с живыми	1	1
303	в полном	1	1
304	что по	1	1
305	я к	1	1
306	и своего	1	1
307	самом начале	3	1
308	и свою	2	1
309	от этого	1	1
310	за собой	2	1
311	поэтому он	1	1
312	в самом	13	1
313	героя и	7	1
314	в литературном	1	1
315	ни один	3	1
316	все эти	4	1
317	у каждого	1	1
318	не оставляет	3	1
319	дерево жизни	1	1
320	в плену	1	1
321	стар и	1	1
322	но он	1	1
323	на то	2	1
324	в случае	1	1
325	корнями в	1	1
326	в статье	1	1
327	порядка в	1	1
328	а скорее	1	1
329	но именно	1	1
330	конце концов	3	1
331	слова а	1	1
332	всех этих	1	1
333	же это	1	1
334	над которым	1	1
335	творческой памяти	1	1
336	и вот	2	1
337	вы в	1	1
338	никак не	1	1
339	на земле	1	1
340	что ни	1	1
341	и по	2	1
342	есть борьба	1	1
343	или иных	1	1
344	а эти	1	1
345	ни был	1	1
346	таким образом	11	1
347	здесь мы	1	1
348	его не	1	1
349	а по	1	1
350	значимости в	2	1
351	по выражению	2	1
352	на протяжении	3	1
353	с другими	7	1
354	воспринимается как	2	1
355	его личности	2	1
356	как пример	1	1
357	это не	3	1
358	он есть	2	1
359	мышления о	1	1
360	всю свою	1	1
361	характер не	1	1
362	даже по	1	1
363	она и	3	1
364	далеко не	4	1
365	всю жизнь	1	1
366	в слове	1	1
367	мы видели	3	1
368	между собою	1	1
369	ведет к	2	1
370	нет а	1	1
371	со всей	2	1
372	власти или	1	1
373	которую он	3	1
374	в этих	4	1
375	своих границах	1	1
376	в своей	6	1
377	поэтического творчества	2	1
378	знает и	1	1
379	формы так	1	1
380	место в	1	1
381	в отличие	1	1
382	от себя	1	1
383	от его	2	1
384	не считал	1	1
385	их в	7	1
386	вещей и	1	1
387	того кто	1	1
388	тому что	1	1
389	новым и	1	1
390	что есть	1	1
391	в отношении	1	1
392	узнать все	1	1
393	например не	1	1
394	не имеет	3	1
395	того как	3	1
396	в романном	1	1
397	и притом	1	1
398	в дневнике	1	1
399	от жизни	1	1
400	свободы и	1	1
401	тяготение к	1	1
402	и автор	2	1
403	ним а	2	1
404	того и	1	1
405	и всегда	2	1
406	казалось бы	1	1
407	этого сознания	2	1
408	подлинный и	1	1
409	на себе	1	1
410	одного духа	1	1
411	во всем	1	1
412	есть не	1	1
413	сознанием и	1	1
414	и теперь	1	1
415	со своим	1	1
416	связи с	1	1
417	в сознании	2	1
418	раскрытия и	1	1
419	этот образ	1	1
420	мы и	3	1
421	что на	1	1
422	сделать в	1	1
423	есть у	2	1
424	все то	2	1
425	не могут	1	1
426	сознания как	1	1
427	эпохе в	1	1
428	это конечно	1	1
429	в других	1	1
430	числе и	2	1
431	является одним	1	1
432	и второго	1	1
433	к тому	1	1
434	как для	1	1
435	раньше не	1	1
436	мы ее	1	1
437	даже когда	1	1
438	ничего общего	2	1
439	он ищет	1	1
440	нам лишь	1	1
441	можно и	1	1
442	и о	2	1
443	того чтобы	1	1
444	на нем	1	1
445	здесь не	2	1
446	некоторые другие	1	1
447	самим собою	1	1
448	на основе	2	1
449	душу теперь	1	1
450	и всякой	1	1
451	в особенности	2	1
452	идет не	3	1
453	в пределах	4	1
454	приводит к	1	1
455	на том	1	1
456	и когда	1	1
457	же касается	1	1
458	что может	1	1
459	в образе	3	1
460	можно было	2	1
461	на нее	1	1
462	не за	3	1
463	в последующих	2	1
464	не стоит	1	1
465	жизнь и	3	1
466	в словах	2	1
467	я которое	1	1
468	в таком	3	1
469	находится в	2	1
470	и перед	1	1
471	произведения как	1	1
472	не риторически	1	1
473	вот почему	3	1
474	это я	1	1
475	одного из	1	1
476	и сделать	1	1
477	можно сказать	2	1
478	смерть как	1	1
479	времени в	1	1
480	я а	1	1
481	принципом видения	1	1
482	однако с	1	1
483	переходит в	2	1
484	его герой	1	1
485	бы в	5	1
486	не поглощает	1	1
487	как людей	1	1
488	еще только	1	1
489	в жизнь	1	1
490	переживаний и	1	1
491	но тут	1	1
492	в литературе	6	1
493	я ее	1	1
494	его собственная	1	1
495	землю и	1	1
496	борьбы за	1	1
497	поэтому для	1	1
498	что только	1	1
499	но зато	1	1
500	всей жизни	1	1
501	в большом	3	1
502	мире и	1	1
503	человека с	2	1
504	только на	1	1
505	а напротив	1	1
506	за пределами	1	1
507	ждет от	1	1
508	творчества в	2	1
509	не все	1	1
510	от других	1	1
511	я люблю	1	1
512	плана в	1	1
513	ответ на	1	1
514	ни с	2	1
515	мир в	2	1
516	него нет	3	1
517	слова в	4	1
518	мы находим	1	1
519	чтобы она	1	1
520	русский язык	1	1
521	как при	1	1
522	дальше в	1	1
523	во всей	1	1
524	лишь для	1	1
525	рядом с	3	1
526	нет и	3	1
527	или иной	3	1
528	не поддается	2	1
529	как у	2	1
530	что человек	1	1
531	именно в	3	1
532	человека а	1	1
533	и прежде	2	1
534	как же	2	1
535	а с	3	1
536	героя о	1	1
537	из таких	1	1
538	по всей	1	1
539	в романе	3	1
540	к человеку	1	1
541	более того	5	1
542	среди них	3	1
543	человек в	3	1
544	все время	3	1
545	а так	1	1
546	здесь этот	1	1
547	не всегда	1	1
548	что мы	1	1
549	которой он	1	1
550	не об	3	1
551	не оставляющий	1	1
552	в творчестве	1	1
553	него в	1	1
554	так же	5	1
555	и потому	6	1
556	книге о	1	1
557	со словом	1	1
558	характера и	2	1
559	быть это	1	1
560	он говорит	2	1
561	наряду с	1	1
562	что же	4	1
563	стоит он	1	1
564	в развитии	2	1
565	в своем	5	1
566	в контексте	2	1
567	его в	3	1
568	и от	3	1
569	и некоторые	2	1
570	в основном	1	1
571	своей жизни	3	1
572	автора и	2	1
573	время не	1	1
574	в смысле	2	1
575	имел в	1	1
576	о мире	5	1
577	мире а	1	1
578	всего в	1	1
579	тех или	1	1
580	войти в	1	1
581	на самом	1	1
582	роман или	1	1
583	мира и	1	1
584	которая в	1	1
585	ее и	1	1
586	всего что	1	1
587	от него	3	1
588	и все	1	1
589	как теперь	1	1
590	той или	3	1
591	еще более	1	1
592	отношении к	1	1
593	не предполагает	1	1
594	не ждет	1	1
595	и сила	1	1
596	о своем	1	1
597	жизнь не	1	1
598	от своего	1	1
599	исторической поэтики	2	1
600	только и	1	1
601	имеет ничего	1	1
602	а во	1	1
603	впервые в	1	1
604	в свою	1	1
605	и живет	1	1
606	к его	1	1
607	по которой	1	1
608	именно к	1	1
609	есть и	3	1
610	который в	1	1
611	занимает в	1	1
612	кому я	1	1
613	а я	1	1
614	также не	2	1
615	ее в	2	1
616	него как	1	1
617	я за	1	1
618	то оно	2	1
619	он у	1	1
620	и эта	3	1
621	у людей	1	1
622	который не	1	1
623	к этому	4	1
624	завершает его	1	1
625	они не	2	1
