N	2gram	Propp_Isto_7	Dialekti
155	об этом	6	3
156	его в	3	3
157	было бы	2	3
158	уже знаем	3	3
159	в один	2	3
160	мы имеем	12	3
161	и уже	1	3
162	в этих	13	3
163	или вообще	1	3
164	что такое	2	3
165	но тут	1	3
166	и более	1	3
167	что этот	2	3
168	можно ли	1	3
169	не менее	5	3
170	важно что	1	3
171	ничего не	5	3
172	в разных	1	3
173	как только	2	3
174	должны быть	3	3
175	все его	2	3
176	уже не	2	3
177	как они	1	3
178	тех пор	1	3
179	сразу же	1	3
180	же мы	1	3
181	из них	2	3
182	и из	1	3
183	и их	1	3
184	о чем	1	3
185	в данном	4	3
186	и от	2	3
187	его с	1	3
188	это как	2	3
189	то не	4	3
190	в целях	2	3
191	е в	2	3
192	неотделим от	1	3
193	только как	1	3
194	они не	2	3
195	как известно	1	2
196	связана с	1	2
197	он может	4	2
198	только потому	1	2
199	что эти	2	2
200	его не	2	2
201	например в	3	2
202	из всего	2	2
203	что уже	1	2
204	бы ни	1	2
205	как я	1	2
206	то это	5	2
207	как не	1	2
208	зависимости от	1	2
209	в ней	1	2
210	во всех	7	2
211	что я	1	2
212	если в	2	2
213	очевидно что	1	2
214	которые не	2	2
215	как в	12	2
216	и нет	2	2
217	перед нами	2	2
218	что по	2	2
219	более или	1	2
220	но в	5	2
221	потом уже	1	2
222	в которой	2	2
223	все эти	2	2
224	с тех	2	2
225	на его	2	2
226	всего предыдущего	1	2
227	но все	4	2
228	в каждом	1	2
229	не будет	2	2
230	об этой	2	2
231	на все	1	2
232	с целью	2	2
233	в жизни	1	2
234	солнце и	1	2
235	она и	1	2
236	с тем	1	2
237	или менее	1	2
238	во время	6	2
239	и при	1	2
240	взгляд на	1	2
241	в их	4	2
242	миф о	1	2
243	в зависимости	1	2
244	яснее это	1	2
245	тем не	4	2
246	не должно	1	2
247	тому что	2	2
248	не раз	1	2
249	дело не	5	2
250	того как	3	2
251	в науке	1	2
252	и остается	1	2
253	на него	2	2
254	не по	2	2
255	он мог	1	2
256	того и	1	2
257	и делает	1	2
258	однако это	1	2
259	к тому	1	2
260	вы не	1	2
261	в конце	3	2
262	данном случае	3	2
263	нами выше	2	2
264	что у	4	2
265	можно только	1	2
266	том как	1	2
267	имеется в	2	2
268	вот и	1	2
269	но мы	1	2
270	все в	2	2
271	нем и	1	2
272	не знаю	3	2
273	и она	3	2
274	мы должны	4	2
275	в каких	2	2
276	что здесь	7	2
277	д и	1	2
278	мы видим	10	2
279	просто так	1	2
280	с ними	1	2
281	в какой	1	2
282	с одной	5	2
283	и они	1	2
284	или в	8	2
285	возможна и	1	2
286	но вот	2	2
287	т п	1	2
288	тем что	6	2
289	смысла и	1	2
290	до сих	2	2
291	именно в	1	2
292	так вот	1	2
293	в некоторых	1	2
294	в любой	1	2
295	был в	2	2
296	что мы	3	2
297	в частности	1	2
298	вместе с	7	2
299	так же	6	2
300	или по	1	2
301	поэтому если	1	2
302	что же	1	2
303	в тех	5	2
304	в состоянии	4	2
305	один день	1	2
306	сих пор	3	2
307	новые и	2	2
308	же самое	1	2
309	и часто	1	2
310	в другое	2	2
311	от всего	1	2
312	или не	1	2
313	же в	1	2
314	может и	1	2
315	только о	2	2
316	в виде	1	2
317	другого рода	1	2
318	а я	1	2
319	ее в	3	2
320	от этой	1	1
321	он также	2	1
322	того же	2	1
323	это значит?	1	1
324	не остается	1	1
325	все новые	1	1
326	случае есть	1	1
327	очень много	2	1
328	магическая сила	1	1
329	между двумя	1	1
330	из трех	1	1
331	становится ясной	1	1
332	по его	2	1
333	и кончая	1	1
334	для своего	1	1
335	которую мы	1	1
336	к женщине	2	1
337	он почти	1	1
338	случае это	1	1
339	ответить на	1	1
340	и новые	1	1
341	что под	1	1
342	такое положение	2	1
343	она а	1	1
344	но она	1	1
345	ему в	1	1
346	в некотором	1	1
347	один пример	1	1
348	мы и	1	1
349	не все	3	1
350	и он	3	1
351	не от	2	1
352	вывод что	1	1
353	и этого	1	1
354	небу и	1	1
355	он был	1	1
356	стороны не	2	1
357	бы то	1	1
358	в различных	3	1
359	жениться на	4	1
360	в предыдущем	1	1
361	ее к	1	1
362	они имеют	1	1
363	к которой	2	1
364	свою жизнь	1	1
365	его форм	1	1
366	миф по	1	1
367	во что	1	1
368	переходит на	1	1
369	первый взгляд	4	1
370	его на	2	1
371	что именно	1	1
372	показать что	1	1
373	по которому	2	1
374	стороны и	2	1
375	когда он	3	1
376	она живет	1	1
377	с двенадцатью	1	1
378	духа и	1	1
379	пока совершенно	1	1
380	или иную	1	1
381	образом связана	1	1
382	где все	1	1
383	жизнь уже	1	1
384	духа в	1	1
385	из мифа	1	1
386	вопрос почему	1	1
387	об этих	1	1
388	в целом	1	1
389	образом и	1	1
390	он в	2	1
391	эти более	1	1
392	из этих	3	1
393	чем бы	1	1
394	однако как	1	1
395	но возможна	1	1
396	во многих	2	1
397	если он	3	1
398	не могла	1	1
399	вообще не	2	1
400	в чужую	2	1
401	три года	2	1
402	связанные с	2	1
403	она еще	1	1
404	черты ее	1	1
405	единственная форма	1	1
406	собственно не	2	1
407	станет ясным	1	1
408	этого вопроса	1	1
409	дает нам	1	1
410	пор мы	1	1
411	быть с	1	1
412	на земле	2	1
413	из него	1	1
414	всех своих	1	1
415	но дело	1	1
416	жить в	2	1
417	форма есть	1	1
418	до бесконечности	1	1
419	теми которые	1	1
420	или даже	2	1
421	знает что	1	1
422	нечего и	1	1
423	известно что	2	1
424	и тем	2	1
425	ведь она	1	1
426	он все	1	1
427	во многом	1	1
428	не ясно	2	1
429	тех которые	1	1
430	но уже	1	1
431	в них	3	1
432	мифа а	1	1
433	на которую	1	1
434	также не	1	1
435	ни одной	1	1
436	далеко не	1	1
437	показывает что	8	1
438	нас к	2	1
439	попадает в	2	1
440	со своими	1	1
441	не всегда	4	1
442	есть явление	1	1
443	и вне	1	1
444	выйти за	1	1
445	на лбу	2	1
446	он от	1	1
447	когда в	1	1
448	и становится	3	1
449	вы с	1	1
450	на первый	4	1
451	в эту	1	1
452	бы на	1	1
453	но если	1	1
454	по тому	1	1
455	и ее	2	1
456	как все	1	1
457	именно и	1	1
458	в котором	2	1
459	еще нет	1	1
460	она в	3	1
461	не содержит	2	1
462	знаем что	3	1
463	от его	1	1
464	тут он	1	1
465	и другого	1	1
466	но эта	2	1
467	друг другу	1	1
468	силу и	1	1
469	надо сказать	1	1
470	на небо	1	1
471	она или	1	1
472	не простая	1	1
473	случае в	1	1
474	или за	1	1
475	что эта	1	1
476	исторического бытия	1	1
477	и другое	2	1
478	это дает	1	1
479	да вот	1	1
480	во лбу	1	1
481	ее с	1	1
482	в основе	2	1
483	на следующую	1	1
484	из их	1	1
485	он с	1	1
486	больше чем	1	1
487	одна из	7	1
488	на землю	1	1
489	с религией	1	1
490	месте я	1	1
491	весь дом	1	1
492	предполагать что	1	1
493	правда это	1	1
494	или когда	3	1
495	это искусство	2	1
496	что мифический	1	1
497	ли это	1	1
498	ему не	1	1
499	и оно	2	1
500	и живой	1	1
501	начиная с	1	1
502	нуждается ни	1	1
503	было у	1	1
504	заметил что	1	1
505	отличается от	2	1
506	в сказках	4	1
507	мере того	1	1
508	еще яснее	2	1
509	и другим	1	1
510	весь миф	1	1
511	мужчины но	1	1
512	они и	1	1
513	долго не	1	1
514	оно не	1	1
515	поставить вопрос	1	1
516	должен быть	1	1
517	то ни	1	1
518	оно может	1	1
519	можно и	1	1
520	и о	2	1
521	более не	1	1
522	но при	2	1
523	здесь не	2	1
524	мысль о	1	1
525	это ведет	1	1
526	в дальнейшем	3	1
527	его самого	1	1
528	в образе	3	1
529	чтобы дать	1	1
530	только тот	1	1
531	на нее	1	1
532	те же	1	1
533	и которые	1	1
534	раз он	2	1
535	здесь нет	3	1
536	мог бы	1	1
537	которые он	1	1
538	подойти к	1	1
539	не должны	1	1
540	и на	2	1
541	не стоит	2	1
542	что одновременно	1	1
543	таких примеров	1	1
544	составные части	1	1
545	из одного	3	1
546	по мере	1	1
547	с женщиной	1	1
548	он остается	1	1
549	все дело	2	1
550	мы всегда	1	1
551	на ту	2	1
552	и здесь	12	1
553	в состав	1	1
554	тому и	1	1
555	другое значение	1	1
556	и поэтому	1	1
557	же должны	2	1
558	ясным что	1	1
559	она всегда	1	1
560	имеет значения	1	1
561	мы понимаем	1	1
562	и во	1	1
563	от них	1	1
564	как его	1	1
565	во всей	1	1
566	не видел	1	1
567	ему все	2	1
568	и подобных	1	1
569	если это	2	1
570	свете и	1	1
571	после обрезания	1	1
572	и дом	1	1
573	в литературе	2	1
574	но с	1	1
575	а если	2	1
576	совсем не	1	1
577	тот же	2	1
578	этого можно	1	1
579	не имеет	4	1
580	во всем	2	1
581	к их	1	1
582	и действительно	1	1
583	ему и	1	1
584	и после	2	1
585	представление об	5	1
586	в большом	1	1
587	их не	2	1
588	план выступает	1	1
589	мифе все	1	1
590	из которых	1	1
591	только на	2	1
592	то и	4	1
593	не знал	2	1
594	первые три	1	1
595	бросил ее	2	1
596	при помощи	3	1
597	превращаются в	1	1
598	ту или	1	1
599	мы знаем	2	1
600	тогда он	1	1
601	и также	1	1
602	другое она	1	1
603	у нее	2	1
604	к ним	2	1
605	не о	1	1
606	друг друга	2	1
607	мы можем	4	1
608	у него	10	1
609	и всякий	1	1
610	ее на	4	1
611	в других	4	1
612	от меня	1	1
613	даже и	1	1
614	ей существа	1	1
615	здесь только	1	1
616	это будет	1	1
617	в особенности	2	1
618	из двух	1	1
619	всегда уже	1	1
620	с другим	1	1
621	отличаются от	1	1
622	сюда же	2	1
623	и тех	1	1
624	здесь в	1	1
625	на то	3	1
626	а эти	1	1
627	только путем	1	1
628	мы еще	1	1
629	чтобы я	1	1
630	и др	2	1
631	на ней	3	1
632	говорит о	2	1
633	связано с	3	1
634	только по	1	1
635	превращается в	3	1
636	них и	1	1
637	одной стороны	5	1
638	ничем не	2	1
639	с наступлением	1	1
640	его как	1	1
641	в руках	2	1
642	долго и	2	1
643	человек в	1	1
644	есть начало	1	1
645	мое дело	1	1
646	могут служить	1	1
647	там где	5	1
648	и ему	1	1
649	все более	1	1
650	вступает в	3	1
651	д в	2	1
652	с началом	1	1
653	то можно	1	1
654	что за	3	1
655	не дают	1	1
656	магическую силу	1	1
657	совершенно иными	1	1
658	что весь	1	1
659	происходит в	3	1
660	всем их	1	1
661	по существу	4	1
662	и такие	2	1
663	действительно не	1	1
664	с этой	6	1
665	и радости	1	1
666	видно что	5	1
667	отдельно от	1	1
668	но для	2	1
669	о мире	1	1
670	и собственно	1	1
671	при всем	1	1
672	по дороге	3	1
673	тем и	1	1
674	сидеть на	1	1
675	и смерти	1	1
676	последние две	1	1
677	ногами и	1	1
678	в его	1	1
679	мира и	1	1
680	человек и	1	1
681	свою голову	1	1
682	ее и	1	1
683	как эта	1	1
684	солнца и	1	1
685	и оба	1	1
686	область где	1	1
687	тем более	2	1
688	но зато	1	1
689	мы не	4	1
690	ли эти	2	1
691	все они	1	1
692	я в	1	1
693	к самому	1	1
694	не видят	2	1
695	не знает	1	1
696	сколько угодно	1	1
697	но этот	1	1
698	религии и	1	1
699	этом мы	2	1
700	в отдельности	2	1
701	из этого	1	1
702	в свое	1	1
703	ли он	4	1
704	что то	1	1
705	некоторых случаях	1	1
706	если же	1	1
707	можно назвать	1	1
708	но эти	1	1
709	и эта	2	1
710	это в	1	1
711	небо и	2	1
712	им и	1	1
713	как на	1	1
714	точно так	2	1
715	все что	1	1
