N	2gram	Bakhtin_sl_2	Myshleni
198	до сих	2	3
199	и потому	7	3
200	этого слова	1	3
201	и о	1	3
202	сих пор	2	3
203	но это	3	3
204	все это	16	3
205	и слово	2	3
206	не является	1	3
207	слова но	1	3
208	в то	4	3
209	и наиболее	1	2
210	как известно	1	2
211	ту же	3	2
212	отношения к	4	2
213	одним из	2	2
214	также и	2	2
215	и есть	1	2
216	можно говорить	2	2
217	и до	1	2
218	все те	1	2
219	слово не	1	2
220	к общему	1	2
221	что его	1	2
222	значение и	1	2
223	отношение к	4	2
224	отличие от	13	2
225	идет о	1	2
226	с этим	2	2
227	перед нами	3	2
228	что слово	1	2
229	но эта	2	2
230	на его	2	2
231	в нем	19	2
232	его от	3	2
233	возможно только	1	2
234	значение в	2	2
235	к другу	1	2
236	лишь в	3	2
237	его в	4	2
238	действительности в	1	2
239	ни в	4	2
240	о которых	1	2
241	на основании	1	2
242	несмотря на	1	2
243	должно быть	1	2
244	в этих	7	2
245	и при	2	2
246	в их	2	2
247	она в	1	2
248	мы говорили	1	2
249	в отличие	12	2
250	должны были	1	2
251	точку зрения	3	2
252	которые в	2	2
253	но он	2	2
254	даже в	2	2
255	в отношении	4	2
256	чем перейти	1	2
257	того как	2	2
258	ничего не	1	2
259	как такового	1	2
260	прежде чем	1	2
261	эти три	1	2
262	слова оно	2	2
263	и свой	1	2
264	разрыв между	3	2
265	как для	3	2
266	что при	1	2
267	если же	1	2
268	с ее	2	2
269	это единство	1	2
270	свою очередь	2	2
271	функцию и	1	2
272	здесь как	2	2
273	и которые	1	2
274	образом в	1	2
275	и здесь	2	2
276	одновременно и	3	2
277	нас в	1	2
278	входит в	4	2
279	которой мы	1	2
280	должно было	1	2
281	во всей	1	2
282	наконец в	4	2
283	из-под власти	1	2
284	слов и	3	2
285	к ней	2	2
286	в лучшем	1	2
287	один из	5	2
288	и ее	1	2
289	своей внутренней	1	2
290	со всеми	2	2
291	где они	2	2
292	это остается	1	2
293	уже в	2	2
294	в большинстве	6	2
295	всем его	2	2
296	нас и	1	2
297	не исчерпывает	3	2
298	за счет	1	2
299	и других	4	2
300	его и	2	2
301	вовсе не	10	2
302	случае не	1	2
303	не до	1	2
304	с другим	1	2
305	в свою	3	2
306	себя и	4	2
307	что не	1	2
308	которых мы	2	2
309	не исключает	1	2
310	большинстве случаев	5	2
311	мышлением и	1	2
312	и она	1	2
313	к его	2	2
314	мы говорим	1	2
315	и приобретает	1	2
316	который мы	1	2
317	мышление и	1	2
318	могут быть	7	2
319	но этот	1	2
320	слове но	3	2
321	и всей	1	2
322	ко всему	1	2
323	только о	2	2
324	лучшем случае	1	2
325	речь а	1	2
326	этом и	1	2
327	и собственно	1	2
328	она может	2	2
329	или в	2	2
330	развития и	1	2
331	для нас	5	2
332	но всегда	1	2
333	а в	4	2
334	может и	2	2
335	какой мере	1	2
336	но именно	1	2
337	следовательно не	1	2
338	как слово	2	2
339	в своих	1	2
340	к этому	1	2
341	во всяком	3	2
342	с новыми	1	1
343	и адекватно	1	1
344	всем ее	1	1
345	исключена возможность	1	1
346	и обособление	1	1
347	и т	35	1
348	например в	5	1
349	говорящих на	1	1
350	того же	1	1
351	становится в	1	1
352	он может	1	1
353	слова процесс	1	1
354	в чисто	3	1
355	оно было	2	1
356	когда это	1	1
357	с таким	2	1
358	в зависимости	4	1
359	обособления и	1	1
360	и этот	1	1
361	и могут	1	1
362	этом направлении	1	1
363	а как	1	1
364	языка с	2	1
365	правильного понимания	1	1
366	что уже	1	1
367	нам в	1	1
368	именно к	2	1
369	он как	1	1
370	но она	2	1
371	само слово	1	1
372	они были	1	1
373	а путем	1	1
374	зависимости от	4	1
375	этот как	1	1
376	мы ее	1	1
377	и иначе	1	1
378	не был	2	1
379	его так	2	1
380	одним словом	2	1
381	друг к	1	1
382	совсем не	1	1
383	слов не	1	1
384	но как	2	1
385	точка зрения	2	1
386	к которой	1	1
387	в план	1	1
388	ту сторону	1	1
389	за пределы	2	1
390	сама по	3	1
391	нашего сознания	2	1
392	отнюдь не	1	1
393	там где	6	1
394	если она	3	1
395	является основным	1	1
396	что как	1	1
397	в своем	6	1
398	кроме того	2	1
399	образом с	1	1
400	и как	3	1
401	жестов и	2	1
402	и свою	1	1
403	случае она	4	1
404	за собой	1	1
405	та же	1	1
406	момент его	1	1
407	становления человека	1	1
408	с их	3	1
409	удельный вес	6	1
410	о предмете	1	1
411	от необходимости	1	1
412	и те	1	1
413	ее как	1	1
414	остается неизменной	1	1
415	но на	1	1
416	этот процесс	1	1
417	но прежде	2	1
418	самая постановка	1	1
419	при этом	7	1
420	время и	1	1
421	отдельных слов	1	1
422	образом на	1	1
423	всех этих	4	1
424	которая является	1	1
425	значение может	1	1
426	слову как	1	1
427	пути который	1	1
428	которого и	1	1
429	значение приобретает	2	1
430	на этом	3	1
431	поскольку она	1	1
432	но все	5	1
433	еще более	2	1
434	слова не	4	1
435	мы слышим	1	1
436	факт что	2	1
437	в сторону	1	1
438	и может	1	1
439	и дальше	3	1
440	в другом	2	1
441	и внутренняя	1	1
442	на все	1	1
443	на этой	1	1
444	для своей	1	1
445	говорить не	1	1
446	это было	1	1
447	в среднем	1	1
448	не умеет	1	1
449	может стать	2	1
450	осмысленным и	1	1
451	но самый	1	1
452	то все	1	1
453	языка но	4	1
454	должен был	1	1
455	это ее	1	1
456	особое отношение	1	1
457	шагу в	1	1
458	все равно	1	1
459	этого не	1	1
460	и уже	1	1
461	рода и	1	1
462	его слово	15	1
463	его принципиальном	1	1
464	еще в	1	1
465	в один	1	1
466	остается в	5	1
467	к окружающему	1	1
468	и без	1	1
469	предметного содержания	1	1
470	прийти к	1	1
471	то его	1	1
472	от его	1	1
473	в одном	2	1
474	силу и	1	1
475	этих моментов	1	1
476	остается вне	4	1
477	поэтому прежде	1	1
478	есть именно	1	1
479	по ту	1	1
480	вещей и	1	1
481	может ни	1	1
482	кажется нам	2	1
483	оно так	1	1
484	дело не	1	1
485	одна из	4	1
486	ее с	1	1
487	на себе	1	1
488	они же	1	1
489	без остатка	1	1
490	всего смысла	1	1
491	говорить о	3	1
492	и снова	1	1
493	их значение	1	1
494	значение этого	1	1
495	для всего	1	1
496	следовательно и	1	1
497	действительности но	1	1
498	а во	1	1
499	или как	4	1
500	она с	1	1
501	разрыва между	1	1
502	слове и	2	1
503	другой стороны	1	1
504	это слово	1	1
505	на него	2	1
506	так сказать	6	1
507	и оно	2	1
508	никаких определенных	1	1
509	и внутренней	2	1
510	для развития	1	1
511	в недрах	1	1
512	ближайшим образом	1	1
513	одну и	1	1
514	она позволяет	1	1
515	принципиальном значении	1	1
516	всегда в	1	1
517	и это	1	1
518	некоторой степени	1	1
519	относящихся сюда	1	1
520	оно может	2	1
521	и самое	1	1
522	проблема эта	2	1
523	как не	1	1
524	всем этим	2	1
525	здесь не	4	1
526	всего этого	1	1
527	без всякого	2	1
528	всегда высказывание	1	1
529	языка и	9	1
530	как по	1	1
531	разное содержание	1	1
532	минимума но	1	1
533	и говорит	1	1
534	в себя	2	1
535	зрения не	1	1
536	степени и	2	1
537	и ту	1	1
538	поэтому в	1	1
539	он сам	1	1
540	к языку	1	1
541	на ряд	2	1
542	точности и	2	1
543	дальнейшего развития	1	1
544	о нем	2	1
545	еще резче	1	1
546	ним его	1	1
547	и должно	1	1
548	его заключается	1	1
549	другими словами	1	1
550	они по-видимому	1	1
551	или на	2	1
552	не поддается	1	1
553	самому себе	1	1
554	слово может	2	1
555	говорят о	1	1
556	между тем	3	1
557	место в	1	1
558	ним и	2	1
559	в форме	2	1
560	язык в	6	1
561	и зависимостей	1	1
562	а следовательно	1	1
563	вообще и	1	1
564	сомнения в	1	1
565	также в	1	1
566	все время	1	1
567	а именно	2	1
568	условия для	1	1
569	существенно и	2	1
570	есть процесс	1	1
571	ни к	2	1
572	слове здесь	1	1
573	контакта с	1	1
574	в двух	1	1
575	дело с	4	1
576	мы увидим	2	1
577	проникнуть в	1	1
578	что различные	1	1
579	речи все	2	1
580	образом даже	1	1
581	всяком случае	2	1
582	этой линии	1	1
583	смысловая структура	2	1
584	первостепенное значение	1	1
585	конечно не	5	1
586	отнести к	1	1
587	языка как	7	1
588	в виде	2	1
589	а это	1	1
590	этого процесса	3	1
591	за ним	1	1
592	слова его	5	1
593	свободного и	1	1
594	в прошлом	2	1
595	но повторяем	1	1
596	не для	1	1
597	слова во	1	1
598	есть необходимый	1	1
599	к ним	1	1
600	до некоторой	1	1
601	у него	3	1
602	в них	6	1
603	в других	1	1
604	к самому	1	1
605	больший удельный	1	1
606	в письменной	1	1
607	к совершенно	1	1
608	уже говорили	1	1
609	не были	1	1
610	или иной	5	1
611	себе представить	1	1
612	он живет	1	1
613	говорить и	1	1
614	здесь в	3	1
615	и создает	3	1
616	с той	1	1
617	вещь и	1	1
618	приближаться к	1	1
619	пародии на	1	1
620	связано с	3	1
621	не было	2	1
622	в образах	1	1
623	и внешний	1	1
624	слове в	3	1
625	слове можно	2	1
626	и непосредственно	2	1
627	с которым	2	1
628	его как	2	1
629	и внутренне	2	1
630	как ни	1	1
631	себя как	1	1
632	ближе к	1	1
633	в одно	2	1
634	и вне	2	1
635	в связи	2	1
636	все более	1	1
637	разговорный язык	2	1
638	входить в	2	1
639	но оно	2	1
640	рождается как	1	1
641	в частности	1	1
642	и определенности	1	1
643	слова то	1	1
644	и особенно	2	1
645	тот факт	2	1
646	оно только	1	1
647	что проблема	1	1
648	только начинается	1	1
649	со словом	5	1
650	основным и	1	1
651	он говорит	1	1
652	если оно	2	1
653	в романах	3	1
654	и там	3	1
655	слов в	2	1
656	же задаче	1	1
657	другой к	1	1
658	дело здесь	1	1
659	дело идет	2	1
660	слова есть	1	1
661	как только	1	1
662	только для	1	1
663	заставляет нас	1	1
664	при условии	1	1
665	и таким	1	1
666	числе и	1	1
667	более глубокое	1	1
668	однако не	1	1
669	исключает возможность	1	1
670	ней не	1	1
671	в литературе	1	1
672	за его	1	1
673	и часто	3	1
674	этого понимания	1	1
675	новое слово	2	1
676	включает в	2	1
677	имеет дело	2	1
678	в результате	2	1
679	чтобы понять	1	1
680	хотя и	2	1
681	и все	5	1
682	есть такая	1	1
683	той или	5	1
684	но зато	1	1
685	все они	2	1
686	в новых	2	1
687	же в	1	1
688	основное отличие	2	1
689	отношении к	4	1
690	во-вторых все	1	1
691	их сознания	1	1
692	речи этой	1	1
693	только как	1	1
694	относящиеся к	1	1
695	при определенных	1	1
696	затем к	1	1
697	него и	1	1
698	значение не	1	1
699	что такое	1	1
700	борьба и	1	1
701	это так	1	1
702	и другие	2	1
703	в таком	4	1
704	том числе	1	1
705	они не	2	1
706	которая не	1	1
