N	2gram	Nazirov_Tv_1	Problemy
193	в рассказе	3	3
194	он и	1	3
195	него в	1	3
196	ни на	3	3
197	в человеке	4	3
198	в романах	13	3
199	бедных людях	5	3
200	все же	5	3
201	голядкина в	1	3
202	для достоевского	4	3
203	это все	1	3
204	в романе	10	3
205	не знает	2	3
206	другой стороны	1	3
207	того же	2	3
208	героя в	1	3
209	я и	3	2
210	ту же	3	2
211	положение в	1	2
212	чтобы не	1	2
213	человека и	4	2
214	из подполья	13	2
215	не во	2	2
216	и о	1	2
217	время как	1	2
218	на себя	1	2
219	то это	1	2
220	себе что	1	2
221	с большим	1	2
222	не нужно	2	2
223	в двойнике	1	2
224	да он	1	2
225	он говорит	3	2
226	в голове	1	2
227	друг на	1	2
228	или другом	1	2
229	то такой	1	2
230	как в	8	2
231	с этим	1	2
232	романах достоевского	15	2
233	целый ряд	1	2
234	и как	4	2
235	его к	1	2
236	в первом	2	2
237	сливается с	3	2
238	та же	4	2
239	бы и	1	2
240	что это	1	2
241	в целом	4	2
242	европейского романа	1	2
243	им в	1	2
244	как он	1	2
245	но на	1	2
246	на том	2	2
247	достоевского как	1	2
248	но все	1	2
249	а затем	2	2
250	об этом	2	2
251	из них	2	2
252	чужого сознания	1	2
253	достоевского он	2	2
254	знает что	1	2
255	известно что	2	2
256	лишь на	1	2
257	ни в	1	2
258	слиться с	1	2
259	достоевского и	3	2
260	на друга	1	2
261	одна и	1	2
262	девушкина но	1	2
263	художественного творчества	1	2
264	достоевского нет	1	2
265	том что	11	2
266	что такое	1	2
267	их сознания	1	2
268	себе а	1	2
269	мысли и	4	2
270	но эта	1	2
271	что этот	1	2
272	в повести	5	2
273	а вот	1	2
274	дело в	3	2
275	от чужого	1	2
276	одна из	2	2
277	достоевский не	4	2
278	в процессе	1	2
279	тем не	2	2
280	для осуществления	1	2
281	что на	1	2
282	у нас	1	2
283	сюжета в	1	2
284	отличается от	1	2
285	указывает на	1	2
286	это я	1	2
287	здесь мы	2	2
288	в конце	1	2
289	всего этого	1	2
290	не могу	2	2
291	настоящее время	2	2
292	особенно в	1	2
293	говорили что	1	2
294	мы наблюдаем	1	2
295	что у	1	2
296	что может	1	2
297	в образе	1	2
298	времени и	4	2
299	это вовсе	1	2
300	для этого	1	2
301	не был	3	2
302	мире достоевского	3	2
303	в глаза	2	2
304	все его	1	2
305	от них	1	2
306	переходит в	2	2
307	автор как	1	2
308	достоевского совершенно	1	2
309	того что	3	2
310	произведений достоевского	1	2
311	уже в	3	2
312	если мы	1	2
313	то и	1	2
314	его и	1	2
315	мы переходим	1	2
316	ведь это	1	2
317	и та	2	2
318	с другим	1	2
319	а с	1	2
320	что не	2	2
321	превращается в	1	2
322	его романе	1	2
323	он только	1	2
324	в руках	1	2
325	него не	1	2
326	в творчестве	6	2
327	так же	3	2
328	по своему	1	2
329	столкновение с	1	2
330	в первой	2	2
331	человек с	1	2
332	является как	1	2
333	так ли	2	2
334	рассказа и	1	2
335	между собой	1	2
336	вне его	1	2
337	для автора	2	2
338	и среди	2	2
339	в настоящее	1	2
340	человек и	1	2
341	бы он	1	2
342	еще более	2	2
343	конце концов	1	2
344	хотя бы	5	2
345	ни было	1	2
346	очень хорошо	1	2
347	отношении к	1	2
348	не есть	1	2
349	с ними	1	2
350	сказать что	2	2
351	была бы	1	2
352	их с	1	2
353	но этот	1	2
354	ее в	3	2
355	в своих	5	2
356	значение в	1	2
357	в таком	1	2
358	достоевского имеет	1	1
359	достоевский выделил	1	1
360	в движение	1	1
361	и через	1	1
362	рассматривать в	3	1
363	этом пункте	1	1
364	сквозь землю	1	1
365	на самом	3	1
366	акакия акакиевича	1	1
367	это и	3	1
368	но тем	1	1
369	и есть	1	1
370	мировоззрения и	2	1
371	подхода к	3	1
372	уже по	1	1
373	одним из	4	1
374	их и	1	1
375	есть не	2	1
376	же как	1	1
377	собой как	1	1
378	всех его	1	1
379	он как	1	1
380	достоевского мы	1	1
381	но она	2	1
382	принадлежит к	1	1
383	и тем	2	1
384	позиция достоевского	1	1
385	и иван	2	1
386	становится объектом	1	1
387	кто же	2	1
388	героев в	2	1
389	к их	1	1
390	от себя	1	1
391	бы то	1	1
392	этой почве	1	1
393	ивана с	1	1
394	в сюжете	1	1
395	тем как	1	1
396	это имеет	1	1
397	иного рода	1	1
398	установкой на	1	1
399	одним словом	1	1
400	с одной	1	1
401	если в	2	1
402	человеческих отношений	3	1
403	мир достоевского	2	1
404	учение о	1	1
405	к сожалению	1	1
406	искал в	1	1
407	одного момента	1	1
408	в собственном	1	1
409	не согласиться	1	1
410	что как	2	1
411	художественного видения	1	1
412	в мысли	1	1
413	гораздо существеннее	1	1
414	главных героев	1	1
415	себе не	2	1
416	них он	1	1
417	человеком в	1	1
418	вернулся к	1	1
419	к чему	1	1
420	по достоевскому	2	1
421	петрович голядкин	1	1
422	что достоевский	7	1
423	тут и	3	1
424	романа это	1	1
425	достоевский мыслил	1	1
426	в этой	5	1
427	эпохи и	1	1
428	готов и	1	1
429	героя к	1	1
430	человек не	1	1
431	все они	1	1
432	и если	1	1
433	рассказе и	1	1
434	видит и	1	1
435	что она	2	1
436	оно было	1	1
437	великого грешника	1	1
438	из этой	1	1
439	свою собственную	1	1
440	на таком	1	1
441	не к	1	1
442	собой не	1	1
443	совпадающее с	1	1
444	своего пути	1	1
445	дома на	1	1
446	так уж	1	1
447	у пушкина	2	1
448	в плане	1	1
449	борьбы двух	1	1
450	и по	3	1
451	на этом	1	1
452	его можно	1	1
453	однако в	2	1
454	его до	1	1
455	слова не	1	1
456	романе достоевский	1	1
457	то ни	1	1
458	что все	3	1
459	этом он	2	1
460	в мире	4	1
461	самого автора	1	1
462	в строго	1	1
463	видит в	1	1
464	как к	2	1
465	который и	1	1
466	по природе	6	1
467	форму и	1	1
468	должен был	1	1
469	приходит в	1	1
470	делает его	1	1
471	за ней	1	1
472	он приходит	1	1
473	с водой	1	1
474	к герою	1	1
475	он предпочитает	1	1
476	в прямом	1	1
477	все равно	1	1
478	их взаимоотношения	1	1
479	в ее	1	1
480	романы достоевского	1	1
481	и уже	1	1
482	жития великого	1	1
483	нигде не	1	1
484	о чем	1	1
485	чем в	1	1
486	и тогда	1	1
487	не мог	2	1
488	поэтому здесь	1	1
489	менее чем	1	1
490	к мысли	1	1
491	во второй	2	1
492	только кажущийся	1	1
493	именно и	1	1
494	в книге	3	1
495	что до	1	1
496	в последней	1	1
497	что еще	1	1
498	центра и	1	1
499	глубоко связан	1	1
500	героя то	1	1
501	поэтому мы	1	1
502	по крайней	2	1
503	героем достоевского	1	1
504	с величайшим	1	1
505	человека но	3	1
506	тем поразительнее	1	1
507	время достоевский	1	1
508	а от	1	1
509	власть в	1	1
510	дня и	1	1
511	в таких	1	1
512	что с	1	1
513	меня не	1	1
514	что ему	1	1
515	романа достоевского	3	1
516	в романном	1	1
517	что их	1	1
518	а ты	1	1
519	ее с	1	1
520	этой повести	1	1
521	в основе	2	1
522	героев и	3	1
523	и имеет	1	1
524	творчества достоевского	4	1
525	это еще	1	1
526	человека по	1	1
527	для всего	1	1
528	только не	1	1
529	мышления и	1	1
530	не имеет	1	1
531	нельзя не	1	1
532	находятся в	1	1
533	всего на	1	1
534	эта тенденция	1	1
535	связи с	1	1
536	его собственное	1	1
537	то чтоб	1	1
538	до того	1	1
539	только с	1	1
540	особое внимание	1	1
541	и далеко	1	1
542	не от	1	1
543	такие же	1	1
544	иван карамазов	2	1
545	же самое	1	1
546	не поняв	1	1
547	здесь они	1	1
548	не способен	1	1
549	где он	2	1
550	он ищет	1	1
551	он отлично	1	1
552	но только	2	1
553	но по	1	1
554	до них	1	1
555	с ее	3	1
556	из главных	2	1
557	и говорит	1	1
558	через три	1	1
559	так в	1	1
560	если они	1	1
561	новый оттенок	1	1
562	человека он	1	1
563	с первым	1	1
564	двойника не	1	1
565	живет в	2	1
566	участия в	1	1
567	во многом	7	1
568	его знает	1	1
569	еще в	2	1
570	человека от	1	1
571	бедных людей	1	1
572	не мир	1	1
573	жизнь и	1	1
574	скажу что	1	1
575	которая в	1	1
576	стремление к	2	1
577	вот это	1	1
578	же он	1	1
579	здесь достоевский	1	1
580	в смысле	1	1
581	слова из	2	1
582	но мы	1	1
583	который является	2	1
584	можно сказать	2	1
585	может не	2	1
586	самого достоевского	3	1
587	при полном	1	1
588	я как	1	1
589	нас в	1	1
590	них за	1	1
591	от него	1	1
592	героев например	1	1
593	является одним	2	1
594	и всю	1	1
595	его заветные	1	1
596	человека из	1	1
597	любил и	1	1
598	крайней мере	2	1
599	подполья и	1	1
600	резко отличается	1	1
601	рассказ является	1	1
602	художественном мире	1	1
603	каких бы	2	1
604	человека как	2	1
605	и самые	1	1
606	и мир	2	1
607	такой человек	1	1
608	действительности не	1	1
609	один из	4	1
610	себя с	1	1
611	одной из	4	1
612	характерный для	1	1
613	в какой	1	1
614	то в	2	1
615	и действительно	1	1
616	после появления	1	1
617	акакий акакиевич	1	1
618	очень много	1	1
619	это очень	1	1
620	тема в	1	1
621	герои достоевского	4	1
622	всегда с	1	1
623	в эти	1	1
624	в качестве	2	1
625	человека с	2	1
626	вот что	1	1
627	со своим	1	1
628	униженных и	4	1
629	человека человека	1	1
630	него и	1	1
631	к слову	1	1
632	и обратно	1	1
633	глаза и	1	1
634	возможно в	1	1
635	единство романа	1	1
636	мы знаем	1	1
637	как справедливо	1	1
638	того мы	1	1
639	достоевского его	1	1
640	в прозе	1	1
641	полном реализме	1	1
642	котором все	1	1
643	мы находим	2	1
644	сами по	1	1
645	я в	1	1
646	второй части	2	1
647	важно для	1	1
648	но что	1	1
649	не случайно	4	1
650	его внутренний	1	1
651	человек как	3	1
652	во всей	2	1
653	как будто	5	1
654	и делает	1	1
655	в других	1	1
656	о которых	1	1
657	не было	1	1
658	никого не	1	1
659	он пожалуй	1	1
660	связан с	3	1
661	одной стороны	1	1
662	он живет	1	1
663	и из	1	1
664	человеком а	1	1
665	к которому	1	1
666	чем он	1	1
667	понимали и	1	1
668	своего собственного	2	1
669	что для	2	1
670	говорит о	3	1
671	шинели он	1	1
672	достоевского с	8	1
673	жизнь в	1	1
674	его как	2	1
675	и внутренне	1	1
676	так называемой	1	1
677	все время	1	1
678	человек есть	1	1
679	из героев	1	1
680	своего я	2	1
681	а так	1	1
682	его собственной	1	1
683	не то	2	1
684	есть лишь	1	1
685	в связи	1	1
686	с помощью	1	1
687	на этой	1	1
688	следовало бы	2	1
689	все более	2	1
690	его лица	2	1
691	с людьми	1	1
692	вместе с	2	1
693	но кто	1	1
694	как это	1	1
695	в духе	2	1
696	о возможности	1	1
697	если так	1	1
698	романном мире	1	1
699	достоевского однако	1	1
700	из уст	1	1
701	собой в	2	1
702	не боится	1	1
703	это есть	1	1
704	не умел	1	1
705	и всей	1	1
706	даже с	1	1
707	в мир	2	1
708	слияние с	1	1
709	вокруг себя	2	1
710	то к	1	1
711	материал для	1	1
712	ли не	1	1
713	из своей	1	1
714	в основном	4	1
715	о его	1	1
716	определяющие ее	1	1
717	с поэтическим	1	1
718	дела в	1	1
719	хуже для	1	1
720	но с	1	1
721	в самые	1	1
722	и от	4	1
723	в точном	1	1
724	от мысли	2	1
725	тем более	1	1
726	о котором	2	1
727	это как	3	1
728	в двух	2	1
729	в другое	1	1
730	обращается к	1	1
731	с установкой	1	1
732	своих героев	3	1
733	в сюжет	1	1
734	ибо в	2	1
735	реализме найти	1	1
736	в гоголевской	1	1
737	места в	1	1
738	же в	1	1
739	явно преобладает	1	1
740	и героини	1	1
741	сверх того	1	1
742	и оскорбленных	4	1
743	всеми его	1	1
744	первых произведениях	1	1
745	наконец не	1	1
746	и резкое	1	1
747	всей ее	1	1
748	жизни а	1	1
749	автора в	1	1
750	время не	2	1
751	представляется ему	1	1
752	эти слова	2	1
753	как один	1	1
754	сознания а	1	1
755	жизни и	3	1
756	а может	1	1
757	а я	1	1
758	на ту	1	1
759	и другие	3	1
760	достоевский однако	1	1
761	это в	3	1
762	к этому	2	1
763	в личном	1	1
