N	2gram	Bakhtin_Pr_1	Psycholo
123	никогда не	5	4
124	в самой	7	4
125	как будто	3	4
126	здесь совершенно	1	4
127	согласиться с	1	4
128	что и	5	4
129	только в	8	4
130	конечно не	1	4
131	не можем	1	4
132	при помощи	1	4
133	у него	6	4
134	плана в	1	4
135	и даже	3	4
136	из которых	2	4
137	того что	2	4
138	и для	3	4
139	сказать что	5	4
140	ее в	1	4
141	в своих	2	4
142	должен быть	1	3
143	едва ли	1	3
144	из всех	1	3
145	и значение	1	3
146	совсем не	1	3
147	что как	1	3
148	и к	4	3
149	но в	4	3
150	из этих	2	3
151	не к	1	3
152	к драматической	1	3
153	одно и	1	3
154	что все	3	3
155	бы в	3	3
156	его в	4	3
157	и тем	2	3
158	ни в	3	3
159	в них	3	3
160	далеко не	1	3
161	действительно не	1	3
162	в один	2	3
163	место в	1	3
164	в то	10	3
165	в плане	5	3
166	к концу	1	3
167	весь этот	2	3
168	в основе	5	3
169	как только	1	3
170	на это	1	3
171	и о	3	3
172	и которые	1	3
173	наряду с	1	3
174	из одного	4	3
175	были бы	4	3
176	и только	1	3
177	здесь не	1	3
178	тот же	2	3
179	уже говорили	1	3
180	дано в	2	3
181	был бы	5	3
182	не так	1	3
183	тем что	3	3
184	что не	1	3
185	то и	2	3
186	это только	1	3
187	как если	1	3
188	он приводит	1	3
189	указывал на	1	3
190	который мы	1	3
191	но это	5	3
192	все это	7	3
193	она может	1	3
194	котором я	1	3
195	к этому	2	3
196	как на	2	3
197	от этой	1	2
198	отношения к	2	2
199	например в	3	2
200	себя как	5	2
201	на самом	4	2
202	он может	3	2
203	по преимуществу	3	2
204	и больше	1	2
205	той же	6	2
206	здесь с	3	2
207	совпадает с	2	2
208	оно есть	1	2
209	героев в	2	2
210	на их	1	2
211	но как	3	2
212	и чем	1	2
213	заключено в	1	2
214	в истории	2	2
215	в одной	4	2
216	что именно	2	2
217	как к	1	2
218	в полном	1	2
219	и наконец	5	2
220	ясно и	1	2
221	со своей	1	2
222	он в	2	2
223	лучшем случае	2	2
224	нами в	1	2
225	человеке и	1	2
226	а вовсе	1	2
227	всех этих	3	2
228	до самого	1	2
229	и вот	2	2
230	и по	2	2
231	в совершенно	2	2
232	не совпадает	1	2
233	он все	2	2
234	он действительно	1	2
235	и уже	3	2
236	же самый	1	2
237	такой же	1	2
238	автора и	5	2
239	в эту	1	2
240	места в	1	2
241	признать что	1	2
242	образом и	1	2
243	но он	2	2
244	друг другу	2	2
245	но они	4	2
246	и более	1	2
247	их в	2	2
248	том и	1	2
249	в этих	2	2
250	заставляет его	2	2
251	в русской	1	2
252	ничего не	6	2
253	под этим	2	2
254	к ней	1	2
255	на те	1	2
256	то это	1	2
257	у нас	1	2
258	не могут	6	2
259	что оно	1	2
260	из всего	2	2
261	с ее	2	2
262	данном случае	2	2
263	бы действительно	1	2
264	только то	3	2
265	то время	2	2
266	для этого	1	2
267	со стороны	2	2
268	с ним	6	2
269	или от	1	2
270	той степени	1	2
271	и во	2	2
272	у них	1	2
273	говорит он	8	2
274	хотел бы	2	2
275	и следовательно	1	2
276	и одновременно	3	2
277	что даже	1	2
278	и действительно	1	2
279	наше время	1	2
280	все они	1	2
281	со всеми	1	2
282	в качестве	1	2
283	есть в	3	2
284	уже не	8	2
285	своих героев	3	2
286	следует что	1	2
287	одно из	1	2
288	для него	15	2
289	всяком случае	3	2
290	могло бы	1	2
291	в конце	5	2
292	заметить что	2	2
293	представляют собой	1	2
294	свою мысль	1	2
295	здесь в	1	2
296	как же	3	2
297	а с	1	2
298	говорит о	1	2
299	до конца	5	2
300	же точно	1	2
301	эти слова	1	2
302	к его	1	2
303	к себе	2	2
304	совершенно в	1	2
305	хотя бы	2	2
306	к своему	1	2
307	в данном	2	2
308	что за	1	2
309	есть только	1	2
310	смысле этого	1	2
311	что же	1	2
312	о человеке	1	2
313	в первой	2	2
314	по существу	4	2
315	этого слова	2	2
316	с этой	1	2
317	благодаря этому	2	2
318	о мире	1	2
319	противоречие и	1	2
320	при том	1	2
321	и другими	4	2
322	только что	1	2
323	же в	2	2
324	лежит в	1	2
325	так же	6	2
326	его к	4	2
327	в лучшем	2	2
328	была бы	2	2
329	и другие	2	2
330	они не	3	2
331	во всяком	4	2
332	в обычном	2	1
333	герои не	1	1
334	же как	1	1
335	он считает	1	1
336	в движение	1	1
337	переходит к	1	1
338	силой но	1	1
339	легко заметить	1	1
340	и потому	3	1
341	это и	9	1
342	он хотел	1	1
343	и есть	5	1
344	нам кажется	4	1
345	герой был	1	1
346	прием и	1	1
347	в первом	2	1
348	и до	1	1
349	из его	3	1
350	и самое	2	1
351	высшей степени	1	1
352	над ней	1	1
353	в зависимости	3	1
354	собою в	1	1
355	что мы	1	1
356	их и	1	1
357	с теорией	2	1
358	к художественному	1	1
359	и тут	1	1
360	дан в	1	1
361	среды и	1	1
362	он как	1	1
363	одновременно в	1	1
364	не столько	3	1
365	так чтобы	1	1
366	на себя	3	1
367	на свою	1	1
368	что герой	2	1
369	своим особым	1	1
370	степени как	2	1
371	с нашими	1	1
372	и он	1	1
373	быть понято	1	1
374	еще не	5	1
375	здесь нет	1	1
376	можно не	1	1
377	в чем	1	1
378	с его	6	1
379	но конечно	2	1
380	в изображении	2	1
381	слишком много	1	1
382	чем это	1	1
383	но не	8	1
384	от характера	3	1
385	именно на	2	1
386	не все	1	1
387	с собою	2	1
388	отношение к	1	1
389	отличие от	2	1
390	нет и	1	1
391	в свои	1	1
392	вот эти	1	1
393	внутренние противоречия	1	1
394	которые не	1	1
395	присутствует при	1	1
396	они ни	1	1
397	можно еще	1	1
398	дело идет	6	1
399	то чем	3	1
400	как нам	2	1
401	кроме того	3	1
402	еще больше	1	1
403	не удалась	1	1
404	хотя и	1	1
405	бы я	1	1
406	и каждое	1	1
407	именно такие	1	1
408	себе дело	1	1
409	прежде и	1	1
410	такая мысль	1	1
411	в действительности	1	1
412	о самом	1	1
413	тон и	1	1
414	есть на	1	1
415	то в	1	1
416	в себя	3	1
417	ни один	2	1
418	видим мы	1	1
419	бы сказать	1	1
420	момент его	2	1
421	в известном	1	1
422	и противоречивость	5	1
423	зависимости от	3	1
424	только один	1	1
425	этого образа	1	1
426	было дано	1	1
427	ее как	2	1
428	на его	2	1
429	что без	1	1
430	не следует	1	1
431	построен так	1	1
432	к герою	1	1
433	литературных произведений	1	1
434	на одну	1	1
435	и еще	1	1
436	них нет	1	1
437	не как	12	1
438	хотя он	1	1
439	том чтобы	1	1
440	своего времени	2	1
441	подобно тому	3	1
442	смысле как	1	1
443	образа и	1	1
444	но все	4	1
445	что почти	1	1
446	не будет	1	1
447	бы дать	1	1
448	которого была	1	1
449	есть все	1	1
450	значение в	1	1
451	чего он	1	1
452	только не	1	1
453	и с	4	1
454	того или	1	1
455	в музыке	4	1
456	с другими	7	1
457	есть не	2	1
458	это не	10	1
459	это противоречие	1	1
460	в сложном	1	1
461	в жизни	6	1
462	кажется что	3	1
463	для них	1	1
464	вводит в	2	1
465	в минуту	1	1
466	не нашла	1	1
467	в высшей	1	1
468	все равно	2	1
469	он и	5	1
470	и было	1	1
471	должно быть	1	1
472	и тогда	1	1
473	было не	1	1
474	и при	1	1
475	сказать так	1	1
476	что такое	1	1
477	таким же	2	1
478	этого плана	1	1
479	почти не	1	1
480	и благодаря	2	1
481	вот он	1	1
482	в их	3	1
483	в рассказ	1	1
484	то для	1	1
485	что вся	1	1
486	не от	1	1
487	стоит в	1	1
488	мысли и	2	1
489	от себя	1	1
490	но эта	4	1
491	был не	1	1
492	теми же	1	1
493	у тургенева	1	1
494	борьбу с	1	1
495	оказалось бы	1	1
496	однако в	2	1
497	бы быть	1	1
498	даже в	2	1
499	этих трех	1	1
500	ему как	1	1
501	и второе	1	1
502	можно ли	1	1
503	бывает в	1	1
504	человек и	2	1
505	с которой	4	1
506	мысли в	2	1
507	и форму	1	1
508	и отсюда	1	1
509	дело в	1	1
510	и притом	2	1
511	к этим	1	1
512	на него	2	1
513	и форм	1	1
514	героев и	6	1
515	и имеет	1	1
516	подходят к	1	1
517	не могло	1	1
518	в построении	5	1
519	того и	1	1
520	что ни	1	1
521	или как	5	1
522	как она	1	1
523	это слово	1	1
524	вот что	2	1
525	не находим	1	1
526	прибавить но	1	1
527	так то	1	1
528	этом отношении	5	1
529	одним из	8	1
530	в стиле	1	1
531	у меня	1	1
532	которого он	1	1
533	в трагедии	1	1
534	весь в	1	1
535	и заключается	1	1
536	из самого	1	1
537	и всех	1	1
538	которого я	1	1
539	всего в	1	1
540	бы он	1	1
541	не есть	1	1
542	все еще	1	1
543	быть совершенно	1	1
544	от той	1	1
545	в каждой	2	1
546	в применении	1	1
547	предисловии к	1	1
548	аналогию с	1	1
549	такого изображения	1	1
550	но при	1	1
551	в некоторых	1	1
552	только при	2	1
553	характер и	1	1
554	двусмысленность и	1	1
555	можно сделать	1	1
556	и говорит	1	1
557	стиля а	1	1
558	роль в	2	1
559	слова а	2	1
560	можно было	3	1
561	так и	10	1
562	те же	1	1
563	понято как	1	1
564	во все	3	1
565	есть конечно	1	1
566	и всюду	1	1
567	именно этот	1	1
568	в результате	4	1
569	остается только	1	1
570	что дело	1	1
571	по сравнению	1	1
572	не исчерпывается	2	1
573	понятно что	1	1
574	был развернут	1	1
575	создается впечатление	1	1
576	не кто	1	1
577	но этого	1	1
578	трагедии в	1	1
579	на вопрос	2	1
580	прав в	1	1
581	не перед	1	1
582	тот особый	1	1
583	которые могли	1	1
584	слово то	1	1
585	в новую	1	1
586	можно сказать	2	1
587	времени в	1	1
588	знает что	1	1
589	это было	1	1
590	образом все	2	1
591	ним и	4	1
592	в форме	6	1
593	в другой	3	1
594	и можно	1	1
595	вслед за	1	1
596	выше в	1	1
597	и она	1	1
598	по содержанию	1	1
599	характера но	1	1
600	смысле его	1	1
601	их основе	2	1
602	быть и	1	1
603	но с	1	1
604	всякого рода	1	1
605	своей сущности	1	1
606	этот вопрос	2	1
607	пришел к	1	1
608	будто бы	1	1
609	она ни	1	1
610	по этому	2	1
611	плане и	1	1
612	и у	4	1
613	а та	1	1
614	ни одного	2	1
615	себя и	2	1
616	в начале	1	1
617	от других	1	1
618	не из	2	1
619	он стремится	3	1
620	и других	5	1
621	дать такую	1	1
622	участие в	1	1
623	за ним	2	1
624	роль и	1	1
625	и их	2	1
626	эти три	1	1
627	ведь это	2	1
628	этом плане	1	1
629	поэтому все	1	1
630	не о	1	1
631	друг друга	3	1
632	из одной	1	1
633	дело и	1	1
634	тех которые	1	1
635	у самого	2	1
636	к той	2	1
637	бы это	1	1
638	перейти к	1	1
639	этом рассказе	1	1
640	человека которые	1	1
641	не было	3	1
642	со всем	1	1
643	ней и	1	1
644	только у	3	1
645	а на	1	1
646	обычном смысле	1	1
647	мы привыкли	1	1
648	как у	2	1
649	именно в	6	1
650	по своим	2	1
651	а именно	1	1
652	к которому	1	1
653	и самая	1	1
654	не потому	2	1
655	он это	1	1
656	характерно для	1	1
657	их объективного	1	1
658	тому как	3	1
659	в отличие	2	1
660	ни на	2	1
661	что для	2	1
662	и изображены	1	1
663	героев как	1	1
664	напротив мы	1	1
665	превращается в	1	1
666	от этого	1	1
667	преимуществу в	1	1
668	мир а	1	1
669	с большей	1	1
670	ничем не	1	1
671	и самый	1	1
672	дать повод	1	1
673	так это	1	1
674	хоть сколько-нибудь	1	1
675	жизнь в	1	1
676	самый факт	2	1
677	следует только	1	1
678	благодаря чему	2	1
679	него не	2	1
680	что из	2	1
681	которой в	1	1
682	в момент	1	1
683	именно поэтому	1	1
684	бы оно	1	1
685	я называю	1	1
686	равно как	1	1
687	вступает в	1	1
688	в частности	1	1
689	он представляет	1	1
690	о себе	9	1
691	своей книги	1	1
692	проповедь и	1	1
693	действительности или	1	1
694	в формальной	1	1
695	у себя	3	1
696	и глубоко	1	1
697	целом ряде	1	1
698	сравнению с	1	1
699	мы условно	1	1
700	быть только	1	1
701	для понимания	3	1
702	на свете	1	1
703	совершенно различных	1	1
704	своему герою	1	1
705	я сам	1	1
706	ближе подходит	2	1
707	отличается от	2	1
708	помог ему	1	1
709	это последнее	1	1
710	нисколько не	2	1
711	которые казалось	1	1
712	которых он	1	1
713	бы как	1	1
714	должна была	4	1
715	для автора	3	1
716	так будто	1	1
717	начала и	1	1
718	развить свое	1	1
719	как не	4	1
720	к одной	1	1
721	идет не	3	1
722	от всех	1	1
723	случае и	1	1
724	мы должны	2	1
725	его жизнь	2	1
726	этим он	1	1
727	отношении к	2	1
728	в романе	11	1
729	между ними	2	1
730	с ней	1	1
731	только как	1	1
732	то здесь	1	1
733	жизни а	2	1
734	автора в	2	1
735	или иного	1	1
736	ко всему	1	1
737	что действие	1	1
738	есть и	1	1
739	стиля и	3	1
740	жизни и	6	1
741	это в	2	1
742	тем самым	1	1
743	каждое слово	1	1
744	все что	3	1
745	этой точки	1	1
746	гораздо более	1	1
747	слова это	1	1
