N	2gram	Propp_Isto_6	Dialekti
120	что есть	1	4
121	как о	1	4
122	от того	3	4
123	не могут	1	4
124	и это	8	4
125	чтобы быть	1	4
126	то время	3	4
127	жизнь и	1	4
128	к тому	2	4
129	с другой	10	4
130	для него	1	4
131	если оно	1	4
132	у нас	5	4
133	так же	2	4
134	тому как	1	4
135	только что	2	4
136	е в	2	4
137	сказать что	3	4
138	мы уже	6	3
139	но даже	1	3
140	зависимости от	2	3
141	и на	12	3
142	же она	1	3
143	мифом и	1	3
144	мере в	1	3
145	в одной	2	3
146	что именно	1	3
147	с этим	2	3
148	в своем	2	3
149	только тогда	1	3
150	все же	8	3
151	перед нами	2	3
152	все эти	8	3
153	тем более	1	3
154	на то	2	3
155	в нем	8	3
156	не значит	1	3
157	в силу	1	3
158	не будет	5	3
159	того или	1	3
160	он есть	1	3
161	и миф	2	3
162	он и	2	3
163	имеется в	3	3
164	миф о	2	3
165	вообще ничего	1	3
166	не в	3	3
167	есть еще	2	3
168	миф и	2	3
169	того кто	1	3
170	из которых	3	3
171	тем самым	2	3
172	она не	3	3
173	одна из	2	3
174	в основе	1	3
175	но она	1	3
176	уже и	1	3
177	должны быть	2	3
178	этот миф	2	3
179	и о	1	3
180	и этим	5	3
181	к нему	1	3
182	все время	2	3
183	быть и	1	3
184	или же	2	3
185	и ее	3	3
186	с одной	7	3
187	есть в	1	3
188	то и	2	3
189	при помощи	3	3
190	мы знаем	2	3
191	мир в	1	3
192	друг друга	1	3
193	случае не	1	3
194	тем что	5	3
195	для того	1	3
196	именно как	1	3
197	не было	3	3
198	его как	1	3
199	одной стороны	7	3
200	а если	1	3
201	он будет	1	3
202	как бы	4	3
203	сравнении с	1	3
204	только одна	3	3
205	и от	3	3
206	мира и	2	3
207	в нечто	1	3
208	не знает	1	3
209	религиозный миф	1	3
210	в сравнении	1	3
211	также не	2	3
212	все что	4	3
213	также и	1	2
214	например в	7	2
215	же как	3	2
216	в частности	3	2
217	только потому	1	2
218	не имеют	1	2
219	этого он	1	2
220	в зависимости	1	2
221	его не	2	2
222	если я	1	2
223	что если	1	2
224	оно есть	1	2
225	что можно	1	2
226	и он	4	2
227	в ней	5	2
228	еще не	9	2
229	на них	1	2
230	с его	4	2
231	основано на	1	2
232	но не	2	2
233	не видно	1	2
234	и где	1	2
235	целый ряд	2	2
236	но в	7	2
237	ни один	1	2
238	из этих	4	2
239	и они	2	2
240	в себе	3	2
241	в жертву	5	2
242	но на	1	2
243	и если	1	2
244	вообще не	3	2
245	при этом	3	2
246	что нужно	1	2
247	и вот	3	2
248	что у	2	2
249	и по	4	2
250	на этом	1	2
251	людей и	2	2
252	и чтобы	1	2
253	но совершенно	1	2
254	обе стороны	2	2
255	чаще всего	5	2
256	солнце и	2	2
257	она и	1	2
258	показывает что	3	2
259	несмотря на	1	2
260	от своего	1	2
261	всяком случае	2	2
262	от его	1	2
263	и эти	5	2
264	на небо	8	2
265	их в	3	2
266	что этот	2	2
267	же мы	5	2
268	третий день	1	2
269	на котором	3	2
270	бога не	1	2
271	следовательно и	1	2
272	о ней	1	2
273	меня и	3	2
274	не вполне	2	2
275	когда мы	2	2
276	могут быть	3	2
277	не видим	1	2
278	для такого	1	2
279	все еще	1	2
280	как мы	4	2
281	не забудем	1	2
282	меня в	3	2
283	и сами	1	2
284	так в	6	2
285	и когда	1	2
286	для этого	1	2
287	нас к	5	2
288	и смерть	1	2
289	и здесь	1	2
290	этого мы	1	2
291	никак не	1	2
292	однако что	1	2
293	в его	5	2
294	природы и	1	2
295	и можно	1	2
296	же можно	3	2
297	только он	2	2
298	но то	1	2
299	их не	1	2
300	и тем	4	2
301	тот или	1	2
302	же и	1	2
303	своим собственным	1	2
304	же от	1	2
305	же в	1	2
306	она действительно	1	2
307	никто не	2	2
308	есть душа	2	2
309	у него	7	2
310	так или	1	2
311	со стороны	3	2
312	или иначе	1	2
313	именно в	1	2
314	а именно	9	2
315	еще и	1	2
316	своего собственного	1	2
317	быть только	2	2
318	зависит от	4	2
319	однако не	1	2
320	но как	4	2
321	нет ни	2	2
322	и ничто	1	2
323	в данном	3	2
324	по существу	1	2
325	было ни	1	2
326	и формы	2	2
327	божества и	1	2
328	но для	2	2
329	и для	1	2
330	или в	3	2
331	для нас	2	2
332	из себя	1	2
333	бы в	1	2
334	превратился в	3	2
335	но вот	2	2
336	а в	3	2
337	может и	1	2
338	другой стороны	8	2
339	из этого	3	2
340	но еще	1	2
341	точно так	2	2
342	к этой	1	2
343	ее в	6	2
344	в своих	3	2
345	они не	3	2
346	во всяком	2	2
347	этой точки	1	2
348	говорит это	1	1
349	что отношение	1	1
350	ту же	2	1
351	речь идет	1	1
352	отношения к	1	1
353	часто также	1	1
354	идет о	1	1
355	к другому	1	1
356	что эти	2	1
357	имеем и	3	1
358	мифа это	1	1
359	и этот	1	1
360	а как	1	1
361	или наоборот	1	1
362	мифа о	1	1
363	на первом	1	1
364	говоря и	1	1
365	ответить на	1	1
366	на место	3	1
367	душу в	2	1
368	имеет как	1	1
369	на свою	1	1
370	же что	1	1
371	перенесенный в	1	1
372	себе что	1	1
373	приведенных примерах	1	1
374	чего оно	1	1
375	думая что	1	1
376	так если	1	1
377	во всех	1	1
378	то мы	1	1
379	и вопрос	1	1
380	он вообще	1	1
381	друг на	1	1
382	другие предметы	1	1
383	тогда как	2	1
384	иногда и	1	1
385	тут же	1	1
386	в свои	2	1
387	из таких	1	1
388	независимо от	3	1
389	вот мы	1	1
390	стороны и	2	1
391	что как	1	1
392	этой стороны	1	1
393	помнить что	1	1
394	и наконец	3	1
395	более или	1	1
396	себе не	1	1
397	от этого	3	1
398	в этот	1	1
399	та же	3	1
400	как то	1	1
401	если мы	1	1
402	из другого	2	1
403	имеем в	4	1
404	если он	3	1
405	дальше и	1	1
406	после этого	4	1
407	ниоткуда не	1	1
408	мы можем	7	1
409	ничего специфически	1	1
410	иной мир	3	1
411	как от	1	1
412	из него	2	1
413	что ни	1	1
414	этом мире	1	1
415	о таком	1	1
416	от нее	2	1
417	и может	1	1
418	в мире	1	1
419	материалы которые	1	1
420	его в	5	1
421	знает что	1	1
422	мире как	1	1
423	в него	3	1
424	чтобы все	1	1
425	известно что	2	1
426	она становится	1	1
427	в ином	6	1
428	нет в	3	1
429	убежден в	1	1
430	далеко не	3	1
431	мы имеем	14	1
432	на друга	1	1
433	не всегда	4	1
434	о чем	2	1
435	с такой	1	1
436	в чистом	1	1
437	бога и	1	1
438	такой же	3	1
439	это очевидно	2	1
440	и становится	1	1
441	или менее	1	1
442	или вообще	2	1
443	я увидел	1	1
444	я его	2	1
445	смерть как	1	1
446	в котором	1	1
447	она в	2	1
448	представление о	9	1
449	оказывается что	1	1
450	не от	1	1
451	не как	1	1
452	они уже	1	1
453	по своей	1	1
454	выходит из	1	1
455	выше мы	1	1
456	но он	2	1
457	на другую	2	1
458	без всяких	2	1
459	и более	1	1
460	тому чтобы	1	1
461	что например	1	1
462	даже в	2	1
463	это вопрос	1	1
464	если и	1	1
465	имели в	1	1
466	начиная от	2	1
467	а иногда	1	1
468	мира не	1	1
469	что с	1	1
470	считает что	1	1
471	того как	3	1
472	на него	2	1
473	чудище и	1	1
474	когда они	1	1
475	на связь	1	1
476	вопрос не	3	1
477	о природе	1	1
478	казалось бы	1	1
479	не имели	4	1
480	больше чем	1	1
481	этих двух	1	1
482	между мифом	1	1
483	такая же	1	1
484	представление об	1	1
485	оказывается недостаточно	1	1
486	эти три	3	1
487	и при	1	1
488	что на	1	1
489	тела и	2	1
490	ли это	1	1
491	перед ним	1	1
492	в стиле	1	1
493	только мы	1	1
494	чистом виде	1	1
495	представляли себе	2	1
496	эти же	1	1
497	которых он	2	1
498	что там	2	1
499	е становится	1	1
500	есть вообще	1	1
501	но все	2	1
502	как только	3	1
503	тех кто	1	1
504	смерти и	2	1
505	с мифом	2	1
506	по воздуху	3	1
507	должен быть	1	1
508	где нет	2	1
509	подобных случаях	1	1
510	с ее	1	1
511	на нем	1	1
512	а миф	1	1
513	сама природа	1	1
514	не могу	1	1
515	в ее	1	1
516	данном случае	3	1
517	только при	1	1
518	были бы	1	1
519	совершенно ясно	4	1
520	существовать но	1	1
521	или эта	1	1
522	только то	2	1
523	и сам	2	1
524	только через	3	1
525	не с	1	1
526	может находиться	1	1
527	связанных с	1	1
528	миру это	1	1
529	это во	1	1
530	с ним	8	1
531	связанное с	1	1
532	о смерти	9	1
533	то есть	1	1
534	слова из	1	1
535	вот почему	3	1
536	на вопрос	1	1
537	и поэтому	1	1
538	об основании	1	1
539	мифе о	5	1
540	то не	1	1
541	и движения	1	1
542	или на	1	1
543	с целью	1	1
544	можно сказать	2	1
545	там в	3	1
546	с соответствующими	2	1
547	что или	1	1
548	не отличаются	1	1
549	эти два	2	1
550	живой человек	1	1
551	на одном	1	1
552	наконец в	1	1
553	он был	2	1
554	представления о	10	1
555	к ней	1	1
556	в лице	2	1
557	считают это	1	1
558	но тут	1	1
559	предмета и	1	1
560	но так	3	1
561	но с	1	1
562	ведь эти	1	1
563	но например	1	1
564	здесь не	2	1
565	менее в	1	1
566	одной из	1	1
567	этот вопрос	1	1
568	в свой	1	1
569	как нечто	1	1
570	не свойственно	1	1
571	очень много	1	1
572	то он	2	1
573	чтобы получить	2	1
574	или они	1	1
575	или сам	1	1
576	в качестве	3	1
577	всегда только	1	1
578	чтобы он	1	1
579	а это	1	1
580	и случилось	1	1
581	говорится и	1	1
582	его имени	2	1
583	другой с	1	1
584	забудем что	1	1
585	был бы	1	1
586	такое сопоставление	1	1
587	не так	2	1
588	и также	1	1
589	мы находим	2	1
590	представлений о	7	1
591	в одном	3	1
592	у нее	1	1
593	к ним	1	1
594	при всей	1	1
595	и никогда	1	1
596	могли не	1	1
597	то самое	2	1
598	заметить что	1	1
599	как вся	1	1
600	же всегда	1	1
601	в других	4	1
602	указание на	1	1
603	от ее	1	1
604	и свои	2	1
605	до сих	4	1
606	миф совершенно	1	1
607	сам себя	1	1
608	с той	1	1
609	близок к	2	1
610	такое же	1	1
611	и тело	1	1
612	на ней	1	1
613	между ними	1	1
614	больше и	3	1
615	от другого	1	1
616	в некоторых	2	1
617	их можно	2	1
618	вдруг появляется	1	1
619	выше и	1	1
620	бывает очень	1	1
621	уже много	1	1
622	когда она	1	1
623	или с	1	1
624	в подобных	1	1
625	одна и	1	1
626	когда я	1	1
627	в связи	1	1
628	есть одно	1	1
629	уже давно	2	1
630	связь с	11	1
631	вместе с	8	1
632	относятся к	1	1
633	оно только	2	1
634	очень плохое	1	1
635	чем в	1	1
636	и целые	1	1
637	мы сразу	1	1
638	самого себя	2	1
639	него есть	1	1
640	перед нею	1	1
641	мыслится как	1	1
642	том смысле	1	1
643	или другого	1	1
644	в это	4	1
645	что из	2	1
646	сих пор	4	1
647	видно что	2	1
648	силу и	2	1
649	думают что	1	1
650	на одной	1	1
651	и часто	1	1
652	указать на	1	1
653	живет и	1	1
654	из тела	1	1
655	на небе	5	1
656	мы только	1	1
657	его с	3	1
658	а все	1	1
659	за что	2	1
660	о котором	2	1
661	своей собственной	1	1
662	бы ему	1	1
663	от него	3	1
664	это может	1	1
665	в этих	2	1
666	чтобы его	1	1
667	но зато	1	1
668	или он	2	1
669	мифе нет	1	1
670	есть уже	1	1
671	и очень	1	1
672	состоит из	1	1
673	вся вселенная	1	1
674	это на	1	1
675	что под	1	1
676	и думает	1	1
677	это так	1	1
678	то оно	1	1
679	и эта	3	1
680	я могу	2	1
681	те которые	1	1
682	смысле что	1	1
