N	2gram	Bakhtin_Fr_1	Hudozhes
276	и мира	1	1
277	во внешнем	1	1
278	чужим в	1	1
279	юмором в	1	1
280	времени то	2	1
281	друг от	1	1
282	или иное	1	1
283	или к	2	1
284	первых десятилетий	2	1
285	в произведениях	1	1
286	моральных ценностей	1	1
287	смех это	1	1
288	это мир	1	1
289	от друга	1	1
290	одиночку с	1	1
291	если на	1	1
292	что касается	1	1
293	что по	1	1
294	самом начале	1	1
295	силе и	1	1
296	и свою	1	1
297	от этого	1	1
298	существования с	1	1
299	которому впервые	1	1
300	таковы например	2	1
301	вытесненные из	1	1
302	и праздничность	1	1
303	литературы они	1	1
304	ею же	2	1
305	контакт между	2	1
306	из этих	2	1
307	этом что	1	1
308	в известном	1	1
309	раз в	1	1
310	имеем в	1	1
311	во многих	2	1
312	своей отъединенности	1	1
313	проникает в	1	1
314	на то	1	1
315	не могла	1	1
316	говоря только	1	1
317	жизнью и	1	1
318	на его	2	1
319	литературу начиная	1	1
320	в мир	2	1
321	и иные	1	1
322	к миру	1	1
323	все это	9	1
324	тем и	1	1
325	по ту	1	1
326	в узком	4	1
327	отношений между	1	1
328	границами между	1	1
329	мир как	1	1
330	ни были	1	1
331	свое время	2	1
332	смертью в	1	1
333	или иных	1	1
334	но самое	1	1
335	по его	3	1
336	многих других	1	1
337	бы они	1	1
338	а затем	2	1
339	что все	1	1
340	смысла в	1	1
341	тем в	1	1
342	в совершенно	1	1
343	в романтизме	2	1
344	всеми людьми	1	1
345	с избытком	1	1
346	бы быть	2	1
347	в мировой	1	1
348	а как	1	1
349	это было	2	1
350	и непосредственное	1	1
351	было бы	1	1
352	и дает	1	1
353	новой жизни	1	1
354	лишь на	1	1
355	весь мир	3	1
356	никакая игра	1	1
357	делает его	1	1
358	такие специфические	1	1
359	в жизни	4	1
360	относительность всего	2	1
361	нет в	1	1
362	рядом с	5	1
363	пределы всего	1	1
364	как об	1	1
365	он и	3	1
366	все моменты	1	1
367	и конец	1	1
368	места в	1	1
369	от своего	2	1
370	индивидуальной жизни	1	1
371	лежат в	1	1
372	и без	2	1
373	и книги	1	1
374	в единстве	1	1
375	это образная	1	1
376	живота и	1	1
377	все и	1	1
378	в условиях	13	1
379	значение для	1	1
380	новых значений	1	1
381	есть его	1	1
382	где мир	1	1
383	вольный фамильярный	1	1
384	не могли	1	1
385	в конце	1	1
386	до минимума	2	1
387	вышел в	1	1
388	мы встречаемся	1	1
389	это особенно	1	1
390	между людьми	5	1
391	чистом виде	1	1
392	в таких	2	1
393	xviii века	2	1
394	с которой	1	1
395	но для	3	1
396	на котором	3	1
397	на многих	1	1
398	принадлежат к	1	1
399	в предромантизме	1	1
400	что такое	1	1
401	в эпизоде	2	1
402	которого он	1	1
403	с острым	1	1
404	эта сторона	1	1
405	только и	1	1
406	в самой	3	1
407	литературе в	1	1
408	как традиция	1	1
409	своей природе	1	1
410	картину и	1	1
411	связи с	4	1
412	можно даже	1	1
413	ее можно	1	1
414	внутренней жизни	1	1
415	здесь явственно	1	1
416	и оценки	4	1
417	возможность совершенно	1	1
418	ему не	1	1
419	настоящего времени	1	1
420	воспринимаются как	1	1
421	и здесь	3	1
422	все то	1	1
423	места для	1	1
424	он еще	1	1
425	ли не	1	1
426	и развития	1	1
427	так называемого	1	1
428	на это	1	1
429	здесь мы	1	1
430	в настоящее	1	1
431	говорит о	1	1
432	опираясь на	1	1
433	этой своей	1	1
434	как мы	6	1
435	у себя	1	1
436	значения и	1	1
437	и привлекает	1	1
438	и служит	1	1
439	которая характерна	1	1
440	в собственном	1	1
441	то или	1	1
442	в особенности	2	1
443	философской эстетики	1	1
444	смерти в	1	1
445	действия и	1	1
446	как с	1	1
447	даже самых	1	1
448	те же	1	1
449	здесь как	1	1
450	можно только	4	1
451	разного рода	3	1
452	строго говоря	1	1
453	остановимся на	1	1
454	здесь одновременно	1	1
455	мы рассмотрим	1	1
456	именно потому	1	1
457	искусства и	6	1
458	жизнью в	2	1
459	исканий и	1	1
460	фамильярный контакт	2	1
461	направленной на	1	1
462	настоящее время	1	1
463	как ее	1	1
464	в новую	1	1
465	под маской	1	1
466	людей как	1	1
467	многие моменты	1	1
468	от всего	2	1
469	на отдельные	2	1
470	в которую	1	1
471	умения отрешиться	1	1
472	на границах	2	1
473	только такие	1	1
474	выступает как	1	1
475	средств и	1	1
476	иначе в	1	1
477	и мир	1	1
478	известном смысле	1	1
479	в формах	1	1
480	один из	1	1
481	но с	2	1
482	образов и	2	1
483	мы видим	2	1
484	характерна для	1	1
485	в какой	1	1
486	например так	1	1
487	до нас	3	1
488	всех его	2	1
489	образа в	1	1
490	никак нельзя	1	1
491	и гамлета	1	1
492	бы ни	2	1
493	бы карнавал	2	1
494	жить и	3	1
495	на мир	5	1
496	в уста	1	1
497	с которыми	1	1
498	же и	1	1
499	для всех	1	1
500	с нею	1	1
501	иной форме	4	1
502	они ни	1	1
503	то и	1	1
504	основе его	2	1
505	совпадения с	1	1
506	мышления и	1	1
507	из них	4	1
508	но от	1	1
509	за ним	1	1
510	до того	1	1
511	представлений о	1	1
512	части и	1	1
513	не для	2	1
514	с этими	1	1
515	так как	6	1
516	и от	2	1
517	тому же	1	1
518	к ним	1	1
519	ту сторону	1	1
520	без этого	1	1
521	человек как	1	1
522	некоторых норм	1	1
523	не просто	3	1
524	встречаемся с	1	1
525	и строго	1	1
526	не было	1	1
527	и даже	8	1
528	точек зрения	1	1
529	и глубже	1	1
530	на ее	1	1
531	связаны с	3	1
532	еще и	5	1
533	наконец в	1	1
534	что не	2	1
535	карнавал переживаемый	1	1
536	и пр	5	1
537	отрешиться от	1	1
538	стремится к	1	1
539	более того	2	1
540	однако и	1	1
541	от мира	1	1
542	жизнь в	1	1
543	на время	3	1
544	мы встречаем	1	1
545	его как	1	1
546	в связи	1	1
547	в разрушении	1	1
548	имея в	1	1
549	на фоне	3	1
550	свести к	1	1
551	только к	1	1
552	маски это	1	1
553	и приобретает	1	1
554	внешнем мире	1	1
555	всем остальным	1	1
556	не могут	3	1
557	он говорит	1	1
558	в область	1	1
559	для обозначения	1	1
560	типа и	1	1
561	из уст	1	1
562	приобщение к	2	1
563	отношений не	1	1
564	типа как	1	1
565	да и	2	1
566	отдельности и	1	1
567	носителем и	1	1
568	в состоянии	3	1
569	него не	1	1
570	в это	2	1
571	и формы	1	1
572	только для	1	1
573	в резком	1	1
574	между прочим	2	1
575	кажется таким	1	1
576	все же	6	1
577	от нас	1	1
578	о мире	1	1
579	при всем	1	1
580	тех или	1	1
581	в более	3	1
582	и ценностями	1	1
583	времени его	1	1
584	совершается в	1	1
585	не подлежит	2	1
586	в пределе	1	1
587	в результате	1	1
588	себя самого	1	1
589	для нас	4	1
590	от него	2	1
591	идет не	1	1
592	бы в	1	1
593	особенности в	1	1
594	это особого	1	1
595	все они	1	1
596	раскрывается во	1	1
597	в современных	2	1
598	же в	2	1
599	этого типа	1	1
600	того времени	1	1
601	на части	1	1
602	в готовом	1	1
603	здесь только	2	1
604	становления и	1	1
605	имеет в	1	1
606	области эстетической	1	1
607	в системе	3	1
608	себе самому	2	1
609	одновременно и	2	1
610	в свое	2	1
611	который в	1	1
612	включает в	1	1
613	просто не	1	1
614	жизни и	7	1
615	и другие	8	1
616	в своих	5	1
617	этой жанровой	1	1
618	узком и	1	1
619	все что	1	1
620	они не	1	1
