N	2gram	Bakhtin_Fr_5	Dialekti
106	и с	10	4
107	с тем	2	4
108	мир и	3	4
109	видим что	2	4
110	той или	1	4
111	ничего общего	1	4
112	что все	2	4
113	еще не	1	4
114	в его	13	4
115	мы видим	5	4
116	с ними	1	4
117	есть в	3	4
118	в одном	3	4
119	не о	1	4
120	как раз	5	4
121	так же	8	4
122	в особенности	2	4
123	но это	5	4
124	один из	2	4
125	бы в	4	4
126	жизни и	8	4
127	но и	10	4
128	то на	1	3
129	и тут	1	3
130	то мы	1	3
131	надо было	1	3
132	в истории	2	3
133	общего с	1	3
134	как в	3	3
135	с этим	4	3
136	когда он	2	3
137	и наконец	2	3
138	но в	14	3
139	от этого	2	3
140	та же	1	3
141	бы и	1	3
142	все эти	5	3
143	и если	2	3
144	одной и	1	3
145	на этом	5	3
146	в одну	1	3
147	об этом	4	3
148	мы уже	4	3
149	известно что	1	3
150	в данном	2	3
151	смысл и	1	3
152	в своей	3	3
153	в их	4	3
154	и той	1	3
155	только для	2	3
156	и притом	2	3
157	мы можем	2	3
158	свободы и	2	3
159	нет ни	2	3
160	вы не	1	3
161	более не	1	3
162	к жизни	1	3
163	вот почему	1	3
164	и та	2	3
165	этот момент	3	3
166	быть и	1	3
167	от всего	1	3
168	для всех	3	3
169	в виде	1	3
170	времени когда	1	3
171	в области	1	3
172	за пределы	1	3
173	себя и	2	3
174	что не	1	3
175	говорит о	1	3
176	у нас	1	3
177	ни о	1	3
178	когда она	1	3
179	я называю	1	3
180	и потому	1	3
181	от него	1	3
182	и события	1	3
183	с ним	5	3
184	в свою	1	3
185	есть и	5	3
186	только о	1	3
187	к этому	2	3
188	можно назвать	1	3
189	можно говорить	2	2
190	и без	2	2
191	мы говорим	1	2
192	ведь и	3	2
193	что уже	1	2
194	из ее	1	2
195	во всех	13	2
196	бы не	1	2
197	шум и	1	2
198	коем случае	1	2
199	но как	1	2
200	и будет	1	2
201	нет и	2	2
202	и чем	1	2
203	чем же	4	2
204	течение всего	1	2
205	если она	1	2
206	все же	2	2
207	кроме того	4	2
208	понять и	1	2
209	что по	1	2
210	в этот	2	2
211	в самом	4	2
212	чем больше	1	2
213	из этих	3	2
214	при этом	2	2
215	тем не	1	2
216	но все	1	2
217	не будет	1	2
218	об этой	3	2
219	на все	2	2
220	лишь в	2	2
221	это было	4	2
222	время и	1	2
223	весь мир	6	2
224	но именно	2	2
225	в них	6	2
226	между собою	4	2
227	нисколько не	3	2
228	со всей	1	2
229	том как	2	2
230	в котором	1	2
231	есть еще	1	2
232	не могли	1	2
233	для нее	1	2
234	что с	1	2
235	в отношении	2	2
236	не менее	3	2
237	но они	3	2
238	что эта	2	2
239	того как	1	2
240	случае не	1	2
241	никогда не	1	2
242	и по	1	2
243	не по	1	2
244	как будто	1	2
245	что на	3	2
246	не могут	2	2
247	всегда есть	1	2
248	свою очередь	1	2
249	без всякого	1	2
250	имеет никакого	1	2
251	и когда	1	2
252	жизнь и	2	2
253	этой жизни	3	2
254	для этого	1	2
255	в коем	1	2
256	находится в	1	2
257	никогда и	1	2
258	о нем	1	2
259	часто и	1	2
260	ее в	1	2
261	но мы	2	2
262	никак не	1	2
263	и во	4	2
264	я думаю	1	2
265	во всей	1	2
266	я вижу	1	2
267	и только	2	2
268	одной из	5	2
269	в качестве	2	2
270	себя в	1	2
271	конечно не	2	2
272	не дает	1	2
273	из них	1	2
274	и их	5	2
275	мы находим	4	2
276	для меня	1	2
277	никакого отношения	1	2
278	отличие от	2	2
279	тем что	1	2
280	от того	3	2
281	самом же	1	2
282	в целях	1	2
283	не было	3	2
284	в гл	1	2
285	и из	1	2
286	и тех	1	2
287	его как	4	2
288	в частности	1	2
289	вместе с	3	2
290	как это	4	2
291	и жизни	2	2
292	к своему	1	2
293	именно для	1	2
294	да и	1	2
295	мы еще	2	2
296	где бы	1	2
297	и слово	2	2
298	не мог	4	2
299	за его	2	2
300	что кроме	1	2
301	и ни	3	2
302	а как	1	2
303	не мешало	1	2
304	что этот	1	2
305	и при	1	2
306	в свое	1	2
307	которая не	2	2
308	во всяком	1	2
309	же как	4	1
310	чтобы не	2	1
311	и через	1	1
312	утверждение что	1	1
313	как отвлеченная	1	1
314	а из	1	1
315	на самом	5	1
316	он может	1	1
317	все те	1	1
318	и больше	2	1
319	случае нельзя	1	1
320	и этот	1	1
321	жизни для	1	1
322	его не	4	1
323	г в	1	1
324	и была	1	1
325	от всякой	1	1
326	здесь о	1	1
327	из своих	2	1
328	только благодаря	1	1
329	он как	1	1
330	но она	3	1
331	время только	1	1
332	сложнее и	1	1
333	от друга	1	1
334	то это	1	1
335	конечно и	2	1
336	жизни это	1	1
337	и он	3	1
338	это время	2	1
339	очень часто	4	1
340	собою и	1	1
341	царство абсолютного	1	1
342	и нигде	1	1
343	себя до	1	1
344	в юности	1	1
345	и всего	1	1
346	видели что	1	1
347	значение и	2	1
348	в общем	4	1
349	тут же	2	1
350	само же	1	1
351	в едином	1	1
352	друг от	1	1
353	потому это	1	1
354	в одной	3	1
355	эта связь	4	1
356	чем мы	1	1
357	они есть	2	1
358	целый ряд	1	1
359	это тоже	1	1
360	тот же	1	1
361	было поставить	1	1
362	все стало	1	1
363	имеет в	1	1
364	этой цели	1	1
365	и стремления	1	1
366	тут нет	1	1
367	за все	2	1
368	где все	1	1
369	не можем	1	1
370	истины и	1	1
371	за это	1	1
372	его а	1	1
373	она-то и	1	1
374	в костюме	1	1
375	роль в	2	1
376	в наших	1	1
377	пусть это	1	1
378	вообще не	3	1
379	как он	3	1
380	и таких	1	1
381	человек не	1	1
382	он не	6	1
383	о которой	1	1
384	чтобы они	1	1
385	всех этих	6	1
386	момента в	1	1
387	и еще	1	1
388	все идет	1	1
389	и более	1	1
390	и начинается	1	1
391	чтобы в	1	1
392	никому не	1	1
393	этой сфере	1	1
394	но дело	2	1
395	в нее	1	1
396	в основу	1	1
397	как оно	1	1
398	для всей	1	1
399	связанные с	3	1
400	конечно в	2	1
401	религиозных систем	1	1
402	от земли	2	1
403	его в	5	1
404	все может	1	1
405	отца и	1	1
406	не знаете	1	1
407	данном случае	2	1
408	чаще всего	1	1
409	о которых	1	1
410	убежден в	1	1
411	ни одной	1	1
412	одна и	1	1
413	мы видели	7	1
414	все моменты	1	1
415	потому и	1	1
416	такой же	4	1
417	одного и	1	1
418	священной истории	2	1
419	и свободный	2	1
420	христос же	1	1
421	а главное	1	1
422	мысль и	2	1
423	интерес и	1	1
424	он должен	2	1
425	почти не	2	1
426	бы к	1	1
427	знает и	1	1
428	в отличие	2	1
429	в которых	3	1
430	понятно что	1	1
431	не от	1	1
432	отдельных сторон	1	1
433	этих моментов	1	1
434	которые в	1	1
435	но он	3	1
436	их в	1	1
437	том же	2	1
438	свобода и	3	1
439	жизни а	1	1
440	даже в	2	1
441	сам он	1	1
442	всего его	1	1
443	и вся	1	1
444	без него	1	1
445	и науки	1	1
446	теми или	1	1
447	видно в	1	1
448	вплоть до	2	1
449	с которой	2	1
450	природу как	1	1
451	ее с	1	1
452	своего существования	1	1
453	в процессе	1	1
454	это нисколько	1	1
455	слова но	2	1
456	он еще	1	1
457	не вызывает	1	1
458	есть например	1	1
459	оно по	1	1
460	следовательно и	1	1
461	этого явления	1	1
462	и всегда	1	1
463	слово и	1	1
464	самой жизни	2	1
465	одна из	1	1
466	это то	1	1
467	на землю	1	1
468	связи с	6	1
469	но теперь	1	1
470	здесь же	3	1
471	это уже	1	1
472	и отвлеченного	1	1
473	и права	1	1
474	а в	4	1
475	бытия как	1	1
476	именно это	1	1
477	в специальном	1	1
478	в духе	2	1
479	человека в	1	1
480	сама жизнь	1	1
481	не говорили	1	1
482	они и	2	1
483	и они	1	1
484	всегда будет	1	1
485	как они	3	1
486	как мы	8	1
487	имя этого	1	1
488	чем не	2	1
489	вечности и	1	1
490	всего этого	3	1
491	чтобы быть	1	1
492	такой взгляд	1	1
493	в пределах	2	1
494	в дальнейшем	1	1
495	ее жизнь	1	1
496	материи и	2	1
497	на том	2	1
498	ибо она	1	1
499	можно было	4	1
500	те же	1	1
501	можно понять	1	1
502	было в	1	1
503	здесь как	4	1
504	момент во	1	1
505	это только	1	1
506	образом в	1	1
507	основе своей	1	1
508	и смерть	1	1
509	и здесь	4	1
510	нашей работы	1	1
511	говорит об	1	1
512	в новую	1	1
513	мира а	2	1
514	после того	1	1
515	имеет значения	1	1
516	все его	1	1
517	января г	1	1
518	жизни он	3	1
519	к нему	2	1
520	не могло	3	1
521	и всю	1	1
522	нем не	3	1
523	чтобы получить	1	1
524	от них	1	1
525	с нами	1	1
526	в языке	1	1
527	никаких сомнений	1	1
528	вслед за	1	1
529	и всякое	1	1
530	и она	2	1
531	эти последние	2	1
532	наконец и	1	1
533	раз то	2	1
534	но с	1	1
535	рассуждение о	1	1
536	все за	1	1
537	почти все	3	1
538	течение всей	1	1
539	которое мы	1	1
540	было и	1	1
541	во времени	2	1
542	невозможно понять	1	1
543	именно на	1	1
544	есть чисто	1	1
545	момент не	1	1
546	и у	5	1
547	на такой	1	1
548	так можно	1	1
549	в душе	1	1
550	его и	1	1
551	возникает это	1	1
552	одно из	2	1
553	земли и	1	1
554	себе в	1	1
555	и нового	2	1
556	ее начиная	1	1
557	и также	1	1
558	в конце	7	1
559	с этими	1	1
560	на части	5	1
561	поэтому и	3	1
562	заметить что	2	1
563	гораздо сложнее	2	1
564	же деле	1	1
565	ее также	2	1
566	не были	1	1
567	ней и	1	1
568	она и	2	1
569	или иной	1	1
570	и человека	1	1
571	что природа	1	1
572	и прежде	3	1
573	дело в	3	1
574	бы эти	1	1
575	души и	1	1
576	исторического развития	1	1
577	на ней	1	1
578	что для	1	1
579	превращается в	2	1
580	церкви и	2	1
581	нужно сказать	2	1
582	которое я	1	1
583	моментов и	1	1
584	на этот	3	1
585	до конца	1	1
586	выше и	1	1
587	как ни	1	1
588	же точно	1	1
589	и осмысленное	1	1
590	него не	2	1
591	но чем	1	1
592	первые две	1	1
593	мира в	1	1
594	в связи	5	1
595	но оно	1	1
596	заложенная в	1	1
597	до этого	1	1
598	ко всем	1	1
599	и последнее	1	1
600	границу но	1	1
601	с реальным	1	1
602	поэтому если	1	1
603	и самые	1	1
604	не ясна	1	1
605	а исключительно	1	1
606	в той	1	1
607	мира сего	2	1
608	ветхого и	1	1
609	образы имеют	1	1
610	ибо для	1	1
611	по существу	3	1
612	и влияние	1	1
613	мы сказали	1	1
614	в это	1	1
615	несколько слов	2	1
616	своей жизни	2	1
617	при всем	1	1
618	и выражение	1	1
619	в заключение	3	1
620	совершенно верно	1	1
621	могло не	2	1
622	этот день	1	1
623	и от	4	1
624	мира и	8	1
625	которой можно	2	1
626	не переходит	1	1
627	которая в	1	1
628	в другое	2	1
629	оно ничего	1	1
630	себя самого	1	1
631	ее и	1	1
632	из себя	1	1
633	поэтому все	1	1
634	стороны в	1	1
635	все они	4	1
636	но вот	1	1
637	на фоне	2	1
638	жизни в	2	1
639	нами не	1	1
640	к самым	2	1
641	становления и	2	1
642	мог не	1	1
643	в романе	11	1
644	существует как	1	1
645	мира он	1	1
646	не знает	1	1
647	разум и	1	1
648	что под	1	1
649	из этого	1	1
650	на своем	1	1
651	будучи в	1	1
652	включает в	1	1
653	как на	4	1
654	становится тем	1	1
655	вполне понятно	1	1
656	о себе	1	1
657	голову и	1	1
658	не претендует	1	1
659	всех для	1	1
