N	2gram	Vinokur_Ku_3	VLabPisa
174	что многие	1	2
175	говорить о	6	2
176	то это	3	2
177	так называемые	1	2
178	подчеркнуть что	2	2
179	собою и	1	2
180	в ней	3	2
181	еще не	9	2
182	в различных	2	2
183	в чем	5	2
184	чуть ли	1	2
185	бы не	3	2
186	но не	3	2
187	в общем	6	2
188	том числе	2	2
189	после всего	1	2
190	относится к	2	2
191	первая из	1	2
192	отнюдь не	3	2
193	хотя и	5	2
194	но в	2	2
195	он в	2	2
196	как он	2	2
197	этот процесс	1	2
198	что она	5	2
199	после этого	1	2
200	он не	3	2
201	том чтобы	4	2
202	например как	1	2
203	у пушкина	1	2
204	так например	1	2
205	в каждом	1	2
206	и дальше	2	2
207	в другом	1	2
208	нам остается	1	2
209	заключается в	4	2
210	с другими	2	2
211	как особый	1	2
212	рассказывает что	1	2
213	только о	2	2
214	само собою	2	2
215	одному тому	1	2
216	как об	2	2
217	не всегда	1	2
218	и для	1	2
219	года и	1	2
220	что такое	4	2
221	могут не	1	2
222	всяком случае	1	2
223	не столько	4	2
224	и значит	2	2
225	от его	1	2
226	которые в	4	2
227	начнем с	1	2
228	по крайней	1	2
229	если бы	8	2
230	по себе	6	2
231	не менее	12	2
232	дня и	1	2
233	тогда когда	4	2
234	к этим	1	2
235	не по	3	2
236	того чтобы	11	2
237	только не	1	2
238	на язык	1	2
239	связанное с	1	2
240	отношении что	1	2
241	в области	14	2
242	том отношении	2	2
243	от того	5	2
244	ли не	1	2
245	отличается от	2	2
246	же самое	1	2
247	должны быть	1	2
248	другом месте	1	2
249	в самых	1	2
250	для того	12	2
251	на это	1	2
252	основываясь на	1	2
253	формы и	3	2
254	только то	3	2
255	мы наблюдаем	1	2
256	примеров можно	2	2
257	в течении	1	2
258	он сам	1	2
259	остановимся на	1	2
260	вот это	1	2
261	во всяком	2	2
262	на вопрос	3	2
263	из рассказа	1	2
264	лишь в	8	2
265	и просто	1	2
266	в пользу	1	2
267	может не	1	2
268	от них	1	2
269	крайней мере	1	2
270	вообще и	3	2
271	но с	1	2
272	о его	1	2
273	что даже	1	2
274	об образе	3	2
275	до нас	1	2
276	образа в	1	2
277	с одной	4	2
278	одной из	1	2
279	целого ряда	1	2
280	у них	1	2
281	при помощи	1	2
282	работой над	1	2
283	могло бы	3	2
284	вовсе не	5	2
285	не о	2	2
286	много и	1	2
287	образом не	2	2
288	в особенности	2	2
289	одной стороны	4	2
290	или иной	7	2
291	до сих	8	2
292	писателя и	1	2
293	еще и	2	2
294	показывает что	1	2
295	что для	1	2
296	естественно что	3	2
297	зависит от	1	2
298	легко и	1	2
299	и непосредственно	1	2
300	о чем	2	2
301	от февраля	1	2
302	что мы	2	2
303	не об	1	2
304	тому как	2	2
305	нет никаких	1	2
306	начиная с	1	2
307	и потому	1	2
308	из которых	1	2
309	и формы	1	2
310	как например	2	2
311	сих пор	8	2
312	того или	3	2
313	между прочим	8	2
314	но для	3	2
315	можно было	11	2
316	каждой из	2	2
317	этого рода	3	2
318	на время	1	2
319	по одному	1	2
320	например не	1	2
321	ни одного	2	2
322	в большей	2	2
323	будто бы	1	2
324	все они	2	2
325	а в	5	2
326	в целях	1	2
327	а о	1	2
328	между ними	1	2
329	сообщает о	1	2
330	к его	2	2
331	отметить что	3	2
332	этой точки	1	2
333	они не	3	2
334	образом от	1	1
335	вряд ли	1	1
336	можно говорить	10	1
337	речь идет	3	1
338	говоря о	1	1
339	лежат в	1	1
340	в сфере	1	1
341	в движение	1	1
342	таком случае	2	1
343	и без	2	1
344	к традиционным	1	1
345	самом деле	14	1
346	этот между	1	1
347	критики но	1	1
348	и механизм	1	1
349	и так	1	1
350	тот или	2	1
351	п все	2	1
352	что эти	2	1
353	противном случае	1	1
354	все те	2	1
355	должна быть	3	1
356	должно дать	1	1
357	нам приходится	1	1
358	в традиционной	1	1
359	поэзии и	1	1
360	пока он	3	1
361	бы уже	2	1
362	для достижения	1	1
363	как мы	5	1
364	что если	2	1
365	которого могло	1	1
366	содержания в	2	1
367	вопрос о	11	1
368	они могут	1	1
369	бы например	2	1
370	нам в	1	1
371	именно к	1	1
372	примеры между	1	1
373	меньшей мере	1	1
374	даже наиболее	1	1
375	почти все	1	1
376	которое сам	1	1
377	но она	1	1
378	в деле	1	1
379	на себя	2	1
380	почти исключительно	1	1
381	мы получаем	1	1
382	существу же	1	1
383	приходит к	1	1
384	из того	2	1
385	мы и	1	1
386	сам по	3	1
387	к общему	1	1
388	свою очередь	1	1
389	характером и	1	1
390	и то	1	1
391	свестись к	1	1
392	между собой	1	1
393	ответа на	2	1
394	быть в	2	1
395	здесь не	2	1
396	по своему	2	1
397	а только	1	1
398	значение и	1	1
399	только тогда	4	1
400	не все	2	1
401	или иное	2	1
402	основные вопросы	1	1
403	против теории	1	1
404	сама по	2	1
405	его развития	1	1
406	далее следует	2	1
407	которые не	1	1
408	в известном	2	1
409	это самое	2	1
410	что во	1	1
411	оказывается не	1	1
412	сразу и	1	1
413	может обойтись	1	1
414	кроме того	2	1
415	целый ряд	4	1
416	говорит что	1	1
417	в каком-то	1	1
418	вот несколько	1	1
419	лет а	1	1
420	о каком-либо	1	1
421	лишь о	2	1
422	роль играет	1	1
423	или иную	1	1
424	то в	3	1
425	под ним	1	1
426	а во-вторых	2	1
427	таковы например	1	1
428	формы в	1	1
429	уже в	3	1
430	многообразие и	1	1
431	имеем в	1	1
432	тому же	3	1
433	если он	1	1
434	но на	3	1
435	так сказать	2	1
436	и если	2	1
437	как оно	1	1
438	и композиционные	1	1
439	не значит	5	1
440	в понимании	1	1
441	как совершенно	1	1
442	как увидим	1	1
443	не как	2	1
444	всего следует	3	1
445	уже не	8	1
446	его от	1	1
447	на этом	2	1
448	кстати сказать	1	1
449	а вместе	1	1
450	вполне возможен	1	1
451	так называемым	1	1
452	зрения на	3	1
453	в несколько	1	1
454	входит в	1	1
455	те или	1	1
456	на протяжении	2	1
457	деле в	1	1
458	этом смысле	1	1
459	пушкина в	1	1
460	что один	1	1
461	приходит в	2	1
462	чаще всего	1	1
463	материал для	2	1
464	говорим о	2	1
465	однако при	1	1
466	различные виды	1	1
467	содержании и	1	1
468	материал этот	1	1
469	свести все	1	1
470	этого не	1	1
471	с этой	3	1
472	и следовало	1	1
473	несмотря на	1	1
474	здесь можно	5	1
475	не заметить	1	1
476	смысле что	1	1
477	в плоть	1	1
478	значит не	3	1
479	на этот	2	1
480	ясно из	1	1
481	мере не	2	1
482	обратимся к	1	1
483	в этих	2	1
484	все должно	1	1
485	опять-таки в	1	1
486	из сферы	1	1
487	как некую	1	1
488	рассказа о	1	1
489	д н	1	1
490	если можно	1	1
491	плоть и	1	1
492	что до	1	1
493	работать над	1	1
494	в частном	1	1
495	признать что	1	1
496	значение для	1	1
497	фраз и	1	1
498	не самый	1	1
499	и той	1	1
500	образом и	1	1
501	ряда других	2	1
502	но он	1	1
503	творчества и	1	1
504	друг другу	1	1
505	могут только	1	1
506	не должна	1	1
507	зрения и	1	1
508	задачи и	1	1
509	степень его	1	1
510	что есть	2	1
511	все для	1	1
512	а отсюда	1	1
513	перед собою	3	1
514	в таких	2	1
515	о значении	2	1
516	как можно	1	1
517	дело не	2	1
518	уже из	1	1
519	того как	7	1
520	по меньшей	1	1
521	на себе	1	1
522	время как	1	1
523	виду не	1	1
524	но только	1	1
525	не могло	1	1
526	не имеет	3	1
527	нам предстоит	1	1
528	в формы	1	1
529	о природе	1	1
530	казалось бы	1	1
531	наиболее полно	1	1
532	учения о	4	1
533	что самое	1	1
534	бывает как	1	1
535	от него	1	1
536	как не	1	1
537	моменты в	2	1
538	большом количестве	1	1
539	следует отметить	1	1
540	целом и	1	1
541	только с	1	1
542	так то	2	1
543	как будто	1	1
544	в основе	1	1
545	в каком	3	1
546	если только	1	1
547	к таким	1	1
548	так будто	1	1
549	уже о	2	1
550	из элементов	1	1
551	чрезвычайно важно	1	1
552	случайно и	1	1
553	аргументов в	1	1
554	лежит в	1	1
555	в совокупности	1	1
556	об одном	1	1
557	функцию в	1	1
558	перейти к	2	1
559	работы для	1	1
560	данной области	1	1
561	можно и	1	1
562	но по	1	1
563	же так	1	1
564	связи со	1	1
565	определенной цели	1	1
566	говоря уже	2	1
567	предстоит теперь	1	1
568	данном случае	4	1
569	о методах	1	1
570	то или	2	1
571	то время	1	1
572	в дальнейшем	2	1
573	навыки в	1	1
574	по аналогии	1	1
575	нельзя не	2	1
576	это вовсе	1	1
577	каждого из	1	1
578	и прочих	1	1
579	часто в	1	1
580	по тому	2	1
581	п для	1	1
582	мы в	1	1
583	понятно что	1	1
584	силу того	1	1
585	о котором	1	1
586	для этого	6	1
587	что об	1	1
588	и кровь	1	1
589	а по	1	1
590	о нем	1	1
591	часть или	1	1
592	на него	3	1
593	искусства и	1	1
594	в действительной	1	1
595	то уже	1	1
596	и что	7	1
597	и стихи	1	1
598	после того	6	1
599	целевой установки	1	1
600	с того	1	1
601	для нас	4	1
602	а также	4	1
603	с целью	2	1
604	поводу но	1	1
605	д но	1	1
606	должно свестись	1	1
607	доходит до	2	1
608	которой мы	1	1
609	затем в	1	1
610	это указание	1	1
611	говорит он	1	1
612	и тех	1	1
613	всего этого	3	1
614	в теории	1	1
615	в свете	2	1
616	в русском	2	1
617	если это	2	1
618	как правильно	1	1
619	когда говорят	1	1
620	какой мере	2	1
621	в него	1	1
622	и следует	2	1
623	указывает что	2	1
624	действительности не	1	1
625	дело так	1	1
626	быть и	1	1
627	можно отметить	1	1
628	речи о	1	1
629	или иные	1	1
630	в какой	3	1
631	эту задачу	1	1
632	в стороне	1	1
633	пишет он	1	1
634	очень много	2	1
635	эти отдельные	1	1
636	который в	1	1
637	самые разнообразные	1	1
638	во времени	1	1
639	в большом	1	1
640	же при	1	1
641	образ как	1	1
642	вот этот	1	1
643	же и	1	1
644	конечно не	2	1
645	можно установить	1	1
646	его развитие	1	1
647	в поэзии	5	1
648	не знать	3	1
649	в виде	1	1
650	в начале	1	1
651	свидетельствует о	1	1
652	которых можно	1	1
653	этому вопросу	1	1
654	говорят об	1	1
655	не дает	2	1
656	или даже	1	1
657	в данной	3	1
658	конечно нет	1	1
659	создал свою	1	1
660	ту или	1	1
661	идет только	1	1
662	характерно что	1	1
663	который как	2	1
664	ни в	3	1
665	в известной	1	1
666	в очерке	1	1
667	очевидно также	1	1
668	не для	1	1
669	основания для	1	1
670	отношение к	3	1
671	содержания а	1	1
672	но что	1	1
673	дело и	1	1
674	не случайно	4	1
675	в систему	1	1
676	каждый из	1	1
677	при отсутствии	1	1
678	картину что	1	1
679	заметить что	1	1
680	чтобы строить	1	1
681	тем что	5	1
682	и вместе	1	1
683	смысла и	1	1
684	остается подвести	1	1
685	символов но	1	1
686	со всем	1	1
687	только у	1	1
688	так не	1	1
689	следует подчеркнуть	2	1
690	как общая	1	1
691	а именно	3	1
692	что тот	1	1
693	в свою	1	1
694	как же	3	1
695	труд и	1	1
696	могут иметь	1	1
697	однако чтобы	1	1
698	связано с	1	1
699	материал в	1	1
700	а наоборот	1	1
701	и составляет	1	1
702	и самый	2	1
703	не означает	2	1
704	подобного рода	2	1
705	имеет своей	1	1
706	проще и	1	1
707	на эту	1	1
708	или с	1	1
709	процесса его	1	1
710	если не	1	1
711	свидетельствует лишь	1	1
712	может иметь	3	1
713	впечатлений в	1	1
714	и обусловливает	1	1
715	ответить на	2	1
716	пушкин а	1	1
717	составная часть	1	1
718	представить себе	1	1
719	мы говорим	4	1
720	имеются в	1	1
721	как в	4	1
722	статье о	1	1
723	в данном	7	1
724	а если	1	1
725	в той	4	1
726	через свое	1	1
727	исходя из	1	1
728	том смысле	1	1
729	должно быть	7	1
730	у которого	1	1
731	слова и	7	1
732	еще раз	2	1
733	сказать не	1	1
734	февраля года	1	1
735	совершенно очевидно	1	1
736	только для	2	1
737	но это	5	1
738	на своем	1	1
739	поэтому что	1	1
740	в противном	1	1
741	это явление	1	1
742	мы видим	1	1
743	о совершенно	1	1
744	было еще	1	1
745	в умении	1	1
746	мой взгляд	3	1
747	об искусстве	1	1
748	что делать	1	1
749	не представляет	1	1
750	внимание на	2	1
751	собственно говоря	1	1
752	уже есть	1	1
753	той или	5	1
754	еще более	2	1
755	вообще в	1	1
756	всего вышесказанного	1	1
757	потому что	12	1
758	увидим ниже	1	1
759	которых он	1	1
760	и наоборот	1	1
761	творческие силы	1	1
762	можно конечно	2	1
763	но вот	1	1
764	е в	2	1
765	указано выше	1	1
766	не говоря	2	1
767	это в	2	1
768	состоит из	1	1
769	имеет ничего	1	1
770	совершенно не	5	1
771	в последнем	1	1
772	или иного	3	1
773	в кругу	2	1
774	и идеи	1	1
775	есть и	1	1
776	к числу	1	1
777	к этой	1	1
778	и другие	1	1
779	от которой	1	1
780	это понятие	1	1
781	же на	1	1
782	в таком	4	1
783	и идей	1	1
784	или наоборот	1	1
