N	2gram	Bakhtin_Fr_6	Hudozhes
365	можно даже	1	1
366	из того	2	1
367	входят в	1	1
368	как будто	1	1
369	ему не	1	1
370	настоящего времени	1	1
371	обращенной к	1	1
372	воспринимаются как	1	1
373	и здесь	1	1
374	в момент	1	1
375	все то	5	1
376	места для	1	1
377	его за	1	1
378	в каждом	1	1
379	для героя	1	1
380	о каком	1	1
381	на это	1	1
382	в настоящее	1	1
383	говорит о	1	1
384	должен быть	2	1
385	опираясь на	1	1
386	на помощь	1	1
387	как мы	12	1
388	существенное значение	3	1
389	та или	1	1
390	не лишено	1	1
391	ногами и	2	1
392	в особенности	7	1
393	смерти в	1	1
394	действия и	1	1
395	то время	1	1
396	др так	1	1
397	значение в	2	1
398	на нее	1	1
399	те же	3	1
400	руках и	1	1
401	смерть не	1	1
402	для этого	2	1
403	остановимся на	1	1
404	искусства и	1	1
405	и поэтому	1	1
406	внимание на	2	1
407	настоящее время	1	1
408	к простому	1	1
409	после того	1	1
410	это была	1	1
411	восходит к	1	1
412	строго отграниченная	1	1
413	в которую	1	1
414	нее нет	1	1
415	или иная	1	1
416	на границах	3	1
417	мира я	1	1
418	в другой	1	1
419	выступает как	1	1
420	иной мере	1	1
421	вслед за	1	1
422	каждом из	1	1
423	если он	1	1
424	его то	2	1
425	в него	3	1
426	замечательный образец	1	1
427	эти последние	1	1
428	сатиры как	1	1
429	на которой	2	1
430	один из	6	1
431	но с	2	1
432	образов и	5	1
433	мы видим	6	1
434	тот же	4	1
435	на языке	3	1
436	что даже	2	1
437	действующих лиц	1	1
438	его труда	1	1
439	до нас	5	1
440	такое же	1	1
441	всех его	4	1
442	они могут	2	1
443	между этими	1	1
444	этим словом	1	1
445	в уста	1	1
446	со всеми	2	1
447	так что	2	1
448	же оно	1	1
449	для всех	1	1
450	если мы	2	1
451	где образ	1	1
452	свидетельствует о	1	1
453	не дает	1	1
454	из них	5	1
455	характерно что	2	1
456	себе в	2	1
457	папы и	1	1
458	ведь это	2	1
459	до того	3	1
460	мы находим	2	1
461	представлений о	1	1
462	и против	1	1
463	части и	1	1
464	у нее	1	1
465	так как	10	1
466	и от	4	1
467	к ним	1	1
468	граница между	1	1
469	должен был	1	1
470	человек как	1	1
471	не просто	1	1
472	и строго	1	1
473	не было	1	1
474	в последние	1	1
475	границы и	1	1
476	и даже	4	1
477	на уровне	1	1
478	всех людей	1	1
479	и праздника	1	1
480	как у	3	1
481	связаны с	7	1
482	по своим	1	1
483	стихийных бедствий	1	1
484	на чем	1	1
485	еще и	1	1
486	что не	3	1
487	что для	1	1
488	v в	1	1
489	к третьему	1	1
490	природе и	1	1
491	более того	4	1
492	и специфическом	1	1
493	от мира	2	1
494	же точно	1	1
495	здесь выступает	1	1
496	что из	1	1
497	мы встречаем	3	1
498	и слово	1	1
499	стороны в	1	1
500	его как	1	1
501	в связи	1	1
502	на фоне	1	1
503	даже при	1	1
504	на новую	1	1
505	вместе с	6	1
506	в одной	3	1
507	литературной речи	1	1
508	есть такое	1	1
509	внешнем мире	2	1
510	одну из	2	1
511	и временных	1	1
512	не могут	2	1
513	он говорит	1	1
514	для обозначения	1	1
515	этого слова	1	1
516	есть как	1	1
517	перестают быть	1	1
518	и вполне	1	1
519	да и	1	1
520	ему о	1	1
521	мира с	1	1
522	с этой	3	1
523	и другим	1	1
524	только для	1	1
525	между прочим	1	1
526	все же	4	1
527	он уже	1	1
528	в следующей	6	1
529	не подлежит	1	1
530	в пределе	2	1
531	в результате	4	1
532	о котором	4	1
533	себя самого	1	1
534	для нас	2	1
535	от него	2	1
536	в третьем	3	1
537	бы в	2	1
538	между вещами	1	1
539	все они	2	1
540	но если	2	1
541	того времени	2	1
542	на части	7	1
543	в готовом	1	1
544	здесь только	3	1
545	их восприятия	1	1
546	в системе	1	1
547	жизни а	1	1
548	в отдельности	1	1
549	начале этой	1	1
550	героя в	1	1
551	изобразительных искусств	2	1
552	жизни и	3	1
553	чувство же	1	1
554	и другие	2	1
555	по поводу	1	1
556	узком и	1	1
557	все что	4	1
558	ведущая роль	2	1
559	они не	3	1
