N	2gram	Propp_Isto_6	Psycholo
139	и к	1	3
140	себе не	1	3
141	но в	7	3
142	та же	3	3
143	уже в	1	3
144	в этой	2	3
145	им в	1	3
146	его и	1	3
147	надо сказать	1	3
148	в силу	1	3
149	и вот	3	3
150	и по	4	3
151	тому чтобы	1	3
152	других видов	1	3
153	не будет	5	3
154	общественного развития	2	3
155	с тем	4	3
156	мы знаем	2	3
157	в своей	3	3
158	представление о	9	3
159	случае в	1	3
160	чистом виде	1	3
161	точно так	2	3
162	что на	1	3
163	не могут	1	3
164	когда мы	2	3
165	что оно	4	3
166	не есть	2	3
167	что при	2	3
168	и это	8	3
169	что все	1	3
170	только при	1	3
171	и когда	1	3
172	так и	5	3
173	что у	2	3
174	по тому	1	3
175	но мы	2	3
176	он не	2	3
177	в частности	3	3
178	дело с	1	3
179	и других	3	3
180	от того	3	3
181	и только	3	3
182	на примере	1	3
183	до сих	4	3
184	не было	3	3
185	могут служить	1	3
186	под влиянием	1	3
187	в одной	2	3
188	противоречие с	1	3
189	из его	2	3
190	сих пор	4	3
191	но это	4	3
192	должны быть	2	3
193	т е	22	3
194	жизни и	2	3
195	все что	4	3
196	как на	3	3
197	в таком	1	3
198	ту же	2	2
199	таком случае	1	2
200	того же	2	2
201	и то	3	2
202	тех же	1	2
203	идет о	1	2
204	оно было	1	2
205	есть не	1	2
206	она в	2	2
207	как мы	4	2
208	бы что	1	2
209	на место	3	2
210	этом не	1	2
211	на эти	2	2
212	оно есть	1	2
213	но даже	1	2
214	большей частью	2	2
215	может дать	1	2
216	только то	2	2
217	но как	4	2
218	в голове	1	2
219	отношение к	1	2
220	или иное	3	2
221	что они	2	2
222	как говорит	1	2
223	независимо от	3	2
224	в полном	1	2
225	когда он	3	2
226	более или	1	2
227	увидим что	2	2
228	есть ли	1	2
229	представляет собой	2	2
230	и тот	1	2
231	как он	6	2
232	в нем	8	2
233	главным образом	3	2
234	этого вопроса	1	2
235	русском языке	1	2
236	как они	1	2
237	и с	6	2
238	его в	5	2
239	но совершенно	1	2
240	и тем	4	2
241	в них	3	2
242	он же	1	2
243	далеко не	3	2
244	и очень	1	2
245	не всегда	4	2
246	такой же	3	2
247	или менее	1	2
248	к чему-то	1	2
249	и сейчас	2	2
250	тем не	1	2
251	их в	3	2
252	даже в	2	2
253	что те	1	2
254	что есть	1	2
255	можно ли	1	2
256	не менее	1	2
257	тем самым	2	2
258	в основе	1	2
259	это мы	2	2
260	принадлежат к	1	2
261	казалось бы	1	2
262	ничего не	2	2
263	в противоречие	1	2
264	уже и	1	2
265	ли это	1	2
266	мы найдем	2	2
267	есть только	1	2
268	на вопрос	1	2
269	и поэтому	1	2
270	приходит к	3	2
271	связи со	1	2
272	то или	2	2
273	приводит к	1	2
274	это только	1	2
275	с ним	8	2
276	означает что	1	2
277	и здесь	1	2
278	там же	3	2
279	но и	9	2
280	случае не	1	2
281	этих двух	1	2
282	что с	1	2
283	или как	2	2
284	отметить что	2	2
285	наконец в	1	2
286	как она	1	2
287	в него	3	2
288	к нему	1	2
289	что здесь	3	2
290	видели что	3	2
291	бы ни	1	2
292	по этому	1	2
293	в качестве	3	2
294	из которого	1	2
295	уже не	7	2
296	в жизни	1	2
297	одно из	1	2
298	в одном	3	2
299	к ним	1	2
300	но что	1	2
301	не составляет	1	2
302	представлений в	1	2
303	и вместе	1	2
304	то и	2	2
305	не означает	2	2
306	о чем	2	2
307	когда она	1	2
308	в связи	1	2
309	мы видели	11	2
310	него в	2	2
311	смысле этого	1	2
312	что же	2	2
313	и там	6	2
314	может считаться	1	2
315	совершенно явно	1	2
316	отличается от	2	2
317	в книге	4	2
318	и может	1	2
319	не существует	1	2
320	и от	3	2
321	его не	2	2
322	ее и	1	2
323	от него	3	2
324	бы в	1	2
325	к этой	1	2
326	и как	2	2
327	будто бы	1	2
328	только что	2	2
329	в живописи	1	2
330	на один	1	2
331	что даже	1	2
332	из этого	3	2
333	это в	1	2
334	с новыми	1	1
335	что отношение	1	1
336	как говорят	1	1
337	он также	1	1
338	в движение	1	1
339	связана с	3	1
340	он показывает	1	1
341	которое мы	1	1
342	и всем	1	1
343	полагают что	1	1
344	объяснение может	1	1
345	все те	1	1
346	и больше	2	1
347	можем обнаружить	1	1
348	и этот	1	1
349	и была	1	1
350	что изучение	1	1
351	при анализе	1	1
352	что если	1	1
353	которую мы	1	1
354	прийти к	1	1
355	не осуществляется	1	1
356	говоря и	1	1
357	ним так	1	1
358	именно к	1	1
359	происходит это	1	1
360	он как	1	1
361	в египетской	1	1
362	но она	1	1
363	что иное	2	1
364	в полной	1	1
365	не видим	1	1
366	и ее	3	1
367	то это	5	1
368	в ней	5	1
369	который может	1	1
370	материальной жизни	1	1
371	еще не	9	1
372	и на	12	1
373	с его	4	1
374	во всех	1	1
375	только после	1	1
376	то мы	1	1
377	все больше	2	1
378	было обращено	1	1
379	быть признаны	1	1
380	то он	2	1
381	о смерти	9	1
382	другие предметы	1	1
383	тогда как	2	1
384	относится к	2	1
385	мере в	1	1
386	же ее	1	1
387	за этим	1	1
388	что как	1	1
389	и нет	1	1
390	перед нами	2	1
391	тех случаях	3	1
392	которое и	1	1
393	как уже	1	1
394	и наконец	3	1
395	его к	1	1
396	чем к	1	1
397	он на	1	1
398	и хотя	2	1
399	за собой	5	1
400	весь круг	1	1
401	а во-вторых	1	1
402	еще далеко	1	1
403	в тех	3	1
404	учение о	1	1
405	отношение между	1	1
406	и те	2	1
407	одно и	1	1
408	эту мысль	1	1
409	на его	4	1
410	к выводу	1	1
411	задний план	1	1
412	и почему	1	1
413	к одному	1	1
414	что нужно	1	1
415	падает в	1	1
416	в ряд	1	1
417	ясна в	1	1
418	и сказал	1	1
419	туман и	1	1
420	но вместе	1	1
421	что ни	1	1
422	мы обратимся	1	1
423	но все	2	1
424	человека в	2	1
425	в одну	1	1
426	так называемым	1	1
427	а затем	1	1
428	этом он	1	1
429	в мире	1	1
430	об этом	1	1
431	которое нужно	1	1
432	связанных с	1	1
433	и чтобы	1	1
434	на все	1	1
435	а как	1	1
436	знает что	1	1
437	изобразительном искусстве	1	1
438	по одним	1	1
439	чтобы все	1	1
440	это не	4	1
441	это когда	1	1
442	живет в	2	1
443	он есть	1	1
444	слов на	1	1
445	чаще всего	5	1
446	на этот	1	1
447	его места	1	1
448	тех которые	2	1
449	его частей	1	1
450	она и	1	1
451	ни одной	2	1
452	совершенно особый	1	1
453	бы эту	1	1
454	человек имеет	1	1
455	мы хотели	1	1
456	чем в	1	1
457	представление как	1	1
458	обратимся к	1	1
459	из круга	1	1
460	еще раз	1	1
461	форму но	1	1
462	и становится	1	1
463	для него	1	1
464	но если	1	1
465	и при	1	1
466	заключить что	1	1
467	связь со	2	1
468	же существо	1	1
469	женщин и	1	1
470	можно найти	1	1
471	попасть в	4	1
472	на месте	1	1
473	из которой	1	1
474	знаем что	2	1
475	должны были	2	1
476	другую сторону	1	1
477	другое есть	1	1
478	а есть	1	1
479	образом и	2	1
480	в прямом	1	1
481	и более	1	1
482	только те	1	1
483	оно само	1	1
484	однако в	2	1
485	и наоборот	1	1
486	ясна и	1	1
487	что этот	2	1
488	это вопрос	1	1
489	же мы	5	1
490	нас к	5	1
491	приводят к	3	1
492	при всех	1	1
493	быть дано	1	1
494	в таких	1	1
495	как о	1	1
496	считает что	1	1
497	д все	1	1
498	к изучению	1	1
499	когда они	1	1
500	на котором	3	1
501	того как	3	1
502	здесь совершенно	2	1
503	наряду со	1	1
504	греческой мифологии	1	1
505	такая же	1	1
506	людей и	2	1
507	как полагают	1	1
508	здесь же	4	1
509	не потому	3	1
510	перед ним	1	1
511	образом оказывается	1	1
512	сравнительно с	1	1
513	и такие	1	1
514	как только	3	1
515	числе и	1	1
516	наоборот в	1	1
517	все еще	1	1
518	так просто	1	1
519	оно не	1	1
520	того самого	1	1
521	оно может	2	1
522	но при	2	1
523	на нем	1	1
524	не могу	1	1
525	как по	1	1
526	же и	1	1
527	что подобные	1	1
528	языка так	1	1
529	идет не	1	1
530	и анализ	1	1
531	следовательно и	1	1
532	прямом смысле	1	1
533	здесь как	1	1
534	дано только	1	1
535	здесь нет	2	1
536	и результаты	1	1
537	том как	3	1
538	часто в	1	1
539	что от	1	1
540	общий и	1	1
541	выводу что	1	1
542	сводится к	2	1
543	было расширено	1	1
544	вот почему	3	1
545	обращается к	2	1
546	одного из	1	1
547	есть так	1	1
548	можно сказать	2	1
549	а также	4	1
550	так если	1	1
551	аналогии с	1	1
552	как у	2	1
553	образом мы	1	1
554	в приведенных	5	1
555	самый процесс	1	1
556	которая сама	1	1
557	по двум	1	1
558	но ничего	1	1
559	чтобы получить	2	1
560	они приводят	1	1
561	души из	1	1
562	уже только	2	1
563	бывает и	1	1
564	в свете	1	1
565	его еще	1	1
566	людей а	2	1
567	но так	3	1
568	но с	1	1
569	только у	1	1
570	одной из	1	1
571	как нечто	1	1
572	и действительно	3	1
573	должен быть	1	1
574	очень много	1	1
575	в изобразительном	1	1
576	нужно и	1	1
577	но то	1	1
578	здесь с	1	1
579	одна и	1	1
580	иное как	1	1
581	тем очень	1	1
582	прямо не	1	1
583	теперь уже	1	1
584	эти черты	1	1
585	своим собственным	1	1
586	оно в	1	1
587	а это	1	1
588	не так	2	1
589	стоит и	1	1
590	мы находим	2	1
591	и должна	1	1
592	можно с	1	1
593	превратившись в	1	1
594	может служить	1	1
595	заметить что	1	1
596	они будут	1	1
597	ее на	2	1
598	в других	4	1
599	ее со	1	1
600	в особенности	1	1
601	же роль	1	1
602	ссылается на	1	1
603	и из	1	1
604	объяснение в	1	1
605	связаны с	5	1
606	именно в	1	1
607	в свою	1	1
608	еще и	1	1
609	такое же	1	1
610	а с	2	1
611	только через	3	1
612	и др	2	1
613	социальной жизни	1	1
614	больше и	3	1
615	соответствии с	1	1
616	и пр	1	1
617	на которых	1	1
618	зависит от	4	1
619	своего рода	2	1
620	его как	1	1
621	образом это	1	1
622	одну из	4	1
623	но никогда	1	1
624	воды и	3	1
625	чрезвычайно много	1	1
626	для этой	1	1
627	не прекращается	2	1
628	как ни	1	1
629	так называемых	1	1
630	и пришли	1	1
631	он представляет	1	1
632	наталкивается на	2	1
633	относятся к	1	1
634	к другой	1	1
635	что именно	1	1
636	только с	1	1
637	их к	1	1
638	представления о	10	1
639	он говорит	1	1
640	а если	1	1
641	на эту	1	1
642	а потом	2	1
643	быть только	2	1
644	в обратном	1	1
645	него есть	1	1
646	в это	4	1
647	не дана	1	1
648	всем что	1	1
649	виде без	1	1
650	о его	1	1
651	природу и	1	1
652	новые и	1	1
653	получает от	1	1
654	но для	2	1
655	над его	1	1
656	думают что	1	1
657	которые были	1	1
658	появиться в	1	1
659	в более	6	1
660	приводит нас	2	1
661	на задний	1	1
662	или в	3	1
663	его с	3	1
664	этих трех	1	1
665	то не	1	1
666	совершенно ясна	3	1
667	человека или	1	1
668	это животное	2	1
669	мы должны	2	1
670	находится в	1	1
671	же в	1	1
672	она шла	1	1
673	но вот	2	1
674	представление в	1	1
675	о своем	1	1
676	между ними	1	1
677	также в	1	1
678	что такие	1	1
679	с ними	2	1
680	с такой	1	1
681	обречены на	2	1
682	не что	1	1
683	можно привести	1	1
684	при изучении	1	1
685	этим объясняется	3	1
686	никто не	2	1
687	но эти	2	1
688	показывают как	1	1
689	видим в	1	1
690	случае если	1	1
691	см в	1	1
692	те которые	1	1
693	от ее	1	1
694	том числе	1	1
695	и вновь	1	1
