N	2gram	Bakhtin_Fr_4	SlovoVZh
326	а с	1	1
327	события и	1	1
328	далеко не	5	1
329	автору это	1	1
330	разобранные нами	1	1
331	и самый	1	1
332	не на	2	1
333	в ее	3	1
334	в слове	2	1
335	в руках	1	1
336	о чем	2	1
337	на эту	3	1
338	всех других	1	1
339	же не	2	1
340	и тогда	1	1
341	и того	1	1
342	остается в	1	1
343	со всей	1	1
344	и становится	1	1
345	мы видели	7	1
346	или менее	3	1
347	все разобранные	1	1
348	все элементы	2	1
349	речь но	1	1
350	в частности	3	1
351	видели в	1	1
352	то он	2	1
353	нас не	1	1
354	но особенно	1	1
355	и без	1	1
356	другая сторона	1	1
357	то есть	21	1
358	к одному	1	1
359	и глубоко	1	1
360	так мы	1	1
361	и независимо	1	1
362	чем мы	1	1
363	что я	2	1
364	однако он	1	1
365	нельзя было	1	1
366	переходящее в	1	1
367	и тот	2	1
368	которые в	1	1
369	здесь слово	1	1
370	из этой	1	1
371	уже сказали	1	1
372	высшую степень	1	1
373	в словах	2	1
374	и почти	1	1
375	мы еще	1	1
376	и вся	1	1
377	и низкий	1	1
378	по мере	1	1
379	между людьми	1	1
380	приведенном нами	2	1
381	только для	4	1
382	от всего	1	1
383	в обоих	1	1
384	самого начала	3	1
385	подчеркнем еще	2	1
386	необходимо отрешиться	1	1
387	только из	1	1
388	здесь на	1	1
389	тех или	1	1
390	своего героя	1	1
391	весь этот	2	1
392	от двух	1	1
393	непосредственно и	1	1
394	в основе	2	1
395	время как	1	1
396	отрешиться от	1	1
397	того чтобы	3	1
398	чем не	1	1
399	найти в	1	1
400	в результате	4	1
401	только и	1	1
402	в качестве	3	1
403	к одной	1	1
404	же время	8	1
405	от него	1	1
406	было на	1	1
407	еще более	1	1
408	не должен	1	1
409	по своей	3	1
410	это та	1	1
411	них и	1	1
412	же он	1	1
413	же акт	1	1
414	связи с	2	1
415	и различные	1	1
416	в свою	1	1
417	уже и	2	1
418	как будто	2	1
419	этом отношении	1	1
420	и делает	1	1
421	жизни в	2	1
422	себе с	1	1
423	у нас	1	1
424	они как	1	1
425	и оно	1	1
426	равно как	1	1
427	только внешней	1	1
428	теперь когда	1	1
429	моменты жизни	1	1
430	культуры в	1	1
431	свои слова	1	1
432	включает в	1	1
433	тела мы	1	1
434	этой беседы	1	1
435	но эти	2	1
436	и эта	2	1
437	в таком	1	1
438	вполне понятно	1	1
439	они не	2	1
440	существенный момент	2	1
441	к тому	2	1
