N	2gram	Bakhtin_Fr_8	Istorich
121	смерти в	1	3
122	на том	1	3
123	от них	1	3
124	в его	18	3
125	и она	1	3
126	на острове	1	3
127	и у	1	3
128	за ним	1	3
129	прежде всего	6	3
130	у него	7	3
131	мы еще	1	3
132	превращается в	1	3
133	в связи	3	3
134	о себе	2	3
135	так же	2	3
136	стороны и	1	3
137	быть и	1	3
138	но это	2	3
139	и от	1	3
140	и все	6	3
141	сказать что	3	3
142	равно как	1	3
143	ее в	1	3
144	ту же	4	2
145	например в	4	2
146	и то	2	2
147	на самом	2	2
148	в котором	2	2
149	той же	6	2
150	или наоборот	1	2
151	вопрос о	1	2
152	и новые	1	2
153	стране смерти	1	2
154	время как	1	2
155	то это	1	2
156	и он	1	2
157	в ней	4	2
158	но конечно	1	2
159	как правило	1	2
160	по отношению	1	2
161	в качестве	4	2
162	вступают в	1	2
163	себе и	2	2
164	независимо от	1	2
165	как в	1	2
166	в своем	3	2
167	хотя и	2	2
168	что по	1	2
169	в этот	1	2
170	образом и	3	2
171	то время	2	2
172	во многих	1	2
173	тому же	1	2
174	при этом	4	2
175	они в	1	2
176	всех этих	3	2
177	в виде	2	2
178	и вот	1	2
179	так часто	2	2
180	в нее	1	2
181	так и	13	2
182	же не	1	2
183	на все	1	2
184	большинстве случаев	6	2
185	этой системы	1	2
186	ни в	2	2
187	вовсе не	6	2
188	с тем	2	2
189	со своими	1	2
190	и для	2	2
191	и некоторые	2	2
192	такой же	5	2
193	не мог	3	2
194	исторической действительности	1	2
195	точки зрения	6	2
196	в которых	2	2
197	друг другу	2	2
198	но они	1	2
199	и более	4	2
200	даже в	4	2
201	не раз	1	2
202	в то	12	2
203	не имеет	1	2
204	одна из	4	2
205	здесь на	1	2
206	с одним	2	2
207	можно видеть	3	2
208	как будто	1	2
209	во все	3	2
210	они обладают	1	2
211	и это	1	2
212	и о	3	2
213	роль в	5	2
214	в другом	3	2
215	с собой	2	2
216	связан с	2	2
217	связанных с	1	2
218	после того	1	2
219	образом в	2	2
220	и что	1	2
221	за это	2	2
222	а также	3	2
223	там же	1	2
224	должно было	1	2
225	между тем	3	2
226	же в	1	2
227	дело с	1	2
228	на очень	1	2
229	характерно для	1	2
230	очень много	2	2
231	и так	1	2
232	у тебя	1	2
233	с одной	4	2
234	где они	1	2
235	него и	1	2
236	мы знаем	1	2
237	в одном	2	2
238	никто не	1	2
239	только на	2	2
240	в особенности	4	2
241	и даже	8	2
242	после смерти	1	2
243	и др	8	2
244	не было	5	2
245	одной стороны	2	2
246	и потому	4	2
247	но этот	1	2
248	в тех	1	2
249	можно сказать	2	2
250	здесь есть	3	2
251	с братьями	2	2
252	мы найдем	2	2
253	лицо и	1	2
254	происходит в	1	2
255	от него	1	2
256	еще более	1	2
257	в могилу	1	2
258	свое лицо	1	2
259	нет ничего	1	2
260	отношению к	1	2
261	жизни и	1	2
262	только не	2	2
263	она была	1	1
264	также и	2	1
265	начинается с	1	1
266	связь этих	2	1
267	самом деле	2	1
268	приходили в	1	1
269	в приведенном	1	1
270	они стали	1	1
271	и до	10	1
272	почти всегда	1	1
273	действительности и	2	1
274	времени он	1	1
275	из всех	2	1
276	и была	2	1
277	превратились в	1	1
278	мы не	2	1
279	и иной	1	1
280	бы что	1	1
281	человека и	2	1
282	они связаны	2	1
283	и другая	1	1
284	к началу	2	1
285	один пример	1	1
286	которые он	1	1
287	на них	3	1
288	между собой	1	1
289	пока они	1	1
290	что его	1	1
291	землю и	1	1
292	другой пример	1	1
293	к которой	1	1
294	со всеми	1	1
295	к ним	2	1
296	в новом	1	1
297	некоторые черты	1	1
298	не просто	3	1
299	тесно связан	1	1
300	и названные	1	1
301	чем же	1	1
302	выясняется что	1	1
303	нельзя было	1	1
304	это был	1	1
305	все остальные	2	1
306	перед нами	3	1
307	кроме того	3	1
308	с мертвыми	1	1
309	его к	3	1
310	ее от	1	1
311	что это	4	1
312	он в	1	1
313	говорит не	1	1
314	и те	2	1
315	дело еще	1	1
316	этот процесс	1	1
317	вообще не	1	1
318	не следует	1	1
319	больше всего	1	1
320	в определенном	1	1
321	главным образом	3	1
322	были все	1	1
323	большой и	1	1
324	их может	1	1
325	не как	2	1
326	возвращение к	1	1
327	человеческого тела	1	1
328	из него	1	1
329	подобно тому	1	1
330	так например	2	1
331	этому вопросу	2	1
332	по своему	8	1
333	в мире	2	1
334	в глубине	1	1
335	на этой	1	1
336	а как	1	1
337	заключается в	1	1
338	с другими	1	1
339	но самый	1	1
340	с начала	3	1
341	и тем	1	1
342	одной из	3	1
343	по всему	2	1
344	только одно	1	1
345	частности из	1	1
346	которой он	1	1
347	очень сложное	1	1
348	чем в	1	1
349	наука в	1	1
350	здесь все	1	1
351	этот материал	1	1
352	в эту	2	1
353	но если	1	1
354	в своей	2	1
355	с точки	2	1
356	просто в	1	1
357	видел и	1	1
358	однако этот	1	1
359	не исчерпывается	1	1
360	своего рода	5	1
361	быта и	1	1
362	которые в	1	1
363	эту голову	2	1
364	разные формы	1	1
365	не могли	2	1
366	же мы	1	1
367	носит характер	1	1
368	в таких	3	1
369	самого начала	1	1
370	эти формы	1	1
371	того как	2	1
372	и сама	1	1
373	таких например	1	1
374	было у	2	1
375	и отдельных	2	1
376	о них	2	1
377	совершенно правильно	1	1
378	мужей и	1	1
379	казалось бы	3	1
380	не имели	2	1
381	правда в	1	1
382	месяцев и	1	1
383	на волю	3	1
384	во всем	4	1
385	уже говорили	7	1
386	четыре дня	1	1
387	черты характерные	1	1
388	привести множество	1	1
389	только с	1	1
390	тела и	1	1
391	в каком	2	1
392	этот в	1	1
393	начиная с	2	1
394	но там	1	1
395	нет ни	2	1
396	иногда даже	1	1
397	героев и	1	1
398	это конечно	1	1
399	стол для	2	1
400	его за	1	1
401	хранится в	1	1
402	по характеру	1	1
403	с полной	1	1
404	очень существенной	1	1
405	если же	1	1
406	где он	1	1
407	приведем еще	1	1
408	с ее	5	1
409	на нем	1	1
410	как один	1	1
411	в ее	6	1
412	голову в	1	1
413	только то	1	1
414	в себя	1	1
415	на той	1	1
416	с самого	1	1
417	примеров можно	2	1
418	касается не	1	1
419	и сам	2	1
420	в образе	3	1
421	можно было	1	1
422	что дело	1	1
423	два из	1	1
424	является в	1	1
425	и делают	1	1
426	для этого	1	1
427	новых и	1	1
428	с ним	2	1
429	как выражение	1	1
430	мире в	2	1
431	все те	2	1
432	смысле и	1	1
433	мне и	1	1
434	даже из	1	1
435	другой характер	1	1
436	представления об	1	1
437	и та	1	1
438	к одной	1	1
439	при котором	1	1
440	его тело	1	1
441	времени в	3	1
442	по их	1	1
443	последних двух	1	1
444	предметы которые	1	1
445	связанной с	1	1
446	которых они	1	1
447	связаны с	6	1
448	явление в	1	1
449	и только	1	1
450	почти как	1	1
451	и мотива	1	1
452	перед тем	1	1
453	здесь в	3	1
454	также в	1	1
455	из моментов	1	1
456	находим и	1	1
457	где не	1	1
458	наконец и	1	1
459	указывает что	2	1
460	оно и	1	1
461	и дает	1	1
462	о двух	1	1
463	тот же	1	1
464	но этим	1	1
465	как нечто	1	1
466	ему и	2	1
467	по этому	1	1
468	именно на	1	1
469	конечно не	4	1
470	с нею	1	1
471	не можем	1	1
472	эти отношения	1	1
473	гл ii	1	1
474	уже в	2	1
475	такие явления	2	1
476	в большинстве	7	1
477	не знать	1	1
478	тем чтобы	1	1
479	сильны в	1	1
480	в начале	1	1
481	с отцом	1	1
482	или даже	1	1
483	и обратно	1	1
484	превращаются в	2	1
485	к своим	1	1
486	характерно что	2	1
487	о причинах	1	1
488	одно из	1	1
489	и их	8	1
490	ко всей	1	1
491	он весь	1	1
492	мы находим	3	1
493	и предок	1	1
494	и вместе	1	1
495	же деле	1	1
496	дальше летит	1	1
497	как у	1	1
498	это лишь	1	1
499	не один	1	1
500	и прежде	1	1
501	случаев в	1	1
502	с другом	1	1
503	такое же	1	1
504	есть на	1	1
505	из характерных	1	1
506	или где	1	1
507	предмет и	1	1
508	большую роль	1	1
509	говорит о	2	1
510	них и	2	1
511	самом же	1	1
512	а на	2	1
513	которые не	1	1
514	на этот	1	1
515	которых мы	1	1
516	в англии	1	1
517	жизнь в	1	1
518	еще существует	1	1
519	самый факт	1	1
520	от малой	1	1
521	на эту	3	1
522	хотя он	2	1
523	под влиянием	1	1
524	он приобретает	1	1
525	случаев не	1	1
526	же неожиданно	1	1
527	какая же	1	1
528	играют в	1	1
529	этой работы	1	1
530	к своему	1	1
531	другу и	1	1
532	что за	1	1
533	это были	5	1
534	границ между	2	1
535	дело конечно	1	1
536	тому как	1	1
537	как бы	11	1
538	которые по	1	1
539	а позже	1	1
540	и всей	3	1
541	они еще	3	1
542	не заметил	1	1
543	друг с	1	1
544	возникновение и	1	1
545	дело здесь	1	1
546	этого слова	1	1
547	с этой	2	1
548	чтобы как	1	1
549	здесь очень	1	1
550	все это	8	1
551	отмечает что	1	1
552	характерные для	1	1
553	в один	1	1
554	к вопросу	1	1
555	она должна	1	1
556	в книге	1	1
557	это уже	1	1
558	он видел	3	1
559	так он	1	1
560	войти в	1	1
561	но когда	1	1
562	чаще и	1	1
563	хлеба и	1	1
564	которой мы	1	1
565	все они	6	1
566	на более	1	1
567	и хранится	1	1
568	обстоит дело	1	1
569	на фоне	1	1
570	не знает	1	1
571	индивидуальный и	1	1
572	от всех	2	1
573	речи и	3	1
574	их с	1	1
575	этот же	1	1
576	является и	2	1
577	жили три	1	1
578	можно привести	1	1
579	из этого	1	1
580	можно наблюдать	1	1
581	но еще	1	1
582	видим в	1	1
583	и эта	2	1
584	это в	2	1
585	как на	1	1
586	том числе	3	1
