N	2gram	Losev_Dial_2	Hudozhes
373	свое время	1	1
374	не бывает	1	1
375	не должно	2	1
376	но все	2	1
377	тут не	3	1
378	в каждом	2	1
379	то ни	1	1
380	он входит	2	1
381	и характер	1	1
382	чем я	1	1
383	не умеет	2	1
384	внешнее что	1	1
385	которая как	1	1
386	зрения и	1	1
387	что один	1	1
388	эти два	2	1
389	и тем	1	1
390	даже в	3	1
391	делает его	1	1
392	о личности	1	1
393	бы уже	1	1
394	только одно	2	1
395	быть только	2	1
396	она и	2	1
397	всю жизнь	1	1
398	не всегда	1	1
399	в москве	1	1
400	выйти за	1	1
401	он от	1	1
402	в один	3	1
403	жизнь а	1	1
404	а личность	1	1
405	и еще	1	1
406	колокольного звона	2	1
407	во время	2	1
408	и при	2	1
409	обыденной жизни	1	1
410	человек и	1	1
411	взгляд на	2	1
412	на месте	1	1
413	характер это	1	1
414	а потом	4	1
415	говорил о	1	1
416	знаем что	1	1
417	от его	1	1
418	себе самой	1	1
419	и другого	1	1
420	стало быть	10	1
421	вспомнил что	1	1
422	образом и	1	1
423	но он	4	1
424	теми же	1	1
425	внимания на	1	1
426	видно что	1	1
427	и более	3	1
428	в конце	2	1
429	же мы	3	1
430	нас к	1	1
431	центра в	1	1
432	и притом	7	1
433	важно что	3	1
434	что с	2	1
435	виду что	2	1
436	и начинает	1	1
437	и другое	1	1
438	что ему	1	1
439	самого начала	2	1
440	ее с	1	1
441	и остается	2	1
442	на следующую	1	1
443	не вызывает	1	1
444	во всякой	1	1
445	чем не	1	1
446	та или	2	1
447	был в	2	1
448	а сама	1	1
449	личности которая	1	1
450	человека от	1	1
451	и всегда	1	1
452	это то	1	1
453	или иная	2	1
454	сама жизнь	2	1
455	с живым	1	1
456	и чувства	1	1
457	и любовь	1	1
458	весьма существенно	1	1
459	хочет быть	3	1
460	себе так	2	1
461	в области	2	1
462	однако это	2	1
463	ему не	1	1
464	встречается в	1	1
465	когда мы	3	1
466	есть только	4	1
467	истории не	1	1
468	во все	2	1
469	и такие	1	1
470	похож на	1	1
471	отличается от	1	1
472	об одном	1	1
473	еще яснее	1	1
474	души а	1	1
475	его с	3	1
476	от нее	1	1
477	той или	4	1
478	это я	2	1
479	не предполагает	1	1
480	долго не	1	1
481	ожидания в	1	1
482	в театре	1	1
483	у себя	1	1
484	не существует	1	1
485	лица не	1	1
486	бытия то	1	1
487	ни стало	1	1
488	то или	4	1
489	нет никакой	4	1
490	которым она	1	1
491	с самого	2	1
492	хотя несомненно	1	1
493	всей своей	1	1
494	в дальнейшем	1	1
495	нельзя сказать	4	1
496	то как	3	1
497	только через	2	1
498	на нее	1	1
499	в бесконечность	2	1
500	времени и	9	1
501	и этого	1	1
502	еще в	1	1
503	это только	3	1
504	жизнь и	5	1
505	мы в	2	1
506	на что	1	1
507	сама она	1	1
508	по себе	18	1
509	с утра	1	1
510	смысле и	1	1
511	в разных	3	1
512	образом в	1	1
513	и здесь	1	1
514	но мы	2	1
515	и что	5	1
516	в глаза	1	1
517	обратим внимание	2	1
518	и умирает	1	1
519	нашей жизни	1	1
520	времени в	2	1
521	только иметь	1	1
522	нас в	1	1
523	заключается в	4	1
524	на всех	1	1
525	все в	2	1
526	а у	1	1
527	путь к	1	1
528	или иначе	2	1
529	нечто иное	1	1
530	его личности	2	1
531	и всякая	2	1
532	пор мы	1	1
533	на одном	1	1
534	бы она	1	1
535	тотчас же	1	1
536	внешнее и	1	1
537	не знаю	2	1
538	того что	6	1
539	быть и	4	1
540	по своей	4	1
541	но с	1	1
542	оно и	1	1
543	сразу же	3	1
544	обе эти	1	1
545	и одновременно	1	1
546	это уж	1	1
547	а если	1	1
548	погруженность в	1	1
549	на другие	1	1
550	меня и	1	1
551	всю ее	1	1
552	проникнуть в	1	1
553	есть жизнь	2	1
554	отцу и	1	1
555	и потому	5	1
556	не являясь	1	1
557	но как	5	1
558	во времени	4	1
559	как курица	1	1
560	не происходит	1	1
561	и теперь	1	1
562	на мир	2	1
563	не мешает	5	1
564	это же	1	1
565	со всеми	1	1
566	без этого	4	1
567	так что	7	1
568	уже в	4	1
569	он очень	1	1
570	мы получим	1	1
571	вопрос и	1	1
572	нет у	1	1
573	сама не	1	1
574	превращаются в	1	1
575	болит у	1	1
576	следует что	2	1
577	или даже	1	1
578	представить себе	1	1
579	ведь это	3	1
580	домой с	1	1
581	я в	1	1
582	и понимается	1	1
583	когда вдруг	1	1
584	так как	14	1
585	для меня	1	1
586	то время	4	1
587	при всей	1	1
588	не о	1	1
589	независимо от	4	1
590	принципиально не	1	1
591	на меня	1	1
592	он мог	2	1
593	этом отношении	1	1
594	от того	4	1
595	бы это	3	1
596	и слезы	1	1
597	были бы	1	1
598	и неизвестно	1	1
599	и даже	14	1
600	живой и	2	1
601	эта характеристика	1	1
602	этого человека	1	1
603	а именно	5	1
604	это все	2	1
605	наконец в	1	1
606	только по	1	1
607	что бы	2	1
608	у меня	3	1
609	что несмотря	1	1
610	с которым	1	1
611	не то	5	1
612	там где	1	1
613	наизнанку и	1	1
614	уже давно	1	1
615	все более	1	1
616	несомненно она	1	1
617	бы оно	1	1
618	вступает в	1	1
619	и она	2	1
620	даже своего	1	1
621	и страшно	1	1
622	ни на	2	1
623	себе самому	1	1
624	всех людей	1	1
625	к жизни	1	1
626	что за	1	1
627	еще нет	1	1
628	взгляда на	2	1
629	чем в	1	1
630	это за	3	1
631	по существу	1	1
632	на свете	5	1
633	расхождение с	1	1
634	и смерти	1	1
635	во всю	1	1
636	с этой	1	1
637	слова и	1	1
638	еще раз	1	1
639	я сам	2	1
640	но это	7	1
641	вокруг него	1	1
642	по дороге	1	1
643	к которому	1	1
644	самое главное	1	1
645	только тогда	7	1
646	душа не	1	1
647	мира и	1	1
648	то не	3	1
649	ее и	1	1
650	его тело	1	1
651	из себя	1	1
652	народного просвещения	1	1
653	в поле	1	1
654	к внешнему	1	1
655	но зато	1	1
656	по самой	1	1
657	же в	2	1
658	не знает	1	1
659	только как	3	1
660	другой стороны	4	1
661	существует в	1	1
662	что угодно	1	1
663	совершенно не	7	1
664	как личностная	1	1
665	точно так	1	1
666	он получил	1	1
667	из этого	1	1
668	перед нею	1	1
669	и жизнь	2	1
670	только о	2	1
671	об отношении	1	1
672	не нуждается	4	1
673	а я	2	1
674	в искусстве	2	1
675	в своих	2	1
676	это в	1	1
677	который не	1	1
678	можно назвать	1	1
679	в таком	4	1
680	смысле что	3	1
