N	2gram	Propp_Isto_5	Formalny
140	место в	1	3
141	не видели	1	3
142	но все	5	3
143	с проблемой	1	3
144	его с	1	3
145	того чтобы	3	3
146	так в	2	3
147	особенно в	2	3
148	и здесь	7	3
149	одного из	1	3
150	должно было	2	3
151	к нему	3	3
152	того что	2	3
153	именно на	2	3
154	то и	1	3
155	мы знаем	8	3
156	слова в	1	3
157	для того	3	3
158	с другой	9	3
159	и др	3	3
160	не то	1	3
161	материал и	1	3
162	без всякой	1	3
163	их к	1	3
164	том смысле	1	3
165	все это	4	3
166	на самом	1	3
167	или в	6	3
168	и все	3	3
169	жизни и	2	3
170	формы и	2	2
171	вряд ли	1	2
172	еще можно	1	2
173	относится и	1	2
174	между двумя	1	2
175	едва ли	1	2
176	его не	3	2
177	функции в	1	2
178	они были	1	2
179	это время	2	2
180	его здесь	1	2
181	совсем не	1	2
182	но не	5	2
183	но как	1	2
184	очевидно что	2	2
185	и приемы	1	2
186	отношение к	1	2
187	отличие от	1	2
188	к сожалению	1	2
189	в одной	1	2
190	все остальные	1	2
191	перед нами	2	2
192	то в	2	2
193	та же	1	2
194	в которой	4	2
195	уже в	2	2
196	он в	1	2
197	борьбы с	1	2
198	состоит в	1	2
199	именно из	1	2
200	и более	1	2
201	из него	2	2
202	и попытка	1	2
203	и по	2	2
204	на этом	3	2
205	борьбы и	1	2
206	они должны	1	2
207	особенности в	2	2
208	и тем	4	2
209	от него	1	2
210	в развитии	1	2
211	смысл и	1	2
212	лучше всего	1	2
213	только тем	1	2
214	том что	8	2
215	в этих	6	2
216	не так	1	2
217	представление о	17	2
218	в отличие	1	2
219	от его	1	2
220	должны были	1	2
221	их в	3	2
222	для этого	1	2
223	даже в	2	2
224	она не	2	2
225	тем самым	1	2
226	что эта	1	2
227	и другое	1	2
228	самого начала	1	2
229	не имеет	1	2
230	этими двумя	1	2
231	не по	1	2
232	в систему	1	2
233	находится в	2	2
234	никогда не	3	2
235	на котором	1	2
236	правда в	1	2
237	этих двух	1	2
238	чтобы сделать	1	2
239	что на	1	2
240	и это	4	2
241	и о	1	2
242	на нем	1	2
243	в ее	4	2
244	и от	1	2
245	и этим	2	2
246	с самого	1	2
247	приводит к	1	2
248	мы в	1	2
249	с ним	4	2
250	в виду	1	2
251	единства и	1	2
252	борьба с	1	2
253	во всей	1	2
254	это не	6	2
255	и мотива	1	2
256	что искусство	1	2
257	один из	2	2
258	или же	3	2
259	потому что	7	2
260	в качестве	7	2
261	же и	1	2
262	вопроса о	1	2
263	или даже	1	2
264	при помощи	7	2
265	и других	2	2
266	характерно что	1	2
267	в котором	1	2
268	в конце	1	2
269	это положение	1	2
270	со стороны	2	2
271	даже не	1	2
272	а именно	4	2
273	в каких	1	2
274	что для	1	2
275	превращается в	7	2
276	и многие	1	2
277	принципы и	1	2
278	ни на	1	2
279	к его	2	2
280	как это	1	2
281	центр тяжести	2	2
282	в тех	1	2
283	из этого	1	2
284	этого факта	1	2
285	является для	1	2
286	но это	7	2
287	к другим	1	2
288	не отрицает	1	2
289	а все	1	2
290	ее и	3	2
291	в целях	3	2
292	сказать что	2	2
293	равно как	1	2
294	ее в	2	2
295	в искусстве	1	2
296	и другие	1	2
297	в таком	1	2
298	это неверно	2	1
299	то на	1	1
300	до него	4	1
301	и хотя	4	1
302	оно входит	1	1
303	того же	2	1
304	языку и	1	1
305	пишет он	1	1
306	но тем	1	1
307	из его	1	1
308	проникает в	1	1
309	когда это	1	1
310	той же	1	1
311	есть не	1	1
312	самые разнообразные	1	1
313	мы имеем	14	1
314	мотива с	1	1
315	этого нет	1	1
316	превратилась в	1	1
317	на место	1	1
318	пока только	1	1
319	фигурирует у	1	1
320	не вполне	1	1
321	из того	1	1
322	но даже	1	1
323	которое в	1	1
324	и заставляет	1	1
325	же что	1	1
326	или сам	1	1
327	без всякого	1	1
328	работы в	1	1
329	именно этого	1	1
330	время в	2	1
331	в различных	2	1
332	то он	1	1
333	смысле мы	1	1
334	силы и	1	1
335	значением и	1	1
336	только тогда	2	1
337	в эти	1	1
338	таком положении	1	1
339	иногда и	1	1
340	явление как	2	1
341	его развития	1	1
342	нельзя дать	1	1
343	не пытается	1	1
344	что во	2	1
345	дает нам	1	1
346	в своем	1	1
347	становится особенно	1	1
348	и есть	1	1
349	следующим образом	1	1
350	отнесены к	1	1
351	развития это	1	1
352	за собой	1	1
353	развитии этого	1	1
354	этот случай	3	1
355	или во	1	1
356	то теперь	1	1
357	думать что	1	1
358	и тот	1	1
359	но он	2	1
360	на то	2	1
361	если он	1	1
362	но на	1	1
363	дальше и	1	1
364	самая постановка	1	1
365	задний план	1	1
366	связанные с	2	1
367	вера в	1	1
368	остались в	1	1
369	тем не	4	1
370	они в	1	1
371	и еще	1	1
372	он должен	1	1
373	том чтобы	2	1
374	свою силу	1	1
375	и усиление	1	1
376	мы устанавливаем	1	1
377	уходит из	1	1
378	смысле в	1	1
379	мы его	1	1
380	этого они	2	1
381	связанных с	1	1
382	в виде	9	1
383	же путем	1	1
384	можно узнать	1	1
385	пришли в	1	1
386	за ней	2	1
387	он является	1	1
388	случае мы	1	1
389	были в	1	1
390	новые формы	1	1
391	очень важное	1	1
392	в данном	3	1
393	книге о	1	1
394	многие другие	1	1
395	и некоторые	1	1
396	можно только	1	1
397	места в	1	1
398	дело а	1	1
399	но если	1	1
400	том как	2	1
401	и при	2	1
402	ли можно	1	1
403	теперь мы	1	1
404	знаем что	6	1
405	что уже	1	1
406	все они	1	1
407	вопрос о	2	1
408	не путем	1	1
409	не будем	5	1
410	борьбу с	1	1
411	миф и	1	1
412	не менее	4	1
413	но они	1	1
414	она могла	1	1
415	эти формы	1	1
416	на него	8	1
417	к изучению	1	1
418	о них	1	1
419	иметь в	1	1
420	эти случаи	2	1
421	не могло	1	1
422	например не	1	1
423	и прочие	1	1
424	помощи которой	2	1
425	будет этот	1	1
426	близки к	1	1
427	это из	1	1
428	явление в	1	1
429	в русском	1	1
430	о культе	1	1
431	к ней	1	1
432	в другую	2	1
433	на те	1	1
434	за которой	1	1
435	во всем	2	1
436	здесь же	1	1
437	как будто	1	1
438	только одна	1	1
439	их от	1	1
440	одним из	2	1
441	же необходимо	1	1
442	и оно	1	1
443	которых он	1	1
444	и борьбы	1	1
445	мы узнаем	2	1
446	как только	1	1
447	в сказках	2	1
448	они и	1	1
449	должен быть	2	1
450	слов но	1	1
451	и входит	1	1
452	предположение что	3	1
453	свою очередь	1	1
454	вывод что	1	1
455	данном случае	2	1
456	уже потому	1	1
457	в средневековой	1	1
458	на свой	1	1
459	обращаясь к	1	1
460	и сам	2	1
461	сам становится	1	1
462	с собой	1	1
463	ясно что	5	1
464	каждого из	1	1
465	во многом	1	1
466	делается для	1	1
467	иногда в	1	1
468	борьбы к	1	1
469	это только	1	1
470	на них	2	1
471	ней и	1	1
472	можно сказать	2	1
473	образом в	2	1
474	говорят что	1	1
475	очень важен	1	1
476	на задний	1	1
477	о том	7	1
478	что перед	1	1
479	до сих	2	1
480	с одной	7	1
481	что его	3	1
482	образом мы	2	1
483	это может	1	1
484	в форме	3	1
485	это лишь	1	1
486	средство а	1	1
487	может иметь	1	1
488	и мы	2	1
489	и самые	1	1
490	и следует	1	1
491	происходит в	1	1
492	в современной	1	1
493	дело так	1	1
494	как из	1	1
495	тот же	1	1
496	материала в	1	1
497	характерна для	1	1
498	мы увидим	5	1
499	в себе	1	1
500	и действительно	5	1
501	и иными	1	1
502	и так	1	1
503	то эти	1	1
504	и раньше	1	1
505	их не	1	1
506	от них	2	1
507	служит ему	1	1
508	совершенно естественно	1	1
509	так что	2	1
510	и хочет	1	1
511	конечно не	1	1
512	мы получим	1	1
513	героя с	1	1
514	где у	1	1
515	или просто	1	1
516	связывается с	1	1
517	других он	1	1
518	него нет	1	1
519	не сам	1	1
520	себе в	1	1
521	никто не	3	1
522	ведь это	1	1
523	другую сторону	1	1
524	они сами	2	1
525	с этими	1	1
526	ее не	1	1
527	естественно что	1	1
528	нет в	1	1
529	перейти к	1	1
530	превращаться в	1	1
531	со всем	1	1
532	имеет и	1	1
533	типична для	1	1
534	сюда же	3	1
535	не обязательно	1	1
536	здесь в	1	1
537	в свою	3	1
538	как же	1	1
539	социальной жизни	2	1
540	говорит о	2	1
541	своей первоначальной	1	1
542	а на	2	1
543	здесь дело	1	1
544	а сам	2	1
545	сдвиг в	1	1
546	в руках	1	1
547	совершенно очевидно	1	1
548	по происхождению	1	1
549	характерно здесь	1	1
550	включить в	1	1
551	если не	4	1
552	связь с	8	1
553	его пониманию	1	1
554	так же	5	1
555	он уже	1	1
556	всем что	1	1
557	к своему	1	1
558	где же	1	1
559	о чем	2	1
560	одной стороны	7	1
561	а если	2	1
562	слагается из	1	1
563	такого рода	1	1
564	и там	1	1
565	в литературе	1	1
566	случилось с	1	1
567	не касается	1	1
568	этом случае	7	1
569	сих пор	2	1
570	новые и	1	1
571	но для	2	1
572	должны быть	1	1
573	виду что	1	1
574	под влиянием	2	1
575	в книге	3	1
576	в более	3	1
577	показать как	1	1
578	о нем	3	1
579	как для	1	1
580	уже как	1	1
581	или другой	1	1
582	для нас	5	1
583	особого рода	1	1
584	целый ряд	1	1
585	из себя	4	1
586	по-видимому уже	1	1
587	становится тем	1	1
588	мы должны	4	1
589	несмотря на	2	1
590	к историческому	1	1
591	же в	2	1
592	хотя в	1	1
593	не дает	1	1
594	входящий в	2	1
595	но оно	3	1
596	е в	3	1
597	его к	3	1
598	одной из	1	1
599	и начинается	1	1
600	только как	1	1
601	того на	1	1
602	нет но	1	1
603	можно утверждать	1	1
604	по которой	2	1
605	только о	1	1
606	героя в	9	1
607	в каком	1	1
608	можно назвать	1	1
609	но эти	3	1
610	как на	1	1
611	увидим что	1	1
612	в своих	1	1
613	он сложился	1	1
614	им и	2	1
