N	2gram	Propp_Isto_5	RusskieA
257	обряд и	3	2
258	что при	3	2
259	говорит о	2	2
260	должен быть	2	2
261	в виду	1	2
262	вывод что	1	2
263	и многие	1	2
264	на другой	1	2
265	принимают форму	1	2
266	за пределами	1	2
267	смерти в	1	2
268	то время	1	2
269	мы приведем	2	2
270	еще в	2	2
271	образом в	2	2
272	будем здесь	2	2
273	от земли	1	2
274	после того	3	2
275	с другой	9	2
276	в приведенных	1	2
277	у них	1	2
278	что и	6	2
279	в форме	3	2
280	также в	1	2
281	представления о	3	2
282	в него	5	2
283	приведенных материалов	1	2
284	бросается в	2	2
285	один из	2	2
286	с обрядами	1	2
287	совсем не	1	2
288	и ее	1	2
289	всего комплекса	1	2
290	или просто	1	2
291	одно из	1	2
292	представлений о	7	2
293	царство мертвых	2	2
294	связано с	5	2
295	в руки	1	2
296	на две	1	2
297	ее на	1	2
298	в целях	3	2
299	смерти и	1	2
300	сюда же	3	2
301	здесь в	1	2
302	а с	1	2
303	прежде всего	6	2
304	и пр	3	2
305	одной стороны	7	2
306	из наиболее	1	2
307	тем это	2	2
308	там где	6	2
309	совершенно очевидно	1	2
310	совершенно не	2	2
311	нет никаких	1	2
312	что такие	1	2
313	через него	1	2
314	в европе	3	2
315	из которых	2	2
316	такие представления	2	2
317	в течение	2	2
318	могут быть	6	2
319	с этой	2	2
320	вокруг него	1	2
321	пока еще	1	2
322	и для	2	2
323	ее и	3	2
324	воду и	3	2
325	только как	1	2
326	и при	2	2
327	на деревьях	2	2
328	из этого	1	2
329	в сибири	1	2
330	в своих	1	2
331	это неверно	2	1
332	ту же	2	1
333	принимает форму	1	1
334	отношение к	1	1
335	человека и	2	1
336	его берут	1	1
337	на дереве	3	1
338	вне связи	1	1
339	другие народы	1	1
340	говорилось выше	1	1
341	к этой	1	1
342	относятся к	1	1
343	и есть	1	1
344	здесь и	1	1
345	нас на	1	1
346	вновь начинает	1	1
347	сливается с	1	1
348	мы уже	4	1
349	например в	5	1
350	тридевять земель	3	1
351	возникает представление	1	1
352	она в	1	1
353	где обряд	2	1
354	представляется иначе	1	1
355	этому же	1	1
356	на место	1	1
357	есть царство	2	1
358	представлением о	3	1
359	в царство	3	1
360	представляло собой	2	1
361	обряд как	1	1
362	изображение его	1	1
363	на воду	2	1
364	из того	1	1
365	комплекс в	1	1
366	мы и	2	1
367	то это	3	1
368	них по	1	1
369	в ней	5	1
370	на нем	1	1
371	другим более	1	1
372	относится и	1	1
373	что его	3	1
374	в различных	2	1
375	с умершим	1	1
376	землю и	2	1
377	этом говорит	1	1
378	потом на	1	1
379	если в	3	1
380	захоронение в	1	1
381	ответ на	1	1
382	дня в	1	1
383	что они	1	1
384	здесь этого	1	1
385	к сожалению	1	1
386	относится к	1	1
387	отнюдь не	1	1
388	по обычаю	1	1
389	некоторое время	2	1
390	стороны и	1	1
391	в своем	1	1
392	все остальные	1	1
393	перед нами	2	1
394	а впереди	1	1
395	когда он	2	1
396	и наконец	1	1
397	увидим что	1	1
398	есть ли	1	1
399	от этого	4	1
400	можно в	1	1
401	в самом	1	1
402	животных и	2	1
403	этот случай	3	1
404	центральный момент	1	1
405	вопрос почему	1	1
406	уже в	2	1
407	с места	2	1
408	он в	1	1
409	или во	1	1
410	что так	1	1
411	его убивают	1	1
412	только один	3	1
413	свете приведенных	1	1
414	на то	2	1
415	но на	1	1
416	и если	1	1
417	в нем	7	1
418	ей в	3	1
419	вера в	1	1
420	области и	1	1
421	видел в	1	1
422	мировом фольклоре	1	1
423	за тридевять	4	1
424	всех этих	1	1
425	он должен	1	1
426	или другое	1	1
427	не представляет	1	1
428	мало того	1	1
429	свою силу	1	1
430	этот огонь	2	1
431	только в	7	1
432	в нее	6	1
433	мы устанавливаем	1	1
434	но все	5	1
435	что все	4	1
436	а когда	1	1
437	довольно точно	1	1
438	этого они	2	1
439	связанных с	1	1
440	и представляли	1	1
441	этих форм	1	1
442	из себя	4	1
443	попытки объяснения	1	1
444	а как	2	1
445	знает что	1	1
446	входит в	5	1
447	три дня	2	1
448	уже знаем	1	1
449	известно что	1	1
450	в древние	1	1
451	и привязывают	1	1
452	возвращаются домой	2	1
453	за ней	2	1
454	чаще всего	1	1
455	не соответствует	1	1
456	остановиться на	1	1
457	выходя из	1	1
458	еще одно	1	1
459	д с	1	1
460	и находит	1	1
461	по всему	1	1
462	как живой	1	1
463	нет в	1	1
464	на основании	1	1
465	подробно описывает	1	1
466	для чего	1	1
467	объясняет это	1	1
468	было ни	1	1
469	в развитии	1	1
470	такой же	2	1
471	их на	2	1
472	можно найти	2	1
473	вносят в	1	1
474	ушли в	1	1
475	таким же	2	1
476	материалы показывают	3	1
477	это только	1	1
478	в город	1	1
479	место в	1	1
480	на свою	1	1
481	признает что	1	1
482	в сказке	18	1
483	что над	3	1
484	неи в	9	1
485	только для	1	1
486	такую же	1	1
487	но они	1	1
488	шест с	1	1
489	что этот	2	1
490	на всю	1	1
491	таких случаев	1	1
492	это дерево	1	1
493	и таким	2	1
494	указывали что	1	1
495	их одна	1	1
496	в пруд	1	1
497	случае мы	1	1
498	совсем ясно	1	1
499	что есть	1	1
500	некоторых случаях	2	1
501	солнечного бога	1	1
502	ее нужно	1	1
503	стоит в	1	1
504	что эта	1	1
505	с которой	1	1
506	виду что	1	1
507	быть признан	1	1
508	как о	1	1
509	в русской	3	1
510	считает что	1	1
511	эти формы	1	1
512	нас это	1	1
513	в науке	1	1
514	на него	8	1
515	два мира	1	1
516	в основе	1	1
517	что представление	2	1
518	когда уже	2	1
519	умершего в	4	1
520	есть уже	1	1
521	ничего не	2	1
522	подымается из	1	1
523	туда они	1	1
524	детей и	1	1
525	многих отношениях	1	1
526	где уже	2	1
527	место это	1	1
528	дело представляется	1	1
529	представление об	2	1
530	и его	9	1
531	же он	1	1
532	так например	2	1
533	дереве то	1	1
534	земле а	1	1
535	как будто	1	1
536	мыслились в	1	1
537	ясно но	1	1
538	и оно	1	1
539	и здесь	7	1
540	кладутся под	1	1
541	чтобы сделать	1	1
542	мифе часто	1	1
543	как только	1	1
544	в сказках	2	1
545	наоборот в	2	1
546	наблюдать что	2	1
547	какая-то связь	1	1
548	оно не	1	1
549	не единственный	1	1
550	здесь еще	3	1
551	и это	4	1
552	некоторой степени	1	1
553	обрядах и	2	1
554	иметь в	1	1
555	в гробу	1	1
556	получает свою	1	1
557	себе в	1	1
558	свою очередь	1	1
559	здесь не	1	1
560	без всякого	1	1
561	на основе	1	1
562	только способность	1	1
563	можно показать	2	1
564	животное или	1	1
565	огонь и	3	1
566	в особенности	3	1
567	и этим	2	1
568	мы проследили	1	1
569	в пределах	4	1
570	приводит к	1	1
571	идет речь	1	1
572	на шее	1	1
573	некоторых других	1	1
574	основа и	1	1
575	что у	4	1
576	иной мир	6	1
577	с собой	1	1
578	же говорит	1	1
579	характер этих	1	1
580	здесь нет	1	1
581	мог бы	1	1
582	делается для	1	1
583	обрядов и	2	1
584	найти в	1	1
585	можно только	1	1
586	к тем	1	1
587	том как	2	1
588	возможно что	1	1
589	думает что	1	1
590	без всякой	1	1
591	основана на	1	1
592	с этого	2	1
593	если бы	2	1
594	и вообще	3	1
595	с ним	4	1
596	означает что	2	1
597	погружается в	1	1
598	из других	2	1
599	находится в	2	1
600	что огонь	1	1
601	говорят что	1	1
602	сводится к	1	1
603	к заключению	3	1
604	на гору	3	1
605	на этой	4	1
606	более поздняя	1	1
607	утверждает что	1	1
608	можно сказать	2	1
609	случаев когда	1	1
610	видели также	1	1
611	затем в	3	1
612	из дому	2	1
613	из рассмотренных	1	1
614	состоит не	1	1
615	каким-то образом	1	1
616	этот момент	1	1
617	в его	12	1
618	но нет	1	1
619	это нужно	1	1
620	во всей	1	1
621	можно проследить	4	1
622	делали в	1	1
623	в ту	1	1
624	как правило	1	1
625	в другую	2	1
626	кругу явлений	1	1
627	в литературе	1	1
628	же можно	4	1
629	оставляют в	1	1
630	уходит в	1	1
631	дело так	1	1
632	показывают что	3	1
633	но так	2	1
634	на которой	2	1
635	но с	1	1
636	если откинуть	1	1
637	идет по	1	1
638	тот же	1	1
639	в основном	4	1
640	на другие	1	1
641	что он	22	1
642	мы увидим	5	1
643	ли он	2	1
644	огонь в	2	1
645	наиболее древнее	1	1
646	и действительно	5	1
647	и так	1	1
648	несколько подробнее	1	1
649	то эти	1	1
650	они могут	1	1
651	ноги и	1	1
652	силу только	1	1
653	их не	1	1
654	от них	2	1
655	эту связь	1	1
656	указывает что	1	1
657	в эти	1	1
658	же и	1	1
659	вопроса о	1	1
660	только на	1	1
661	раньше чем	4	1
662	он поставил	1	1
663	а это	1	1
664	одежду из	1	1
665	есть однако	1	1
666	при помощи	7	1
667	е на	2	1
668	и бросает	1	1
669	но есть	2	1
670	превращаются в	2	1
671	не так	1	1
672	для него	1	1
673	всяком случае	1	1
674	в одном	1	1
675	это предположение	1	1
676	в конце	1	1
677	чтобы она	2	1
678	в состоянии	1	1
679	ее не	1	1
680	до некоторой	1	1
681	должны будем	1	1
682	нами еще	1	1
683	ниже когда	1	1
684	с обрядом	3	1
685	вид для	1	1
686	само собой	1	1
687	которые нужны	1	1
688	время как	1	1
689	в другой	3	1
690	в это	2	1
691	и земледелия	1	1
692	ней и	1	1
693	и даже	1	1
694	царстве в	1	1
695	даже не	1	1
696	также на	1	1
697	имеет и	1	1
698	как у	2	1
699	и др	3	1
700	и затем	2	1
701	на ней	2	1
702	два случая	1	1
703	можно отнести	1	1
704	превращается в	7	1
705	этот вид	1	1
706	изображается с	1	1
707	бежит к	1	1
708	ей не	1	1
709	к воде	1	1
710	чем речь	1	1
711	они часто	1	1
712	сложное явление	1	1
713	круга представлений	1	1
714	на руки	1	1
715	под влиянием	2	1
716	близка к	1	1
717	в одно	2	1
718	души умерших	2	1
719	волшебным образом	1	1
720	может иметь	1	1
721	или другого	1	1
722	нее как	1	1
723	как эти	1	1
724	исходит от	1	1
725	в одной	1	1
726	и потому	2	1
727	к себе	1	1
728	книге о	1	1
729	не удается	1	1
730	по окончании	1	1
731	во всю	1	1
732	привязывают к	1	1
733	что умерший	1	1
734	по своему	1	1
735	это делается	4	1
736	что за	2	1
737	нужно не	1	1
738	на тот	1	1
739	же представления	1	1
740	он может	2	1
741	и основной	1	1
742	заключению что	3	1
743	а потом	1	1
744	связь образа	1	1
745	в тех	1	1
746	производится под	1	1
747	довольно много	1	1
748	в современной	1	1
749	и более	1	1
750	и жизнь	1	1
751	быть не	1	1
752	и не	11	1
753	представляется как	1	1
754	при более	1	1
755	на коне	2	1
756	не касается	1	1
757	на пути	1	1
758	но это	7	1
759	в который	1	1
760	и никифоров	1	1
761	речь будет	1	1
762	что касается	1	1
763	и тогда	1	1
764	из ряда	1	1
765	происходит не	1	1
766	в обрядах	5	1
767	в царстве	1	1
768	часто но	1	1
769	мыслительная основа	1	1
770	более поздние	1	1
771	древние времена	1	1
772	верили что	1	1
773	же представление	4	1
774	указывалось выше	1	1
775	он по	1	1
776	тот кто	7	1
777	магический характер	2	1
778	так постепенно	1	1
779	представление что	2	1
780	от него	1	1
781	мы должны	4	1
782	от обряда	2	1
783	девушку в	1	1
784	только что	1	1
785	в мировом	1	1
786	то их	1	1
787	будет ниже	1	1
788	там он	2	1
789	в мифе	7	1
790	к ее	1	1
791	его к	3	1
792	несмотря на	2	1
793	он же	2	1
794	и начинается	1	1
795	все еще	4	1
796	в свою	3	1
797	две стороны	1	1
798	сказать что	2	1
799	другой стороны	8	1
800	же относится	1	1
801	например и	1	1
802	как за	1	1
803	нет но	1	1
804	всех других	1	1
805	него в	1	1
806	есть и	1	1
807	можно наблюдать	3	1
808	из своей	1	1
809	этот миф	1	1
810	что обряд	2	1
811	во всяком	1	1
812	также не	2	1
813	его эта	1	1
814	очевидно в	1	1
815	как на	1	1
816	все что	1	1
