N	2gram	Propp_Isto_1	RusskieA
478	которые в	2	1
479	свет на	1	1
480	быть правильно	1	1
481	такой способ	1	1
482	и обрядам	1	1
483	и эти	3	1
484	не могли	1	1
485	уже указано	2	1
486	с такими	1	1
487	и наоборот	1	1
488	которая представляет	1	1
489	чрезвычайно разнообразны	1	1
490	они сами	1	1
491	этот вывод	1	1
492	в то	3	1
493	дело не	5	1
494	тогда когда	2	1
495	дело в	3	1
496	только из	2	1
497	это означает	1	1
498	что их	2	1
499	ее с	1	1
500	народов в	1	1
501	тому кто	2	1
502	не по	2	1
503	в основе	4	1
504	приступая к	1	1
505	том какие	1	1
506	не раньше	1	1
507	в самых	1	1
508	не пользуются	1	1
509	иметь в	1	1
510	вытекает из	1	1
511	каждый из	1	1
512	дворец и	1	1
513	их делали	1	1
514	от описания	1	1
515	на землю	1	1
516	явление в	1	1
517	степени их	1	1
518	деньги и	1	1
519	видим что	9	1
520	в тексте	1	1
521	и его	3	1
522	можно рассматривать	1	1
523	материалы по	1	1
524	ссылаясь на	1	1
525	весь этот	1	1
526	окна и	2	1
527	этом отношении	1	1
528	ему не	1	1
529	с другом	3	1
530	от другого	1	1
531	лес где	1	1
532	народные представления	1	1
533	заставить ее	1	1
534	и всех	1	1
535	в сказках	1	1
536	должны быть	4	1
537	же только	1	1
538	прошлого в	1	1
539	обряд и	1	1
540	быть назван	2	1
541	которые приводят	1	1
542	с существом	1	1
543	можно судить	1	1
544	и это	1	1
545	у себя	2	1
546	и масла	1	1
547	в виду	1	1
548	забота о	1	1
549	большей частью	2	1
550	на природу	2	1
551	то время	3	1
552	слова а	1	1
553	на том	1	1
554	если они	1	1
555	можно было	5	1
556	здесь он	1	1
557	видно из	2	1
558	из всего	1	1
559	происхождение этих	1	1
560	и мы	2	1
561	уже на	1	1
562	этим в	1	1
563	вошел в	1	1
564	связанных с	1	1
565	имеется в	1	1
566	основана на	1	1
567	имеется довольно	1	1
568	если бы	8	1
569	собой и	1	1
570	встречается редко	1	1
571	по мере	2	1
572	стремление к	1	1
573	мы рассмотрим	1	1
574	но здесь	1	1
575	из других	1	1
576	необходимо иметь	1	1
577	дальнейшего развития	1	1
578	что часто	1	1
579	со двора	1	1
580	вот почему	1	1
581	нужно рассмотреть	1	1
582	внимание на	1	1
583	и та	1	1
584	общей форме	1	1
585	при котором	1	1
586	но мы	2	1
587	из сказки	2	1
588	по старому	1	1
589	в глаза	1	1
590	ли не	1	1
591	и объяснить	1	1
592	чтобы вызвать	1	1
593	нас в	2	1
594	имеется очень	1	1
595	раньше чем	4	1
596	стоит и	1	1
597	во всей	2	1
598	в форме	3	1
599	объяснить происхождение	1	1
600	мы ограничимся	1	1
601	о своих	1	1
602	обряды или	1	1
603	дома в	1	1
604	было бы	7	1
605	это приводит	2	1
606	не так	2	1
607	что здесь	5	1
608	как из	1	1
609	на которой	1	1
610	эту точку	2	1
611	приведенных выше	1	1
612	совсем не	1	1
613	тот же	2	1
614	что он	10	1
615	что исследователь	1	1
616	в жертву	2	1
617	даже если	1	1
618	очень много	3	1
619	и так	1	1
620	он во	1	1
621	который в	1	1
622	этнографии и	1	1
623	ниже что	1	1
624	и раньше	1	1
625	случаи когда	3	1
626	изучение покажет	1	1
627	точка зрения	2	1
628	основная форма	1	1
629	том чтобы	2	1
630	по другим	1	1
631	совершенно естественно	2	1
632	античности и	2	1
633	с живыми	1	1
634	обряда не	1	1
635	и детей	1	1
636	здесь многое	1	1
637	или не	1	1
638	до появления	1	1
639	только тогда	1	1
640	это значение	2	1
641	не дает	2	1
642	не показывают	1	1
643	дети или	1	1
644	круг изучения	1	1
645	земли и	1	1
646	заключить что	2	1
647	религии но	1	1
648	более как	1	1
649	т п	1	1
650	с этими	1	1
651	этом обряде	1	1
652	должны будем	4	1
653	они с	1	1
654	объяснение этого	1	1
655	и обычаев	1	1
656	заметить что	1	1
657	изучения народных	1	1
658	не могут	2	1
659	люди не	1	1
660	в очень	2	1
661	же деле	1	1
662	возможно что	1	1
663	к которому	5	1
664	с той	2	1
665	представления но	1	1
666	еще и	2	1
667	тому как	1	1
668	мы еще	3	1
669	этой роли	1	1
670	что не	2	1
671	что для	1	1
672	обратиться к	1	1
673	говорит о	2	1
674	связано с	2	1
675	бывает и	2	1
676	в любой	1	1
677	которых мы	1	1
678	где эти	1	1
679	над землей	1	1
680	на смерть	2	1
681	подобного рода	1	1
682	работа не	1	1
683	или с	1	1
684	которой он	1	1
685	данные о	1	1
686	прямо на	1	1
687	мы знаем	4	1
688	разнообразны и	1	1
689	советской науке	1	1
690	уже давно	1	1
691	чаще других	1	1
692	этой же	1	1
693	представления о	3	1
694	его по	1	1
695	нами как	1	1
696	совсем так	1	1
697	вопрос можно	1	1
698	например обряд	1	1
699	в иной	4	1
700	в иных	1	1
701	надо было	1	1
702	лезет и	1	1
703	из которых	3	1
704	в пределах	4	1
705	и требования	1	1
706	не дают	1	1
707	такая точка	1	1
708	наряду с	3	1
709	обычаями с	1	1
710	силами природы	1	1
711	дети в	1	1
712	как средство	1	1
713	два раза	1	1
714	друг с	4	1
715	вопроса в	1	1
716	может считаться	1	1
717	давал возможность	1	1
718	и мотивы	1	1
719	быть не	1	1
720	урожай и	1	1
721	самом же	1	1
722	наружу из	1	1
723	как будут	1	1
724	что мы	7	1
725	илье муромце	1	1
726	из ряда	1	1
727	кроме того	1	1
728	что изучать	1	1
729	рассматривать как	2	1
730	содержится в	1	1
731	о божествах	1	1
732	только одна	1	1
733	как отражение	1	1
734	целью воздействовать	1	1
735	к пониманию	1	1
736	почему именно	1	1
737	при таком	1	1
738	да по	1	1
739	всем этим	1	1
740	его нет	1	1
741	тот кто	1	1
742	совершенно иное	1	1
743	наши материалы	1	1
744	и все	1	1
745	на одной	1	1
746	или нет	1	1
747	из своего	1	1
748	не более	2	1
749	только с	2	1
750	в сказку	1	1
751	их изучении	1	1
752	на берегу	1	1
753	на более	5	1
754	этом можно	1	1
755	и обычаями	1	1
756	еще прибавить	1	1
757	но оно	4	1
758	ты не	5	1
759	это все	1	1
760	между ними	2	1
761	не знает	5	1
762	сказать что	5	1
763	только как	1	1
764	но можно	1	1
765	его благополучия	1	1
766	легко заметить	1	1
767	некогда широко	1	1
768	отношению к	3	1
769	оно не	1	1
770	только о	1	1
771	к числу	1	1
772	указывают на	1	1
773	и деньги	1	1
774	также не	1	1
775	именно здесь	1	1
776	и вновь	1	1
777	они не	4	1
778	даже два	1	1
779	можно назвать	2	1
780	точно так	3	1
781	во всяком	1	1
782	в роли	1	1
