N	2gram	Nazirov_Vr_1	FransuaR
279	что эта	1	1
280	в обоих	1	1
281	правда в	1	1
282	не имел	1	1
283	говорить о	1	1
284	и стал	2	1
285	следовательно и	1	1
286	ничего не	1	1
287	близкий к	1	1
288	ему было	1	1
289	левую руку	1	1
290	во всем	1	1
291	ему и	1	1
292	потому что	1	1
293	же он	1	1
294	хочет быть	1	1
295	в девяти	1	1
296	этом отношении	1	1
297	ему в	1	1
298	от того	1	1
299	легенда о	1	1
300	была на	1	1
301	в духе	1	1
302	похож на	1	1
303	сходство с	1	1
304	в полной	1	1
305	их отношения	1	1
306	и был	1	1
307	правда не	1	1
308	не будет	1	1
309	и образ	1	1
310	свою очередь	1	1
311	и от	1	1
312	как по	1	1
313	идет не	1	1
314	и дон-кихот	1	1
315	так в	2	1
316	и наступление	1	1
317	на нее	1	1
318	еще в	1	1
319	о котором	1	1
320	ему нужно	1	1
321	ее не	1	1
322	и что	8	1
323	нас в	1	1
324	это была	1	1
325	и во	3	1
326	я вижу	1	1
327	в форме	1	1
328	в марте	1	1
329	еще более	1	1
330	в него	2	1
331	и самые	1	1
332	он хочет	1	1
333	эпизода с	1	1
334	тех пор	1	1
335	быть и	1	1
336	но с	1	1
337	эпохи он	1	1
338	не хотят	1	1
339	в литературу	1	1
340	начало в	1	1
341	и ее	2	1
342	от них	1	1
343	сливались с	1	1
344	для всех	1	1
345	был очень	1	1
346	прямо в	1	1
347	на свое	1	1
348	при помощи	2	1
349	этот раз	1	1
350	к своим	1	1
351	мы знаем	2	1
352	эти слова	3	1
353	для него	2	1
354	мы находим	1	1
355	в одном	1	1
356	в соответствии	1	1
357	каждый из	1	1
358	в это	2	1
359	был хорошо	1	1
360	до сих	1	1
361	что тот	1	1
362	на три	1	1
363	а с	2	1
364	говорит о	1	1
365	и самый	1	1
366	вот в	1	1
367	был в	1	1
368	с которым	2	1
369	человек в	1	1
370	они как	1	1
371	из героев	1	1
372	под влиянием	1	1
373	ближе к	1	1
374	людьми и	1	1
375	и вообще	1	1
376	с большою	1	1
377	независимо от	1	1
378	этот мотив	1	1
379	а следовательно	1	1
380	влияния на	1	1
381	года с	1	1
382	с тех	1	1
383	в первой	1	1
384	в условиях	1	1
385	сих пор	1	1
386	в мировой	1	1
387	с братом	1	1
388	преимуществу на	1	1
389	в связи	3	1
390	тут его	1	1
391	и другими	1	1
392	это как	1	1
393	эту историю	1	1
394	тот кто	1	1
395	год в	1	1
396	для нас	4	1
397	романа в	1	1
398	у которого	1	1
399	в свете	1	1
400	только что	1	1
401	книгу в	1	1
402	и начинается	1	1
403	их общий	1	1
404	в свою	2	1
405	равно как	1	1
406	от мая	1	1
407	на это	2	1
408	что в	7	1
409	он у	1	1
410	в таком	1	1
411	все что	1	1
