N	2gram	Tiupa_Narr_1	StatiiOP
106	в ее	3	4
107	языка и	2	4
108	что у	2	4
109	во втором	4	4
110	в качестве	21	4
111	никто не	1	4
112	как раз	2	4
113	не было	2	4
114	даже не	3	4
115	к которому	2	4
116	в частности	14	4
117	как бы	4	4
118	тем более	2	4
119	или иного	2	4
120	того или	2	4
121	же как	3	3
122	того же	1	3
123	должна быть	2	3
124	и за	1	3
125	в ней	3	3
126	еще не	7	3
127	в чем	1	3
128	из двух	3	3
129	своего рода	12	3
130	но не	5	3
131	не все	5	3
132	ответ на	1	3
133	по отношению	7	3
134	или иное	2	3
135	как к	2	3
136	что касается	2	3
137	не являются	2	3
138	то в	6	3
139	точку зрения	4	3
140	в другом	1	3
141	и с	4	3
142	лишь в	1	3
143	и тем	4	3
144	даже в	2	3
145	ни в	3	3
146	что не	4	3
147	в конце	1	3
148	а на	1	3
149	не по	1	3
150	в основе	5	3
151	этих двух	1	3
152	а во	3	3
153	очень часто	1	3
154	здесь совершенно	2	3
155	что оно	1	3
156	для себя	1	3
157	то или	3	3
158	об этом	1	3
159	и вообще	1	3
160	внимание на	1	3
161	его жизни	2	3
162	которых в	1	3
163	между тем	3	3
164	и только	2	3
165	в двух	2	3
166	в какой	2	3
167	в уста	1	3
168	с одной	7	3
169	если это	1	3
170	в начале	1	3
171	ни с	1	3
172	бы все	1	3
173	а именно	3	3
174	а с	3	3
175	говорит о	2	3
176	в тех	1	3
177	да и	4	3
178	с этой	1	3
179	не является	8	3
180	и для	2	3
181	не существует	3	3
182	в результате	2	3
183	будто бы	3	3
184	отношению к	6	3
185	культуры в	1	3
186	в таком	2	3
187	отношения к	2	2
188	жил в	1	2
189	мере в	1	2
190	в первом	3	2
191	по его	1	2
192	а как	1	2
193	мы имеем	2	2
194	мы не	1	2
195	в сущности	3	2
196	или же	1	2
197	совпадает с	1	2
198	как правило	4	2
199	совсем не	1	2
200	отношение к	2	2
201	иногда и	1	2
202	идет о	2	2
203	что как	1	2
204	в своем	2	2
205	есть в	2	2
206	что нет	2	2
207	от этого	1	2
208	ни один	1	2
209	так или	2	2
210	бы не	2	2
211	в себе	8	2
212	но он	1	2
213	но на	1	2
214	не могла	1	2
215	в случае	7	2
216	при этом	9	2
217	но именно	1	2
218	он не	3	2
219	и более	1	2
220	свое время	1	2
221	что ни	1	2
222	что все	1	2
223	его в	2	2
224	первую очередь	1	2
225	должен был	1	2
226	дела и	1	2
227	не всегда	2	2
228	и уже	1	2
229	зато в	1	2
230	в первую	1	2
231	всякий раз	1	2
232	их в	1	2
233	произведения в	1	2
234	тем самым	6	2
235	а иногда	2	2
236	она не	2	2
237	как о	1	2
238	на него	3	2
239	было не	1	2
240	говорить о	2	2
241	вытекает из	1	2
242	ничего не	2	2
243	имеем дело	2	2
244	к концу	1	2
245	тем не	3	2
246	что на	2	2
247	начиная с	1	2
248	числе и	4	2
249	однако ни	1	2
250	последовательности и	1	2
251	на свой	2	2
252	и сам	1	2
253	то есть	19	2
254	а также	7	2
255	может не	3	2
256	и все	2	2
257	и во	1	2
258	отметить что	1	2
259	крайней мере	1	2
260	более что	1	2
261	к нему	5	2
262	быть и	1	2
263	по своей	3	2
264	со всеми	1	2
265	с которыми	1	2
266	и у	1	2
267	уже в	3	2
268	свидетельствует о	1	2
269	если в	3	2
270	одно из	2	2
271	а то	1	2
272	у него	4	2
273	или иначе	3	2
274	одной стороны	7	2
275	однако и	1	2
276	по крайней	1	2
277	который не	1	2
278	не знаю	1	2
279	если не	4	2
280	ни на	1	2
281	и потому	2	2
282	а если	2	2
283	такого рода	7	2
284	по существу	2	2
285	этого слова	2	2
286	в свое	1	2
287	лет назад	1	2
288	не у	1	2
289	с историей	1	2
290	и тогда	1	2
291	это явление	1	2
292	о котором	1	2
293	и перед	1	2
294	ни одного	1	2
295	хотя в	2	2
296	в равной	1	2
297	что этот	1	2
298	несмотря на	2	2
299	дело с	2	2
300	не знает	1	2
301	можно назвать	1	2
302	том числе	6	2
303	литературы а	1	1
304	как известно	2	1
305	показаться что	1	1
306	и есть	1	1
307	здесь и	2	1
308	чего не	1	1
309	оказывается для	1	1
310	на две	1	1
311	из его	1	1
312	в какой-то	1	1
313	видеть в	1	1
314	едва ли	1	1
315	и могут	1	1
316	анекдот не	2	1
317	им самим	1	1
318	этом не	1	1
319	от друга	1	1
320	не знают	1	1
321	из перечисленных	1	1
322	пребывания в	1	1
323	и самого	3	1
324	двух или	1	1
325	и на	3	1
326	на них	1	1
327	между собой	2	1
328	внимание и	1	1
329	этот текст	1	1
330	время в	2	1
331	бы то	3	1
332	с его	6	1
333	бы она	1	1
334	видит в	1	1
335	но как	2	1
336	и стилистической	1	1
337	очевидно что	1	1
338	друг от	1	1
339	нет и	2	1
340	в настоящем	1	1
341	утверждает в	1	1
342	как говорит	3	1
343	перед нами	4	1
344	хотя и	3	1
345	что по	2	1
346	и к	1	1
347	писал что	1	1
348	зрения как	1	1
349	или иную	2	1
350	а во-вторых	1	1
351	не оставляет	1	1
352	но без	2	1
353	в известном	2	1
354	и до	2	1
355	имеет для	1	1
356	личность но	1	1
357	всей его	2	1
358	за рамки	2	1
359	больше всего	1	1
360	сейчас и	1	1
361	раз когда	1	1
362	разные формы	1	1
363	не как	2	1
364	у читателя	1	1
365	в плане	1	1
366	именно такова	1	1
367	какой бы	1	1
368	без исключения	2	1
369	ни был	1	1
370	значительной степени	2	1
371	том же	1	1
372	таким каким	2	1
373	содержит в	1	1
374	а по	2	1
375	входит в	1	1
376	это было	1	1
377	не отражает	1	1
378	на протяжении	6	1
379	текста это	1	1
380	в глазах	1	1
381	капитанской дочке	1	1
382	в них	1	1
383	является для	1	1
384	соответствии с	1	1
385	далеко не	5	1
386	и следствий	1	1
387	целый день	1	1
388	кроме самого	1	1
389	в развитии	1	1
390	и было	1	1
391	иначе говоря	6	1
392	в один	1	1
393	на себя	3	1
394	когда в	1	1
395	и при	1	1
396	не становится	1	1
397	справедливо писал	1	1
398	нет возможности	1	1
399	место в	1	1
400	не столько	4	1
401	фактами и	1	1
402	то было	1	1
403	две стороны	1	1
404	том чтобы	1	1
405	что было	1	1
406	однако в	2	1
407	быть не	1	1
408	бы быть	3	1
409	по себе	5	1
410	так называемого	1	1
411	текста является	2	1
412	в обоих	2	1
413	в русской	1	1
414	одна из	3	1
415	к этим	1	1
416	одной только	1	1
417	в процессе	1	1
418	что ей	1	1
419	он еще	1	1
420	для кого	1	1
421	без посредства	1	1
422	не могло	2	1
423	бы между	1	1
424	это то	1	1
425	факты в	1	1
426	и является	1	1
427	и после	2	1
428	в специальных	1	1
429	и делает	1	1
430	к изучению	1	1
431	ему не	1	1
432	всех прочих	1	1
433	действительно является	1	1
434	которых он	1	1
435	данного произведения	1	1
436	не могут	1	1
437	когда мы	2	1
438	отличается от	4	1
439	одного слова	1	1
440	к тому	7	1
441	то ни	3	1
442	опираясь на	1	1
443	могло оказаться	1	1
444	как мы	3	1
445	в виду	1	1
446	мысль о	1	1
447	только то	1	1
448	хотя не	1	1
449	не подлежит	1	1
450	читателя в	2	1
451	на том	3	1
452	и когда	2	1
453	времени и	7	1
454	было в	2	1
455	на путь	1	1
456	прошлом но	1	1
457	мог бы	3	1
458	произведения не	1	1
459	является в	1	1
460	о ней	3	1
461	никогда и	1	1
462	является событием	1	1
463	о нем	4	1
464	настаивать на	1	1
465	и точному	1	1
466	можно сказать	5	1
467	и который	1	1
468	там же	1	1
469	времени в	2	1
470	и всю	1	1
471	чувства юмора	1	1
472	однако с	1	1
473	его личности	2	1
474	данного текста	1	1
475	нуждается в	5	1
476	во всей	2	1
477	в форме	5	1
478	них в	1	1
479	по в	2	1
480	еще только	1	1
481	которой в	1	1
482	в современной	1	1
483	той мере	1	1
484	ни стилистических	1	1
485	ничего а	1	1
486	чем он	1	1
487	тезис в	1	1
488	тот же	1	1
489	с формой	1	1
490	всю свою	1	1
491	и кажется	1	1
492	согласно которой	1	1
493	который в	2	1
494	деле не	1	1
495	место из	1	1
496	себя в	5	1
497	этой системе	1	1
498	уже не	5	1
499	всем его	1	1
500	этого понятия	2	1
501	в значении	1	1
502	слова не	1	1
503	его текст	1	1
504	то у	1	1
505	его и	1	1
506	ту или	2	1
507	не так	1	1
508	как справедливо	2	1
509	под сомнение	1	1
510	слова в	1	1
511	сами по	2	1
512	в прошлом	3	1
513	не о	3	1
514	каждый из	2	1
515	они есть	1	1
516	на некоторые	1	1
517	от того	1	1
518	как специальная	1	1
519	после него	1	1
520	что могло	1	1
521	оснований видеть	1	1
522	или иной	5	1
523	точек зрения	2	1
524	при отсутствии	1	1
525	на ее	1	1
526	и тех	1	1
527	здесь в	1	1
528	была и	2	1
529	все благополучно	2	1
530	мира это	1	1
531	и др	2	1
532	но о	3	1
533	обратиться к	1	1
534	в соответствии	1	1
535	его смерти	1	1
536	более того	1	1
537	не на	2	1
538	о чем	2	1
539	формах но	1	1
540	оснований для	1	1
541	и ему	1	1
542	текста если	1	1
543	по мысли	3	1
544	где эта	1	1
545	на чем	2	1
546	в иной	2	1
547	некоторые из	1	1
548	в меру	1	1
549	что именно	2	1
550	из которых	4	1
551	к своему	1	1
552	оно существует	1	1
553	это за	1	1
554	и там	1	1
555	текста как	2	1
556	в это	1	1
557	всех его	2	1
558	каким он	2	1
559	в культуре	2	1
560	этом и	1	1
561	ни для	7	1
562	истории но	1	1
563	этом смысле	1	1
564	и позволяет	1	1
565	один человек	2	1
566	случаях когда	1	1
567	указать на	1	1
568	и от	1	1
569	истории как	1	1
570	или в	2	1
571	которая в	2	1
572	обращается к	1	1
573	это может	1	1
574	но еще	1	1
575	той или	4	1
576	в третьем	3	1
577	в литературной	1	1
578	где слово	2	1
579	не должен	1	1
580	но зато	1	1
581	одной из	4	1
582	не быть	1	1
583	в капитанской	1	1
584	от всех	2	1
585	к его	1	1
586	оно не	2	1
587	для большинства	1	1
588	включает в	2	1
589	быть признана	1	1
590	а может	1	1
591	точно так	2	1
592	в роли	2	1
593	они не	2	1
