N	2gram	Tiupa_Lite_1	Problema
402	от которого	1	1
403	в силу	4	1
404	для понимания	2	1
405	и будет	1	1
406	на этом	2	1
407	так например	1	1
408	подход к	1	1
409	пусть и	1	1
410	в другом	2	1
411	а для	2	1
412	об этой	1	1
413	в глазах	1	1
414	это не	4	1
415	все предметы	1	1
416	которая как	1	1
417	на почве	2	1
418	кажется что	1	1
419	само собою	1	1
420	ту или	2	1
421	с такой	1	1
422	от языка	2	1
423	потому и	1	1
424	такой же	1	1
425	не мог	3	1
426	бы на	2	1
427	если и	1	1
428	здесь впервые	1	1
429	истину как	1	1
430	в следующем	1	1
431	самого человека	1	1
432	в которых	1	1
433	до последнего	1	1
434	нас однако	1	1
435	сам же	1	1
436	для многих	2	1
437	ни было	1	1
438	не могли	1	1
439	как от	1	1
440	не должно	1	1
441	тому чтобы	1	1
442	бы быть	1	1
443	что есть	1	1
444	случае в	1	1
445	необходимое для	1	1
446	только из	1	1
447	какой бы	1	1
448	иметь в	1	1
449	никогда не	4	1
450	и всегда	1	1
451	рассматриваться в	1	1
452	жизни не	2	1
453	а во	1	1
454	во всей	1	1
455	по своей	3	1
456	не ставит	1	1
457	и его	4	1
458	со своим	1	1
459	самой этой	1	1
460	этом отношении	2	1
461	свое собственное	3	1
462	только от	1	1
463	в момент	1	1
464	два десятилетия	1	1
465	уже на	1	1
466	в каждом	1	1
467	когда они	1	1
468	отказаться от	1	1
469	в работах	1	1
470	но по	1	1
471	с ее	1	1
472	как один	1	1
473	самим собою	2	1
474	вопрос что	1	1
475	в дальнейшем	1	1
476	предметом нашего	1	1
477	с собой	4	1
478	на нее	1	1
479	принципиальная значимость	1	1
480	каждого из	1	1
481	и мыслится	1	1
482	со всем	1	1
483	и нигде	1	1
484	в состав	1	1
485	одного из	3	1
486	последнего времени	1	1
487	и который	1	1
488	это должно	1	1
489	как форма	1	1
490	обратном порядке	1	1
491	и во	1	1
492	между тем	2	1
493	однако с	1	1
494	теперь уже	1	1
495	и всякая	1	1
496	и окончательно	1	1
497	не несет	1	1
498	слов или	1	1
499	оно и	1	1
500	например есть	1	1
501	одной из	1	1
502	что даже	1	1
503	в какой	1	1
504	то в	1	1
505	и творчество	1	1
506	не мешает	1	1
507	собой а	1	1
508	язык а	1	1
509	в литературоведении	1	1
510	все они	2	1
511	оно в	1	1
512	с р	1	1
513	от других	1	1
514	а то	1	1
515	то чему	1	1
516	но для	1	1
517	который как	1	1
518	слова в	1	1
519	в одном	1	1
520	не для	1	1
521	слово как	1	1
522	перед собой	1	1
523	от тех	2	1
524	и искусства	1	1
525	друг друга	4	1
526	не обладает	2	1
527	о каком	1	1
528	о невозможности	1	1
529	нужно было	1	1
530	общей теории	1	1
531	в сфере	3	1
532	со стороны	4	1
533	в общественном	1	1
534	нельзя сказать	1	1
535	именно в	1	1
536	в последнее	1	1
537	бы столько	1	1
538	может показаться	1	1
539	было и	1	1
540	а с	1	1
541	себя и	1	1
542	нового времени	2	1
543	превращается в	2	1
544	а на	1	1
545	до конца	1	1
546	не на	2	1
547	однако и	1	1
548	имеет своей	1	1
549	и уже	1	1
550	себе уже	1	1
551	мира в	3	1
552	для этой	1	1
553	угодно но	1	1
554	все более	2	1
555	и м	2	1
556	ни на	1	1
557	который бы	1	1
558	как это	8	1
559	в москве	2	1
560	его на	1	1
561	как человек	1	1
562	к своему	1	1
563	в пределах	3	1
564	среди прочих	1	1
565	я такое	1	1
566	полное отсутствие	1	1
567	как объект	1	1
568	в обратном	1	1
569	мыслится как	3	1
570	и нет	2	1
571	о его	1	1
572	между прочим	1	1
573	под знаком	1	1
574	периоды его	1	1
575	для автора	1	1
576	которая в	2	1
577	в отдельных	1	1
578	особого рода	2	1
579	это может	1	1
580	у них	1	1
581	его тем	1	1
582	мысль в	2	1
583	во время	1	1
584	собою а	1	1
585	же в	5	1
586	сознания так	1	1
587	нашей стране	1	1
588	была бы	1	1
589	в литературе	1	1
590	к этой	1	1
591	как таковое	1	1
592	к этому	1	1
593	можно назвать	1	1
594	они не	1	1
