N	2gram	Losev_Vesc_1	Dialekti
181	в его	2	4
182	мы должны	2	4
183	мы видим	2	4
184	с ними	3	4
185	есть в	1	4
186	ни с	6	4
187	в одном	2	4
188	не о	1	4
189	само по	1	4
190	как раз	9	4
191	отнюдь не	5	4
192	так же	1	4
193	в особенности	1	4
194	синтез и	1	4
195	тому как	4	4
196	личность как	2	4
197	но это	10	4
198	один из	3	4
199	тех или	5	4
200	бы в	5	4
201	или не	2	4
202	жизни и	2	4
203	но и	18	4
204	должны быть	4	4
205	себя как	2	3
206	и то	10	3
207	только потому	1	3
208	мы имели	1	3
209	чего не	2	3
210	едва ли	1	3
211	что если	1	3
212	и тут	3	3
213	так чтобы	2	3
214	и бытия	2	3
215	то мы	2	3
216	а если	1	3
217	со стороны	5	3
218	есть личность	1	3
219	в истории	1	3
220	с этим	3	3
221	и нет	1	3
222	когда он	1	3
223	и наконец	1	3
224	но в	5	3
225	от этого	2	3
226	идея и	1	3
227	та же	1	3
228	бы и	5	3
229	все эти	3	3
230	и если	2	3
231	на этом	2	3
232	от нее	2	3
233	об этом	3	3
234	мы уже	3	3
235	– то	2	3
236	в данном	5	3
237	в один	1	3
238	смысл и	9	3
239	можно только	4	3
240	в своей	5	3
241	– только	4	3
242	есть всегда	4	3
243	нет никакого	2	3
244	и истории	1	3
245	иной раз	1	3
246	есть прежде	2	3
247	и притом	3	3
248	мы можем	4	3
249	идею и	2	3
250	есть только	7	3
251	могут быть	1	3
252	есть вообще	1	3
253	лежит в	1	3
254	думает что	1	3
255	в собственном	2	3
256	то или	2	3
257	сознания и	1	3
258	имеется в	1	3
259	вот почему	3	3
260	и следовательно	7	3
261	быть и	1	3
262	д и	5	3
263	от всего	12	3
264	имеет под	1	3
265	для всех	1	3
266	в виде	1	3
267	при помощи	2	3
268	ни просто	3	3
269	уже нет	1	3
270	оно –	3	3
271	даже и	4	3
272	это будет	3	3
273	знали что	1	3
274	эти две	4	3
275	себя и	4	3
276	что не	5	3
277	говорит о	1	3
278	смысла и	5	3
279	у нас	7	3
280	ни о	1	3
281	когда она	4	3
282	то –	4	3
283	я называю	4	3
284	и потому	5	3
285	из которых	1	3
286	в инобытие	1	3
287	отвлеченная идея	2	3
288	же есть	2	3
289	оно и	4	3
290	или другой	2	3
291	– все	1	3
292	с ним	8	3
293	в свою	4	3
294	или других	4	3
295	совершенно не	5	3
296	есть и	4	3
297	только о	1	3
298	только не	2	3
299	это понятие	1	3
300	тем самым	1	3
301	к этому	1	3
302	можно назвать	1	3
303	нем нет	1	2
304	можно говорить	2	2
305	человека и	1	2
306	есть обязательно	1	2
307	и без	3	2
308	вы знаете	1	2
309	мы говорим	5	2
310	ведь и	5	2
311	вижу в	1	2
312	и само	2	2
313	и ничего	1	2
314	и абсолютное	1	2
315	вопрос о	1	2
316	происходит это	1	2
317	есть нечто	6	2
318	бы ни	2	2
319	себе что	3	2
320	сам по	3	2
321	думаю что	1	2
322	на нем	1	2
323	не нужно	2	2
324	как смысл	2	2
325	как вещь	9	2
326	во всех	2	2
327	как таковая	2	2
328	коем случае	1	2
329	мы будем	1	2
330	себе и	1	2
331	и будет	1	2
332	нет и	1	2
333	и чем	3	2
334	чем же	3	2
335	если она	1	2
336	данный момент	1	2
337	то чем	1	2
338	е она	1	2
339	все же	4	2
340	кроме того	4	2
341	просто как	1	2
342	понять и	2	2
343	и механизм	1	2
344	себе не	3	2
345	всего иного	3	2
346	или иную	2	2
347	в самом	9	2
348	от чего	2	2
349	в которой	1	2
350	мы получаем	1	2
351	из этих	1	2
352	думать что	1	2
353	тут –	6	2
354	все прочее	1	2
355	при этом	1	2
356	тем не	3	2
357	собственном смысле	3	2
358	таково что	2	2
359	в понятии	4	2
360	тут не	5	2
361	этот предмет	1	2
362	собственно говоря	4	2
363	с этой	4	2
364	а это	4	2
365	две сферы	1	2
366	не будет	12	2
367	есть все	1	2
368	когда уже	1	2
369	это было	1	2
370	заключается в	1	2
371	истории и	2	2
372	есть также	1	2
373	но именно	2	2
374	нет ровно	1	2
375	есть имя	1	2
376	все равно	2	2
377	не мешает	4	2
378	во внимание	1	2
379	и вне	2	2
380	между собою	6	2
381	нечто третье	3	2
382	реальность и	1	2
383	должно быть	6	2
384	нисколько не	4	2
385	со всей	2	2
386	том как	1	2
387	в котором	3	2
388	по сравнению	7	2
389	представление о	1	2
390	если есть	1	2
391	от себя	1	2
392	мы теперь	1	2
393	смыслу своему	2	2
394	есть еще	3	2
395	однако в	1	2
396	необходимо чтобы	3	2
397	для нее	2	2
398	диалектика и	1	2
399	что есть	5	2
400	в отношении	4	2
401	не менее	3	2
402	вообще но	5	2
403	есть собственное	1	2
404	или что	3	2
405	что эта	1	2
406	и другое	4	2
407	думают что	4	2
408	или вид	1	2
409	может только	1	2
410	случае не	1	2
411	никогда не	2	2
412	всякой иной	3	2
413	и по	1	2
414	она должна	2	2
415	случае –	1	2
416	во всем	1	2
417	как не	1	2
418	ничто не	2	2
419	е не	2	2
420	как будто	1	2
421	может и	1	2
422	данной личности	2	2
423	что на	2	2
424	это-то и	1	2
425	слово –	3	2
426	а что	1	2
427	всегда есть	3	2
428	и материи	3	2
429	в абсолютном	1	2
430	можно и	2	2
431	и тогда	1	2
432	свою очередь	4	2
433	без всякого	4	2
434	в ее	7	2
435	совершенно ясно	2	2
436	представим себе	1	2
437	и может	2	2
438	и когда	4	2
439	не значит	7	2
440	вещи и	20	2
441	мог бы	5	2
442	д все	1	2
443	именно этот	1	2
444	жизнь и	1	2
445	на что	1	2
446	для этого	4	2
447	вещи мы	3	2
448	в коем	1	2
449	даже не	7	2
450	в разных	4	2
451	находится в	3	2
452	воли и	1	2
453	о ней	2	2
454	по смыслу	5	2
455	о нем	1	2
456	иного и	1	2
457	и возможно	2	2
458	ее в	1	2
459	но мы	1	2
460	есть само	1	2
461	никак не	3	2
462	и во	3	2
463	свое инобытие	1	2
464	– вот	1	2
465	тем или	1	2
466	говорить об	1	2
467	во всей	1	2
468	я вижу	2	2
469	и только	3	2
470	от этих	1	2
471	есть тоже	4	2
472	мы хотим	1	2
473	совершенно невозможно	1	2
474	религия в	1	2
475	как нечто	2	2
476	сказали что	1	2
477	и так	1	2
478	или другим	1	2
479	в качестве	1	2
480	история и	1	2
481	себя в	10	2
482	же и	1	2
483	реальное и	1	2
484	и событий	1	2
485	конечно не	1	2
486	но о	1	2
487	то и	4	2
488	даже вообще	2	2
489	в нашей	1	2
490	по законам	2	2
491	имя а	4	2
492	вещь мыслится	1	2
493	не дает	1	2
494	из них	4	2
495	ту или	2	2
496	и их	7	2
497	никто не	1	2
498	мы находим	2	2
499	допустим что	1	2
500	для меня	2	2
501	вещи с	11	2
502	отличие от	1	2
503	тем что	2	2
504	от того	3	2
505	самом же	1	2
506	не было	1	2
507	в данный	1	2
508	или иначе	4	2
509	что человек	1	2
510	разумеется это	1	2
511	образ вещи	1	2
512	есть подлинная	2	2
513	же тогда	1	2
514	вещей как	1	2
515	она является	3	2
516	– абсолютно	1	2
517	другой стороны	2	2
518	именно так	1	2
519	его как	1	2
520	е в	7	2
521	когда же	1	2
522	я говорю	1	2
523	в частности	1	2
524	имя имя	3	2
525	вместе с	1	2
526	как это	2	2
527	мы мыслим	1	2
528	ни от	5	2
529	именно для	1	2
530	сравнению с	6	2
531	имя есть	15	2
532	что же	8	2
533	факты и	1	2
534	да и	3	2
535	этой точки	1	2
536	мы еще	2	2
537	быть не	4	2
538	или другого	1	2
539	которые бы	1	2
540	под собой	2	2
541	в аспекте	1	2
542	но для	2	2
543	мы есть	1	2
544	не мог	1	2
545	только мы	2	2
546	границу и	1	2
547	сделать это	2	2
548	такое понимание	1	2
549	тот кто	1	2
550	невозможна без	1	2
551	и ни	1	2
552	главным образом	1	2
553	только что	2	2
554	тут мы	4	2
555	еще ничего	1	2
556	равно как	2	2
557	оно не	3	2
558	в свое	2	2
559	не отвлеченная	1	2
560	сила и	1	2
561	того или	1	2
562	я могу	2	2
563	которая не	1	2
564	во всяком	3	2
565	все что	1	2
566	равным образом	3	1
567	говорили о	1	1
568	это однако	1	1
569	– может	1	1
570	же как	1	1
571	предполагает что	10	1
572	чтобы не	1	1
573	и движение	1	1
574	но чтобы	1	1
575	с кем	1	1
576	эту диалектику	1	1
577	но тогда	3	1
578	от кого	1	1
579	на самом	1	1
580	сил и	1	1
581	переход от	1	1
582	жизни мы	2	1
583	всего сама	1	1
584	живое и	1	1
585	эти момента	1	1
586	и реального	2	1
587	к другому	1	1
588	и материя	1	1
589	дело не	2	1
590	и больше	9	1
591	когда это	1	1
592	действительности и	5	1
593	в зависимости	1	1
594	и этот	2	1
595	е прежде	1	1
596	бы уже	1	1
597	я предполагаю	2	1
598	для своего	1	1
599	это что	4	1
600	существования это	1	1
601	из своих	1	1
602	имеет свою	1	1
603	но ясно	3	1
604	предел всех	1	1
605	оба эти	3	1
606	– a	1	1
607	только это	3	1
608	но она	3	1
609	оно вообще	1	1
610	есть предел	5	1
611	и становление	1	1
612	из того	2	1
613	то это	3	1
614	конечно и	1	1
615	третье что	1	1
616	что существует	1	1
617	кто же	1	1
618	мы ее	5	1
619	и он	1	1
620	собою и	4	1
621	и говорить	1	1
622	имя и	6	1
623	это инобытие	1	1
624	же нужно	1	1
625	какой стороны	1	1
626	и этого	2	1
627	может не	2	1
628	именно эти	1	1
629	всякого возможного	1	1
630	подходить к	1	1
631	заключается не	1	1
632	видели что	1	1
633	не то	4	1
634	и всякий	1	1
635	явлений и	1	1
636	в общем	1	1
637	очевидно что	1	1
638	совершенно несводимое	1	1
639	отношение к	1	1
640	тут же	2	1
641	само же	1	1
642	судить об	1	1
643	отвлеченной идеей	1	1
644	е самый	1	1
645	и я	1	1
646	чем мы	3	1
647	бытия на	1	1
648	стороны и	2	1
649	как к	4	1
650	случайной и	1	1
651	может состояться	2	1
652	мира есть	1	1
653	остановиться на	1	1
654	что получится	1	1
655	е надо	2	1
656	это тоже	1	1
657	тот же	3	1
658	называю эту	1	1
659	даже просто	1	1
660	живая личность	1	1
661	тут нет	1	1
662	вещи но	14	1
663	этим инобытием	1	1
664	не можем	1	1
665	зависит и	1	1
666	– тоже	1	1
667	с какой	1	1
668	как то	1	1
669	и раз	1	1
670	жизни так	1	1
671	есть как	3	1
672	что логически	1	1
673	вот когда	1	1
674	смысла но	1	1
675	только один	2	1
676	как ту	1	1
677	ибо если	2	1
678	в философии	5	1
679	но ведь	2	1
680	если он	1	1
681	делает не	1	1
682	и идея	1	1
683	пусть это	1	1
684	может уже	1	1
685	все ее	1	1
686	вообще не	2	1
687	имя но	1	1
688	нам и	1	1
689	религия и	1	1
690	с чем	7	1
691	этого мало	1	1
692	необходимо припомнить	1	1
693	она еще	2	1
694	наш анализ	1	1
695	я мог	4	1
696	раз навсегда	2	1
697	как личность	2	1
698	о которой	2	1
699	еще раньше	1	1
700	е абсолютная	1	1
701	всех этих	1	1
702	момента в	1	1
703	и еще	2	1
704	ничего специфически	1	1
705	свою собственную	1	1
706	и совершенно	1	1
707	что нужно	3	1
708	– на	1	1
709	смысл идея	1	1
710	и более	1	1
711	вещь существует	1	1
712	только те	1	1
713	содержит в	4	1
714	что каждая	1	1
715	сделать и	1	1
716	чем она	1	1
717	его от	1	1
718	никому не	1	1
719	чем собственно	1	1
720	будем говорить	1	1
721	себя самой	2	1
722	или иных	1	1
723	чтобы уже	1	1
724	одно и	5	1
725	нельзя остановиться	1	1
726	в основу	1	1
727	как оно	3	1
728	этим самым	1	1
729	думал что	2	1
730	быть настолько	1	1
731	же не	1	1
732	они должны	1	1
733	конечно в	1	1
734	есть конечно	2	1
735	это я	4	1
736	что мне	2	1
737	бытия –	2	1
738	и чтобы	1	1
739	а его	1	1
740	его в	2	1
741	который уже	1	1
742	не предполагает	4	1
743	с другими	8	1
744	только вещь	1	1
745	данном случае	2	1
746	мне это	1	1
747	только одно	2	1
748	о характере	1	1
749	о которых	1	1
750	в абстракции	1	1
751	к своим	1	1
752	до той	1	1
753	бы было	1	1
754	смысле мы	1	1
755	данная вещь	4	1
756	переходим к	1	1
757	есть явление	1	1
758	мы видели	1	1
759	чем спецификум	1	1
760	же самый	1	1
761	никакого самостоятельного	1	1
762	есть сама	3	1
763	реальной но	2	1
764	сейчас мы	1	1
765	форма и	1	1
766	этом в	1	1
767	потому и	1	1
768	и какая	1	1
769	опять-таки не	1	1
770	же я	1	1
771	одного и	1	1
772	которую я	2	1
773	что значит	8	1
774	бы на	1	1
775	есть выраженное	1	1
776	также есть	1	1
777	мы замечаем	1	1
778	почти не	1	1
779	бы к	1	1
780	знает и	2	1
781	отождествление с	2	1
782	бытие в	1	1
783	себе а	1	1
784	в отличие	1	1
785	бы что	2	1
786	и значит	2	1
787	в имени	15	1
788	конечно тоже	1	1
789	бытие как	1	1
790	бы мы	1	1
791	основе ее	1	1
792	поймем как	2	1
793	этих моментов	1	1
794	но он	2	1
795	производить различения	1	1
796	философского и	1	1
797	бывают разные	2	1
798	их в	3	1
799	оно само	1	1
800	вещей и	4	1
801	вещи который	1	1
802	ее субстанции	1	1
803	зрения и	2	1
804	сам он	1	1
805	имя –	11	1
806	же такое	3	1
807	и вся	1	1
808	имя личности	1	1
809	целиком и	2	1
810	получится если	1	1
811	вещи не	8	1
812	о значении	1	1
813	с которой	1	1
814	она могла	2	1
815	инобытии и	1	1
816	это дает	1	1
817	ее с	5	1
818	своего существования	2	1
819	и сама	3	1
820	всех языках	1	1
821	из предыдущего	2	1
822	можно ли	7	1
823	– смысл	1	1
824	субъекта но	1	1
825	это мы	1	1
826	следовательно и	1	1
827	модификация смысла	1	1
828	того и	2	1
829	который есть	1	1
830	и всегда	1	1
831	слово и	4	1
832	одна из	5	1
833	но надо	1	1
834	имеем дело	3	1
835	и весь	1	1
836	или как	2	1
837	относиться к	1	1
838	чисто объективно	1	1
839	всех своих	1	1
840	это так	3	1
841	– она	1	1
842	всего то	2	1
843	сама вещь	9	1
844	прямо в	1	1
845	тысячу раз	1	1
846	это уже	1	1
847	однако это	2	1
848	если только	1	1
849	ему не	1	1
850	не знали	1	1
851	вещи где	1	1
852	формы или	1	1
853	понятие как	1	1
854	у меня	3	1
855	а в	4	1
856	а во-вторых	1	1
857	именно это	1	1
858	к себе	4	1
859	с и	1	1
860	в духе	1	1
861	его отвлеченной	1	1
862	когда мы	6	1
863	просто на	1	1
864	совершенно особая	1	1
865	человека в	1	1
866	ли не	1	1
867	зависимости от	1	1
868	что субъект	1	1
869	– с	2	1
870	введение в	1	1
871	они и	1	1
872	всякого инобытия	2	1
873	кем и	1	1
874	просто вещь	1	1
875	– именно	1	1
876	субстанции а	1	1
877	то этой	1	1
878	из их	1	1
879	и которая	1	1
880	из всего	1	1
881	инобытием но	2	1
882	как мы	4	1
883	имя этого	1	1
884	чем не	2	1
885	всего этого	1	1
886	инобытие и	2	1
887	мыслить и	3	1
888	только при	1	1
889	же –	2	1
890	что всякая	1	1
891	чтобы быть	3	1
892	и логически	1	1
893	нет никакой	2	1
894	только то	2	1
895	в пределах	1	1
896	в дальнейшем	1	1
897	пока мы	1	1
898	ее жизнь	1	1
899	– сила	1	1
900	и самостоятельно	1	1
901	имя не	4	1
902	природе своей	1	1
903	ибо она	1	1
904	достаточно чтобы	1	1
905	ясным что	1	1
906	можно было	2	1
907	только тот	1	1
908	действительности это	1	1
909	необходимо не	2	1
910	было в	1	1
911	здесь как	1	1
912	реальной жизни	1	1
913	по природе	1	1
914	почему же	1	1
915	вещи в	9	1
916	как таковую	1	1
917	это только	1	1
918	мы в	1	1
919	вещь от	3	1
920	быть может	1	1
921	о котором	1	1
922	основе своей	2	1
923	действительность и	8	1
924	разная степень	1	1
925	не стану	1	1
926	уже сейчас	2	1
927	и нужно	1	1
928	категория и	1	1
929	своей полной	2	1
930	и здесь	4	1
931	на их	2	1
932	так оно	2	1
933	хотя фактически	1	1
934	входя в	1	1
935	не содержит	3	1
936	имени можно	1	1
937	с одной	3	1
938	поставить и	1	1
939	но когда	1	1
940	вот теперь	1	1
941	мы понимаем	1	1
942	смысл т	2	1
943	пр но	1	1
944	и новое	1	1
945	к нему	1	1
946	так но	1	1
947	мы о	2	1
948	содержащая в	1	1
949	подлинная действительность	1	1
950	с инобытием	7	1
951	судить о	4	1
952	существе и	1	1
953	во втором	2	1
954	с нами	1	1
955	в языке	1	1
956	есть дерево	2	1
957	жизни –	1	1
958	вне меня	2	1
959	другое –	1	1
960	них в	1	1
961	как существуют	1	1
962	сил на	1	1
963	или если	1	1
964	к личности	1	1
965	бытия вообще	1	1
966	все время	1	1
967	отлично от	2	1
968	и она	1	1
969	который бы	1	1
970	в него	1	1
971	без тела	1	1
972	это приводит	1	1
973	наконец и	1	1
974	но так	1	1
975	одного из	1	1
976	содержится в	3	1
977	но с	2	1
978	и новая	1	1
979	почти все	2	1
980	что только	3	1
981	большею частью	1	1
982	есть что-нибудь	1	1
983	философии и	1	1
984	этот вопрос	1	1
985	имеем а	1	1
986	уже одно	1	1
987	вещь которая	1	1
988	веры в	2	1
989	тоже необходимо	1	1
990	прочих людей	1	1
991	будто бы	1	1
992	даже если	1	1
993	и физическая	1	1
994	ее смысл	2	1
995	было и	2	1
996	вобрать в	1	1
997	точка зрения	1	1
998	материю и	3	1
999	я же	1	1
1000	своего собственного	1	1
1001	без этого	2	1
1002	тут имеется	1	1
1003	с нею	18	1
1004	и у	3	1
1005	уже в	1	1
1006	так можно	1	1
1007	образ но	1	1
1008	всего прочего	5	1
1009	мы получим	2	1
1010	себя саму	4	1
1011	и всякая	1	1
1012	существования и	3	1
1013	ее из	1	1
1014	оно всегда	1	1
1015	должно иметь	1	1
1016	его и	2	1
1017	сущность и	1	1
1018	мы переходим	1	1
1019	и повелительно	2	1
1020	раз есть	2	1
1021	пр –	1	1
1022	я делаю	1	1
1023	одно из	1	1
1024	совсем другое	1	1
1025	не так	1	1
1026	себе в	3	1
1027	эти три	1	1
1028	для всякой	1	1
1029	в конце	2	1
1030	вещи или	3	1
1031	чтобы она	2	1
1032	себя от	2	1
1033	ее не	2	1
1034	на части	1	1
1035	и никакой	1	1
1036	своем существе	1	1
1037	поэтому и	1	1
1038	она имеет	1	1
1039	от всякого	4	1
1040	не из	2	1
1041	себя это	4	1
1042	диалектически это	2	1
1043	а самое	1	1
1044	имеет значение	1	1
1045	же деле	1	1
1046	только смысл	2	1
1047	она и	1	1
1048	или иной	1	1
1049	мне и	1	1
1050	с другой	6	1
1051	есть некое	2	1
1052	не входя	1	1
1053	оно будет	2	1
1054	что природа	1	1
1055	и прежде	1	1
1056	дело в	4	1
1057	души и	1	1
1058	к ее	2	1
1059	только к	2	1
1060	одинаковой мере	1	1
1061	те кто	1	1
1062	к человеку	1	1
1063	естественно что	1	1
1064	превращается в	1	1
1065	нужно сказать	1	1
1066	ничего что	1	1
1067	в подлинном	2	1
1068	и это-то	1	1
1069	не сама	2	1
1070	на этот	1	1
1071	брать как	1	1
1072	он вполне	1	1
1073	вещи ее	1	1
1074	своем месте	1	1
1075	однако и	1	1
1076	самому же	1	1
1077	же точно	2	1
1078	если этот	1	1
1079	одно а	1	1
1080	и оно	3	1
1081	пустота и	1	1
1082	без которых	1	1
1083	только от	1	1
1084	дерево и	3	1
1085	в инобытии	4	1
1086	него не	1	1
1087	никакой действительности	1	1
1088	и идеально	1	1
1089	если это	2	1
1090	я хочу	5	1
1091	пять моментов	1	1
1092	личностей и	1	1
1093	входить в	1	1
1094	но оно	1	1
1095	отличается от	7	1
1096	нами как	1	1
1097	где эта	1	1
1098	зачем же	2	1
1099	если взять	1	1
1100	бы это	1	1
1101	чтобы мы	1	1
1102	их отождествление	1	1
1103	есть такое	1	1
1104	подобное рассуждение	2	1
1105	этот смысл	1	1
1106	е чисто	1	1
1107	их к	1	1
1108	сама же	1	1
1109	чем то	2	1
1110	еще нет	1	1
1111	который мы	1	1
1112	значит не	4	1
1113	знать что	1	1
1114	от отвлеченного	1	1
1115	наряду с	1	1
1116	в той	3	1
1117	вещественно и	2	1
1118	себе же	1	1
1119	диалектических моментов	1	1
1120	с вещью	17	1
1121	себя то	1	1
1122	подлинном смысле	1	1
1123	а потом	2	1
1124	– что	1	1
1125	быть только	3	1
1126	хочу в	2	1
1127	возможность и	1	1
1128	вокруг себя	1	1
1129	по существу	2	1
1130	ней не	1	1
1131	ибо всякая	1	1
1132	вещь с	1	1
1133	социальное и	1	1
1134	в это	1	1
1135	нечто совершенно	1	1
1136	смысле есть	1	1
1137	этой вещи	2	1
1138	инобытием и	2	1
1139	у вас	1	1
1140	ближе к	1	1
1141	зависит только	1	1
1142	диалектического метода	1	1
1143	дает возможность	1	1
1144	и выражение	2	1
1145	в наше	1	1
1146	вопрос в	1	1
1147	не является	1	1
1148	вскрыть в	1	1
1149	интеллигенция как	1	1
1150	анализа понятия	1	1
1151	не знаем	2	1
1152	указать на	1	1
1153	могло не	1	1
1154	делает ее	1	1
1155	объекта и	1	1
1156	уже на	1	1
1157	основанная на	1	1
1158	мною и	1	1
1159	и от	3	1
1160	так или	4	1
1161	есть какой-то	2	1
1162	она может	4	1
1163	это можно	2	1
1164	которая в	1	1
1165	же понятие	2	1
1166	однако я	1	1
1167	себя самого	2	1
1168	из себя	3	1
1169	и опять	1	1
1170	у них	1	1
1171	опять-таки как	1	1
1172	конце концов	2	1
1173	ибо в	1	1
1174	и темное	1	1
1175	стороны в	1	1
1176	в одинаковой	1	1
1177	тоже есть	3	1
1178	и диалектики	1	1
1179	теперь же	2	1
1180	себе или	2	1
1181	или реально	1	1
1182	есть уже	1	1
1183	хотя в	1	1
1184	от каких	1	1
1185	именно находится	1	1
1186	материализм есть	1	1
1187	находятся в	1	1
1188	жизни в	1	1
1189	требует чтобы	4	1
1190	понимает все	1	1
1191	не самые	1	1
1192	слово слово	1	1
1193	всего я	1	1
1194	не быть	3	1
1195	но можно	1	1
1196	этот самый	1	1
1197	смысловую структуру	1	1
1198	новой категории	1	1
1199	является и	1	1
1200	это значило	3	1
1201	самой же	2	1
1202	из этого	1	1
1203	субъективизма и	1	1
1204	не верить	1	1
1205	я и	6	1
1206	что то	2	1
1207	ничего иного	2	1
1208	не верят	1	1
1209	в современной	1	1
1210	сущности в	1	1
1211	определенным образом	6	1
1212	значило бы	4	1
1213	а я	1	1
1214	чтобы эти	1	1
1215	в своих	1	1
1216	гораздо более	1	1
