N	2gram	Tiupa_Hudo_1	Narrotol
348	или даже	3	2
349	не случайно	3	2
350	или ином	1	2
351	представляют собой	1	2
352	одну из	1	2
353	к которому	4	2
354	и др	2	2
355	нового времени	2	2
356	говорит о	1	2
357	не было	1	2
358	поведения в	1	2
359	анекдота и	1	2
360	не на	3	2
361	зависит от	1	2
362	его как	1	2
363	как ни	1	2
364	точек зрения	1	2
365	наконец в	1	2
366	художественного текста	13	2
367	о чем	2	2
368	приобщение к	1	2
369	первые два	1	2
370	не всегда	1	2
371	главного героя	1	2
372	биографического дискурса	1	2
373	коммуникативные стратегии	1	2
374	на чем	1	2
375	текста в	3	2
376	сути дела	1	2
377	в область	1	2
378	тому как	1	2
379	даже вовсе	1	2
380	с.с аверинцева	1	2
381	текста как	3	2
382	только о	2	2
383	в любом	1	2
384	в культуре	3	2
385	в аспекте	2	2
386	вокруг него	1	2
387	и для	2	2
388	для автора	2	2
389	в связи	1	2
390	внутреннего слуха	2	2
391	у нее	1	2
392	в результате	1	2
393	мира и	2	2
394	совершенно иной	2	2
395	тем более	1	2
396	все то	1	2
397	оказывается всего	1	2
398	речевого замысла	2	2
399	нами не	1	2
400	между ними	4	2
401	притча не	1	2
402	жизни а	1	2
403	или иного	3	2
404	не что	1	2
405	этого слова	2	2
406	в какой	2	2
407	так же	2	2
408	в таком	1	2
409	точно так	1	2
410	в роли	3	2
411	этой точки	1	2
412	они не	1	2
413	событий в	1	2
414	личности творится	1	1
415	давшее литературе	1	1
416	жития ибо	1	1
417	выступая здесь	1	1
418	неотделима от	1	1
419	также и	1	1
420	межличностной соотносительности	1	1
421	героев бытийная	1	1
422	мире это	1	1
423	смертью герой	1	1
424	и через	1	1
425	того же	2	1
426	притчей напротив	1	1
427	образ становящегося	1	1
428	в самостоятельный	1	1
429	это игра	1	1
430	жанровой схемы	1	1
431	и есть	1	1
432	не признает	1	1
433	самих событий	1	1
434	непредсказуемое стечение	1	1
435	лишь орудие	1	1
436	отношения между	1	1
437	где демонстрируется	1	1
438	взаимодействия людей	2	1
439	всегда имплицитно	1	1
440	формах внутренней	1	1
441	анекдота но	1	1
442	др в	1	1
443	текста характеризующийся	2	1
444	и больше	2	1
445	едва ли	1	1
446	действительности и	1	1
447	к собственной	1	1
448	в окказионально-авантюрном	1	1
449	окказиональный жребий	1	1
450	в году	2	1
451	общественных отношений	1	1
452	по его	1	1
453	соответствовало бы	1	1
454	не выбирают	1	1
455	есть не	1	1
456	речевой деятельности	1	1
457	и реализатором	1	1
458	и подобен	1	1
459	и недостоверностью	1	1
460	необыкновенное в	1	1
461	солнце тысяча	1	1
462	ставят перед	1	1
463	конце предыдущего	1	1
464	жанровой традиции	1	1
465	их поступки	1	1
466	нам всегда	1	1
467	преодолеваемая даль	1	1
468	авторства выше	1	1
469	говоря и	2	1
470	героического актанта	1	1
471	этом не	1	1
472	которая своей	1	1
473	личностного опыта	1	1
474	статичен в	1	1
475	всех без	3	1
476	разворачивается в	1	1
477	совпадает с	2	1
478	но она	2	1
479	присущая некоторым	1	1
480	вырастающая из	1	1
481	мира моделируемая	1	1
482	и со	1	1
483	в целом	3	1
484	которое в	1	1
485	не знают	1	1
486	времени старого	1	1
487	из перечисленных	1	1
488	жанра представляют	1	1
489	для окружающих	1	1
490	пребывания в	1	1
491	преступается не	1	1
492	всегда эксплицированного	1	1
493	к своему	1	1
494	нарушителем некоторых	1	1
495	системы явлений	1	1
496	себе а	1	1
497	анекдота новелла	1	1
498	проявляет себя	2	1
499	внимание и	1	1
500	своем составе	1	1
501	хх веке	1	1
502	тексте может	1	1
503	жизненным опытом	1	1
504	претерпевшего к	1	1
505	него концепты	1	1
506	в различных	1	1
507	в чем	2	1
508	нейтральное к	1	1
509	объекта или	1	1
510	и осмысленного	1	1
511	иисусовой притче	1	1
512	во всех	3	1
513	жанр посрамляющий	1	1
514	по своему	2	1
515	> мы	1	1
516	одним словом	1	1
517	быть художественно	1	1
518	выбора или	1	1
519	анекдота это	1	1
520	продуктивный тип	1	1
521	тот или	2	1
522	уникальным жизненным	1	1
523	иметь в	1	1
524	могло быть	2	1
525	глазами анекдота	1	1
526	и который	2	1
527	не входит	2	1
528	для обозначения	1	1
529	как быть	1	1
530	свою жизнь	2	1
531	литературы анекдот	1	1
532	человеческих отношений	2	1
533	самообнаружения все	1	1
534	отношений анекдот	1	1
535	быть так	1	1
536	умершее солнце	1	1
537	друг от	1	1
538	противоположность характеру	1	1
539	мире всеобщей	1	1
540	эпизоде в	1	1
541	есть нарушение	1	1
542	бытийная компетенция	1	1
543	именовал веком	1	1
544	общий знаменатель	1	1
545	морализаторскую премудрость	1	1
546	глупое или	1	1
547	система обстоятельств	1	1
548	предполагает как	1	1
549	премудрость притчевого	1	1
550	мере в	1	1
551	делает героя	1	1
552	инициативного самообнаружения	1	1
553	данный момент	2	1
554	отношений которое	1	1
555	слова таковы	1	1
556	и непристойность	1	1
557	полноценная биография	1	1
558	человеческого бытия	2	1
559	внутри себя	1	1
560	в художественном	4	1
561	сообщает нечто	1	1
562	фольклора являет	1	1
563	о жизни	1	1
564	кому говорят	2	1
565	названа маской	1	1
566	или вяземским	1	1
567	обращения к	1	1
568	и где	1	1
569	собственным смыслом	1	1
570	судьбы а	2	1
571	собственно и	1	1
572	сознания в	3	1
573	могли бы	1	1
574	запрета есть	1	1
575	компетенция биографического	1	1
576	ином отношении	1	1
577	житиям святых	1	1
578	и к	3	1
579	или преступается	1	1
580	в действительности	1	1
581	жанр сказания	1	1
582	просторную сферу	1	1
583	развертывающейся жизни	1	1
584	тому архаичному	1	1
585	в герое	1	1
586	смерти героя	1	1
587	текста не	2	1
588	неканонического жития	1	1
589	знают становления	1	1
590	креативного и	1	1
591	человеческая жизнь	1	1
592	бытийной компетенцией	2	1
593	видения мира	1	1
594	статичном актанте	1	1
595	в самом	5	1
596	шире и	1	1
597	с собачкой	1	1
598	заданность человеческих	1	1
599	и многосмысленном	1	1
600	позволяет говорить	1	1
601	из жизни	1	1
602	и чрезвычайно	1	1
603	посрамляющий умершее	1	1
604	стороны художественной	1	1
605	обратное влияние	1	1
606	маской в.т	1	1
607	модификаций анекдотического	1	1
608	таковы например	2	1
609	европейского романа	1	1
610	новелла первоначально	1	1
611	становление мира	1	1
612	сыне это	1	1
613	позвоночника роману	1	1
614	заинтересовывать судьбой	1	1
615	есть профанация	1	1
616	тексте но	1	1
617	тоже не	1	1
618	без ее	1	1
619	рассказ о	2	1
620	данном контексте	2	1
621	выбора в	1	1
622	реализации некоторой	1	1
623	коммуникативной природе	2	1
624	также может	1	1
625	занимательное неожиданное	1	1
626	иной форме	1	1
627	из его	1	1
628	высказывания не	2	1
629	но на	1	1
630	дискредитирующе глупое	1	1
631	к реализации	1	1
632	на его	1	1
633	как единого	1	1
634	жизни героя	1	1
635	хотят и	1	1
636	мире по	1	1
637	он ни	1	1
638	и одна	1	1
639	ним определенные	1	1
640	вероятностном и	1	1
641	романе реалистической	1	1
642	могут оказаться	2	1
643	анекдотического персонажа	1	1
644	где иллюстрировалась	1	1
645	притче он	1	1
646	поведение в	2	1
647	определенной жанровой	1	1
648	тип высказывания	1	1
649	и свершают	1	1
650	в понимании	1	1
651	нашего высказывания	1	1
652	знаменует не	1	1
653	внутренней речи	14	1
654	отношений между	1	1
655	уже говорилось	1	1
656	мир как	1	1
657	как опыт	1	1
658	развития самоопределяющегося	1	1
659	субъектом инициативного	1	1
660	у читателя	1	1
661	содержит в	1	1
662	быть субъектом	1	1
663	наконец наиболее	1	1
664	адресата высказывания	1	1
665	бытия это	1	1
666	на земле	1	1
667	и ситуации	1	1
668	с максимальной	1	1
669	говорилось выше	1	1
670	писал бахтин	1	1
671	признает никакого	1	1
672	типической ситуации	1	1
673	новеллистическому герою	1	1
674	такова например	2	1
675	и по	2	1
676	на этом	1	1
677	встречаются в	2	1
678	действующий во	1	1
679	притчи человеческая	1	1
680	парадигмы где	1	1
681	инициативно-авантюрное поведение	1	1
682	или иных	2	1
683	известного предназначения	1	1
684	не бывает	1	1
685	таким образом	3	1
686	иной жизни	1	1
687	частности форма	1	1
688	поэтому форма	1	1
689	здесь мы	1	1
690	жизнепроцессе бытия	1	1
691	нового эпизода	2	1
692	ю.м лотман	1	1
693	его характера	1	1
694	и может	1	1
695	реализатором самобытного	1	1
696	единое целое	2	1
697	в другом	3	1
698	с позиций	2	1
699	об этом	2	1
700	и внутренняя	1	1
701	случайности полноценная	1	1
702	окказионально-авантюрном мире	1	1
703	рамках художественного	2	1
704	карнавальной непредвиденностью	1	1
705	свершают картина	1	1
706	входит в	4	1
707	литературе героический	1	1
708	с другими	4	1
709	такой кадр	1	1
710	всякую фатальную	1	1
711	притче о	1	1
712	этом смысле	3	1
713	свести к	1	1
714	стержнем целой	1	1
715	нормы ни	1	1
716	или причастной	1	1
717	такого выбора	1	1
718	должен был	1	1
719	делает его	2	1
720	человеческого существа	1	1
721	никакого миропорядка	1	1
722	как объекты	1	1
723	его личностности	1	1
724	где образ	1	1
725	ответственность свободного	1	1
726	текст речевая	1	1
727	столкновение индивидуальных	1	1
728	чудаковатое дурацкое	1	1
729	в них	2	1
730	устремленного к	1	1
731	человеческой деятельности	1	1
732	отклонений от	1	1
733	как формулирует	1	1
734	соответствии с	1	1
735	мира где	1	1
736	состоянию общественных	1	1
737	как об	1	1
738	жизни то	2	1
739	интенциональный объект	1	1
740	предначертанность судьбы	1	1
741	суть то	1	1
742	сказания исторически	1	1
743	в слове	3	1
744	он и	1	1
745	кладет начало	1	1
746	осуществляется или	1	1
747	необыкновенностью и	1	1
748	и кому	1	1
749	ночь и	1	1
750	текста выступает	3	1
751	как сказано	1	1
752	поведение остроумно	1	1
753	предстают перед	1	1
754	мы строим	1	1
755	коммуникативных стратегий	1	1
756	мандельштам справедливо	1	1
757	жанр городского	1	1
758	одного и	2	1
759	несет в	2	1
760	и конец	2	1
761	биографической личности	1	1
762	вненаходимости бахтин	2	1
763	персонажем в	1	1
764	опыт становления	1	1
765	собой исторически	1	1
766	но факультативны	1	1
767	сводятся к	2	1
768	мифологического мышления	1	1
769	жребий а	1	1
770	максимальной полнотой	1	1
771	в ходе	5	1
772	высказывания как	1	1
773	связь со	1	1
774	причастной вненаходимости	2	1
775	поводу этой	1	1
776	свою речь	1	1
777	в котором	1	1
778	искусство заинтересовывать	1	1
779	в их	5	1
780	к предмету	1	1
781	полнотой референтная	1	1
782	место в	4	1
783	все и	1	1
784	ночной жанр	1	1
785	герое и	2	1
786	биография и	1	1
787	на свою	1	1
788	это фатально	1	1
789	композиционных форм	3	1
790	до последнего	1	1
791	от его	1	1
792	всякий раз	2	1
793	слова в	2	1
794	системе эпизодов	1	1
795	а некий	1	1
796	главы и	1	1
797	форме индивидуального	1	1
798	а.н веселовского	2	1
799	есть его	1	1
800	исконном значении	1	1
801	герою своей	1	1
802	объединяющая субъекта	1	1
803	образом и	2	1
804	ситуацией высказывания	1	1
805	но он	3	1
806	но во	2	1
807	анекдот ни	1	1
808	теми же	1	1
809	через посредство	1	1
810	по крайней	1	1
811	и более	2	1
812	их в	3	1
813	не могли	1	1
814	в конце	1	1
815	произведения в	1	1
816	и предполагает	1	1
817	маловероятное беспрецедентное	1	1
818	том же	1	1
819	лично для	1	1
820	собой лишь	1	1
821	и то	4	1
822	игра случая	1	1
823	инициатив бытийной	1	1
824	рок и	1	1
825	жизнеописания может	1	1
826	лишь одну	1	1
827	стечение обстоятельств	1	1
828	характеризующийся единством	1	1
829	нем определенные	1	1
830	между людьми	1	1
831	его полноте	1	1
832	веком героев	1	1
833	курьезное любопытное	1	1
834	тысяча и	1	1
835	как центрированная	1	1
836	ли я	1	1
837	до известной	2	1
838	как ценностного	1	1
839	справедливо противопоставлял	1	1
840	возможны но	1	1
841	дурацкое нередко	1	1
842	быть без	1	1
843	исторического бытия	1	1
844	она могла	1	1
845	граница между	1	1
846	знаковые комплексы	1	1
847	высказывания >	1	1
848	очевидная граница	1	1
849	его уникальным	1	1
850	смысл всегда	1	1
851	двух соседних	1	1
852	хоровое слово	1	1
853	может служить	2	1
854	дело не	2	1
855	принадлежат к	1	1
856	дело в	1	1
857	между жизнью	1	1
858	частного существования	1	1
859	тамарченко историческое	1	1
860	к изучению	1	1
861	императивную ритуальность	1	1
862	в русской	3	1
863	смертью в	1	1
864	бытия и	1	1
865	материала в	2	1
866	не составляет	1	1
867	облекается в	2	1
868	самостоятельный эпизод	2	1
869	он еще	1	1
870	фатально непреложный	1	1
871	слухи о	1	1
872	всегда имеется	1	1
873	это еще	1	1
874	все без	1	1
875	и отсутствие	1	1
876	других типов	1	1
877	вытекает из	2	1
878	силу своей	1	1
879	воображаемого мира	2	1
880	не всякий	1	1
881	жизни не	1	1
882	парадоксальное сочетание	1	1
883	неизбежная для	1	1
884	собой традиционные	1	1
885	обратим внимание	1	1
886	ситуации общения	1	1
887	старого европейского	1	1
888	этих двух	2	1
889	раз ответственность	1	1
890	дает позвоночника	1	1
891	актуализирует в	1	1
892	романа неканонического	1	1
893	акте выбора	1	1
894	лишь в	4	1
895	героя это	1	1
896	и является	1	1
897	мире и	2	1
898	потому что	3	1
899	носителем и	1	1
900	внутренней жизни	1	1
901	не по	1	1
902	основана жанровая	1	1
903	и оказывается	1	1
904	напротив предполагает	1	1
905	и делает	1	1
906	возможность совершенно	1	1
907	компетенция героического	1	1
908	может приобретать	1	1
909	субъектом этического	1	1
910	в области	6	1
911	ему не	1	1
912	непредвиденностью и	1	1
913	столько нарушителем	1	1
914	перед ним	1	1
915	а как	1	1
916	у нас	1	1
917	непристойность необыкновенное	1	1
918	настоящего времени	1	1
919	персонажа оказывается	1	1
920	него романным	1	1
921	в четвертом	1	1
922	напротив дискредитирующе	1	1
923	именно таковы	1	1
924	некоторую коммуникативную	1	1
925	осмеивает всякую	1	1
926	внеязыковое и	1	1
927	начиная с	2	1
928	императивной нормы	1	1
929	лиц слово	1	1
930	ни был	2	1
931	есть субъектом	1	1
932	не могут	1	1
933	характера инициативно-авантюрное	1	1
934	традиционные для	1	1
935	эпос усматривает	1	1
936	в состав	6	1
937	кощунственное вырастающая	1	1
938	его речевой	2	1
939	обязательно курьезное	1	1
940	и развития	1	1
941	же самое	1	1
942	беспрецедентное анекдотическим	1	1
943	формулирует н.д	1	1
944	в своего	1	1
945	становящегося человека	1	1
946	для такого	2	1
947	ценностно-смысловой картины	1	1
948	бахтину нарушение	1	1
949	целой системы	1	1
950	опыт частного	1	1
951	у истоков	1	1
952	вероятностный опыт	1	1
953	искусства как	3	1
954	рецептивного сознаний	1	1
955	время они	1	1
956	конкретной ценностно-смысловой	1	1
957	для себя	2	1
958	двоякого рода	2	1
959	реализующий некоторую	1	1
960	гегель именовал	1	1
961	него возможны	1	1
962	и открывает	1	1
963	очередь определяется	1	1
964	его наличия	1	1
965	высказывания реализующий	1	1
966	предметом целью	1	1
967	вещами и	1	1
968	у себя	1	1
969	от друга	1	1
970	что все	1	1
971	в виду	5	1
972	этой фразе	1	1
973	действующие лица	1	1
974	узком значении	2	1
975	жизнь глазами	1	1
976	поступки в	1	1
977	здесь также	1	1
978	самоопределения на	1	1
979	для читателя	2	1
980	и от	1	1
981	общества фиксировавшиеся	1	1
982	неофициальной жизни	1	1
983	а вероятностный	1	1
984	мысль о	1	1
985	предполагает по	1	1
986	релятивистская казусная	1	1
987	как субъекты	1	1
988	эксплицированного в	1	1
989	сыновей в	1	1
990	проистекающей из	1	1
991	только то	1	1
992	таковы герои	1	1
993	например слухи	1	1
994	закон собственно	1	1
995	зрения не	1	1
996	своей карнавальной	1	1
997	и соответствующую	1	1
998	с языком	3	1
999	кто говорит?	1	1
1000	и совершенно	1	1
1001	при несоответствии	1	1
1002	форме определенной	1	1
1003	и сам	1	1
1004	субъекты этического	1	1
1005	такого знания	1	1
1006	факультативны он	1	1
1007	не ограничивается	1	1
1008	сознаний в	1	1
1009	здесь как	1	1
1010	эпизода как	1	1
1011	противопоставлял житиям	1	1
1012	это императивная	1	1
1013	к его	2	1
1014	данной сферы	1	1
1015	было и	2	1
1016	случая непредсказуемое	1	1
1017	жанр представляет	1	1
1018	с толпой	1	1
1019	размежеванию с	1	1
1020	с героем	1	1
1021	мира вокруг	1	1
1022	тот же	1	1
1023	строго говоря	1	1
1024	на них	1	1
1025	анекдотическим повествованием	1	1
1026	индивидуальных инициатив	1	1
1027	если бы	3	1
1028	к языку	1	1
1029	самобытного смысла	1	1
1030	с ним	2	1
1031	это существенно	1	1
1032	ними и	1	1
1033	ничто в	1	1
1034	словно в	1	1
1035	двух сыновей	1	1
1036	сколько носителем	1	1
1037	существенно связаны	1	1
1038	и здесь	1	1
1039	тех кто	1	1
1040	возможна только	1	1
1041	воли автора	1	1
1042	потому нейтральное	1	1
1043	в самой	2	1
1044	следует иметь	1	1
1045	система эпизодов	1	1
1046	внимание на	1	1
1047	герои сказания	1	1
1048	принципиальным условием	1	1
1049	определяется предметом	1	1
1050	текста а	1	1
1051	выбора не	1	1
1052	обстоятельств столкновение	1	1
1053	что каждый	2	1
1054	может обладать	1	1
1055	всегда предносится	1	1
1056	анекдоте хаотичен	1	1
1057	субъектом самоопределения	1	1
1058	реалистической парадигмы	1	1
1059	романа является	1	1
1060	в новелле	1	1
1061	норм сколько	1	1
1062	акта в	1	1
1063	задания реализуют	1	1
1064	аверинцева предстают	1	1
1065	даль и	1	1
1066	служит для	1	1
1067	смешное но	1	1
1068	и того	2	1
1069	императивная картина	1	1
1070	иллюстрировалась общая	1	1
1071	он статичен	1	1
1072	его смысла	1	1
1073	существенно разнится	1	1
1074	формой авторства	1	1
1075	остроумно находчивое	1	1
1076	стратегии жизнеописания	1	1
1077	притчевого назидания	1	1
1078	речевого целого	1	1
1079	научной дисциплины	1	1
1080	сказание давшее	1	1
1081	это разграничение	1	1
1082	данного текста	3	1
1083	смеховой жанр	1	1
1084	условием коммуникативной	1	1
1085	что и	2	1
1086	формы построения	1	1
1087	усматривает во	1	1
1088	обстоятельств личностного	1	1
1089	некоторых норм	1	1
1090	герой жизнеописания	1	1
1091	утрачивает свою	1	1
1092	крайней мере	1	1
1093	новелле есть	1	1
1094	лишь одним	1	1
1095	мире поведение	1	1
1096	контексте знаменует	1	1
1097	ему позиции	1	1
1098	биография возможна	1	1
1099	с матерью	1	1
1100	чем и	3	1
1101	через героя	1	1
1102	слово судьба	1	1
1103	и неоспоримый	1	1
1104	на какие-то	1	1
1105	предполагает текстообразующую	1	1
1106	ибо жизнь	1	1
1107	человека как	1	1
1108	пушкиным или	1	1
1109	как неизбежная	1	1
1110	табу дозволенное	1	1
1111	героический эпос	1	1
1112	архаичному состоянию	1	1
1113	систему ценностей	1	1
1114	с которыми	1	1
1115	любопытное занимательное	1	1
1116	того что	4	1
1117	моделируемая притчей	1	1
1118	и ситуацией	1	1
1119	анекдот же	1	1
1120	новелла ночной	1	1
1121	непреложный и	1	1
1122	только вербальные	1	1
1123	такая возможность	1	1
1124	окказиональная случайностная	1	1
1125	природе суть	1	1
1126	центральным персонажем	1	1
1127	где персонажем	1	1
1128	реализация такого	1	1
1129	с ними	1	1
1130	как целого	1	1
1131	жанра при	1	1
1132	текст как	1	1
1133	мире необходимости	1	1
1134	известного рода	2	1
1135	уготованной ему	1	1
1136	действия или	1	1
1137	мысли с.с	1	1
1138	миропорядка жизнь	1	1
1139	другие компетенции	1	1
1140	до нас	1	1
1141	исторически восходит	1	1
1142	качестве бытийной	1	1
1143	человек действующий	1	1
1144	однако она	1	1
1145	или же	1	1
1146	жизнь личности	2	1
1147	мира как	1	1
1148	не происходит	1	1
1149	русской литературе	2	1
1150	на мир	1	1
1151	ткань текста	1	1
1152	бы рассказ	1	1
1153	романным жизнеописанием	1	1
1154	жизни однако	1	1
1155	своего другого	1	1
1156	профанация священного	1	1
1157	блудном сыне	1	1
1158	со всеми	1	1
1159	отдельных лиц	1	1
1160	однако с	2	1
1161	судьба или	1	1
1162	субъектом ролевого	1	1
1163	человека с	3	1
1164	оказывается уже	1	1
1165	мира это	1	1
1166	о происшествиях	1	1
1167	первоначально предполагает	1	1
1168	явлений группирующихся	1	1
1169	жанровая форма	2	1
1170	не предначертанность	1	1
1171	с нею	1	1
1172	вяземским не	1	1
1173	которая предполагает	1	1
1174	этом что	1	1
1175	не слияние	2	1
1176	позиции читателя	1	1
1177	за пределами	3	1
