N	2gram	Vygotskiy__2	Narrotol
153	тем же	1	2
154	в зависимости	1	2
155	и для	4	2
156	в сущности	7	2
157	не вполне	2	2
158	зависимости от	1	2
159	столько же	3	2
160	в чем	4	2
161	как если	1	2
162	чем это	1	2
163	если в	2	2
164	отличие от	2	2
165	во сне	2	2
166	один и	1	2
167	отнюдь не	5	2
168	в той	1	2
169	если она	2	2
170	что касается	1	2
171	сознания в	1	2
172	своей матери	1	2
173	та же	3	2
174	роль в	2	2
175	на две	1	2
176	на то	11	2
177	не могла	1	2
178	ключ к	1	2
179	и вот	3	2
180	заключает в	2	2
181	одно и	1	2
182	не будет	1	2
183	а по	1	2
184	это было	3	2
185	тот самый	2	2
186	он и	1	2
187	жизни но	1	2
188	и тогда	1	2
189	и того	1	2
190	в этих	2	2
191	сводятся к	2	2
192	в отличие	1	2
193	сих пор	5	2
194	говорит с	1	2
195	того кто	1	2
196	в повести	1	2
197	истории о	1	2
198	от сознания	2	2
199	она не	2	2
200	в детстве	1	2
201	не имеет	4	2
202	дело в	1	2
203	дело не	1	2
204	казалось бы	2	2
205	ничего не	4	2
206	этих двух	2	2
207	как она	4	2
208	и является	1	2
209	связи с	1	2
210	ли не	1	2
211	же самое	6	2
212	они и	1	2
213	оно не	2	2
214	как мы	1	2
215	с ее	3	2
216	происходит и	1	2
217	свою очередь	2	2
218	другой стороны	2	2
219	в произведении	4	2
220	при такой	1	2
221	имеем дело	1	2
222	никак не	4	2
223	до сих	5	2
224	с другой	3	2
225	и только	2	2
226	содержание не	1	2
227	с ними	1	2
228	дело с	8	2
229	всяком случае	2	2
230	где они	1	2
231	только на	5	2
232	до конца	3	2
233	его и	1	2
234	сами по	3	2
235	в конце	3	2
236	к ним	2	2
237	не о	1	2
238	мы можем	3	2
239	каждый из	2	2
240	в особенности	2	2
241	и даже	5	2
242	в области	1	2
243	в результате	1	2
244	как у	1	2
245	что не	3	2
246	а на	4	2
247	и составляет	1	2
248	зависит от	2	2
249	человеческой жизни	1	2
250	только от	1	2
251	что мы	1	2
252	оснований для	1	2
253	вместе с	2	2
254	по своему	3	2
255	в первой	1	2
256	слов в	1	2
257	человека который	1	2
258	о его	1	2
259	в связи	1	2
260	и от	2	2
261	она может	1	2
262	хотя бы	3	2
263	только что	1	2
264	исключительно в	1	2
265	в романе	2	2
266	между ними	1	2
267	сказать что	7	2
268	в свою	3	2
269	все что	2	2
270	в таком	2	2
271	во всяком	2	2
272	говоря о	1	1
273	и т	10	1
274	одним из	1	1
275	произведению следует	1	1
276	же как	4	1
277	чтобы не	1	1
278	жил в	1	1
279	не остается	2	1
280	сам по	4	1
281	в эстетике	1	1
282	на самом	5	1
283	только потому	2	1
284	это и	1	1
285	другому человеку	1	1
286	оказываются в	1	1
287	этот краткий	1	1
288	и до	4	1
289	кошке и	1	1
290	из всех	2	1
291	например в	3	1
292	полагает что	2	1
293	второй смысл	1	1
294	что между	1	1
295	не приходится	1	1
296	в первый	2	1
297	становится совершенно	2	1
298	что иное	1	1
299	принадлежит к	1	1
300	из того	2	1
301	но даже	2	1
302	мы и	1	1
303	из которых	2	1
304	последней в	1	1
305	о роли	1	1
306	произведения всех	1	1
307	нее было	1	1
308	и сами	1	1
309	и много	1	1
310	история с	1	1
311	иное как	1	1
312	бы то	2	1
313	на своих	1	1
314	тем как	1	1
315	без которого	1	1
316	могло быть	1	1
317	видит в	3	1
318	мы будем	2	1
319	а только	3	1
320	не то	1	1
321	значение и	2	1
322	которую она	1	1
323	с отцом	1	1
324	ответ на	2	1
325	отношение к	2	1
326	первая из	1	1
327	его на	1	1
328	что именно	3	1
329	с этим	4	1
330	на минуту	1	1
331	что ее	1	1
332	глаза что	1	1
333	в полном	2	1
334	когда он	10	1
335	целый ряд	6	1
336	и наконец	1	1
337	изложении в	1	1
338	по утверждению	1	1
339	и какой	1	1
340	и к	3	1
341	в действительности	4	1
342	следующим образом	1	1
343	он на	1	1
344	в противоположность	1	1
345	лет а	1	1
346	это то	2	1
347	впечатление что	2	1
348	действия и	2	1
349	в которой	2	1
350	в литературном	1	1
351	что это	8	1
352	не понимает	2	1
353	бы не	2	1
354	этом что	1	1
355	приводит к	1	1
356	речи но	1	1
357	и тот	2	1
358	что даже	1	1
359	видим и	1	1
360	чем его	1	1
361	но ведь	1	1
362	как он	2	1
363	как принцип	1	1
364	например как	1	1
365	это невозможно	1	1
366	что она	16	1
367	главным образом	3	1
368	т д	2	1
369	не роман	1	1
370	как с	1	1
371	что писатель	2	1
372	не как	3	1
373	однако он	2	1
374	в силу	1	1
375	нам только	1	1
376	евгения онегина	3	1
377	он прямо	2	1
378	друг с	1	1
379	его от	2	1
380	и по	4	1
381	людей и	1	1
382	так например	1	1
383	в нее	1	1
384	говоря в	1	1
385	таким образом	21	1
386	но все	1	1
387	в одну	1	1
388	то ни	2	1
389	значение в	2	1
390	чего он	1	1
391	том случае	4	1
392	той же	8	1
393	его в	1	1
394	первой главе	1	1
395	сознания к	2	1
396	с другими	2	1
397	на бумаге	1	1
398	всю свою	1	1
399	отражение в	1	1
400	животных в	1	1
401	произведение как	2	1
402	он является	1	1
403	далеко не	5	1
404	все было	1	1
405	на основании	1	1
406	в ее	2	1
407	с тем	11	1
408	одна и	1	1
409	мы видели	1	1
410	и было	1	1
411	с еще	1	1
412	или менее	1	1
413	казалось что	1	1
414	нами а	1	1
415	в котором	1	1
416	с точки	10	1
417	в их	3	1
418	что вся	1	1
419	как произведение	1	1
420	себе а	1	1
421	в которых	3	1
422	от его	1	1
423	должны были	1	1
424	мир и	1	1
425	что было	1	1
426	по крайней	1	1
427	всякий другой	1	1
428	ни было	1	1
429	и предполагает	1	1
430	и наоборот	2	1
431	которая представляет	1	1
432	что этот	2	1
433	очень серьезно	2	1
434	для нее	2	1
435	и долго	1	1
436	любовь к	1	1
437	что эта	1	1
438	тому что	4	1
439	как будет	1	1
440	так как	12	1
441	сущности говоря	4	1
442	важно что	1	1
443	как можно	2	1
444	хотелось бы	1	1
445	того как	4	1
446	при изложении	1	1
447	которые не	3	1
448	своего существования	1	1
449	одним этим	1	1
450	с и	12	1
451	из их	2	1
452	она из	1	1
453	и уже	1	1
454	для всех	1	1
455	жизни не	1	1
456	во всем	3	1
457	людей не	1	1
458	как не	2	1
459	так называемый	1	1
460	только с	1	1
461	и делает	1	1
462	образом не	1	1
463	с другом	1	1
464	события но	1	1
465	и со	1	1
466	к детскому	1	1
467	читателей в	1	1
468	встречается в	1	1
469	мы узнаем	1	1
470	могут быть	4	1
471	отличается от	2	1
472	для такого	2	1
473	не встречается	1	1
474	указывает на	3	1
475	на самый	2	1
476	любопытно что	3	1
477	если же	4	1
478	можно свести	1	1
479	должен быть	1	1
480	любили друг	1	1
481	когда под	1	1
482	читателя он	1	1
483	от друга	1	1
484	в виду	3	1
485	этом один	1	1
486	для читателя	1	1
487	а когда	1	1
488	только то	1	1
489	в более	1	1
490	различие между	1	1
491	слова а	1	1
492	и совершенно	3	1
493	и когда	4	1
494	и сам	4	1
495	что каждый	1	1
496	в другом	1	1
497	по аналогии	1	1
498	из двух	1	1
499	на нее	1	1
500	не с	1	1
501	ясно что	7	1
502	живет в	1	1
503	и каждый	1	1
504	на которую	2	1
505	с собой	1	1
506	имеет дело	3	1
507	том как	2	1
508	является в	1	1
509	была в	2	1
510	с этого	1	1
511	и вообще	2	1
512	один человек	1	1
513	наступает в	1	1
514	похожим на	1	1
515	приближается к	1	1
516	произведения как	2	1
517	и здесь	2	1
518	это происходит	2	1
519	и та	1	1
520	в глаза	2	1
521	утверждает что	5	1
522	для нас	2	1
523	существует вне	1	1
524	под именем	1	1
525	во всех	3	1
526	русской литературе	1	1
527	творчества в	2	1
528	с нами	1	1
529	а потому	2	1
530	что и	17	1
531	крайней мере	1	1
532	не более	1	1
533	вслед за	5	1
534	все время	6	1
535	к ней	1	1
536	в риторике	1	1
537	в него	2	1
538	и мы	6	1
539	же можно	1	1
540	с той	4	1
541	в новой	2	1
542	в двух	1	1
543	тот же	6	1
544	взывает к	1	1
545	одного сознания	1	1
546	мы увидим	1	1
547	ли он	2	1
548	не само	1	1
549	бы из	1	1
550	правда и	1	1
551	это означает	2	1
552	место из	2	1
553	с одной	1	1
554	со всеми	1	1
555	к одному	4	1
556	которые мы	4	1
557	того же	2	1
558	внимание что	1	1
559	на всем	1	1
560	и у	2	1
561	вопроса о	1	1
562	ни одного	1	1
563	героя с	1	1
564	свидетельствует о	1	1
565	не обладают	1	1
566	от других	1	1
567	у них	2	1
568	конечном счете	3	1
569	но совершенно	3	1
570	только одно	1	1
571	их как	2	1
572	а то	1	1
573	автор как	1	1
574	представить себе	3	1
575	произведения и	1	1
576	случае не	1	1
577	само по	3	1
578	рассказа он	1	1
579	которые могут	1	1
580	человек как	1	1
581	связи в	1	1
582	тем что	9	1
583	не просто	1	1
584	на том	2	1
585	событиям и	1	1
586	друг от	1	1
587	которое мы	1	1
588	не до	2	1
589	даже не	1	1
590	мы воспринимаем	1	1
591	который не	3	1
592	и ему	1	1
593	не один	1	1
594	которых мы	3	1
595	лица в	1	1
596	для этого	3	1
597	автором в	1	1
598	случаев в	1	1
599	а с	2	1
600	что для	7	1
601	говорит о	2	1
602	связано с	1	1
603	о влиянии	1	1
604	одной стороны	1	1
605	он только	1	1
606	на этот	2	1
607	повествование как	1	1
608	на которых	2	1
609	не на	2	1
610	которое по	1	1
611	их друг	1	1
612	обстановкой в	1	1
613	следующее место	1	1
614	понятие о	1	1
615	свое отражение	1	1
616	когда она	4	1
617	там где	2	1
618	которой он	1	1
619	как именно	1	1
620	с помощью	1	1
621	в творчестве	4	1
622	так же	18	1
623	подошла к	1	1
624	всего тем	1	1
625	редко и	1	1
626	что за	1	1
627	она есть	1	1
628	наряду с	4	1
629	в тех	1	1
630	это его	1	1
631	в европейской	1	1
632	ней не	2	1
633	указанием на	1	1
634	бросается в	1	1
635	материал для	4	1
636	и смерти	1	1
637	художественное произведение	6	1
638	под собой	1	1
639	но это	2	1
640	все это	5	1
641	порядка и	2	1
642	своего исследования	2	1
643	и где	1	1
644	сам же	1	1
645	одного и	2	1
646	и восприятия	1	1
647	указать на	1	1
648	чтобы создать	1	1
649	не имея	1	1
650	хотя они	1	1
651	при таком	4	1
652	замечает в	1	1
653	слов с	1	1
654	но еще	1	1
655	интерес к	2	1
656	еще более	3	1
657	тем более	2	1
658	будто бы	1	1
659	вот этот	2	1
660	отношении к	3	1
661	похожи на	1	1
662	этом становится	1	1
663	есть от	1	1
664	первый раз	2	1
665	не сводит	1	1
666	на более	1	1
667	гораздо существеннее	2	1
668	была бы	2	1
669	речи и	1	1
670	совершенно не	4	1
671	это на	1	1
672	взгляда на	1	1
673	им не	1	1
674	они еще	1	1
675	только о	1	1
676	в свое	2	1
677	служить для	1	1
678	более или	1	1
679	себе но	1	1
680	в искусстве	21	1
681	случае если	4	1
682	по поводу	1	1
683	к этому	1	1
684	точно так	3	1
685	они не	1	1
686	которая не	2	1
