N	2gram	Bakhtin_Fr_1	StatiiOP
162	литературного языка	1	2
163	его в	7	2
164	это было	2	2
165	истории и	2	2
166	в это	2	2
167	о которых	1	2
168	как и	5	2
169	несмотря на	2	2
170	нигде не	1	2
171	которую он	1	2
172	двадцатых годов	1	2
173	что такое	1	2
174	в отношении	6	2
175	к истории	1	2
176	с точки	3	2
177	в отличие	4	2
178	не представляется	1	2
179	века и	6	2
180	времени не	1	2
181	что было	1	2
182	не могли	1	2
183	где нет	1	2
184	даже в	3	2
185	и вся	1	2
186	но они	1	2
187	xviii века	2	2
188	что с	1	2
189	в то	1	2
190	в процессе	2	2
191	есть еще	1	2
192	не может	3	2
193	в области	7	2
194	не потому	1	2
195	в духе	8	2
196	искусства и	6	2
197	взглянуть на	3	2
198	на это	1	2
199	где он	1	2
200	и это	2	2
201	в ее	3	2
202	представляется возможным	1	2
203	и сам	1	2
204	особенно в	2	2
205	во многом	2	2
206	еще в	1	2
207	он был	2	2
208	говорит об	1	2
209	в значительной	6	2
210	по их	1	2
211	в которую	1	2
212	что и	1	2
213	отметить что	2	2
214	которой в	1	2
215	как например	1	2
216	этот вопрос	2	2
217	в какой	1	2
218	только в	7	2
219	это очень	2	2
220	бы ни	2	2
221	раз в	1	2
222	ни с	2	2
223	сами по	1	2
224	в конце	1	2
225	так как	6	2
226	случае не	1	2
227	может быть	6	2
228	в них	5	2
229	в особенности	2	2
230	со стороны	1	2
231	и речи	1	2
232	ему не	1	2
233	очень большое	1	2
234	и др	24	2
235	только к	1	2
236	говорит о	1	2
237	и самый	2	2
238	в некоторых	2	2
239	только по	1	2
240	на этот	2	2
241	не на	1	2
242	его как	1	2
243	было для	1	2
244	и вообще	3	2
245	связь с	5	2
246	и потому	10	2
247	как это	1	2
248	по своему	8	2
249	предисловии к	1	2
250	в тех	3	2
251	это были	1	2
252	это был	1	2
253	в результате	1	2
254	конечно и	3	2
255	во время	4	2
256	сказать что	6	2
257	совершенно не	4	2
258	и литературная	1	2
259	и другие	8	2
260	они не	1	2
261	а между	1	1
262	произведения но	1	1
263	xvii века	4	1
264	это и	1	1
265	в приведенном	1	1
266	характерное для	1	1
267	по преимуществу	1	1
268	и до	4	1
269	в какой-то	1	1
270	для понимания	1	1
271	действительности и	1	1
272	века в	5	1
273	значение но	1	1
274	их и	1	1
275	из всех	2	1
276	смотреть на	1	1
277	очень широко	2	1
278	на тех	2	1
279	и значение	1	1
280	на материале	1	1
281	мы не	1	1
282	большую роль	1	1
283	память о	2	1
284	значение этой	1	1
285	литературных явлений	1	1
286	в сущности	16	1
287	совпадает с	1	1
288	говорить о	1	1
289	не вполне	2	1
290	этого термина	1	1
291	которое в	2	1
292	литературы и	5	1
293	еще не	6	1
294	на них	2	1
295	в чем	2	1
296	конечно это	1	1
297	но как	3	1
298	половине xviii	2	1
299	котором теперь	1	1
300	по отношению	1	1
301	в комедии	1	1
302	отношение к	4	1
303	были глубоко	2	1
304	не просто	3	1
305	о необходимости	2	1
306	чем же	1	1
307	что как	1	1
308	что касается	1	1
309	к обновлению	1	1
310	традиция в	1	1
311	говорит что	1	1
312	был связан	2	1
313	чтобы показать	1	1
314	силе и	1	1
315	именно эта	1	1
316	что слово	1	1
317	них как	1	1
318	для которого	1	1
319	отступает от	1	1
320	образы не	1	1
321	перестал быть	1	1
322	из этих	2	1
323	с их	5	1
324	им в	1	1
325	в ряду	3	1
326	и если	1	1
327	именно этим	1	1
328	было быть	1	1
329	исторического исследования	1	1
330	с традициями	2	1
331	подобные явления	1	1
332	но именно	1	1
333	перестает быть	3	1
334	и еще	4	1
335	народ не	1	1
336	новое и	2	1
337	свое время	2	1
338	его от	2	1
339	характере и	1	1
340	на этом	1	1
341	в основу	1	1
342	они должны	1	1
343	в совершенно	1	1
344	связанных с	1	1
345	те же	1	1
346	традиции и	1	1
347	на этой	3	1
348	зрения на	1	1
349	действительности в	1	1
350	роль в	2	1
351	его душу	1	1
352	почти потому	1	1
353	но уже	1	1
354	нет в	1	1
355	это положение	1	1
356	площадной и	1	1
357	а за	1	1
358	происходит известная	1	1
359	и уже	1	1
360	в развитии	1	1
361	со времени	1	1
362	ряд новых	1	1
363	такой же	1	1
364	еще раз	2	1
365	на таких	1	1
366	во второй	2	1
367	от своего	2	1
368	и их	3	1
369	общества и	1	1
370	можно найти	1	1
371	это делает	1	1
372	место в	1	1
373	что элементы	1	1
374	представление о	1	1
375	классики и	1	1
376	в условиях	13	1
377	значение для	1	1
378	вышедшая в	1	1
379	вплоть до	1	1
380	и почти	2	1
381	намека на	1	1
382	освободиться от	1	1
383	и очень	2	1
384	был уже	1	1
385	можно ли	1	1
386	при всех	2	1
387	в таких	2	1
388	она не	1	1
389	их характеру	1	1
390	мысли в	1	1
391	принадлежат к	1	1
392	который был	2	1
393	одна из	1	1
394	на него	2	1
395	в основе	8	1
396	которого он	1	1
397	совершенно правильно	1	1
398	для всего	1	1
399	борьба вокруг	1	1
400	с шекспиром	1	1
401	все свои	1	1
402	и без	2	1
403	же время	1	1
404	этих двух	2	1
405	и народной	1	1
406	звучит в	1	1
407	на все	2	1
408	числе конечно	1	1
409	по нашему	1	1
410	не могут	3	1
411	он и	3	1
412	которого был	1	1
413	поняли и	1	1
414	отличается от	1	1
415	находили и	1	1
416	остановиться на	1	1
417	они и	1	1
418	что при	1	1
419	для кого	1	1
420	наши дни	1	1
421	и которая	1	1
422	как мы	6	1
423	в свое	2	1
424	значения и	1	1
425	элементы этого	1	1
426	что все	1	1
427	здесь не	1	1
428	без всякого	1	1
429	общения между	2	1
430	средних веков	3	1
431	характер и	1	1
432	этому и	1	1
433	не понял	1	1
434	в пределах	1	1
435	так в	1	1
436	котором мы	1	1
437	с собой	1	1
438	можно было	1	1
439	таково было	1	1
440	с самим	1	1
441	здесь нет	1	1
442	с острым	1	1
443	она была	3	1
444	не были	3	1
445	разного рода	3	1
446	поэтому в	2	1
447	и всякого	1	1
448	в эпоху	9	1
449	отрицать что	1	1
450	его через	1	1
451	образом в	2	1
452	именно потому	1	1
453	вот почему	1	1
454	настоящее время	1	1
455	второй половине	2	1
456	др в	2	1
457	но основное	1	1
458	элементы ее	2	1
459	под маской	1	1
460	можно сказать	2	1
461	него со	1	1
462	и во	3	1
463	на всех	4	1
464	пр но	1	1
465	от них	1	1
466	но нет	1	1
467	никаких сомнений	1	1
468	в форме	3	1
469	какой-то мере	1	1
470	следует однако	1	1
471	говорит в	1	1
472	не зная	1	1
473	ни к	2	1
474	и всего	1	1
475	один из	1	1
476	всей нашей	1	1
477	сомнению что	1	1
478	места в	1	1
479	с ними	1	1
480	лишь на	1	1
481	и действительно	1	1
482	до нас	3	1
483	поэтому и	4	1
484	который в	1	1
485	эти определения	1	1
486	приводил к	1	1
487	образа в	1	1
488	с которыми	1	1
489	конечно не	1	1
490	уже в	1	1
491	только на	2	1
492	от других	1	1
493	совпадения с	1	1
494	этого процесса	1	1
495	где бы	1	1
496	одно из	6	1
497	не находит	1	1
498	в известной	3	1
499	не для	2	1
500	не о	1	1
501	у него	1	1
502	и живо	1	1
503	усматривали в	1	1
504	в очень	1	1
505	на стороне	1	1
506	смысл этих	1	1
507	не укладывается	2	1
508	именно как	1	1
509	а на	1	1
510	за пределы	8	1
511	строится в	1	1
512	к которому	1	1
513	уходит в	1	1
514	себя и	1	1
515	в живом	1	1
516	очень медленно	2	1
517	нужно сказать	4	1
518	то и	1	1
519	и стал	1	1
520	не исключает	1	1
521	мы и	3	1
522	в свете	2	1
523	не подлежит	2	1
524	конечно на	1	1
525	его собственной	1	1
526	и исторической	1	1
527	первоначально не	1	1
528	жизнь в	1	1
529	в связи	1	1
530	было в	1	1
531	именно поэтому	1	1
532	имея в	1	1
533	но оно	1	1
534	почти ничего	1	1
535	ни на	2	1
536	своеобразия и	1	1
537	форме в	1	1
538	характера и	1	1
539	у себя	1	1
540	он смотрел	1	1
541	в изображении	2	1
542	если оно	1	1
543	исторических и	1	1
544	одновременно и	2	1
545	по плечу	1	1
546	еще некоторые	1	1
547	да и	2	1
548	наконец и	1	1
549	человек с	1	1
550	жизни в	5	1
551	на свете	1	1
552	и такие	1	1
553	нам еще	1	1
554	внешнего мира	1	1
555	в контексте	1	1
556	известном смысле	1	1
557	как нам	1	1
558	нужно отметить	3	1
559	ни для	1	1
560	но для	3	1
561	которые были	1	1
562	сторона этого	1	1
563	при всем	1	1
564	в книге	2	1
565	в более	3	1
566	вопрос в	1	1
567	и для	2	1
568	являются не	1	1
569	было еще	2	1
570	уже на	1	1
571	из лучших	1	1
572	и от	2	1
573	или в	2	1
574	как литературная	1	1
575	в настоящее	1	1
576	пр в	1	1
577	иначе в	1	1
578	для нас	4	1
579	от него	2	1
580	и все	5	1
581	идет не	1	1
582	исторической действительности	1	1
583	бы в	1	1
584	это позволяет	1	1
585	в наши	2	1
586	все они	1	1
587	не выдерживает	1	1
588	и роста	1	1
589	укладывается в	1	1
590	же в	2	1
591	к какому	2	1
592	мире с	1	1
593	между ними	4	1
594	обычно не	1	1
595	их с	1	1
596	языка на	1	1
597	но этот	1	1
598	отношению к	1	1
599	жизни и	7	1
600	как результат	1	1
601	в своих	5	1
602	своей части	3	1
603	яркое выражение	1	1
604	в таком	2	1
605	все что	1	1
606	том числе	10	1
