N	2gram	Vinokur_Ku_1	Myshleni
536	еще один	2	1
537	самого себя	1	1
538	того факта	1	1
539	с их	3	1
540	не годится	1	1
541	и те	1	1
542	но ведь	2	1
543	но на	1	1
544	но прежде	1	1
545	при всякой	1	1
546	идей и	1	1
547	при этом	6	1
548	следующем примере	1	1
549	звук а	1	1
550	в переводе	1	1
551	раз навсегда	1	1
552	образом на	1	1
553	всех этих	1	1
554	в первую	4	1
555	не выражена	1	1
556	что еще	1	1
557	слову как	1	1
558	это по-видимому	1	1
559	чтобы в	2	1
560	развития естественно	1	1
561	приходим к	1	1
562	на этом	1	1
563	так например	2	1
564	по аналогии	1	1
565	но все	2	1
566	еще более	1	1
567	в сторону	2	1
568	и может	3	1
569	в совершенно	1	1
570	есть все	1	1
571	может возникнуть	1	1
572	вместо того	1	1
573	как совершается	1	1
574	разница между	1	1
575	все признаки	1	1
576	первый и	1	1
577	на ту	1	1
578	на все	1	1
579	на этой	1	1
580	этот основной	1	1
581	при соответствующих	1	1
582	в данной	1	1
583	это было	2	1
584	не умеет	1	1
585	первую очередь	2	1
586	может стать	1	1
587	должно создать	1	1
588	то все	1	1
589	следует рассматривать	1	1
590	в сложном	1	1
591	не выполняет	1	1
592	он несет	1	1
593	для них	2	1
594	не люблю	1	1
595	все равно	2	1
596	соответствии с	3	1
597	к которым	1	1
598	в общей	1	1
599	социального целого	2	1
600	этого не	2	1
601	и уже	1	1
602	индивидуальной речи	4	1
603	к их	1	1
604	мы с	1	1
605	иначе говоря	2	1
606	как таковой	2	1
607	сообразно с	1	1
608	находят свое	1	1
609	внутреннее отношение	1	1
610	других вещей	1	1
611	мы приходим	1	1
612	и без	1	1
613	на месте	2	1
614	мы называем	1	1
615	выражением мысли	2	1
616	на первых	1	1
617	какую-либо систему	1	1
618	и сделали	2	1
619	что я	2	1
620	несет на	1	1
621	на место	1	1
622	из области	4	1
623	в одном	3	1
624	слова которые	1	1
625	от более	1	1
626	зрения законов	1	1
627	мы встречаемся	1	1
628	развития возникает	1	1
629	раз и	1	1
630	понятое его	1	1
631	ничего нового	1	1
632	на самых	1	1
633	возникающей в	1	1
634	так часто	1	1
635	первый из	1	1
636	дело не	2	1
637	правда в	1	1
638	одна из	1	1
639	на себе	6	1
640	говорить о	1	1
641	вперед в	1	1
642	в самых	1	1
643	совершенно правильно	1	1
644	к убеждению	1	1
645	их значение	1	1
646	в структуре	2	1
647	не могло	1	1
648	трудно себе	1	1
649	рассматривать как	1	1
650	же рода	1	1
651	в разных	2	1
652	как формы	1	1
653	не достигается	1	1
654	его речи	1	1
655	всего на	1	1
656	которой должно	1	1
657	и связи	1	1
658	другой стороны	6	1
659	это слово	3	1
660	убедиться в	1	1
661	и мысли	2	1
662	возражать против	1	1
663	легко убедиться	1	1
664	так сказать	5	1
665	в каком	2	1
666	ли это	2	1
667	факта что	1	1
668	перед ним	1	1
669	такие же	1	1
670	речь это	1	1
671	мы встречаем	1	1
672	один раз	1	1
673	в недрах	1	1
674	обратно в	1	1
675	наоборот в	1	1
676	о происхождении	1	1
677	они и	1	1
678	понять эту	1	1
679	свое значение	1	1
680	от элементов	1	1
681	из чего	1	1
682	всегда в	1	1
683	слов но	1	1
684	и самое	1	1
685	речи прежде	1	1
686	основываясь на	1	1
687	и тогда	4	1
688	выражение и	1	1
689	как не	1	1
690	этой фразе	1	1
691	и сами	2	1
692	всем этим	1	1
693	здесь не	3	1
694	без всякого	1	1
695	на основе	1	1
696	языка и	8	1
697	и говорит	2	1
698	языка так	1	1
699	нем с	1	1
700	в себя	1	1
701	зрения грамматической	1	1
702	когда речь	1	1
703	привести в	1	1
704	слово есть	1	1
705	грамматических форм	3	1
706	к простой	1	1
707	которыми мы	1	1
708	ясно что	3	1
709	становится вообще	1	1
710	именно этот	1	1
711	поэтому в	1	1
712	силу того	2	1
713	совершенно невозможно	1	1
714	в словах	1	1
715	из одного	3	1
716	к языку	5	1
717	из других	1	1
718	движения и	1	1
719	о нем	2	1
720	и должно	2	1
721	грамматики и	1	1
722	чем их	1	1
723	не содержит	1	1
724	после того	1	1
725	вследствие того	1	1
726	аналогии с	1	1
727	любви к	2	1
728	обособление в	1	1
729	не поразить	1	1
730	говорят о	1	1
731	одно только	1	1
732	словом которое	1	1
733	образом если	2	1
734	чтобы получить	2	1
735	между тем	5	1
736	первых порах	1	1
737	является ее	1	1
738	разумеется это	1	1
739	себя но	1	1
740	в форме	1	1
741	тотчас же	1	1
742	язык в	5	1
743	русской речи	5	1
744	глаза на	1	1
745	также в	1	1
746	все время	1	1
747	из моментов	1	1
748	не тот	1	1
749	если это	1	1
750	в анализе	1	1
751	нет он	1	1
752	а именно	2	1
753	в представлении	1	1
754	поэтому все	1	1
755	и мы	2	1
756	звуковой формы	1	1
757	другое не	1	1
758	хорошо известны	1	1
759	что здесь	1	1
760	в лингвистике	3	1
761	этом смысле	3	1
762	всегда предполагает	1	1
763	предъявляет требования	1	1
764	есть процесс	1	1
765	в двух	1	1
766	которая однако	1	1
767	этот вопрос	1	1
768	дело с	1	1
769	мы увидим	3	1
770	бы часть	1	1
771	речи все	1	1
772	в стороне	2	1
773	и после	1	1
774	который в	1	1
775	всяком случае	5	1
776	и структура	1	1
777	не мешает	1	1
778	к звуку	1	1
779	таком понимании	1	1
780	это же	1	1
781	и действуют	1	1
782	элементов не	1	1
783	конечно не	2	1
784	в значении	2	1
785	языка как	5	1
786	ее из	1	1
787	целого ряда	1	1
788	а это	3	1
789	этого процесса	1	1
790	следует различать	1	1
791	из них	4	1
792	связывается с	1	1
793	их как	1	1
794	сказано в	1	1
795	себя все	1	1
796	не так	1	1
797	в прозе	1	1
798	целом и	2	1
799	если таким	1	1
800	согласно учению	1	1
801	не для	1	1
802	гораздо большей	1	1
803	к ним	1	1
804	как его	1	1
805	само по	1	1
806	как будто	1	1
807	это речь	1	1
808	к той	1	1
809	от того	1	1
810	в них	7	1
811	в других	1	1
812	и слышать	1	1
813	не понятое	1	1
814	чтобы показать	1	1
815	в письменной	1	1
816	свою мысль	1	1
817	или иной	3	1
818	себе представить	1	1
819	этого основного	1	1
820	что целый	1	1
821	два разных	1	1
822	в абстрактных	1	1
823	здесь в	1	1
824	значении слова	1	1
825	к которому	3	1
826	конструкций и	1	1
827	как же	1	1
828	а с	3	1
829	в моем	1	1
830	воспоминания о	1	1
831	к более	1	1
832	в соответствии	3	1
833	связано с	3	1
834	некоторых основных	1	1
835	устную речь	1	1
836	не было	3	1
837	основной вопрос	1	1
838	на этот	2	1
839	ничем не	1	1
840	от внутренней	1	1
841	его как	1	1
842	что несмотря	1	1
843	иной смысл	1	1
844	в живой	1	1
845	под влиянием	3	1
846	в одно	1	1
847	что новая	1	1
848	если не	3	1
849	в связи	3	1
850	все более	1	1
851	в частности	4	1
852	свое особое	1	1
853	со словом	3	1
854	учению о	1	1
855	синтаксис и	1	1
856	почти без	1	1
857	предположить что	1	1
858	первоначальном виде	1	1
859	он говорит	1	1
860	между отдельными	1	1
861	она есть	1	1
862	этой последней	1	1
863	чем к	1	1
864	к в	1	1
865	и там	1	1
866	находятся в	1	1
867	из этой	1	1
868	слов в	2	1
869	по существу	4	1
870	как нельзя	1	1
871	это значит	1	1
872	в состоянии	2	1
873	грамматическая категория	1	1
874	стороны слова	1	1
875	сейчас же	1	1
876	психологии как	1	1
877	как только	1	1
878	только для	1	1
879	внимания на	1	1
880	и таким	1	1
881	на следующем	1	1
882	поэтому что	2	1
883	так ли	1	1
884	однако не	6	1
885	к другим	1	1
886	в каких	1	1
887	в литературе	1	1
888	только мы	1	1
889	и заслуживает	1	1
890	этот переход	1	1
891	эта проблема	1	1
892	ее но	1	1
893	первом и	1	1
894	в результате	5	1
895	о котором	2	1
896	хотя и	3	1
897	она уже	1	1
898	проступает и	1	1
899	и все	2	1
900	он знал	1	1
901	той или	1	1
902	я хотел	1	1
903	на более	2	1
904	же в	4	1
905	и обобщения	1	1
906	условий и	1	1
907	отношении к	1	1
908	даже при	1	1
909	к ее	1	1
910	значения в	2	1
911	чтобы убедить	1	1
912	только как	1	1
913	общее достояние	1	1
914	была бы	3	1
915	для каждой	1	1
916	что оперируя	1	1
917	в такие	1	1
918	в точности	1	1
919	оно совершается	2	1
920	не что	1	1
921	что такое	6	1
922	но эти	1	1
923	это понятие	1	1
924	в таком	3	1
925	языка является	1	1
926	они не	3	1
