N	2gram	Bakhtin_fo_2	Myslijsy
155	время в	1	3
156	никак не	1	3
157	можно сказать	2	3
158	это было	1	3
159	и следовательно	1	3
160	есть в	1	3
161	прежде всего	14	3
162	мы можем	1	3
163	и вместе	1	3
164	до сих	2	3
165	именно в	2	3
166	такое же	1	3
167	одной стороны	1	3
168	человеческой жизни	4	3
169	там где	2	3
170	так же	2	3
171	в ряду	4	3
172	сих пор	2	3
173	все остальные	1	3
174	каждой из	1	3
175	и все	6	3
176	в свою	1	3
177	не знает	2	3
178	в последнем	2	3
179	в которой	1	3
180	к этому	3	3
181	в таком	1	3
182	себе этот	1	2
183	самом деле	1	2
184	это и	1	2
185	и до	2	2
186	в их	3	2
187	мы уже	9	2
188	что уже	1	2
189	он как	1	2
190	не столько	1	2
191	все в	2	2
192	ему в	3	2
193	вопрос об	1	2
194	оно ни	1	2
195	явлений и	2	2
196	отношение к	3	2
197	за пределы	1	2
198	что они	4	2
199	все же	6	2
200	целый ряд	3	2
201	что по	1	2
202	его к	1	2
203	та же	3	2
204	в этой	2	2
205	и тот	1	2
206	свое место	1	2
207	не могла	2	2
208	человек не	2	2
209	так сказать	7	2
210	на его	1	2
211	что должно	1	2
212	не как	1	2
213	из него	1	2
214	людей и	2	2
215	прежде чем	3	2
216	но все	1	2
217	ни в	1	2
218	качество и	1	2
219	несмотря на	1	2
220	понятия и	1	2
221	во время	10	2
222	точки зрения	10	2
223	в своей	1	2
224	а как	1	2
225	в которых	3	2
226	принадлежит ему	1	2
227	т п	11	2
228	их в	4	2
229	том же	4	2
230	что есть	1	2
231	она не	2	2
232	на котором	2	2
233	и притом	1	2
234	но только	1	2
235	в разных	1	2
236	такая же	1	2
237	из того	1	2
238	этом отношении	2	2
239	когда мы	1	2
240	от этого	2	2
241	для развития	1	2
242	его с	1	2
243	от нее	1	2
244	так например	1	2
245	и самое	4	2
246	и о	2	2
247	в ее	1	2
248	так в	1	2
249	и с	6	2
250	могла быть	1	2
251	об этом	1	2
252	о том	4	2
253	и та	2	2
254	но мы	1	2
255	его жизни	4	2
256	в форме	3	2
257	например при	1	2
258	мы видим	2	2
259	только под	2	2
260	из многих	1	2
261	но как	1	2
262	в природе	1	2
263	ему самому	1	2
264	связи с	8	2
265	с нею	1	2
266	в виде	1	2
267	был бы	1	2
268	в одном	7	2
269	но что	1	2
270	у него	9	2
271	не были	2	2
272	и даже	3	2
273	только один	2	2
274	души и	1	2
275	или с	1	2
276	в речи	1	2
277	по своему	2	2
278	как средство	1	2
279	что как	1	2
280	с этой	4	2
281	и действия	1	2
282	уже на	1	2
283	из себя	1	2
284	бы в	1	2
285	и наконец	6	2
286	на нас	3	2
287	образов и	1	2
288	же в	4	2
289	в системе	1	2
290	всего человека	1	2
291	но этот	1	2
292	жизни и	8	2
293	отношения к	4	1
294	мы здесь	1	1
295	на самом	1	1
296	вне связи	1	1
297	значении этого	1	1
298	тех же	1	1
299	словами и	1	1
300	в чистой	2	1
301	чего не	1	1
302	по преимуществу	1	1
303	оно было	2	1
304	должна быть	1	1
305	их и	1	1
306	часы и	1	1
307	бы уже	1	1
308	человеческой природы	2	1
309	что если	1	1
310	которую мы	1	1
311	вопрос о	1	1
312	чтобы не	1	1
313	служат только	1	1
314	нас это	3	1
315	в сущности	2	1
316	на каждом	1	1
317	время как	1	1
318	в числе	1	1
319	того же	3	1
320	и он	4	1
321	всех сторон	1	1
322	значения в	2	1
323	и говорить	1	1
324	столько же	2	1
325	необходимая для	1	1
326	он был	2	1
327	он сам	1	1
328	здесь не	2	1
329	без всякого	2	1
330	с его	1	1
331	не исчерпываются	1	1
332	так для	1	1
333	от его	1	1
334	данном случае	1	1
335	совсем не	2	1
336	нею в	1	1
337	они постоянно	1	1
338	если в	2	1
339	себе и	1	1
340	отличие от	1	1
341	сохранять свое	1	1
342	в порядке	1	1
343	друг от	2	1
344	нет и	3	1
345	в настоящем	1	1
346	всех ее	1	1
347	в истории	4	1
348	первый взгляд	1	1
349	его на	1	1
350	природе они	1	1
351	из уст	1	1
352	о жизни	1	1
353	бы при	1	1
354	еще и	1	1
355	хотя и	3	1
356	когда он	1	1
357	этих рядов	1	1
358	для которой	1	1
359	но в	10	1
360	роль играет	1	1
361	то в	2	1
362	пример в	1	1
363	но эта	2	1
364	во рту	6	1
365	явления и	2	1
366	формы в	1	1
367	все эти	5	1
368	еще один	1	1
369	как он	2	1
370	в наших	1	1
371	чем больше	1	1
372	одну черту	1	1
373	изображены в	1	1
374	с чем	1	1
375	и стало	1	1
376	после этого	2	1
377	при виде	3	1
378	в корне	2	1
379	и вот	2	1
380	важную роль	1	1
381	же становится	1	1
382	которой нет	1	1
383	будем говорить	1	1
384	ни был	1	1
385	общего и	1	1
386	а вместе	1	1
387	здесь мы	3	1
388	где нет	1	1
389	в совершенно	3	1
390	в мире	4	1
391	и внутренняя	1	1
392	них не	1	1
393	лишь в	2	1
394	со всех	1	1
395	это не	2	1
396	этому первому	1	1
397	в тот	1	1
398	например и	1	1
399	которой он	2	1
400	одна и	2	1
401	для чего	2	1
402	нам не	1	1
403	ни с	1	1
404	такою же	1	1
405	в первые	1	1
406	и было	4	1
407	нисколько не	1	1
408	он сказал	1	1
409	в этих	3	1
410	мы как	1	1
411	вещи в	1	1
412	как все	1	1
413	с точки	8	1
414	что до	1	1
415	эти сочетания	1	1
416	жизни с	2	1
417	стало быть	1	1
418	этой жизни	1	1
419	то под	1	1
420	которые в	1	1
421	другом и	1	1
422	но он	2	1
423	с такою	2	1
424	друг другу	2	1
425	без всяких	1	1
426	и более	2	1
427	уже сказали	3	1
428	однако в	1	1
429	в мое	1	1
430	в устах	1	1
431	между прочим	1	1
432	что те	1	1
433	в таких	1	1
434	о значении	1	1
435	виду что	1	1
436	душе и	2	1
437	и сама	1	1
438	когда они	1	1
439	чем не	2	1
440	принадлежит к	2	1
441	себе самом	1	1
442	следовательно и	3	1
443	того и	1	1
444	больше чем	1	1
445	под этим	1	1
446	не принадлежат	1	1
447	и связи	1	1
448	более что	2	1
449	во всем	1	1
450	ним но	1	1
451	есть это	1	1
452	здесь же	1	1
453	уже и	1	1
454	что на	3	1
455	этих образов	2	1
456	может показаться	1	1
457	с другом	4	1
458	с которой	1	1
459	начиная с	1	1
460	же самое	3	1
461	мы выделили	1	1
462	сверху и	1	1
463	должен быть	1	1
464	приходит к	1	1
465	и художественное	1	1
466	от друга	2	1
467	в виду	3	1
468	связи со	1	1
469	его художественного	1	1
470	с самого	1	1
471	выражения и	1	1
472	размеров и	1	1
473	здесь повторяется	1	1
474	времени и	1	1
475	было в	1	1
476	особенно в	2	1
477	с самим	1	1
478	и каждый	1	1
479	в непосредственном	5	1
480	этим в	1	1
481	в результате	1	1
482	жизнь и	3	1
483	не за	1	1
484	из одного	1	1
485	не меньше	1	1
486	но здесь	2	1
487	находится в	2	1
488	сводится к	1	1
489	и здесь	1	1
490	на обычных	1	1
491	имеет еще	1	1
492	и т.д	1	1
493	однородно с	1	1
494	и т.п	2	1
495	в глаза	1	1
496	не имеем	1	1
497	все его	4	1
498	этим сочетанием	1	1
499	в соответствующих	1	1
500	вопросу о	4	1
501	раз и	1	1
502	во всех	11	1
503	деле может	1	1
504	на одном	1	1
505	бы она	2	1
506	только свет	1	1
507	было первым	1	1
508	другого в	1	1
509	непосредственно в	1	1
510	столько сколько	1	1
511	и смеялся	1	1
512	следовало бы	1	1
513	содержание но	1	1
514	исчерпываются все	1	1
515	и деятельность	1	1
516	а смерть	1	1
517	значит что	2	1
518	тех пор	1	1
519	я был	1	1
520	что здесь	2	1
521	в двух	2	1
522	тот же	3	1
523	было что	1	1
524	как нечто	1	1
525	целого и	1	1
526	и ряд	1	1
527	и ее	1	1
528	по этому	1	1
529	чтобы найти	1	1
530	себя в	1	1
531	эти образы	2	1
532	конечно не	4	1
533	чем они	2	1
534	в поэзии	2	1
535	еще одну	1	1
536	а это	1	1
537	рано или	1	1
538	смерти и	4	1
539	для человечества	1	1
540	что будет	1	1
541	в немом	1	1
542	сами по	2	1
543	в прошлом	3	1
544	к ним	2	1
545	как его	2	1
546	должен был	1	1
547	каждый из	2	1
548	быть чем-то	1	1
549	явления природы	1	1
550	в очень	1	1
551	к самому	1	1
552	не является	3	1
553	жизни в	4	1
554	или поздно	1	1
555	со всем	1	1
556	точек зрения	1	1
557	и человека	1	1
558	имеет и	1	1
559	его сущности	1	1
560	как у	3	1
561	на ее	1	1
562	этим путем	1	1
563	миру и	1	1
564	и образов	2	1
565	личной жизни	1	1
566	на которые	1	1
567	мы еще	3	1
568	не входит	1	1
569	отлична от	1	1
570	на этот	1	1
571	ею на	1	1
572	стремится к	1	1
573	не на	3	1
574	и непосредственно	1	1
575	его как	1	1
576	было для	1	1
577	эта природа	1	1
578	под влиянием	1	1
579	видели в	1	1
580	в одной	2	1
581	эта особенность	1	1
582	в данном	2	1
583	в страну	1	1
584	есть как	1	1
585	а потом	2	1
586	и члены	1	1
587	да и	1	1
588	друг с	4	1
589	исходя из	1	1
590	это значит	3	1
591	во всю	1	1
592	только для	2	1
593	видно что	1	1
594	к вопросу	3	1
595	пор еще	1	1
596	формы и	1	1
597	на время	1	1
598	а все	1	1
599	которая в	1	1
600	уничтожено и	1	1
601	как для	1	1
602	на первый	3	1
603	идеальность и	1	1
604	к ряду	4	1
605	и которое	1	1
606	вовсе нет	2	1
607	нужно видеть	1	1
608	вообще в	1	1
609	много еще	1	1
610	романа и	1	1
611	хотя в	1	1
612	в самое	1	1
613	самому и	1	1
614	сторона в	1	1
615	есть здесь	1	1
616	самосознание и	1	1
617	от ее	1	1
618	в море	3	1
619	между ними	2	1
620	равно как	2	1
621	нет но	1	1
622	взгляда на	1	1
623	его образе	1	1
624	находящихся в	1	1
625	есть и	4	1
626	новое содержание	1	1
627	один другому	1	1
628	что то	1	1
629	самосознания и	1	1
630	но эти	3	1
631	уже есть	1	1
632	ее в	3	1
633	во всяком	2	1
634	становится чем-то	1	1
