N	2gram	Propp_Isto_1	VeschiIm
274	он не	2	2
275	о которой	1	2
276	для того	1	2
277	в силу	5	2
278	и вот	2	2
279	имя чтобы	1	2
280	и этот	1	2
281	но все	4	2
282	а затем	2	2
283	об этом	4	2
284	и тем	2	2
285	которая была	1	2
286	но уже	2	2
287	и уже	1	2
288	не мог	1	2
289	бы к	1	2
290	другой вопрос	2	2
291	и эти	3	2
292	тому что	1	2
293	но они	2	2
294	с которой	1	2
295	этого нужно	1	2
296	дело в	3	2
297	на него	4	2
298	в самой	1	2
299	тех или	1	2
300	и его	3	2
301	ничто не	1	2
302	никуда не	1	2
303	однако это	3	2
304	у меня	3	2
305	оно может	2	2
306	понять ее	1	2
307	об отношении	1	2
308	говорили что	1	2
309	это для	2	2
310	нечто целое	2	2
311	и когда	2	2
312	с собой	1	2
313	необходимо не	1	2
314	не с	3	2
315	том как	2	2
316	находится в	4	2
317	в виду	1	2
318	именно потому	1	2
319	так оно	1	2
320	на вопрос	2	2
321	и та	1	2
322	никак не	1	2
323	может не	1	2
324	это было	2	2
325	подходит к	1	2
326	тот момент	1	2
327	или нет?	1	2
328	к делу	2	2
329	об их	1	2
330	в качестве	5	2
331	и они	1	2
332	мы получим	2	2
333	не из	1	2
334	его и	2	2
335	мы можем	1	2
336	в особенности	2	2
337	эти вещи	1	2
338	не годится	1	2
339	и недостаточно	1	2
340	превращается в	4	2
341	не сама	1	2
342	может ли	1	2
343	ничем не	1	2
344	именно так	2	2
345	а так	1	2
346	что из	1	2
347	стоять на	1	2
348	но оно	4	2
349	в частности	2	2
350	во-вторых и	1	2
351	мы говорили	1	2
352	кроме того	1	2
353	просто как	1	2
354	при всем	1	2
355	в более	1	2
356	ни к	2	2
357	очень редко	1	2
358	вопрос как	1	2
359	это все	1	2
360	состоит из	1	2
361	была бы	2	2
362	но можно	1	2
363	первом случае	1	2
364	это так	4	2
365	так же	7	2
366	во всяком	1	2
367	также что	1	1
368	речь идет	1	1
369	же как	2	1
370	чтобы не	3	1
371	связана с	1	1
372	о различии	1	1
373	что явление	2	1
374	на ступени	2	1
375	по этим	1	1
376	она все	1	1
377	что эти	1	1
378	исходит из	3	1
379	едва ли	1	1
380	в зависимости	2	1
381	уже по	1	1
382	быть двояким	1	1
383	превратились в	1	1
384	что если	2	1
385	которую мы	1	1
386	в которой	1	1
387	что уже	1	1
388	тогда они	1	1
389	но по	1	1
390	он как	1	1
391	время как	3	1
392	в полной	1	1
393	и со	1	1
394	и говорить	1	1
395	и иначе	1	1
396	на другом	1	1
397	и на	4	1
398	между собой	4	1
399	как-то в	1	1
400	слова эти	1	1
401	ними в	1	1
402	то мы	4	1
403	итак мы	1	1
404	только тогда	1	1
405	ответ на	2	1
406	не входить	1	1
407	совершенно ясно	1	1
408	отличие от	2	1
409	само же	1	1
410	придется считать	1	1
411	это или	1	1
412	из таких	1	1
413	один и	2	1
414	в истории	1	1
415	метод и	1	1
416	эта связь	1	1
417	стороны и	1	1
418	что как	1	1
419	как начало	1	1
420	не хватает	1	1
421	словом в	1	1
422	как нам	1	1
423	нельзя было	1	1
424	перед нами	3	1
425	то ясно	2	1
426	хотя и	1	1
427	и к	1	1
428	что этим	1	1
429	еще на	1	1
430	итак чтобы	1	1
431	мое имя	1	1
432	мы получаем	1	1
433	бы с	1	1
434	то огромное	1	1
435	все эти	4	1
436	наука всегда	1	1
437	в этой	6	1
438	еще один	2	1
439	зависимости от	2	1
440	она отвечает	1	1
441	и кто	1	1
442	как ту	1	1
443	тому же	1	1
444	как он	2	1
445	главным образом	1	1
446	при этом	3	1
447	раньше и	1	1
448	чтобы они	1	1
449	они в	1	1
450	и еще	1	1
451	в понимании	1	1
452	он должен	2	1
453	этого вопроса	3	1
454	не как	3	1
455	пор мы	2	1
456	которому она	1	1
457	том чтобы	2	1
458	необходимо для	1	1
459	знать имя	2	1
460	мало того	1	1
461	д все	3	1
462	какой бы	1	1
463	его от	1	1
464	и по	3	1
465	и должен	3	1
466	однако в	2	1
467	или иных	1	1
468	мышление не	1	1
469	именно это	2	1
470	предполагается что	1	1
471	это конечно	3	1
472	д если	2	1
473	этого мы	1	1
474	того или	1	1
475	один момент	1	1
476	во-вторых же	1	1
477	нас есть	1	1
478	должен был	3	1
479	не простое	1	1
480	в это	1	1
481	который сам	1	1
482	деталей и	1	1
483	о характере	1	1
484	в них	1	1
485	со своими	1	1
486	не всегда	8	1
487	ее эта	1	1
488	нет никакого	1	1
489	на первый	2	1
490	чем важен	1	1
491	этом случае	1	1
492	еще менее	1	1
493	нас не	3	1
494	в котором	3	1
495	представление о	1	1
496	в отличие	2	1
497	они уже	1	1
498	от его	1	1
499	только вторая	1	1
500	строго говоря	1	1
501	поэтому в	2	1
502	не могли	1	1
503	с такими	1	1
504	где нет	2	1
505	пока в	1	1
506	даже в	4	1
507	случае мы	1	1
508	нас к	1	1
509	чтобы это	1	1
510	раз и	3	1
511	чистом виде	2	1
512	что эта	1	1
513	дело не	5	1
514	каких условиях	1	1
515	например что	1	1
516	взглянуть на	1	1
517	тогда и	1	1
518	о них	1	1
519	это еще	1	1
520	нам и	1	1
521	о природе	1	1
522	должен заставить	1	1
523	явление в	1	1
524	видим что	9	1
525	по своей	2	1
526	сводится к	1	1
527	только с	2	1
528	только одна	1	1
529	в каком	1	1
530	с другом	3	1
531	эту схему	1	1
532	и оно	1	1
533	нужно ли	1	1
534	не могут	2	1
535	относиться к	1	1
536	могут быть	4	1
537	уже было	1	1
538	мы отличаем	1	1
539	отсюда вытекает	2	1
540	отказаться от	2	1
541	утверждать что	3	1
542	и зависит	1	1
543	они стали	1	1
544	стоит на	2	1
545	из всего	1	1
546	нас от	1	1
547	в конце	1	1
548	происходит и	1	1
549	вывод что	2	1
550	на основе	5	1
551	теперь что	1	1
552	и от	2	1
553	как по	1	1
554	с самого	2	1
555	то время	3	1
556	в пределах	4	1
557	идет речь	1	1
558	на том	1	1
559	если они	1	1
560	что у	1	1
561	достаточно чтобы	1	1
562	в другом	3	1
563	должен знать	2	1
564	к исследованию	1	1
565	на нее	2	1
566	действительности это	4	1
567	себя что	1	1
568	здесь как	1	1
569	как легко	1	1
570	оно все	1	1
571	имеется в	1	1
572	науки на	1	1
573	одному этому	1	1
574	уже сейчас	1	1
575	все дело	1	1
576	о нем	2	1
577	понятие а	1	1
578	вот почему	1	1
579	что кто-нибудь	1	1
580	что существуют	1	1
581	таким же	1	1
582	и объяснить	1	1
583	а также	1	1
584	из ряда	1	1
585	происходит не	1	1
586	нас в	2	1
587	должно было	1	1
588	связь между	3	1
589	е если	1	1
590	вслед за	6	1
591	а именно	4	1
592	это приводит	2	1
593	из видов	1	1
594	к которому	5	1
595	что здесь	5	1
596	этом смысле	1	1
597	содержится в	1	1
598	но с	1	1
599	уберечься от	1	1
600	сделать это	2	1
601	можно ограничиться	1	1
602	в какой	3	1
603	тем или	1	1
604	и так	1	1
605	несколько подробнее	1	1
606	сторону в	1	1
607	не было	1	1
608	с одной	4	1
609	именно на	2	1
610	с какой	1	1
611	для всех	2	1
612	конечно не	2	1
613	не можем	3	1
614	и у	1	1
615	оно в	2	1
616	в виде	2	1
617	в начале	3	1
618	является не	1	1
619	от других	1	1
620	оно всегда	1	1
621	при помощи	2	1
622	быть объяснены	1	1
623	потому в	1	1
624	тут только	1	1
625	религии но	1	1
626	слова в	1	1
627	сами по	1	1
628	вовсе не	2	1
629	себя от	1	1
630	вытекает что	1	1
631	как его	1	1
632	у него	1	1
633	них мы	1	1
634	и будет	1	1
635	явлений в	2	1
636	ее на	1	1
637	но из	1	1
638	в очень	2	1
639	ее себе	1	1
640	другого и	1	1
641	этих границ	1	1
642	до сих	5	1
643	исходят из	1	1
644	не обязательно	1	1
645	которых мы	1	1
646	превратится в	1	1
647	было и	1	1
648	мы еще	3	1
649	когда этот	1	1
650	д то	1	1
651	говорит о	2	1
652	но все-таки	1	1
653	в некоторых	2	1
654	одной стороны	4	1
655	а сам	2	1
656	с большей	1	1
657	так это	1	1
658	зависит от	2	1
659	его как	2	1
660	явление уже	1	1
661	когда она	1	1
662	уже давно	1	1
663	нет ничего	1	1
664	очень важное	1	1
665	и она	2	1
666	нами как	1	1
667	результате мы	1	1
668	это чрезвычайно	1	1
669	мало и	1	1
670	из которых	3	1
671	чем то	1	1
672	не существенно	1	1
673	смысле этого	1	1
674	очевидно для	1	1
675	на какой-то	1	1
676	по существу	5	1
677	дерево и	1	1
678	друг с	4	1
679	может считаться	1	1
680	лежит в	1	1
681	указанием на	1	1
682	в изучении	1	1
683	этого слова	1	1
684	рассмотрение с	1	1
685	как из	1	1
686	существуют какие-то	1	1
687	сих пор	5	1
688	природу и	1	1
689	не знаем	2	1
690	к другим	1	1
691	абстрактное понятие	1	1
692	не при	1	1
693	на одной	1	1
694	это можно	1	1
695	его нет	1	1
696	или в	5	1
697	тот кто	1	1
698	у них	1	1
699	или нет	1	1
700	и смысл	1	1
701	как явление	1	1
702	мы должны	13	1
703	также не	1	1
704	на более	5	1
705	текстов из	1	1
706	этом они	1	1
707	хотя в	1	1
708	пространства времени	1	1
709	очень хорошо	1	1
710	в целях	3	1
711	одной из	2	1
712	с ней	2	1
713	только как	1	1
714	другой стороны	5	1
715	дело с	2	1
716	и опытом	1	1
717	это положение	2	1
718	по одному	1	1
719	жизни а	1	1
720	от целого	1	1
721	мы увидим	10	1
722	по общим	1	1
723	из этого	2	1
724	только о	1	1
725	ли он	3	1
726	из своей	1	1
727	в действительности	2	1
728	и строит	1	1
729	уже есть	1	1
730	к этой	1	1
731	как таковое	1	1
732	образ в	1	1
733	это понятие	1	1
734	других явлений	1	1
735	в противоположность	1	1
736	к этому	2	1
737	можно назвать	2	1
738	они не	4	1
739	гораздо более	1	1
