N	2gram	Bakhtin_Fr_2	Russkaja
151	видеть в	2	2
152	к чему	1	2
153	из всех	1	2
154	но она	1	2
155	но даже	2	2
156	в ней	2	2
157	культуру в	1	2
158	время в	1	2
159	именно на	2	2
160	по отношению	1	2
161	целый ряд	2	2
162	и наконец	1	2
163	но в	4	2
164	это есть	1	2
165	все эти	7	2
166	и тот	1	2
167	и те	1	2
168	этой культуры	2	2
169	и вот	3	2
170	на совершенно	2	2
171	так часто	1	2
172	касается до	1	2
173	мы уже	6	2
174	на этой	2	2
175	того или	1	2
176	народа и	1	2
177	в этих	4	2
178	во время	12	2
179	в котором	1	2
180	место в	3	2
181	в силу	1	2
182	и более	4	2
183	их в	3	2
184	том же	1	2
185	любовь к	1	2
186	она не	1	2
187	в мировоззрении	1	2
188	для нас	1	2
189	у него	2	2
190	больше чем	1	2
191	людей и	1	2
192	в области	4	2
193	к себе	1	2
194	т.е к	1	2
195	понять что	1	2
196	указывает на	1	2
197	для себя	1	2
198	и о	4	2
199	значительной мере	1	2
200	культуры и	3	2
201	ясно что	1	2
202	в борьбе	1	2
203	некоторых из	1	2
204	настоящее время	1	2
205	в лоне	1	2
206	к нему	3	2
207	это в	2	2
208	вся эта	1	2
209	отметить что	1	2
210	что только	2	2
211	культура а	1	2
212	совершенно не	2	2
213	проявляется в	1	2
214	так что	1	2
215	только на	1	2
216	в начале	5	2
217	является не	1	2
218	центр тяжести	1	2
219	ни в	3	2
220	не о	1	2
221	мы можем	2	2
222	только с	3	2
223	даже и	2	2
224	и даже	2	2
225	а не	1	2
226	большинстве случаев	1	2
227	на эту	2	2
228	в частности	1	2
229	так же	2	2
230	в меру	2	2
231	в течение	3	2
232	или иного	1	2
233	отношения к	4	2
234	есть и	1	2
235	благодаря этому	4	2
236	но это	2	2
237	общественной жизни	1	2
238	если не	1	2
239	и от	1	2
240	не подлежит	2	2
241	всем этим	1	2
242	в настоящее	1	2
243	с ним	4	2
244	на это	1	2
245	ее в	2	2
246	и действительно	1	1
247	должен быть	1	1
248	того же	1	1
249	он может	1	1
250	силы и	1	1
251	тех же	2	1
252	к своей	1	1
253	это и	2	1
254	что эти	1	1
255	с таким	1	1
256	со своей	1	1
257	к созданию	1	1
258	и за	2	1
259	также и	3	1
260	есть не	1	1
261	для достижения	1	1
262	не во	2	1
263	на эти	1	1
264	он как	2	1
265	всего о	1	1
266	в сущности	8	1
267	в деле	1	1
268	этого прежде	1	1
269	и угнетения	1	1
270	церквей о	1	1
271	формы в	1	1
272	без всякого	2	1
273	будущее он	1	1
274	в создании	1	1
275	дать ему	1	1
276	он был	2	1
277	именно благодаря	1	1
278	на них	1	1
279	не был	3	1
280	но этого	1	1
281	бы чрезвычайно	1	1
282	к этому	1	1
283	точка зрения	3	1
284	значение и	1	1
285	только тогда	1	1
286	в общем	1	1
287	должны были	1	1
288	для борьбы	1	1
289	и оценку	2	1
290	в истории	6	1
291	что во	1	1
292	в одной	1	1
293	направленная против	1	1
294	этой власти	1	1
295	по которому	1	1
296	что касается	2	1
297	перед нами	1	1
298	что по	1	1
299	от этого	1	1
300	в смысл	1	1
301	еще на	1	1
302	в которой	1	1
303	свою церковь	1	1
304	ставить в	1	1
305	бы не	1	1
306	сущности и	1	1
307	выражение в	5	1
308	и признание	1	1
309	что к	1	1
310	только один	1	1
311	вследствие этого	2	1
312	он всегда	1	1
313	на его	2	1
314	не могла	1	1
315	силу и	1	1
316	чем для	1	1
317	избавиться от	1	1
318	истории на	1	1
319	и иерархии	1	1
320	ко всякой	1	1
321	его можно	1	1
322	так например	2	1
323	но все	4	1
324	догматов и	1	1
325	значительной степени	2	1
326	время эти	1	1
327	в одну	2	1
328	здесь мы	1	1
329	могла бы	1	1
330	тем же	1	1
331	об этом	1	1
332	всего необходимо	1	1
333	а по	1	1
334	момент и	1	1
335	то есть	32	1
336	говорить не	1	1
337	в будущее	1	1
338	в данной	1	1
339	входит в	1	1
340	это не	1	1
341	это проявляется	1	1
342	в жизни	4	1
343	и рядом	1	1
344	но вся	1	1
345	она и	1	1
346	его было	1	1
347	не всегда	1	1
348	всегда и	1	1
349	как сказано	1	1
350	совершенно иному	1	1
351	в один	1	1
352	в царстве	1	1
353	своем стремлении	1	1
354	в такой	1	1
355	и без	2	1
356	что вся	1	1
357	условиях и	1	1
358	никакому сомнению	1	1
359	представление о	1	1
360	оказывается что	1	1
361	этого творчества	1	1
362	на точке	1	1
363	нельзя было	3	1
364	эта не	1	1
365	ко всему	2	1
366	теми же	1	1
367	и эти	2	1
368	и начало	1	1
369	необходимо чтобы	1	1
370	вовсе не	10	1
371	даже в	3	1
372	все три	1	1
373	же мы	1	1
374	освободиться от	1	1
375	и вся	1	1
376	сознании в	1	1
377	исторических эпох	1	1
378	не менее	1	1
379	народа это	1	1
380	его целом	3	1
381	до известной	1	1
382	что эта	1	1
383	земле не	1	1
384	строя и	1	1
385	дело в	1	1
386	он еще	2	1
387	образом в	1	1
388	чтобы стать	1	1
389	он с	1	1
390	только не	1	1
391	в какую-то	1	1
392	преимущественно в	1	1
393	в разных	1	1
394	именно с	1	1
395	всего на	1	1
396	свою природу	2	1
397	таким путем	1	1
398	явление в	1	1
399	этих последних	3	1
400	к ней	2	1
401	страх а	1	1
402	и часть	1	1
403	и теперь	1	1
404	свидетельствуют о	1	1
405	было не	1	1
406	этом отношении	3	1
407	однако это	1	1
408	нею не	1	1
409	покаяние и	1	1
410	вот в	2	1
411	только от	1	1
412	стороны и	1	1
413	в духе	4	1
414	есть только	1	1
415	могут быть	2	1
416	всего в	1	1
417	и это	3	1
418	говорят на	1	1
419	как мы	7	1
420	с ее	3	1
421	как не	1	1
422	в ее	3	1
423	два аспекта	1	1
424	как политики	1	1
425	начал с	1	1
426	языка и	1	1
427	в собственном	3	1
428	частных людей	1	1
429	только то	2	1
430	в себя	6	1
431	с самого	1	1
432	роль в	5	1
433	являются лишь	1	1
434	могли совершать	1	1
435	и когда	1	1
436	на службу	4	1
437	понимание и	1	1
438	так и	6	1
439	по сравнению	2	1
440	в эпоху	13	1
441	что отдельные	1	1
442	которому принадлежит	1	1
443	другом месте	2	1
444	подлежит никакому	1	1
445	которых нет	1	1
446	одного из	2	1
447	можно сказать	2	1
448	в различных	1	1
449	с другой	4	1
450	на точку	1	1
451	должно было	1	1
452	подлежит сомнению	1	1
453	а во	1	1
454	как высшую	1	1
455	интеллигенции и	1	1
456	представления о	1	1
457	в лице	1	1
458	происходит в	1	1
459	наконец и	1	1
460	он есть	1	1
461	один из	7	1
462	сомнению что	2	1
463	и дело	1	1
464	работы по	1	1
465	с ними	1	1
466	в разные	1	1
467	они могут	1	1
468	никак нельзя	1	1
469	же он	1	1
470	и у	1	1
471	борьбы с	1	1
472	а это	1	1
473	здесь же	2	1
474	этой новой	2	1
475	и других	3	1
476	разума и	2	1
477	за ним	1	1
478	у народа	1	1
479	мы знаем	1	1
480	и их	1	1
481	в известной	4	1
482	в прошлом	1	1
483	к ним	1	1
484	бытия и	1	1
485	связано с	2	1
486	по величине	1	1
487	отдельного человека	1	1
488	превращается в	3	1
489	но из	1	1
490	бы это	1	1
491	в очень	1	1
492	с общим	1	1
493	без того	1	1
494	связан с	3	1
495	о своей	1	1
496	государство и	1	1
497	влияние на	1	1
498	связаны с	2	1
499	неправильное понимание	1	1
500	по своим	1	1
501	к которому	1	1
502	и прежде	2	1
503	как же	1	1
504	еще и	1	1
505	что не	1	1
506	на этот	1	1
507	до конца	2	1
508	не на	1	1
509	власти и	2	1
510	в свете	1	1
511	культуры мы	1	1
512	из области	1	1
513	ближе к	1	1
514	в связи	2	1
515	которые будут	1	1
516	в руках	1	1
517	связь с	3	1
518	время она	1	1
519	ярким представителем	1	1
520	в самой	2	1
521	всех элементов	1	1
522	по своему	1	1
523	человек с	1	1
524	в церкви	1	1
525	материал для	1	1
526	его творчество	1	1
527	с этой	1	1
528	своей жизни	1	1
529	характера в	1	1
530	неразрывно связаны	1	1
531	с элементами	1	1
532	не является	1	1
533	известной степени	1	1
534	на все	3	1
535	в церковной	1	1
536	это как	1	1
537	которая в	1	1
538	в те	1	1
539	и внешней	1	1
540	бы в	1	1
541	по совершенно	1	1
542	и все	3	1
543	разума в	1	1
544	от всякого	1	1
545	к самому	1	1
546	а о	1	1
547	в свою	1	1
548	с ней	1	1
549	и культуру	1	1
550	понимать как	1	1
551	время но	1	1
552	разных странах	1	1
553	говорили выше	1	1
554	всех других	2	1
555	отношению к	1	1
556	этот последний	1	1
557	есть то	1	1
558	ни на	1	1
559	яркое выражение	2	1
