N	2gram	Trubetskoy_1	FransuaR
382	этого не	1	1
383	с тем	2	1
384	силой и	1	1
385	и уже	2	1
386	понимает в	1	1
387	несмотря на	6	1
388	с такой	1	1
389	чем в	3	1
390	в развитии	1	1
391	должно быть	4	1
392	ряде других	1	1
393	такой же	2	1
394	остается в	1	1
395	и ко	1	1
396	и конец	4	1
397	на первый	2	1
398	этом случае	4	1
399	и при	6	1
400	и их	5	1
401	и культуры	4	1
402	соответствующие им	1	1
403	таким же	3	1
404	нас не	1	1
405	можно найти	1	1
406	в отношении	1	1
407	во времена	1	1
408	с точки	8	1
409	бы к	1	1
410	к одному	1	1
411	несколько дальше	1	1
412	мысли и	1	1
413	знаем что	8	1
414	нельзя и	1	1
415	две стороны	1	1
416	с историческим	1	1
417	образом и	2	1
418	поэтому мы	1	1
419	не в	8	1
420	друг другу	1	1
421	и эти	1	1
422	и более	2	1
423	в прошлом	1	1
424	чтобы это	1	1
425	уже сказали	1	1
426	что этот	1	1
427	этой работы	1	1
428	случае мы	1	1
429	сам он	1	1
430	тому что	2	1
431	и истории	5	1
432	тем самым	3	1
433	но отдельные	1	1
434	даже гораздо	1	1
435	самого начала	1	1
436	этими двумя	2	1
437	взгляды на	1	1
438	ничего не	1	1
439	и притом	1	1
440	ее с	1	1
441	на себе	2	1
442	этой истории	3	1
443	мы все	2	1
444	о них	2	1
445	только не	2	1
446	никогда не	4	1
447	судя по	1	1
448	а для	2	1
449	именно с	1	1
450	и весь	1	1
451	что их	3	1
452	очень мало	2	1
453	все дело	1	1
454	по своей	7	1
455	к представлению	1	1
456	ему и	2	1
457	техники и	1	1
458	уже и	3	1
459	доказать что	2	1
460	как будто	5	1
461	каждый раз	1	1
462	что на	1	1
463	за ними	3	1
464	или лучше	1	1
465	одно и	1	1
466	время мы	1	1
467	отличается от	6	1
468	сходство с	2	1
469	всего в	1	1
470	всех отношениях	1	1
471	что оно	3	1
472	бы он	1	1
473	среды в	1	1
474	всегда в	1	1
475	оно может	1	1
476	этого лишь	1	1
477	особенности которые	2	1
478	свою очередь	2	1
479	в в	4	1
480	нами выше	1	1
481	может только	1	1
482	только то	2	1
483	в себя	2	1
484	с самого	1	1
485	говорили что	1	1
486	и самого	1	1
487	они должны	3	1
488	на том	2	1
489	нельзя не	1	1
490	на нее	2	1
491	за то	1	1
492	каждого из	1	1
493	именно этот	1	1
494	жизнь и	3	1
495	и вообще	3	1
496	с ним	6	1
497	лишь то	1	1
498	другом месте	1	1
499	тех кто	5	1
500	настоящее время	2	1
501	мы разумеем	2	1
502	за пределами	1	1
503	и что	8	1
504	воспринимает и	1	1
505	все его	2	1
506	что эта	4	1
507	к истине	1	1
508	на пользу	1	1
509	нем не	1	1
510	же самые	1	1
511	от них	1	1
512	во втором	2	1
513	на одном	2	1
514	подлежит сомнению	3	1
515	который и	1	1
516	и только	2	1
517	в другой	1	1
518	не надо	1	1
519	и где	2	1
520	видим что	1	1
521	на почве	3	1
522	того что	6	1
523	наконец и	1	1
524	в современной	1	1
525	быть и	5	1
526	что только	2	1
527	в узком	1	1
528	не имеет	1	1
529	в вопросе	2	1
530	от современной	4	1
531	к их	1	1
532	и часто	1	1
533	те которые	1	1
534	духе и	1	1
535	чужды и	2	1
536	слились с	1	1
537	ее от	1	1
538	между этими	2	1
539	была у	1	1
540	именно его	1	1
541	высшее и	1	1
542	с одной	3	1
543	в качестве	1	1
544	так что	5	1
545	для всех	1	1
546	в виде	4	1
547	следует что	2	1
548	же они	1	1
549	всяком случае	2	1
550	культура в	2	1
551	ними нет	1	1
552	много и	1	1
553	каждый из	3	1
554	бы все	1	1
555	них мы	1	1
556	их именно	1	1
557	ее на	1	1
558	но из	1	1
559	же еще	1	1
560	из приведенных	1	1
561	были бы	1	1
562	к двум	2	1
563	именно как	1	1
564	сверху вниз	1	1
565	и из	2	1
566	с другим	1	1
567	культуры между	1	1
568	а именно	1	1
569	что тот	1	1
570	от этих	1	1
571	человека но	1	1
572	как же	1	1
573	только к	1	1
574	ничем не	4	1
575	те кто	1	1
576	не ставит	1	1
577	здесь дело	1	1
578	так это	1	1
579	вопросе о	2	1
580	отнюдь не	2	1
581	приобщение к	6	1
582	мира в	1	1
583	культуры не	1	1
584	людьми и	1	1
585	так же	8	1
586	и особенно	2	1
587	некоторые из	1	1
588	перед которой	1	1
589	те специальные	1	1
590	из которых	4	1
591	в человеке	1	1
592	интересен и	1	1
593	к своему	1	1
594	не могут	4	1
595	с особенностями	1	1
596	которые по	2	1
597	да и	1	1
598	культуре и	4	1
599	из отдельных	1	1
600	мыслится как	1	1
601	их было	1	1
602	что между	1	1
603	но так	2	1
604	на ноги	1	1
605	ведь и	1	1
606	но для	2	1
607	с элементами	1	1
608	становится понятным	1	1
609	или эти	1	1
610	много но	1	1
611	потому не	1	1
612	в результате	9	1
613	которого они	1	1
614	о котором	7	1
615	в настоящее	2	1
616	ее и	3	1
617	но когда	1	1
618	это может	2	1
619	как для	3	1
620	пришлось бы	2	1
621	будто бы	1	1
622	ни было	2	1
623	как человек	1	1
624	даже при	1	1
625	себе и	1	1
626	над собою	1	1
627	всех тех	2	1
628	лежит представление	1	1
629	в целях	1	1
630	мир который	1	1
631	пор не	2	1
632	лишь те	1	1
633	с ними	2	1
634	в свою	2	1
635	не знает	2	1
636	другой стороны	5	1
637	не усомнился	1	1
638	но этот	1	1
639	мы считаем	1	1
640	культуры в	10	1
641	не способны	1	1
642	и состоит	2	1
643	это была	1	1
644	в голову	1	1
645	заметить что	1	1
646	вполне понятно	1	1
647	ее в	1	1
648	для каждого	1	1
649	как на	4	1
650	в таком	4	1
651	во всяком	2	1
652	гораздо более	2	1
