N	2gram	Vygotskiy__4	VeschiIm
203	или как	1	3
204	к ней	1	3
205	она отличается	1	3
206	ни о	1	3
207	к тому	12	3
208	на это	1	3
209	без всякого	2	3
210	нет никакой	2	3
211	и сам	1	3
212	так и	3	3
213	нужно было	1	3
214	и вообще	1	3
215	о ней	2	3
216	можно сказать	2	3
217	если это	1	3
218	один из	2	3
219	мы видим	6	3
220	тот же	3	3
221	что он	20	3
222	но как	1	3
223	только на	1	3
224	сама по	3	3
225	в одном	3	3
226	можно с	1	3
227	никогда не	5	3
228	эти две	1	3
229	а с	2	3
230	соответствует и	1	3
231	вместе с	8	3
232	что именно	3	3
233	в той	3	3
234	тому как	2	3
235	есть как	2	3
236	да и	3	3
237	бы в	1	3
238	и ни	1	3
239	хотя бы	2	3
240	целое с	1	3
241	не быть	1	3
242	по законам	1	2
243	это однако	1	2
244	нем нет	2	2
245	от этого	3	2
246	как это	14	2
247	тем же	1	2
248	в первом	1	2
249	из его	2	2
250	поэтому и	1	2
251	мы уже	5	2
252	той же	4	2
253	элементы и	1	2
254	как мы	4	2
255	человека и	1	2
256	с но	3	2
257	бы ни	1	2
258	себе что	1	2
259	мысли и	1	2
260	на их	1	2
261	мы будем	5	2
262	и всякий	2	2
263	не все	2	2
264	себе и	2	2
265	и таким	1	2
266	как в	3	2
267	что ее	2	2
268	когда он	7	2
269	на нас	4	2
270	в каком-то	2	2
271	что на	1	2
272	образом и	1	2
273	так или	1	2
274	только один	1	2
275	но ведь	1	2
276	если он	2	2
277	и если	9	2
278	он не	11	2
279	для того	23	2
280	и вот	6	2
281	необходимые для	2	2
282	чтобы кто-нибудь	1	2
283	и этот	3	2
284	но все	2	2
285	в одну	1	2
286	то чтобы	2	2
287	и может	5	2
288	об этом	4	2
289	есть конечно	2	2
290	и чтобы	2	2
291	на все	2	2
292	то есть	13	2
293	от одного	1	2
294	сущности а	1	2
295	только одно	2	2
296	ни в	3	2
297	но уже	1	2
298	и уже	4	2
299	жизнь не	1	2
300	для здравого	1	2
301	здравого смысла	3	2
302	жизнь и	4	2
303	признать что	1	2
304	вот эта	1	2
305	понимания и	1	2
306	и эти	2	2
307	это что-то	1	2
308	же мы	2	2
309	тому что	6	2
310	но они	1	2
311	этого нужно	1	2
312	что ему	2	2
313	дело в	1	2
314	на него	4	2
315	но только	1	2
316	казалось бы	5	2
317	это совершенно	3	2
318	в самой	6	2
319	как она	10	2
320	и его	5	2
321	это уже	1	2
322	однако это	1	2
323	не потому	2	2
324	у меня	1	2
325	исходить из	1	2
326	если же	1	2
327	оно может	1	2
328	что-нибудь или	1	2
329	и логически	1	2
330	нет жизни	2	2
331	и когда	2	2
332	с собой	1	2
333	том как	3	2
334	является в	1	2
335	в виду	2	2
336	и ничем	1	2
337	и та	2	2
338	никак не	6	2
339	как ее	1	2
340	может не	1	2
341	и во	1	2
342	это было	4	2
343	заключается в	5	2
344	подходит к	1	2
345	что только	1	2
346	к делу	3	2
347	или его	3	2
348	можно выразить	1	2
349	мы получим	3	2
350	не из	1	2
351	но совершенно	4	2
352	его и	2	2
353	допустим что	2	2
354	моментов в	1	2
355	мы можем	5	2
356	о которых	2	2
357	в особенности	1	2
358	на ее	2	2
359	или иначе	1	2
360	не годится	1	2
361	превращается в	1	2
362	ничем не	2	2
363	живую жизнь	1	2
364	ближе к	1	2
365	сказать даже	1	2
366	в частности	4	2
367	который мы	1	2
368	самого себя	1	2
369	есть тот	1	2
370	смысл в	1	2
371	нечто совершенно	1	2
372	ли в	1	2
373	есть уже	1	2
374	к ее	1	2
375	жизни в	1	2
376	нужно для	1	2
377	это все	1	2
378	была бы	2	2
379	это так	1	2
380	но еще	1	2
381	в своих	3	2
382	так же	13	2
383	во всяком	3	2
384	этой точки	1	2
385	речь идет	3	1
386	и энергично	1	1
387	же как	3	1
388	я уже	1	1
389	связана с	1	1
390	с кем	1	1
391	идет о	3	1
392	сразу и	1	1
393	мы имели	1	1
394	между двумя	2	1
395	от самого	1	1
396	из самых	1	1
397	не хочет	1	1
398	имеющая свой	1	1
399	что эти	2	1
400	не имеют	1	1
401	все те	2	1
402	от которых	1	1
403	едва ли	2	1
404	действительности и	1	1
405	с таким	2	1
406	для своего	1	1
407	освещение и	1	1
408	что если	3	1
409	которую мы	1	1
410	в которой	4	1
411	еще мы	1	1
412	той которую	1	1
413	к новой	1	1
414	но по	1	1
415	он как	1	1
416	каком случае	1	1
417	нас это	2	1
418	основания и	1	1
419	время как	2	1
420	и другая	1	1
421	вместо того	2	1
422	и со	1	1
423	и заставляет	1	1
424	уже в	2	1
425	и на	5	1
426	цвет и	1	1
427	всего этого	1	1
428	с его	2	1
429	говорит нам	2	1
430	то мы	1	1
431	ее к	1	1
432	могло быть	1	1
433	не таково	1	1
434	если в	1	1
435	а вместо	1	1
436	в общем	1	1
437	с совершенно	4	1
438	что данное	1	1
439	для всякой	1	1
440	совершенно ясно	8	1
441	и речи	1	1
442	и чем	1	1
443	и уйти	1	1
444	в настоящем	1	1
445	которые не	1	1
446	и первый	2	1
447	в истории	1	1
448	пониманию и	1	1
449	решительно все	1	1
450	стороны и	1	1
451	словом в	1	1
452	этой стороны	1	1
453	нельзя было	1	1
454	перед нами	6	1
455	и к	2	1
456	ясно и	1	1
457	о самом	1	1
458	мы получаем	1	1
459	все эти	6	1
460	же причине	1	1
461	но без	1	1
462	в этой	9	1
463	раз в	7	1
464	смысла но	1	1
465	все прочее	1	1
466	тому же	3	1
467	как он	5	1
468	делает не	1	1
469	должны еще	1	1
470	не могла	1	1
471	мы везде	1	1
472	главным образом	1	1
473	при этом	2	1
474	формулировать так	2	1
475	знали что	1	1
476	и еще	1	1
477	и совершенно	5	1
478	он должен	1	1
479	этой точке	2	1
480	том чтобы	4	1
481	необходимо для	1	1
482	сделать и	1	1
483	д все	1	1
484	которые только	1	1
485	какой бы	3	1
486	одной и	2	1
487	их из	1	1
488	из него	1	1
489	голый и	1	1
490	его от	1	1
491	может существовать	1	1
492	будем говорить	1	1
493	может понять	2	1
494	именно это	1	1
495	это конечно	1	1
496	они должны	1	1
497	вывести из	1	1
498	имеют в	1	1
499	есть все	1	1
500	что никакого	1	1
501	нечего и	1	1
502	но нам	1	1
503	должен был	3	1
504	есть величайшее	1	1
505	он все	3	1
506	в это	2	1
507	в них	2	1
508	но вся	2	1
509	она и	1	1
510	далеко не	3	1
511	со своими	1	1
512	переходим к	1	1
513	одна другую	1	1
514	она была	1	1
515	со всей	2	1
516	нет никакого	1	1
517	на первый	1	1
518	от всякого	1	1
519	что такая	1	1
520	остается только	1	1
521	мы конечно	1	1
522	и без	1	1
523	согласимся с	1	1
524	в котором	2	1
525	но которые	2	1
526	я начинаю	1	1
527	совершенно случайно	2	1
528	момент который	1	1
529	свой смысл	1	1
530	от его	1	1
531	но жизнь	1	1
532	есть его	1	1
533	совершенно иначе	3	1
534	одно ее	1	1
535	может значить	1	1
536	что никакой	1	1
537	без всяких	1	1
538	тем самым	3	1
539	не могли	1	1
540	с такими	1	1
541	даже в	2	1
542	заставляет его	4	1
543	и очень	1	1
544	есть максимум	2	1
545	какие бы	1	1
546	с необычайной	2	1
547	и какие	1	1
548	что эта	6	1
549	что с	1	1
550	они совершенно	1	1
551	которое он	1	1
552	с то	1	1
553	не имеет	2	1
554	уже из	1	1
555	каких условиях	1	1
556	взглянуть на	2	1
557	тогда и	1	1
558	о них	2	1
559	и восприятия	1	1
560	к такому	2	1
561	нам и	1	1
562	больше чем	2	1
563	и вместо	1	1
564	находятся в	1	1
565	всего на	1	1
566	что самое	5	1
567	видим что	2	1
568	ровно ничего	1	1
569	и является	2	1
570	сводится к	2	1
571	в сознании	1	1
572	так называемый	1	1
573	эти три	2	1
574	до того	1	1
575	только с	2	1
576	только одна	2	1
577	в каком	8	1
578	с другом	4	1
579	только от	1	1
580	можно формулировать	2	1
581	что можно	1	1
582	от жизни	1	1
583	нет ни	3	1
584	или что-нибудь	1	1
585	ничего общего	1	1
586	взять ее	1	1
587	им в	1	1
588	из всего	1	1
589	воли и	2	1
590	нас от	3	1
591	в конце	8	1
592	как не	1	1
593	что составляет	3	1
594	отсюда что	1	1
595	ни слова	1	1
596	и от	2	1
597	только не	2	1
598	уже с	2	1
599	с самого	5	1
600	то время	2	1
601	в пределах	3	1
602	когда речь	2	1
603	дано в	1	1
604	до самого	2	1
605	то как	2	1
606	что у	4	1
607	в другом	1	1
608	только тот	1	1
609	на нее	2	1
610	себя что	1	1
611	этого как	1	1
612	в какое-то	2	1
613	такое понимание	2	1
614	который я	1	1
615	именно этот	1	1
616	до бесконечности	1	1
617	но никак	1	1
618	самого главного	1	1
619	спорить с	2	1
620	совершенно невозможно	1	1
621	со старой	1	1
622	но может	2	1
623	сказать совершенно	1	1
624	все дело	2	1
625	о нем	4	1
626	в порядке	4	1
627	уже были	1	1
628	не был	2	1
629	то они	1	1
630	почему же	2	1
631	и который	1	1
632	а также	1	1
633	происходит не	1	1
634	как наиболее	1	1
635	связанной с	1	1
636	должно было	2	1
637	к истине	1	1
638	они понимали	1	1
639	какое-то другое	1	1
640	на одном	1	1
641	не надо	2	1
642	вслед за	3	1
643	в теории	1	1
644	если взять	2	1
645	дать в	1	1
646	другое не	1	1
647	к которому	1	1
648	этом смысле	1	1
649	которое было	1	1
650	но с	1	1
651	сделать это	3	1
652	в двух	4	1
653	свет и	1	1
654	в какой	5	1
655	понятно и	2	1
656	но ни	1	1
657	которое мы	1	1
658	и так	4	1
659	деле не	1	1
660	никак нельзя	2	1
661	не было	3	1
662	таком понимании	1	1
663	заметим что	1	1
664	с одной	3	1
665	образом что	2	1
666	именно на	1	1
667	с какой	1	1
668	было так	1	1
669	и событий	1	1
670	не имеющие	1	1
671	конечно не	3	1
672	не можем	3	1
673	и у	1	1
674	в виде	3	1
675	от других	1	1
676	воли чтобы	1	1
677	при помощи	4	1
678	это требует	1	1
679	мы переходим	2	1
680	зрения на	1	1
681	очевидно что	1	1
682	себе в	1	1
683	всяком случае	3	1
684	краски и	1	1
685	слова в	1	1
686	сами по	3	1
687	как совместить	1	1
688	вовсе не	5	1
689	части и	2	1
690	как его	1	1
691	у него	6	1
692	этими словами	2	1
693	и будет	1	1
694	и вместе	1	1
695	ее на	2	1
696	это сравнение	1	1
697	бы это	3	1
698	существуют только	1	1
699	тут у	1	1
700	а самое	1	1
701	кажется мне	1	1
702	живой и	1	1
703	до сих	3	1
704	же самым	1	1
705	я только	1	1
706	которых мы	1	1
707	больше того	3	1
708	мы еще	1	1
709	ему соответствует	1	1
710	так вот	2	1
711	несколько совершенно	1	1
712	говорит о	4	1
713	раз так	1	1
714	в некоторых	1	1
715	одной стороны	3	1
716	та и	1	1
717	и самый	1	1
718	эту новую	1	1
719	к таким	2	1
720	как ни	1	1
721	же точно	7	1
722	когда она	1	1
723	с которым	1	1
724	в ничто	1	1
725	уже давно	1	1
726	нет ничего	1	1
727	и она	2	1
728	что каждый	1	1
729	смысл который	1	1
730	который бы	1	1
731	к другой	2	1
732	чтобы мы	1	1
733	верно что	2	1
734	то можно	1	1
735	совершенно в	2	1
736	из которых	3	1
737	чем то	1	1
738	мы опять	1	1
739	он говорит	3	1
740	смысле этого	3	1
741	не имеющая	1	1
742	и основной	1	1
743	и смысла	1	1
744	на какой-то	1	1
745	только чтобы	1	1
746	из этой	3	1
747	по существу	2	1
748	та точка	1	1
749	друг с	4	1
750	лежит в	2	1
751	или хотя	1	1
752	этого слова	3	1
753	и формы	2	1
754	слова и	4	1
755	сих пор	3	1
756	это больше	2	1
757	заставляет нас	2	1
758	стоит только	2	1
759	но для	1	1
760	не больше	2	1
761	даже больше	1	1
762	к другим	1	1
763	которая совершенно	1	1
764	на одной	2	1
765	этот образ	1	1
766	совершенно верно	6	1
767	не является	2	1
768	это можно	1	1
769	или в	1	1
770	его с	1	1
771	во-первых то	1	1
772	ее и	2	1
773	и новое	1	1
774	необходимых для	1	1
775	и смысл	2	1
776	конце концов	3	1
777	мы должны	6	1
778	звуки а	1	1
779	к самому	2	1
780	одной из	1	1
781	слово в	2	1
782	существование и	1	1
783	в моем	1	1
784	с ней	1	1
785	понимать как	1	1
786	другой стороны	2	1
787	дело с	3	1
788	к его	1	1
789	по одному	1	1
790	мы увидим	2	1
791	из этого	5	1
792	ли он	2	1
793	самое и	2	1
794	в действительности	2	1
795	взятый сам	1	1
796	к этой	3	1
797	и эта	2	1
798	это понятие	1	1
799	к этому	4	1
800	думать что	2	1
801	в таком	4	1
802	гораздо более	1	1
