N	3gram	Losev_Vlad_3	Problema
103	а то что	1	2
104	для нас значение	1	2
105	имеют никакого отношения	1	2
106	и больше ничего	1	2
107	в сравнении с	2	2
108	необходимо сказать что	5	2
109	как мы видели	3	2
110	по существу же	2	1
111	по разным причинам	1	1
112	путем насилия и	1	1
113	таким образом если	1	1
114	же в конце	1	1
115	общего ни с	1	1
116	всякий скажет что	1	1
117	в ней нет	1	1
118	и можно было	1	1
119	если мы говорим	1	1
120	само собой разумеется	2	1
121	все дело в	1	1
122	то ни стало	2	1
123	в те времена	5	1
124	и в таком	2	1
125	иметь в виду	2	1
126	но все дело	1	1
127	это было бы	1	1
128	более или менее	5	1
129	но оно не	1	1
130	во что бы	2	1
131	в котором он	1	1
132	есть прежде всего	2	1
133	важным и не	1	1
134	в том и	1	1
135	том что он	1	1
136	он не только	1	1
137	и не только	1	1
138	имеющих никакого отношения	1	1
139	и то и	1	1
140	еще не был	1	1
141	они мало чем	1	1
142	начала до конца	1	1
143	во всем то	1	1
144	и не столь	1	1
145	нечто иное чем	1	1
146	и заключается что	1	1
147	с тем что	1	1
148	только с виду	1	1
149	также еще и	1	1
150	несмотря на свою	1	1
151	но когда мы	1	1
152	перед нами не	1	1
153	вовсе не так	1	1
154	и совсем не	1	1
155	что в этом	2	1
156	не просто в	1	1
157	ничего общего ни	1	1
158	говорит не просто	1	1
159	значении этого слова	1	1
160	с этой точки	1	1
161	и не в	1	1
162	останавливаться только на	1	1
163	то и другое	1	1
164	у него с	1	1
165	не есть только	1	1
166	тоже вовсе не	1	1
167	то есть на	1	1
168	сказать что в	1	1
169	не имеющих никакого	1	1
170	и в своем	1	1
171	что бы то	2	1
172	если не считать	1	1
173	или как мы	1	1
174	если исходить из	1	1
175	ни с каким	3	1
176	если бы мы	1	1
177	тоже никуда не	1	1
178	что все такого	1	1
179	совершенно не имеет	1	1
180	вообще говоря весьма	1	1
181	быть каким угодно	1	1
182	с одной стороны	3	1
183	как на нечто	1	1
184	есть таким образом	1	1
185	вполне самостоятельно и	1	1
186	только в виде	2	1
187	не просто о	1	1
188	которые мы находим	1	1
189	и потому что	2	1
190	мы видели выше	2	1
191	этот раз уже	1	1
192	в настоящем пункте	1	1
193	благодаря тому что	1	1
194	и самым настоящим	1	1
195	нам представляется что	1	1
196	так или иначе	2	1
197	большое распространение в	1	1
198	не говорим о	1	1
199	все же не	1	1
200	то более то	1	1
201	с начала до	1	1
202	мало чем отличаются	1	1
203	то есть делает	1	1
204	еще и потому	2	1
205	как впрочем и	1	1
206	том и заключается	1	1
207	более то менее	1	1
208	так же и	1	1
209	вовсе не являются	1	1
210	себе отчет во	1	1
211	так же как	2	1
212	по себе в	2	1
213	прекрасно понимает что	2	1
214	существу же между	1	1
215	бросается в глаза	2	1
216	мы уже видели	1	1
217	никуда не годится	1	1
218	если мы будем	1	1
219	из которых состоит	1	1
220	его в виде	1	1
221	нельзя сказать что	2	1
222	собой разумеется что	1	1
223	не был бы	1	1
224	мы находим у	1	1
225	мы не можем	1	1
226	имел в виду	1	1
227	настоящем пункте нашего	1	1
228	нет ничего кроме	1	1
229	уже не просто	1	1
230	сказать и о	1	1
231	это и есть	1	1
232	каким угодно другим	1	1
233	не только не	1	1
234	что в нем	1	1
235	то это есть	2	1
236	строгом смысле слова	1	1
237	то он уже	1	1
238	такие термины как	1	1
239	видели выше есть	1	1
240	в самом деле	1	1
241	но что же	1	1
242	только в том	3	1
243	на то что	2	1
244	оно вовсе не	1	1
245	и в тех	1	1
246	мы только что	1	1
247	то есть о	2	1
248	то в чем	2	1
249	эту точку зрения	1	1
250	к тому что	2	1
251	если не прямо	3	1
252	в гораздо более	1	1
253	не только то	1	1
254	имеет никакого отношения	1	1
255	и если они	1	1
256	быть и не	1	1
257	имеет значение не	1	1
258	для того чтобы	1	1
259	говорим о том	1	1
260	только при условии	1	1
261	если иметь в	1	1
262	нечего и говорить	1	1
263	а еще и	1	1
264	в себе не	1	1
265	к тому же	5	1
266	то он не	1	1
267	но еще и	2	1
268	том что и	1	1
269	в целом то	2	1
270	можно сколько угодно	2	1
