N	2gram	Bakhtin_Fr_5	Komedia
417	признать что	1	1
418	на базарной	1	1
419	точку зрения	2	1
420	в философской	1	1
421	которые в	1	1
422	но он	3	1
423	обращение к	1	1
424	том же	2	1
425	и под	1	1
426	покинуть родной	1	1
427	как смерть	1	1
428	и вся	1	1
429	вернемся к	4	1
430	в атмосфере	6	1
431	о будущем	1	1
432	на три	1	1
433	с которой	2	1
434	того как	1	1
435	и притом	2	1
436	к этим	1	1
437	он еще	1	1
438	какой мы	1	1
439	особый характер	1	1
440	не могло	3	1
441	всегда имеют	1	1
442	на котором	2	1
443	вся его	1	1
444	характера как	1	1
445	и по	1	1
446	он хочет	2	1
447	свободная и	1	1
448	же он	1	1
449	свидетельствуют о	1	1
450	со своим	1	1
451	фоне этих	1	1
452	что впрочем	1	1
453	не нуждается	2	1
454	что на	3	1
455	о гибели	1	1
456	с другом	2	1
457	похожи на	1	1
458	детей в	1	1
459	один раз	2	1
460	все то	1	1
461	его для	2	1
462	выход из	1	1
463	во хмелю	1	1
464	чтобы сделать	1	1
465	как только	1	1
466	о таких	2	1
467	числе и	2	1
468	базарной площади	1	1
469	указывает на	1	1
470	он оказывается	2	1
471	слова с	1	1
472	что при	1	1
473	правда не	1	1
474	упускает случая	1	1
475	находясь в	1	1
476	от друга	1	1
477	и сами	1	1
478	ни одно	1	1
479	эпизод с	1	1
480	и от	4	1
481	вина и	1	1
482	вино и	2	1
483	было сделать	1	1
484	еще два	1	1
485	в себя	5	1
486	и когда	1	1
487	что у	1	1
488	уже за	1	1
489	те же	1	1
490	времени и	1	1
491	когда в	2	1
492	к первому	1	1
493	это только	1	1
494	жизнь и	2	1
495	не его	1	1
496	для этого	1	1
497	своего отца	3	1
498	стремление к	1	1
499	идет здесь	1	1
500	из рук	1	1
501	и та	2	1
502	никак не	1	1
503	это первый	1	1
504	после того	1	1
505	основе своей	1	1
506	все его	1	1
507	нас в	2	1
508	наконец как	1	1
509	большое количество	1	1
510	то в	1	1
511	не дал	1	1
512	делают вполне	1	1
513	не упускает	1	1
514	от них	1	1
515	этому поводу	1	1
516	она здесь	1	1
517	этот момент	3	1
518	вслед за	1	1
519	в середине	1	1
520	он его	3	1
521	в ту	2	1
522	и она	2	1
523	затем появляется	2	1
524	первоначальное значение	2	1
525	образом как	1	1
526	рассуждение о	1	1
527	по городу	2	1
528	мы видим	5	1
529	ли он	2	1
530	только в	4	1
531	течение всей	1	1
532	в стороне	1	1
533	ссылкой на	1	1
534	во времени	2	1
535	на несколько	1	1
536	по этому	1	1
537	которая была	1	1
538	ночи и	1	1
539	со всеми	5	1
540	в эти	2	1
541	человека с	5	1
542	образов в	10	1
543	и у	5	1
544	что гете	1	1
545	свою жизнь	1	1
546	последних лет	1	1
547	является не	1	1
548	рассказывает о	1	1
549	в душе	1	1
550	там на	1	1
551	и их	5	1
552	руки и	1	1
553	традиции на	2	1
554	в современном	1	1
555	с этими	1	1
556	к первой	1	1
557	не случайно	1	1
558	идет в	2	1
559	существо и	1	1
560	но вместе	1	1
561	женщин в	1	1
562	не были	1	1
563	ней и	1	1
564	своему характеру	1	1
565	стороны он	1	1
566	а именно	2	1
567	было и	1	1
568	мы еще	2	1
569	говорит о	1	1
570	их беседы	1	1
571	превращается в	2	1
572	был в	1	1
573	на которых	1	1
574	у его	1	1
575	от их	3	1
576	сам себе	1	1
577	же точно	1	1
578	мы остановимся	1	1
579	на время	4	1
580	у порога	1	1
581	как ни	1	1
582	было в	1	1
583	и вперед	1	1
584	именно поэтому	1	1
585	мы находим	4	1
586	на фоне	2	1
587	этой же	1	1
588	в городе	2	1
589	или на	1	1
590	ко всем	1	1
591	и потому	1	1
592	надо было	1	1
593	площади и	2	1
594	чем на	2	1
595	к жизни	1	1
596	не удалось	1	1
597	и там	2	1
598	некоторое время	1	1
599	взад и	1	1
600	для человека	1	1
601	да и	1	1
602	в первой	4	1
603	хотя он	1	1
604	содержание ее	1	1
605	друг с	2	1
606	своего времени	1	1
607	еще раз	1	1
608	нашей работы	1	1
609	от окружающих	1	1
610	можно сказать	2	1
611	в так	1	1
612	и таким	1	1
613	он должен	2	1
614	и новой	1	1
615	в трактир	1	1
616	не пытался	1	1
617	под названием	2	1
618	многие из	1	1
619	еще одна	1	1
620	пор еще	2	1
621	в новой	1	1
622	котором он	1	1
623	не носило	1	1
624	которого они	1	1
625	то не	1	1
626	себя самого	1	1
627	отметить еще	1	1
628	всякого рода	2	1
629	и жену	1	1
630	чувствовали себя	1	1
631	все они	4	1
632	могло только	1	1
633	но вот	1	1
634	условий и	1	1
635	жизни в	2	1
636	городов и	1	1
637	сказать что	4	1
638	и только	2	1
639	понимать как	1	1
640	прямо противоположное	1	1
641	речей и	3	1
642	но этот	3	1
643	жизни а	1	1
644	положений и	1	1
645	почти за	1	1
646	они принадлежат	1	1
647	на своем	1	1
648	ему руки	1	1
649	жизни и	8	1
650	пути к	1	1
651	но еще	1	1
652	по поводу	4	1
653	и эта	1	1
654	же на	1	1
655	ряд моментов	1	1
656	можно назвать	1	1
657	как на	4	1
658	том числе	4	1
659	они не	1	1
660	ничего общего	1	1
