N	2gram	Tiupa_Anal_1	Problema
322	или иное	1	1
323	в поисках	1	1
324	первый взгляд	1	1
325	для всех	1	1
326	что ее	1	1
327	перед нами	1	1
328	могли бы	2	1
329	и наконец	1	1
330	по пути	1	1
331	его к	2	1
332	а перед	1	1
333	то в	2	1
334	из мифа	1	1
335	что это	1	1
336	а во-вторых	1	1
337	в нашем	3	1
338	из этих	2	1
339	вопроса о	3	1
340	и те	1	1
341	рассказ о	2	1
342	реальность она	1	1
343	имеем в	1	1
344	двух других	1	1
345	от слов	1	1
346	а вовсе	1	1
347	времена и	1	1
348	от которого	2	1
349	всех этих	1	1
350	сама личность	1	1
351	состоит в	11	1
352	на точке	1	1
353	в понятии	1	1
354	что ни	1	1
355	и по	2	1
356	и сообщают	1	1
357	от нее	1	1
358	себя и	4	1
359	ним в	1	1
360	времени и	6	1
361	говорить не	1	1
362	времени в	1	1
363	входит в	1	1
364	искусства в	4	1
365	по природе	3	1
366	поведения и	1	1
367	только лишь	1	1
368	жизни человека	1	1
369	же эти	1	1
370	между собою	1	1
371	трактует как	1	1
372	такой же	2	1
373	на первый	1	1
374	и при	1	1
375	в такой	1	1
376	не столько	2	1
377	ни малейшего	1	1
378	не как	1	1
379	жизни с	1	1
380	своего рода	3	1
381	элементов то	1	1
382	мыслитель и	1	1
383	творчества и	2	1
384	том чтобы	7	1
385	силу и	1	1
386	их в	1	1
387	даже в	3	1
388	мы встречаемся	1	1
389	о подлинном	1	1
390	нас к	1	1
391	тому что	1	1
392	если и	1	1
393	о будущем	1	1
394	вплоть до	1	1
395	тем самым	7	1
396	меня я	1	1
397	о чем	1	1
398	на котором	1	1
399	и остается	1	1
400	удел в	1	1
401	в xx	1	1
402	виду не	1	1
403	самом себе	1	1
404	из него	1	1
405	из четырех	2	1
406	же время	6	1
407	во всем	1	1
408	ему и	1	1
409	со своим	1	1
410	следует что	2	1
411	является ли	1	1
412	было не	1	1
413	представляется нам	1	1
414	уже о	1	1
415	к себе	1	1
416	и должно	1	1
417	здесь совершенно	1	1
418	в состав	3	1
419	присутствуют в	1	1
420	согласно которому	1	1
421	в душе	1	1
422	его с	1	1
423	как для	1	1
424	вновь и	1	1
425	той или	6	1
426	только одно	1	1
427	на это	1	1
428	где он	1	1
429	бы ни	2	1
430	этот путь	1	1
431	но по	1	1
432	говоря уже	1	1
433	говорит и	2	1
434	на основе	2	1
435	творцом и	1	1
436	то или	1	1
437	это путь	1	1
438	и исторически	1	1
439	по аналогии	1	1
440	те же	1	1
441	том как	1	1
442	этой жизни	1	1
443	он служит	1	1
444	со стороны	2	1
445	сводится к	5	1
446	изучении истории	1	1
447	но к	2	1
448	нашей работы	1	1
449	все прочие	2	1
450	миф в	1	1
451	его жизни	1	1
452	преданий о	1	1
453	даже у	1	1
454	людей как	1	1
455	аналогии с	1	1
456	других людей	2	1
457	можно читать	2	1
458	восходит к	1	1
459	под именем	1	1
460	творчества в	1	1
461	нуждается в	8	1
462	который и	1	1
463	мифа и	1	1
464	человека как	1	1
465	в него	1	1
466	ради которых	1	1
467	тех пор	1	1
468	в двух	2	1
469	литературе также	1	1
470	мы увидим	1	1
471	несомненно может	1	1
472	даже если	1	1
473	являет собой	1	1
474	было и	1	1
475	самые разнообразные	1	1
476	во времени	4	1
477	третья часть	1	1
478	этот факт	1	1
479	и жизни	1	1
480	все люди	1	1
481	только на	1	1
482	красоты и	1	1
483	существования и	1	1
484	слова не	1	1
485	по выражению	2	1
486	говорится и	1	1
487	за ним	1	1
488	к своим	1	1
489	что для	1	1
490	на своего	1	1
491	здесь мы	1	1
492	себе в	2	1
493	в новом	2	1
494	никто не	3	1
495	в диалоге	1	1
496	от тех	1	1
497	тому же	4	1
498	не о	2	1
499	бытия и	2	1
500	этом отношении	2	1
501	одежду и	1	1
502	и вместе	1	1
503	встречаемся с	1	1
504	науки в	1	1
505	самому в	1	1
506	были бы	1	1
507	нет и	2	1
508	в истинном	1	1
509	или иной	6	1
510	даже не	1	1
511	или иначе	1	1
512	и др	1	1
513	но о	2	1
514	его из	1	1
515	всякого смысла	1	1
516	превращается в	1	1
517	смысла и	3	1
518	не было	1	1
519	в рассказе	1	1
520	однако и	1	1
521	в ту	1	1
522	человек в	3	1
523	его по	1	1
524	когда же	1	1
525	о сыне	1	1
526	на фоне	2	1
527	и потому	2	1
528	как это	1	1
529	или по	1	1
530	новом свете	1	1
531	из которых	4	1
532	сама же	1	1
533	к своему	1	1
534	для искусства	1	1
535	могут быть	4	1
536	в пределы	1	1
537	в литературе	4	1
538	для человека	1	1
539	из этой	1	1
540	я с	1	1
541	с некоторым	1	1
542	что из	2	1
543	является для	1	1
544	но это	1	1
545	и таким	1	1
546	что выше	1	1
547	числе и	1	1
548	однако не	3	1
549	в полном	1	1
550	только одна	1	1
551	перед собой	2	1
552	и от	1	1
553	что оно	1	1
554	и пространстве	4	1
555	от него	1	1
556	собственно говоря	4	1
557	из себя	1	1
558	тем более	2	1
559	не должен	2	1
560	мы должны	1	1
561	зрения в	1	1
562	я в	3	1
563	ни было	4	1
564	есть уже	1	1
565	утверждал что	1	1
566	не я	1	1
567	личности и	1	1
568	а о	1	1
569	в романе	1	1
570	не говоря	2	1
571	от своего	2	1
572	к его	1	1
573	таким же	1	1
574	и состоит	5	1
575	просто не	1	1
576	действительно имеет	1	1
577	а я	1	1
578	от меня	1	1
579	того или	3	1
580	в искусстве	2	1
581	в своих	1	1
582	при изучении	2	1
583	этой точки	1	1
584	и вновь	1	1
