N	2gram	Potebnia_M_3	Problema
135	между ними	1	4
136	сказать что	5	4
137	другой стороны	4	4
138	ли мы	1	3
139	например в	6	3
140	есть форма	1	3
141	противном случае	1	3
142	едва ли	1	3
143	действительности и	3	3
144	поэтического произведения	2	3
145	которую мы	1	3
146	говорить о	3	3
147	произведение и	1	3
148	на них	1	3
149	бы то	1	3
150	сказать и	1	3
151	в эстетическом	1	3
152	нет и	1	3
153	помнить что	1	3
154	нас за	1	3
155	не будем	1	3
156	в целом	3	3
157	к миру	1	3
158	он не	4	3
159	в мире	1	3
160	а как	2	3
161	с другими	5	3
162	может стать	2	3
163	и тем	5	3
164	в слове	32	3
165	несмотря на	2	3
166	том что	18	3
167	тем не	3	3
168	проч но	1	3
169	на него	3	3
170	как его	1	3
171	в противном	1	3
172	же время	5	3
173	определенности и	1	3
174	языка в	5	3
175	все то	1	3
176	слова но	2	3
177	и это	4	3
178	хотя и	1	3
179	и от	4	3
180	начало и	1	3
181	ясно что	1	3
182	совершенно невозможно	1	3
183	если бы	12	3
184	но здесь	1	3
185	искусства и	3	3
186	и содержание	2	3
187	на ее	1	3
188	творчества в	1	3
189	сторона слова	1	3
190	природы и	2	3
191	и содержания	1	3
192	одной из	2	3
193	как нечто	1	3
194	с одной	7	3
195	слова не	2	3
196	в известной	1	3
197	и даже	2	3
198	оно не	4	3
199	себя и	4	3
200	одной стороны	3	3
201	его как	1	3
202	связь с	3	3
203	в область	1	3
204	и на	3	3
205	да и	1	3
206	слова и	5	3
207	но это	6	3
208	все это	4	3
209	природу и	1	3
210	не является	1	3
211	от него	2	3
212	и все	3	3
213	ни было	1	3
214	не знает	3	3
215	в таком	3	3
216	все что	4	3
217	содержание должно	1	2
218	он может	1	2
219	и должны	1	2
220	для науки	1	2
221	и есть	3	2
222	в котором	4	2
223	значение но	1	2
224	содержание художественного	1	2
225	его не	1	2
226	их и	1	2
227	есть не	7	2
228	со всех	1	2
229	единство и	2	2
230	но она	1	2
231	не вполне	1	2
232	и он	1	2
233	не остается	1	2
234	всех сторон	1	2
235	предметом и	2	2
236	столь же	4	2
237	со словами	1	2
238	в чем	3	2
239	с его	1	2
240	получает от	1	2
241	но как	2	2
242	а только	3	2
243	себя все	1	2
244	не все	4	2
245	бы ничего	1	2
246	в истории	1	2
247	от содержания	1	2
248	дает нам	3	2
249	себе не	4	2
250	к чему	1	2
251	что это	4	2
252	бы не	4	2
253	на то	2	2
254	а к	3	2
255	не следует	5	2
256	оно было	1	2
257	но нельзя	1	2
258	он должен	1	2
259	в корне	1	2
260	предложения и	1	2
261	в каждом	3	2
262	здесь мы	1	2
263	как отношение	1	2
264	лишь в	1	2
265	искусства в	1	2
266	форму и	1	2
267	языка для	1	2
268	строгом смысле	1	2
269	на первый	1	2
270	отнесено к	1	2
271	и при	4	2
272	или точнее	1	2
273	и более	1	2
274	том же	2	2
275	и вообще	3	2
276	раз и	1	2
277	в таких	1	2
278	что эта	2	2
279	она не	2	2
280	и именно	1	2
281	того чтобы	3	2
282	чем не	1	2
283	слово и	3	2
284	к поэзии	1	2
285	во всем	1	2
286	связи с	2	2
287	здесь же	1	2
288	этом отношении	2	2
289	содержания как	1	2
290	представляется нам	1	2
291	не могут	5	2
292	есть только	5	2
293	отличается от	1	2
294	же самое	1	2
295	что оно	11	2
296	слова с	3	2
297	для того	4	2
298	должен быть	1	2
299	и художественное	1	2
300	что все	3	2
301	только при	2	2
302	она только	1	2
303	особенно в	1	2
304	с самим	1	2
305	том как	3	2
306	здесь все	1	2
307	при восприятии	2	2
308	и здесь	1	2
309	другими словами	1	2
310	и что	10	2
311	форма как	1	2
312	от них	2	2
313	язык в	1	2
314	например при	2	2
315	того что	18	2
316	предмета и	1	2
317	содержанию которое	1	2
318	в двух	1	2
319	что он	6	2
320	в какой	2	2
321	и ее	1	2
322	на мир	2	2
323	себя в	1	2
324	события и	1	2
325	не можем	3	2
326	в виде	2	2
327	в начале	3	2
328	не дает	2	2
329	но совершенно	1	2
330	языка но	1	2
331	ни с	1	2
332	что содержание	5	2
333	что и	13	2
334	вовсе не	7	2
335	произведения и	1	2
336	и искусства	1	2
337	то или	2	2
338	тем что	7	2
339	есть выражение	2	2
340	лишь для	1	2
341	миру и	1	2
342	следовательно не	1	2
343	души и	2	2
344	не было	4	2
345	но можно	1	2
346	в строгом	1	2
347	к своему	2	2
348	деятельность не	1	2
349	для понимания	4	2
350	своего содержания	1	2
351	можно сказать	3	2
352	и внешнего	1	2
353	или в	3	2
354	о котором	1	2
355	мы должны	4	2
356	в этих	1	2
357	всего человека	2	2
358	от ее	1	2
359	слово в	4	2
360	в свою	3	2
361	была бы	4	2
362	по поводу	4	2
363	и эта	1	2
364	к этому	3	2
365	а между	2	1
366	чтобы осмыслить	1	1
367	отношением в	1	1
368	в сфере	1	1
369	человека и	5	1
370	понятия относительные	1	1
371	все остальное	1	1
372	тех же	1	1
373	это и	2	1
374	непосредственно не	2	1
375	чего не	1	1
376	так относится	1	1
377	в первом	3	1
378	из его	1	1
379	в нашу	1	1
380	овладевает всеми	1	1
381	его связь	1	1
382	то самое	1	1
383	не безразлично	1	1
384	который в	1	1
385	бы уже	1	1
386	общих чертах	1	1
387	предмета в	2	1
388	нуждаются в	1	1
389	но нигде	1	1
390	которую я	1	1
391	впечатления но	1	1
392	мир не	1	1
393	эта деятельность	1	1
394	что уже	2	1
395	вопрос о	1	1
396	и язык	1	1
397	мы называем	1	1
398	который был	1	1
399	время как	1	1
400	бы ни	3	1
401	такое же	3	1
402	в каждой	4	1
403	собою и	1	1
404	есть для	5	1
405	время в	3	1
406	остались бы	1	1
407	основанного на	1	1
408	ними в	1	1
409	по своему	2	1
410	то он	2	1
411	мы же	1	1
412	к слову	2	1
413	в новом	2	1
414	себе и	1	1
415	нам право	1	1
416	ли эта	1	1
417	эстетическое значение	1	1
418	только путем	1	1
419	которые не	1	1
420	стороны и	1	1
421	все остальные	3	1
422	восприятия то	1	1
423	мы назовем	1	1
424	в понятиях	1	1
425	могли бы	1	1
426	целый ряд	2	1
427	может получить	1	1
428	что по	2	1
429	было только	1	1
430	и внутреннюю	2	1
431	искусстве по	1	1
432	мы различаем	2	1
433	имеет в	1	1
434	определенные но	1	1
435	это определение	1	1
436	при чтении	1	1
437	то в	1	1
438	слова имеет	2	1
439	и я	1	1
440	формы в	1	1
441	то время	4	1
442	восприятия как	1	1
443	которые в	1	1
444	самым и	1	1
445	в этой	2	1
446	такое значение	1	1
447	вносит в	1	1
448	бы только	1	1
449	но он	1	1
450	только один	2	1
451	имеет для	3	1
452	как он	1	1
453	в наших	1	1
454	не могла	2	1
455	проч и	1	1
456	и если	2	1
457	как оно	1	1
458	деятельность и	2	1
459	в первых	1	1
460	т д	3	1
461	единство в	1	1
462	каждое из	2	1
463	не воспринимаем	1	1
464	эта последняя	2	1
465	в понимании	1	1
466	есть та	1	1
467	нам мало	1	1
468	не как	2	1
469	почти то	2	1
470	и вот	1	1
471	искусств а	1	1
472	свое время	1	1
473	теперь еще	1	1
474	есть понятие	2	1
475	подобно тому	2	1
476	образа и	3	1
477	так например	2	1
478	всего то	1	1
479	в нее	1	1
480	или слово	1	1
481	от нее	2	1
482	этом последнем	2	1
483	и природу	1	1
484	могла бы	2	1
485	мыслью но	1	1
486	чувственное восприятие	3	1
487	в совершенно	1	1
488	мы уже	2	1
489	бы быть	2	1
490	себя не	1	1
491	художественный образ	2	1
492	это было	3	1
493	поэзии с	1	1
494	от одного	1	1
495	и мы	2	1
496	без нее	2	1
497	в свой	2	1
498	содержание здесь	1	1
499	в один	4	1
500	она и	1	1
501	все равно	4	1
502	в общей	1	1
503	этого не	3	1
504	с тем	7	1
505	отражается в	2	1
506	от языка	1	1
507	потому и	1	1
508	нисколько не	1	1
509	был бы	2	1
510	искусства может	1	1
511	места в	1	1
512	до слова	4	1
513	другим как	1	1
514	к одному	5	1
515	том смысле	3	1
516	себе а	4	1
517	в которых	2	1
518	мысли и	2	1
519	его отношение	1	1
520	бы мы	2	1
521	искусство на	1	1
522	к познанию	1	1
523	не звук	1	1
524	имели бы	1	1
525	есть именно	1	1
526	однако в	1	1
527	не должно	1	1
528	или если	1	1
529	по себе	16	1
530	тому что	3	1
531	и необходимость	1	1
532	есть деятельность	1	1
533	что есть	2	1
534	таких случаях	1	1
535	проч а	1	1
536	с т	2	1
537	это чувство	1	1
538	человека но	1	1
539	деятельность есть	2	1
540	дало бы	1	1
541	что с	2	1
542	виду что	1	1
543	как о	2	1
544	уже из	1	1
545	восприятии не	1	1
546	иметь в	2	1
547	должны отказаться	1	1
548	отдельных актов	1	1
549	нам и	1	1
550	представления и	3	1
551	следовательно и	1	1
552	того и	1	1
553	области где	1	1
554	все свои	1	1
555	что язык	2	1
556	не имели	1	1
557	и без	7	1
558	под этим	1	1
559	находятся в	1	1
560	что называют	1	1
561	и чувство	1	1
562	не нужен	1	1
563	этого предмета	1	1
564	в сознании	15	1
565	в процессе	1	1
566	до того	4	1
567	себе это	1	1
568	уже и	1	1
569	трех моментов	1	1
570	ему не	2	1
571	и со	1	1
572	есть к	3	1
573	именно то	2	1
574	уже о	1	1
575	сравнительно с	5	1
576	понимание но	1	1
577	его с	2	1
578	это содержание	5	1
579	для его	1	1
580	анализа в	1	1
581	мы ее	2	1
582	форма а	1	1
583	говоря словами	1	1
584	него как	1	1
585	но каким	1	1
586	то действительно	1	1
587	можем назвать	1	1
588	приходит к	1	1
589	со значением	2	1
590	из всего	1	1
591	свою очередь	3	1
592	связи со	1	1
593	говоря уже	1	1
594	без всякого	1	1
595	языка и	2	1
596	если в	1	1
597	каждый раз	2	1
598	предмета то	1	1
599	выражения и	1	1
600	на том	1	1
601	что у	1	1
602	на нее	1	1
603	было в	1	1
604	мог бы	1	1
605	оно как	1	1
606	произведения не	2	1
607	на которую	1	1
608	в одном	2	1
609	не были	2	1
610	вещь как	1	1
611	это только	1	1
612	в которое	1	1
613	с предшествующим	1	1
614	даны в	1	1
615	остановимся на	1	1
616	в отдельном	1	1
617	это внутреннее	1	1
618	собою но	1	1
619	это возможно	1	1
620	образом в	3	1
621	и восприятия	1	1
622	без которой	1	1
623	суждения не	2	1
624	понять как	1	1
625	ли она	4	1
626	форма более	1	1
627	для нас	20	1
628	художник в	1	1
629	мы понимаем	1	1
630	вопросу о	1	1
631	в которую	1	1
632	ее от	1	1
633	содержание с	1	1
634	то художник	1	1
635	предложения это	1	1
636	какое значение	1	1
637	в глазах	1	1
638	следует прибавить	1	1
639	них в	1	1
640	что бы	1	1
641	слова для	3	1
642	и следовательно	3	1
643	внутреннего и	1	1
644	есть вне	1	1
645	следует однако	2	1
646	что здесь	1	1
647	на которой	3	1
648	познания так	1	1
649	в поэтическом	2	1
650	и быть	1	1
651	обыкновенно что	1	1
652	или же	4	1
653	между этими	1	1
654	к звуку	2	1
655	определение в	1	1
656	звук и	3	1
657	есть ни	4	1
658	действительность но	1	1
659	чтобы найти	1	1
660	изолированный ряд	1	1
661	человека с	1	1
662	мы придаем	1	1
663	и теперь	6	1
664	есть в	3	1
665	уже не	6	1
666	только на	3	1
667	не чувствует	1	1
668	значения языка	1	1
669	есть уже	11	1
670	и чисто	1	1
671	его во	1	1
672	каким образом	1	1
673	или даже	1	1
674	в душе	10	1
675	из них	6	1
676	его и	1	1
677	для него	9	1
678	и навсегда	1	1
679	целом и	1	1
680	сами по	1	1
681	прибавить что	3	1
682	ее не	1	1
683	к ним	1	1
684	друг друга	3	1
685	если оно	1	1
686	но что	2	1
687	материал не	1	1
688	явлений в	1	1
689	гораздо сложнее	1	1
690	значение только	2	1
691	им нужно	1	1
692	предмету но	1	1
693	значение чем	1	1
694	оно способно	1	1
695	точек зрения	1	1
696	каждое явление	1	1
697	до сих	3	1
698	непосредственно в	1	1
699	только словом	2	1
700	или иначе	1	1
701	нас в	1	1
702	притом не	2	1
703	этим путем	1	1
704	и суждения	1	1
705	именно в	3	1
706	и между	4	1
707	личной жизни	1	1
708	мы еще	1	1
709	человек может	2	1
710	могут иметь	1	1
711	предмет и	2	1
712	только что	8	1
713	на этот	1	1
714	человеческой жизни	3	1
715	с которым	1	1
716	основное положение	1	1
717	слова слово	1	1
718	что мы	8	1
719	слова которое	1	1
720	творчество в	1	1
721	нигде не	1	1
722	и вне	1	1
723	входить в	1	1
724	но оно	6	1
725	слова от	1	1
726	художественное значение	1	1
727	быть объяснено	1	1
728	вместе с	12	1
729	так же	3	1
730	из мира	1	1
731	происходит в	1	1
732	его содержание	1	1
733	формою слова	1	1
734	но этот	2	1
735	форма художественного	1	1
736	который мы	1	1
737	она есть	1	1
738	образом и	3	1
739	смысле этого	7	1
740	поэтическом произведении	1	1
741	тому как	5	1
742	есть как	1	1
743	первом случае	2	1
744	образ и	6	1
745	в тот	1	1
746	не сделает	1	1
747	слов в	2	1
748	образом язык	1	1
749	форма в	4	1
750	человека или	1	1
751	быть не	2	1
752	есть и	1	1
753	этого слова	11	1
754	эти два	1	1
755	как например	1	1
756	впрочем не	1	1
757	есть то	2	1
758	сих пор	3	1
759	первый шаг	1	1
760	которое было	2	1
761	из ничего	1	1
762	которое может	1	1
763	в смысле	4	1
764	и природою	1	1
765	себе все	1	1
766	к вопросу	1	1
767	формы с	1	1
768	как материал	1	1
769	и может	3	1
770	не существует	3	1
771	к тому	7	1
772	не подлежит	2	1
773	это можно	3	1
774	в результате	1	1
775	может но	1	1
776	которая в	1	1
777	перестать быть	1	1
778	это может	1	1
779	бы в	2	1
780	и которое	1	1
781	вообще в	1	1
782	с понятием	2	1
783	в одинаковой	1	1
784	я в	1	1
785	слове как	2	1
786	а рядом	1	1
787	хотя в	1	1
788	отношении к	2	1
789	все только	1	1
790	с людьми	1	1
791	жизни в	1	1
792	и начинается	1	1
793	значения в	1	1
794	но эта	1	1
795	но если	1	1
796	не говоря	3	1
797	скажем только	1	1
798	именно не	1	1
799	быть признано	1	1
800	равно как	1	1
801	образа как	3	1
802	формы его	1	1
803	в свое	2	1
804	но именно	1	1
805	в которой	3	1
806	в действительности	5	1
807	жизни и	2	1
808	но эти	1	1
809	как слово	3	1
810	этого создания	1	1
811	это в	2	1
812	смысле что	1	1
813	которая не	2	1
