N	2gram	Losev_Vesc_1	Narrotol
330	по преимуществу	2	1
331	смысл именно	1	1
332	не могла	1	1
333	в общении	1	1
334	быть только	3	1
335	и стало	1	1
336	главное в	1	1
337	его внутреннее	1	1
338	из него	1	1
339	никому не	1	1
340	смысле как	1	1
341	на этом	2	1
342	с собой	2	1
343	что является	1	1
344	здесь мы	1	1
345	выражение и	1	1
346	тьмы и	1	1
347	есть все	1	1
348	конечно в	1	1
349	а его	1	1
350	есть не	14	1
351	по природе	1	1
352	которая как	1	1
353	истории и	2	1
354	выходя из	1	1
355	в новое	1	1
356	в это	1	1
357	ни в	1	1
358	есть имя	1	1
359	но уже	3	1
360	но мы	1	1
361	в реальной	1	1
362	новые формы	1	1
363	я беру	1	1
364	должно быть	6	1
365	о принципе	1	1
366	и ничего	1	1
367	не мог	1	1
368	между ними	3	1
369	одного и	1	1
370	или менее	1	1
371	что создает	1	1
372	есть в	1	1
373	она сама	5	1
374	и без	3	1
375	всяком случае	2	1
376	эти момента	1	1
377	еще нет	1	1
378	знает и	2	1
379	то его	1	1
380	мысли и	3	1
381	от себя	1	1
382	говоря и	1	1
383	признать что	1	1
384	и уж	1	1
385	к новой	1	1
386	имеет смысл	5	1
387	их в	3	1
388	для нее	2	1
389	содержание и	1	1
390	раз и	1	1
391	нет никакого	2	1
392	что есть	5	1
393	в отношении	4	1
394	можно ли	7	1
395	как можно	3	1
396	с которой	1	1
397	она не	4	1
398	иной раз	1	1
399	дело не	2	1
400	и притом	3	1
401	у кого	1	1
402	своего существования	2	1
403	было не	1	1
404	в основе	3	1
405	необходимо должно	1	1
406	время как	1	1
407	чтобы стать	1	1
408	что иное	7	1
409	чем не	2	1
410	это еще	1	1
411	нам и	1	1
412	того и	2	1
413	жизни не	1	1
414	находятся в	1	1
415	с нами	1	1
416	ее внутренняя	1	1
417	на мой	1	1
418	ничто не	2	1
419	эти три	1	1
420	только с	3	1
421	как будто	1	1
422	от ее	6	1
423	не мыслится	1	1
424	свое собственное	1	1
425	есть только	7	1
426	во все	1	1
427	ли не	1	1
428	как только	4	1
429	же самое	1	1
430	уже было	1	1
431	сходство с	1	1
432	ли в	3	1
433	не предполагает	4	1
434	в полной	1	1
435	как мы	4	1
436	что человек	1	1
437	и о	3	1
438	с ее	6	1
439	что все	2	1
440	в виду	2	1
441	и образ	3	1
442	его поступки	1	1
443	то время	1	1
444	приводит к	1	1
445	ее жизнь	1	1
446	человеческой мысли	1	1
447	природе своей	1	1
448	той степени	1	1
449	не с	7	1
450	ясно что	8	1
451	было в	1	1
452	которая была	1	1
453	это только	1	1
454	по сравнению	7	1
455	жизнь и	1	1
456	уж во	1	1
457	не на	1	1
458	до каких	1	1
459	тех кто	2	1
460	или что-нибудь	1	1
461	в самой	2	1
462	его внутренние	1	1
463	другими словами	5	1
464	таким же	1	1
465	в которое	1	1
466	и объяснить	1	1
467	на что	1	1
468	основе своей	2	1
469	может не	2	1
470	сам себя	2	1
471	это было	1	1
472	нет это	2	1
473	к нему	1	1
474	свете в	1	1
475	том или	1	1
476	но слишком	1	1
477	и во	3	1
478	чем говорить	1	1
479	и пустая	1	1
480	во всей	1	1
481	я вижу	2	1
482	них в	1	1
483	от этих	1	1
484	ее как	2	1
485	все время	1	1
486	и она	1	1
487	который бы	1	1
488	быть и	1	1
489	людей а	1	1
490	но с	2	1
491	оно и	4	1
492	в двух	1	1
493	что только	3	1
494	большею частью	1	1
495	кроме самого	1	1
496	этот вопрос	1	1
497	ли он	1	1
498	как нечто	2	1
499	и так	1	1
500	мы будем	1	1
501	к смыслу	1	1
502	но то	2	1
503	i и	1	1
504	так что	5	1
505	того же	5	1
506	живая личность	1	1
507	только себя	1	1
508	не можем	1	1
509	в нашей	1	1
510	и чисто	1	1
511	него и	1	1
512	является не	1	1
513	оно всегда	1	1
514	в данной	1	1
515	этом в	1	1
516	свой собственный	1	1
517	и их	7	1
518	жизненный опыт	1	1
519	в одном	2	1
520	никто не	1	1
521	и фантазии	1	1
522	не о	1	1
523	но что	2	1
524	к человеку	1	1
525	не говорит	2	1
526	тем что	2	1
527	есть выражение	1	1
528	то а	1	1
529	образом что	1	1
530	бы это	1	1
531	для того	2	1
532	интересующей нас	1	1
533	где в	1	1
534	в последние	2	1
535	нужно было	2	1
536	даже не	7	1
537	в данный	1	1
538	до сих	1	1
539	ли это	7	1
540	этого человека	1	1
541	а именно	1	1
542	однако об	1	1
543	чем он	1	1
544	и быть	1	1
545	как же	3	1
546	но о	1	1
547	что не	5	1
548	мне оно	1	1
549	на этот	1	1
550	и составляет	1	1
551	ничем не	3	1
552	однако и	1	1
553	человеческой жизни	1	1
554	другой в	1	1
555	с которым	1	1
556	его как	1	1
557	и достаточно	3	1
558	существует в	1	1
559	стороны и	2	1
560	не я	2	1
561	и с	8	1
562	ни о	1	1
563	когда она	4	1
564	что мы	14	1
565	как именно	1	1
566	вместе с	1	1
567	и потому	5	1
568	человек есть	1	1
569	что именно	1	1
570	как вещь	9	1
571	и ничто	2	1
572	смысловом отношении	1	1
573	сравнению с	6	1
574	бытия на	1	1
575	это так	3	1
576	что же	8	1
577	в первой	2	1
578	знаков и	1	1
579	том смысле	1	1
580	может существовать	1	1
581	или хотя	1	1
582	и восприятие	1	1
583	без чего	3	1
584	слова и	5	1
585	и от	3	1
586	сих пор	1	1
587	все это	5	1
588	и оно	3	1
589	в смысловой	2	1
590	каждой из	2	1
591	только а	1	1
592	или в	2	1
593	сознания и	1	1
594	только у	1	1
595	другое дело	1	1
596	когда он	1	1
597	в этих	1	1
598	еще более	2	1
599	и смысл	1	1
600	мы должны	2	1
601	ведь есть	1	1
602	будто бы	1	1
603	или не	2	1
604	хотя в	1	1
605	к ее	2	1
606	но оно	1	1
607	требует чтобы	4	1
608	нам не	2	1
609	границу между	1	1
610	может и	1	1
611	и внешней	1	1
612	имя и	6	1
613	две стороны	1	1
614	себя самого	2	1
615	же самой	3	1
616	не что	7	1
617	бы его	1	1
618	из этого	1	1
619	в действительности	7	1
620	а я	1	1
621	ее в	1	1
622	этой точки	1	1
623	у людей	1	1
624	xviii в	1	1
625	к этому	1	1
626	во всяком	3	1
627	гораздо более	1	1
