N	2gram	Propp_Isto_2	Myshleni
306	человека к	1	2
307	видит в	2	2
308	чем в	1	2
309	тому как	3	2
310	что же	1	2
311	остается в	1	2
312	думается что	1	2
313	человек с	1	2
314	с этой	1	2
315	на которой	2	2
316	самое что	1	2
317	но с	2	2
318	на одной	1	2
319	в книге	1	2
320	в более	1	2
321	и для	2	2
322	мира и	1	2
323	у них	1	2
324	по пути	1	2
325	мы увидим	8	2
326	слишком далеко	1	2
327	ее в	2	2
328	видим в	1	2
329	и эта	1	2
330	себя как	1	1
331	в силе	2	1
332	совершенно новой	1	1
333	относится и	1	1
334	для выяснения	1	1
335	но чтобы	1	1
336	сам по	1	1
337	есть очень	1	1
338	не хочет	1	1
339	ступень от	1	1
340	животных но	2	1
341	что эти	4	1
342	не имеют	1	1
343	со своей	1	1
344	и этот	1	1
345	общественных отношений	1	1
346	по его	1	1
347	есть не	1	1
348	говорит за	1	1
349	и о	1	1
350	сущности это	1	1
351	еще до	2	1
352	так чтобы	1	1
353	свою особую	1	1
354	я не	2	1
355	как происходит	1	1
356	вместо того	2	1
357	и со	1	1
358	же что	1	1
359	и он	1	1
360	в ней	4	1
361	и то	2	1
362	отсылает к	1	1
363	и на	4	1
364	и много	1	1
365	он был	3	1
366	наблюдается в	1	1
367	здесь не	2	1
368	условия семейной	1	1
369	время в	1	1
370	ребенка его	1	1
371	то мы	2	1
372	имеет здесь	1	1
373	но как	1	1
374	к которой	1	1
375	ответ на	1	1
376	это и	1	1
377	в той	1	1
378	его на	2	1
379	вот как	1	1
380	нечто подобное	1	1
381	однако не	1	1
382	и где	1	1
383	и наконец	5	1
384	и тот	1	1
385	себе не	1	1
386	это чисто	1	1
387	можно в	1	1
388	еще на	1	1
389	не будем	4	1
390	привести к	3	1
391	ни один	2	1
392	по окончании	1	1
393	он делает	2	1
394	говорит не	1	1
395	и переход	1	1
396	имеем в	5	1
397	тому же	2	1
398	на стадии	3	1
399	так сказать	2	1
400	когда человек	1	1
401	и если	2	1
402	в нем	7	1
403	связанные с	1	1
404	раз когда	1	1
405	же именно	1	1
406	этого вопроса	1	1
407	собой не	1	1
408	действительно так	1	1
409	но дело	1	1
410	мы обратимся	1	1
411	в основу	1	1
412	исходя из	1	1
413	этим самым	1	1
414	имеется две	1	1
415	могла бы	2	1
416	а затем	2	1
417	он знал	2	1
418	и может	2	1
419	этом он	1	1
420	а по	1	1
421	его в	10	1
422	входит в	1	1
423	оставляя в	1	1
424	объясняет и	1	1
425	центральное место	1	1
426	чтобы узнать	2	1
427	должен был	3	1
428	с самого	2	1
429	приходит в	1	1
430	ниже при	2	1
431	он приходит	1	1
432	не соответствует	2	1
433	в жизни	2	1
434	материал для	1	1
435	на охоту	1	1
436	для них	1	1
437	это положение	1	1
438	не видно	1	1
439	что не	1	1
440	с тем	9	1
441	не всегда	1	1
442	нигде не	2	1
443	из которой	1	1
444	чтобы они	1	1
445	этом в	1	1
446	такой же	2	1
447	обратимся к	2	1
448	какой-нибудь предмет	1	1
449	ребенку и	1	1
450	они говорят	2	1
451	что значит	1	1
452	эта черта	2	1
453	что такое	1	1
454	бы привести	2	1
455	его мнению	1	1
456	другой вопрос	1	1
457	установить что	3	1
458	как одна	1	1
459	полно и	1	1
460	из своих	1	1
461	страх и	1	1
462	представлений о	1	1
463	а есть	1	1
464	которые в	1	1
465	свет на	3	1
466	то это	6	1
467	тесно связаны	1	1
468	это дело	1	1
469	есть еще	1	1
470	бы быть	1	1
471	случае мы	2	1
472	они сами	1	1
473	на один	2	1
474	знал что	1	1
475	вещи не	1	1
476	таких случаях	2	1
477	в таких	2	1
478	как можно	1	1
479	впадает в	1	1
480	с ребенком	1	1
481	мире в	1	1
482	в обоих	1	1
483	самого начала	2	1
484	как о	1	1
485	дело не	4	1
486	эти формы	1	1
487	что их	1	1
488	здесь на	2	1
489	к этим	1	1
490	на него	5	1
491	которого он	1	1
492	быть поставлены	1	1
493	в самых	1	1
494	иметь в	2	1
495	только не	1	1
496	мать но	1	1
497	это называется	1	1
498	эта сторона	1	1
499	на землю	1	1
500	суть дела	1	1
501	происходит а	1	1
502	и после	1	1
503	второй момент	1	1
504	только с	2	1
505	у нас	1	1
506	к таким	2	1
507	когда мы	2	1
508	здесь совершенно	1	1
509	мере того	2	1
510	бы он	1	1
511	на это	1	1
512	здесь мы	3	1
513	деле мы	1	1
514	приходит к	1	1
515	но по	3	1
516	должны здесь	1	1
517	отношения и	1	1
518	на другой	2	1
519	который может	1	1
520	чтобы быть	1	1
521	и говорит	2	1
522	всей своей	1	1
523	в пределах	1	1
524	в дальнейшем	1	1
525	те случаи	1	1
526	же говорит	1	1
527	особенно в	1	1
528	и которые	1	1
529	он играет	1	1
530	можно спросить	1	1
531	эти действия	2	1
532	является в	1	1
533	это как	1	1
534	после того	3	1
535	по мере	3	1
536	уже сейчас	1	1
537	момент и	1	1
538	сводится к	1	1
539	именно потому	1	1
540	и здесь	9	1
541	другими словами	4	1
542	одного из	1	1
543	до сих	6	1
544	или на	4	1
545	означает не	1	1
546	появляется в	1	1
547	в животных	7	1
548	там же	1	1
549	связанной с	1	1
550	она не	5	1
551	образом мы	1	1
552	это может	1	1
553	к нему	5	1
554	воздействия на	1	1
555	можем установить	1	1
556	и во	1	1
557	переходит в	1	1
558	другие формы	1	1
559	можно возразить	1	1
560	есть с	1	1
561	вслед за	1	1
562	и вполне	2	1
563	также в	2	1
564	в свете	2	1
565	так говорит	1	1
566	что осознание	1	1
567	делает это	1	1
568	спросим себя	1	1
569	показывают что	2	1
570	но так	1	1
571	один из	8	1
572	путь изучения	1	1
573	сделать это	1	1
574	том как	1	1
575	и одновременно	1	1
576	в двух	1	1
577	идет по	1	1
578	и так	2	1
579	не происходит	3	1
580	случаи когда	1	1
581	здесь с	1	1
582	именно на	1	1
583	с которыми	1	1
584	так что	6	1
585	из которого	1	1
586	до наступления	1	1
587	же и	3	1
588	видели выше	1	1
589	другие предметы	1	1
590	только на	1	1
591	имеют не	1	1
592	слова в	2	1
593	в нашей	2	1
594	этот момент	1	1
595	свидетельствует о	1	1
596	еще одну	1	1
597	является не	2	1
598	эту функцию	1	1
599	за ним	1	1
600	сущность и	1	1
601	ни с	1	1
602	не того	1	1
603	был бы	2	1
604	одно из	2	1
605	никто не	1	1
606	могло бы	1	1
607	мы рассматривали	1	1
608	это верно	1	1
609	при всей	1	1
610	была еще	1	1
611	в очень	3	1
612	известных нам	1	1
613	которые нужны	1	1
614	которые как	1	1
615	в особенности	2	1
616	но вместе	1	1
617	не были	1	1
618	со всем	1	1
619	на второй	1	1
620	связаны с	1	1
621	здесь в	2	1
622	а именно	3	1
623	о котором	1	1
624	такое же	1	1
625	в природе	1	1
626	показывает что	4	1
627	целым рядом	1	1
628	в немецких	2	1
629	только по	1	1
630	до конца	1	1
631	зависит от	2	1
632	говоря что	1	1
633	что животное	1	1
634	то она	1	1
635	сложный и	1	1
636	мир для	1	1
637	не видит	3	1
638	стороны в	1	1
639	материал и	1	1
640	нами как	1	1
641	эти слова	3	1
642	как эти	1	1
643	ко всем	1	1
644	и потому	1	1
645	верно что	1	1
646	говорили что	2	1
647	нет еще	2	1
648	к своему	1	1
649	предположить что	3	1
650	к следующему	1	1
651	утверждая что	1	1
652	за него	2	1
653	в тех	2	1
654	в тот	2	1
655	да и	2	1
656	выяснения этого	1	1
657	мыслится как	1	1
658	с человеческим	1	1
659	указанием на	1	1
660	делает он	2	1
661	к понятию	1	1
662	сих пор	7	1
663	весь ход	1	1
664	стоит только	1	1
665	но едва	1	1
666	от социального	1	1
667	играет с	1	1
668	затем уже	1	1
669	одна из	2	1
670	относиться к	1	1
671	не знаем	1	1
672	эту черту	1	1
673	уже на	3	1
674	должна была	1	1
675	существенную черту	1	1
676	как она	4	1
677	если верно	1	1
678	который является	1	1
679	от него	1	1
680	частности мы	1	1
681	вяжется с	3	1
682	огромную роль	1	1
683	это позволяет	1	1
684	еще более	1	1
685	бы показать	1	1
686	но это	4	1
687	как показывает	1	1
688	в количестве	1	1
689	в системе	2	1
690	не обладает	3	1
691	он видит	2	1
692	поскольку это	1	1
693	уже ясно	1	1
694	не знает	2	1
695	родстве с	1	1
696	другой стороны	2	1
697	но можно	1	1
698	почему он	1	1
699	которым он	1	1
700	же мы	2	1
701	что под	2	1
702	из этого	1	1
703	которой она	1	1
704	а может	1	1
705	также не	2	1
706	это было	1	1
707	спросить себя	1	1
708	для дальнейшего	1	1
709	точно так	6	1
710	и вновь	1	1
