N	2gram	Bakhtin_Fr_2	Analitik
272	так сказать	1	1
273	быть только	1	1
274	по словам	2	1
275	смерть оказывается	1	1
276	в нем	9	1
277	вера в	1	1
278	внутренняя форма	1	1
279	она превращается	1	1
280	всех этих	3	1
281	в первую	2	1
282	в силу	1	1
283	i в	1	1
284	свое время	3	1
285	и по	1	1
286	его можно	1	1
287	выходит далеко	1	1
288	об этом	1	1
289	а их	1	1
290	времени и	6	1
291	в несколько	1	1
292	входит в	1	1
293	первую очередь	1	1
294	это не	1	1
295	что один	1	1
296	в жизни	4	1
297	говорить в	1	1
298	ни в	3	1
299	останавливаться на	1	1
300	в них	13	1
301	далеко не	3	1
302	но лишь	1	1
303	место и	1	1
304	всегда и	1	1
305	со всей	1	1
306	в понимании	2	1
307	но если	1	1
308	таким же	1	1
309	в такой	1	1
310	не становится	1	1
311	жизнь и	2	1
312	вплоть до	2	1
313	времени не	1	1
314	vi vii	1	1
315	и эти	2	1
316	и более	4	1
317	том же	1	1
318	что этот	1	1
319	и вся	1	1
320	было с	1	1
321	до известной	1	1
322	все три	1	1
323	с теми	1	1
324	тогда когда	1	1
325	одна из	4	1
326	было не	1	1
327	и имеет	1	1
328	для всего	1	1
329	он с	1	1
330	в разных	1	1
331	именно с	1	1
332	всего на	1	1
333	как традиция	1	1
334	его внешние	1	1
335	как она	1	1
336	эпизода с	2	1
337	потому что	1	1
338	связи с	2	1
339	тому кто	1	1
340	помимо воли	1	1
341	что практически	1	1
342	только с	3	1
343	игре и	1	1
344	конечно и	1	1
345	с другом	1	1
346	и несколько	1	1
347	и далее	1	1
348	всей их	1	1
349	во все	2	1
350	далеко за	1	1
351	его за	1	1
352	частной жизни	1	1
353	указывает на	1	1
354	вырождается в	1	1
355	он видит	2	1
356	и своих	2	1
357	для себя	1	1
358	некоторой степени	1	1
359	образы и	1	1
360	и о	4	1
361	значения и	1	1
362	то она	1	1
363	существенное значение	3	1
364	в виду	3	1
365	распространяется на	1	1
366	о власти	1	1
367	в ее	3	1
368	характер и	4	1
369	только то	2	1
370	в совершенно	1	1
371	продолжает жить	2	1
372	что может	1	1
373	в образе	1	1
374	судьбы и	1	1
375	в отношении	2	1
376	с иными	1	1
377	связан с	3	1
378	она была	4	1
379	поэтому в	1	1
380	и произведение	1	1
381	о нем	1	1
382	и здесь	1	1
383	в другом	2	1
384	есть одновременно	1	1
385	второй половине	1	1
386	к нему	3	1
387	с его	5	1
388	комедии и	1	1
389	утрачивает свою	3	1
390	них в	1	1
391	в художественной	1	1
392	слов и	1	1
393	лишь моменты	1	1
394	есть вне	1	1
395	в литературе	6	1
396	темам и	1	1
397	что здесь	1	1
398	мы видим	1	1
399	тот же	5	1
400	в основном	5	1
401	нуждается в	2	1
402	внутреннее единство	1	1
403	в какой	1	1
404	хотя бы	1	1
405	таких моментов	1	1
406	мотивом смерти	1	1
407	и после	2	1
408	и ее	1	1
409	все они	1	1
410	за которую	1	1
411	уже в	5	1
412	единство всех	1	1
413	в начале	5	1
414	смысл этой	1	1
415	существования и	2	1
416	этого процесса	3	1
417	и сознания	1	1
418	за ним	1	1
419	проникает в	1	1
420	который как	1	1
421	пока не	1	1
422	всегда оказывается	1	1
423	это место	1	1
424	слова в	1	1
425	так как	6	1
426	к ним	1	1
427	себе и	2	1
428	до некоторой	1	1
429	в стихах	1	1
430	характерны для	1	1
431	бы это	1	1
432	к самому	1	1
433	где в	1	1
434	и речи	1	1
435	самом его	1	1
436	нельзя сказать	2	1
437	с мотивом	1	1
438	в свою	1	1
439	еще и	1	1
440	себя и	1	1
441	нового времени	4	1
442	его из	1	1
443	говорит я	1	1
444	более того	1	1
445	понимать как	1	1
446	есть лишь	1	1
447	долгое время	1	1
448	которая является	1	1
449	ближе к	1	1
450	прямо на	1	1
451	если не	1	1
452	в связи	2	1
453	мире в	2	1
454	материал для	1	1
455	но оно	1	1
456	эти слова	1	1
457	и последующие	1	1
458	и потому	5	1
459	относятся к	1	1
460	целом ряде	1	1
461	в тех	2	1
462	и всей	1	1
463	ко всему	2	1
464	стороны и	1	1
465	да и	3	1
466	друг с	1	1
467	и там	1	1
468	с этой	1	1
469	еще раз	2	1
470	была очень	2	1
471	затем и	2	1
472	человека который	1	1
473	и носит	1	1
474	с этими	1	1
475	перед нами	1	1
476	тому или	1	1
477	не является	1	1
478	известной степени	1	1
479	случаях когда	1	1
480	лицо и	1	1
481	как на	4	1
482	а все	1	1
483	для нас	1	1
484	здесь по	1	1
485	почти вовсе	1	1
486	и как	1	1
487	мы должны	2	1
488	будто бы	1	1
489	но это	2	1
490	все остальные	1	1
491	не одну	1	1
492	же в	3	1
493	еще ничего	1	1
494	а о	1	1
495	в романе	9	1
496	с ней	1	1
497	состоит из	1	1
498	совершенно не	2	1
499	остается на	1	1
500	складывается и	1	1
501	в свое	4	1
502	есть то	1	1
503	на это	1	1
504	ее в	2	1
505	к отвлеченной	1	1
506	героя как	1	1
507	это в	2	1
508	значение в	4	1
