N	2gram	Tiupa_Hudo_1	Komedia
194	бы не	1	2
195	раз в	2	2
196	только один	1	2
197	на его	2	2
198	о которой	1	2
199	состоит в	2	2
200	в силу	1	2
201	чтобы в	1	2
202	человека в	6	2
203	в мире	3	2
204	а как	1	2
205	это не	7	2
206	не мог	1	2
207	в г	1	2
208	этой связи	4	2
209	и без	1	2
210	в их	2	2
211	в одном	1	2
212	что эта	1	2
213	сам он	1	2
214	тому что	4	2
215	она не	4	2
216	вплоть до	1	2
217	что их	1	2
218	в основе	1	2
219	за то	1	2
220	к концу	1	2
221	настаивает на	1	2
222	известной степени	1	2
223	он бы	1	2
224	все еще	2	2
225	если же	1	2
226	и это	4	2
227	как мы	3	2
228	и о	4	2
229	в виду	1	2
230	здесь не	2	2
231	за пределами	1	2
232	роль в	1	2
233	в образе	1	2
234	можно было	5	2
235	по ее	1	2
236	а также	3	2
237	в другом	2	2
238	на вопрос	2	2
239	в конечном	2	2
240	между тем	8	2
241	за ней	1	2
242	не как	1	2
243	тот же	1	2
244	по мнению	5	2
245	и ее	1	2
246	в качестве	9	2
247	уже в	1	2
248	с женой	1	2
249	за ним	2	2
250	мы знаем	2	2
251	себя от	1	2
252	при всей	2	2
253	этом отношении	3	2
254	п не	1	2
255	представляют собой	2	2
256	или иначе	2	2
257	себя и	2	2
258	что для	1	2
259	к человеку	1	2
260	не было	4	2
261	в произведениях	2	2
262	пока что	1	2
263	что мы	1	2
264	ближе к	2	2
265	он и	1	2
266	его на	1	2
267	из которых	1	2
268	к своему	2	2
269	в пределах	3	2
270	не могут	1	2
271	его от	1	2
272	не испытывал	1	2
273	только для	2	2
274	видно что	2	2
275	нет ничего	2	2
276	и ты	2	2
277	видит себя	3	2
278	и все	4	2
279	полагать что	1	2
280	конце концов	1	2
281	не владеет	1	2
282	человека не	2	2
283	которым он	1	2
284	из этого	1	2
285	в свое	1	2
286	к этой	3	2
287	в своих	3	2
288	это в	3	2
289	в таком	3	2
290	формы и	1	1
291	я и	2	1
292	например в	2	1
293	по адресу	2	1
294	утра до	1	1
295	всего это	1	1
296	в первом	1	1
297	к другому	4	1
298	и до	1	1
299	видеть в	1	1
300	на пороге	1	1
301	вопрос о	2	1
302	проблематики в	1	1
303	коренится в	1	1
304	именно к	1	1
305	этом не	1	1
306	начинается с	2	1
307	на глазах	1	1
308	глубины и	1	1
309	тому ни	1	1
310	принадлежит к	1	1
311	я не	1	1
312	новую попытку	1	1
313	не сводится	1	1
314	ему в	1	1
315	если говорить	3	1
316	как впрочем	1	1
317	попутно что	1	1
318	в сцене	1	1
319	это время	1	1
320	и представляется	2	1
321	он сам	1	1
322	все эти	3	1
323	с письмом	1	1
324	насколько мне	1	1
325	взгляде на	1	1
326	в чем	1	1
327	но не	3	1
328	находит в	1	1
329	но как	2	1
330	очевидно и	1	1
331	в сторону	1	1
332	если в	2	1
333	ответ на	1	1
334	себе и	2	1
335	друг от	1	1
336	друга и	1	1
337	человеку и	1	1
338	в е	2	1
339	к сожалению	1	1
340	относится к	1	1
341	к точке	1	1
342	себя за	1	1
343	в одной	2	1
344	общего с	1	1
345	как к	3	1
346	это был	1	1
347	перед нами	5	1
348	на человека	1	1
349	переживания и	1	1
350	на земле	1	1
351	как уже	1	1
352	узнает что	1	1
353	и как	1	1
354	к числу	1	1
355	более или	1	1
356	в действительности	4	1
357	от этого	1	1
358	в этот	1	1
359	и дочери	1	1
360	да еще	1	1
361	из жизни	1	1
362	отношения между	1	1
363	отказывается от	1	1
364	общение с	1	1
365	рассказывает как	1	1
366	из этих	1	1
367	самообладание и	1	1
368	т д	3	1
369	к сердцу	2	1
370	в восприятии	1	1
371	в первую	2	1
372	не являются	1	1
373	к одному	1	1
374	уже говорилось	2	1
375	том чтобы	1	1
376	в отрывке	1	1
377	не кажется	1	1
378	картины мира	4	1
379	на этом	3	1
380	в нее	1	1
381	с такими	2	1
382	что все	1	1
383	же не	1	1
384	то чтобы	2	1
385	той же	2	1
386	вот например	1	1
387	получил от	1	1
388	приходит в	2	1
389	и тем	1	1
390	в это	2	1
391	участие в	2	1
392	во многом	1	1
393	его и	1	1
394	для них	1	1
395	соответствии с	1	1
396	этого персонажа	1	1
397	для своего	2	1
398	этого не	1	1
399	со своими	1	1
400	обстоятельств не	1	1
401	о первой	1	1
402	мне известно	1	1
403	можно считать	1	1
404	такой же	3	1
405	одно из	1	1
406	я этого	1	1
407	от своего	1	1
408	имеет ничего	1	1
409	таким же	1	1
410	как все	2	1
411	в следующем	2	1
412	это делает	1	1
413	дом за	1	1
414	в город	1	1
415	работая над	1	1
416	человеком и	1	1
417	остается один	1	1
418	каким был	1	1
419	место в	1	1
420	не столько	2	1
421	в отличие	1	1
422	знаем что	1	1
423	что я	2	1
424	признать что	1	1
425	точку зрения	1	1
426	но он	3	1
427	обмен репликами	1	1
428	ведь из	1	1
429	друг другу	1	1
430	иным как	1	1
431	обращение к	1	1
432	более двадцати	1	1
433	что после	1	1
434	том и	1	1
435	ним в	1	1
436	с мужем	2	1
437	этой работы	1	1
438	на три	1	1
439	на рубеже	1	1
440	как можно	1	1
441	ее не	1	1
442	вполне справедливо	1	1
443	свое время	1	1
444	то чего	1	1
445	текста и	1	1
446	на себе	2	1
447	и остается	1	1
448	без конца	1	1
449	в самых	1	1
450	не могло	1	1
451	не приносит	1	1
452	ним а	1	1
453	так много	1	1
454	и весь	1	1
455	на тему	1	1
456	нечто большее	1	1
457	всего на	1	1
458	и по	3	1
459	до вечера	1	1
460	по своей	4	1
461	где-нибудь в	1	1
462	же он	1	1
463	со своим	2	1
464	что на	2	1
465	с другом	1	1
466	явно не	2	1
467	не останется	1	1
468	похожи на	1	1
469	в трагедии	1	1
470	представляется нам	2	1
471	могут быть	1	1
472	всего в	1	1
473	что при	3	1
474	о них	1	1
475	приходит к	1	1
476	вспомнить как	1	1
477	чувство стыда	1	1
478	от друга	1	1
479	и от	4	1
480	отрывке из	1	1
481	в себя	2	1
482	здесь без	1	1
483	традиции не	1	1
484	и когда	3	1
485	что у	3	1
486	времени и	1	1
487	особенно в	2	1
488	живет в	2	1
489	мог бы	1	1
490	к его	1	1
491	когда в	1	1
492	своему происхождению	1	1
493	жизнь и	1	1
494	не его	1	1
495	не имеющей	1	1
496	с утра	1	1
497	он вспоминает	1	1
498	возможным не	1	1
499	я теперь	1	1
500	сводится к	1	1
501	и та	1	1
502	никак не	2	1
503	его жизни	2	1
504	сам а	1	1
505	все его	1	1
506	может не	1	1
507	молодой женщины	2	1
508	там же	2	1
509	нас в	1	1
510	восходит к	1	1
511	первую очередь	2	1
512	то в	4	1
513	путь к	1	1
514	этот момент	2	1
515	во втором	1	1
516	ее на	1	1
517	вслед за	1	1
518	он его	1	1
519	в лучшем	1	1
520	не слушает	1	1
521	и она	1	1
522	своей природе	2	1
523	не требует	1	1
524	казалось что	1	1
525	но так	1	1
526	себя с	1	1
527	ни к	2	1
528	в ситуации	1	1
529	только в	5	1
530	непосредственно из	1	1
531	в стороне	1	1
532	впрочем и	2	1
533	во времени	1	1
534	человека с	1	1
535	из деревни	2	1
536	в текст	1	1
537	и у	1	1
538	только на	2	1
539	а напротив	1	1
540	больше не	2	1
541	же из	1	1
542	впервые замечает	1	1
543	свою жизнь	1	1
544	действующего лица	1	1
545	а они	1	1
546	является не	1	1
547	не из	1	1
548	не стал	2	1
549	к своим	1	1
550	обращался к	2	1
551	на одном	1	1
552	в прошлом	1	1
553	дела до	1	1
554	в такое	1	1
555	как его	3	1
556	не случайно	7	1
557	и никогда	1	1
558	следует признать	1	1
559	внутреннего мира	2	1
560	интересующей нас	1	1
561	где в	1	1
562	в финале	3	1
563	склонны видеть	1	1
564	из двух	1	1
565	о своей	2	1
566	этого человека	1	1
567	под угрозой	1	1
568	эти две	1	1
569	человека а	1	1
570	с той	2	1
571	действующих лиц	2	1
572	было и	1	1
573	а с	2	1
574	мы еще	1	1
575	из наиболее	1	1
576	говорит о	1	1
577	противоречие между	1	1
578	превращается в	3	1
579	впрочем достаточно	1	1
580	не на	1	1
581	у его	2	1
582	вторая половина	1	1
583	однако и	3	1
584	в руках	1	1
585	ни тому	1	1
586	в слове	1	1
587	и ему	2	1
588	так называемых	1	1
589	не видит	1	1
590	именно поэтому	1	1
591	на фоне	2	1
592	человек в	2	1
593	теперь он	1	1
594	в далеком	1	1
595	в городе	5	1
596	эти слова	2	1
597	уж не	1	1
598	он уже	4	1
599	и потому	2	1
600	видит в	3	1
601	к жизни	5	1
602	вот я	1	1
603	такого рода	3	1
604	в ответ	2	1
605	и там	1	1
606	когда же	1	1
607	быть только	1	1
608	в мир	1	1
609	для человека	1	1
610	да и	2	1
611	в первой	6	1
612	друг с	1	1
613	своего времени	3	1
614	на свете	1	1
615	быть не	1	1
616	в гибели	1	1
617	себя их	1	1
618	и тому	1	1
619	еще раз	2	1
620	на пути	1	1
621	можно сказать	4	1
622	человеческого поведения	1	1
623	а то	2	1
624	прошлом году	1	1
625	в смысле	1	1
626	здесь прежде	1	1
627	он должен	1	1
628	под названием	1	1
629	перед собой	2	1
630	еще одна	1	1
631	не знаем	2	1
632	и ушел	2	1
633	пор еще	1	1
634	с братом	1	1
635	было ясно	1	1
636	которого они	1	1
637	в другой	1	1
638	о котором	2	1
639	своей собственной	2	1
640	в голову	1	1
641	на первый	1	1
642	для нас	1	1
643	или менее	1	1
644	же что	1	1
645	в этих	5	1
646	не будучи	1	1
647	с ужасом	1	1
648	места в	1	1
649	по традиции	1	1
650	хотя в	1	1
651	большее чем	1	1
652	бы на	2	1
653	но вот	1	1
654	перед его	1	1
655	жизни в	6	1
656	сведения о	1	1
657	на смену	1	1
658	это касается	1	1
659	сказать что	1	1
660	и только	1	1
661	да не	2	1
662	это на	1	1
663	взгляда на	1	1
664	его произведений	1	1
665	первом случае	1	1
666	и две	1	1
667	жизнь в	1	1
668	об этих	1	1
669	жизни и	5	1
670	пути к	1	1
671	но еще	2	1
672	и эта	1	1
673	я могу	1	1
674	можно назвать	1	1
675	этой точки	1	1
676	они не	2	1
677	ничего общего	1	1
