N	4gram	Tiupa_Disk_2	Analitik
81	принадлежат первый национально-историческому быту	1	1
82	шестнадцатилетнего улана между тем	1	1
83	ее содержание к собственной	1	1
84	герой анекдота о случайном	1	1
85	ср с финальной ситуацией	1	1
86	называемого чувства юмора умения	1	1
87	а подлинный автор стирает	1	1
88	деталей отсутствие развернутых описаний	1	1
89	как бы укрупненных деталей	1	1
90	данного цикла в полном	1	1
91	бы укрупненных деталей краткость	1	1
92	новелле есть нарушение запрета	1	1
93	описаний акцентированная роль немногочисленных	1	1
94	его черешнями мнимый больной	1	1
95	стабильно дифференцированном и оцененном	1	1
96	наличие так называемого чувства	1	1
97	кабацкою или из барышни-крестьянки	1	1
98	с теми же деталями	1	1
99	с машей на практике	1	1
100	юмором так беспрецедентно оригинальная	1	1
101	общенародного исторического бытия с	1	1
102	что суженого конем не	1	1
103	он ничего предосудительного памяти	1	1
104	предшественника лукавым юмором так	1	1
105	двуголосый в жанровом отношении	1	1
106	издателя читаем следует анекдот	1	1
107	русское сердце при слове	1	1
108	форма воплощает художественную концепцию	1	1
109	острота или острота наизнанку	1	1
110	у тебя брат рука	1	1
111	пушкинские повести с позиций	1	1
112	коего мы не помещаем	1	1
113	мотивировок в поступках героев	1	1
114	младший офицерский чин приличный	1	1
115	их общим эффектом оказывается	1	1
116	но они же в	1	1
117	станционного смотрителя сегодня в	1	1
118	халат и скуфья минского	1	1
119	счете жанровая стратегия притчевого	1	1
120	анекдотичность сюжетов гробовщика и	1	1
121	вырин со всей серьезностью	1	1
122	новелла ночной жанр посрамляющий	1	1
123	например в значительной степени	1	1
124	кто из тогдашних офицеров	1	1
125	скуфья минского эквивалентны им	1	1
126	завтра метут улицу вместе	1	1
127	эстетическое завершение белкин пытается	1	1
128	проступает притчевая символика актуализируемая	1	1
129	юмора умения отрешиться от	1	1
130	анекдот коего мы не	1	1
131	белкина в себе не	1	1
132	какая была минута тогда	1	1
133	притчу в принципе можно	1	1
134	отношении текст предполагающий возможность	1	1
135	жанровом отношении текст предполагающий	1	1
136	жанровая форма авторства в	1	1
137	мнимый больной минский сквозь	1	1
138	словесное кощунство и непристойность	1	1
139	или самсон вырин со	1	1
140	стирает указующий перст своего	1	1
141	при слове отечество как	1	1
142	актуализируемая эпиграфами этих повестей	1	1
143	притчи владимир развивающий план	1	1
144	и скуфья минского эквивалентны	1	1
145	по схеме блудных детей	1	1
146	с позиций классического реализма	1	1
147	не поднимается на бутылку	1	1
148	стратегия анекдотичности сопрягает большое	1	1
149	слушателей преодолевая их внутреннюю	1	1
150	и притчи может быть	1	1
151	продемонстрировано и на примере	1	1
152	мышления позволяет пушкину сопрягать	1	1
153	строгость композиции неразвернутость характеристик	1	1
154	да бархате а завтра	1	1
155	побега и покаянного возвращения	1	1
156	анекдота диалог заблудившегося жениха	1	1
157	готовом стабильно дифференцированном и	1	1
158	поход почти отроками возвращались	1	1
159	и барышни-крестьянки отчетливо проступает	1	1
160	себе самому тогда как	1	1
161	же деталями повторенными дважды	1	1
162	живой без сапог обойдется	1	1
163	к жизни сталкиваются лицом	1	1
164	барышни-крестьянки отчетливо проступает притчевая	1	1
165	вполне принадлежат первый национально-историческому	1	1
166	демонстративно дополняет этими атрибутами	1	1
167	упоминаемые в метели халат	1	1
168	тебя брат рука не	1	1
169	больной минский сквозь явную	1	1
170	сегодня в атласе да	1	1
171	словесного выражения все это	1	1
172	сталкиваются лицом к лицу	1	1
173	в новелле есть нарушение	1	1
174	офицеров не сознается что	1	1
175	жанр посрамляющий умершее солнце	1	1
176	героев а также устная	1	1
177	сильно билось русское сердце	1	1
178	получают двоякое эстетическое завершение	1	1
179	литературного сюжета поскольку вполне	1	1
180	нарушение запрета есть профанация	1	1
181	графиня? ей-богу правда очевидно	1	1
182	шмит в усах и	1	1
183	все это по общему	1	1
184	острота наизнанку глупость неуместность	1	1
185	женщине обязан он был	1	1
186	ничего предосудительного памяти ивана	1	1
187	и точность словесного выражения	1	1
188	о том что суженого	1	1
189	классического реализма голы как-то	1	1
190	человек мирной профессии землемер	1	1
191	муках совести предаю тебя	1	1
192	минский сквозь явную анекдотичность	1	1
193	он был лучшей драгоценнейшей	1	1
194	отроками возвращались возмужав на	1	1
195	дважды в описании немецких	1	1
196	например скупость деталей отсутствие	1	1
197	с емкостью ситуации лаконичная	1	1
198	фигуры цикла обрамляя вымышленную	1	1
199	с малым временем индивидуального	1	1
200	типично притчевые герои сильвио	1	1
201	по-русски хоть сыты а	1	1
202	событий вследствие которого пушкинские	1	1
203	конем не объедешь типично	1	1
204	о муках совести предаю	1	1
205	юноше но не зрелому	1	1
206	деталями повторенными дважды в	1	1
207	интимного быта ср кто	1	1
208	барышни-крестьянки вольному воля а	1	1
209	офицерский чин приличный юноше	1	1
210	мы по-русски хоть сыты	1	1
211	набор свидетелей владимира человек	1	1
212	в значительной степени зависим	1	1
213	становится героем анекдота диалог	1	1
214	полагая его излишним впрочем	1	1
215	о случайном венчании бурмин	1	1
216	случайном венчании бурмин героем	1	1
217	лукавым юмором так беспрецедентно	1	1
218	как притчу в принципе	1	1
219	ни для рассказчика ни	1	1
220	диалог заблудившегося жениха с	1	1
221	не у-влекать слушателей преодолевая	1	1
222	жанровая стратегия притчевого мышления	1	1
223	в усах и шпорах	1	1
224	прочтения как на языке	1	1
225	гробовщика и барышни-крестьянки отчетливо	1	1
226	мысль о том что	1	1
227	разве гробовщик брат палачу?	1	1
228	но раз-влекать их предлагая	1	1
229	глазами анекдота это игра	1	1
230	преодолевая их внутреннюю обособленность	1	1
231	очевидно анекдотичен набор свидетелей	1	1
232	и описаний акцентированная роль	1	1
233	по общему мнению присуще	1	1
234	в той или иной	1	1
235	лексики например в значительной	1	1
236	офицеры ушедшие в поход	1	1
237	подход к жизни сталкиваются	1	1
238	сопрягает большое время общенародного	1	1
239	владимир планирует осуществить с	1	1
240	сознается что русской женщине	1	1
241	совести предаю тебя твоей	1	1
242	в пушкинском сознании выступали	1	1
243	оригинальная повествовательная форма воплощает	1	1
244	брат рука не поднимается	1	1
245	стратегии создают уникальный контрапункт	1	1
246	черешнями мнимый больной минский	1	1
247	при этом и сам	1	1
248	анекдота выбор лексики например	1	1
249	может быть продемонстрировано и	1	1
250	анекдот легко может быть	1	1
251	лицом к лицу с	1	1
252	профессии землемер шмит в	1	1
253	белкин пытается придать пересказанным	1	1
254	возвращались возмужав на бранном	1	1
255	ср из выстрела знать	1	1
256	в конечном счете жанровая	1	1
257	бы мы по-русски хоть	1	1
258	корнета младший офицерский чин	1	1
259	жанровая стратегия анекдотичности сопрягает	1	1
260	сам владимир планирует осуществить	1	1
261	и шлафорк упоминаемые в	1	1
262	знать у тебя брат	1	1
263	как сильно билось русское	1	1
264	теми же деталями повторенными	1	1
265	чьи жанровые стратегии создают	1	1
266	интерес самых событий вследствие	1	1
267	или из барышни-крестьянки вольному	1	1
268	о стрелке-мухобое вы смеетесь	1	1
269	непристойность необыкновенное в новелле	1	1
270	глупость неуместность ошибка оговорка	1	1
271	притчевого мышления позволяет пушкину	1	1
272	указующий перст своего предшественника	1	1
273	анекдотичен набор свидетелей владимира	1	1
274	билось русское сердце при	1	1
275	паремии редуцированная притча живой	1	1
276	себя героем притчи о	1	1
277	цикла обрамляя вымышленную реальность	1	1
278	притчи о том что	1	1
279	шпорах демонстративно дополняет этими	1	1
280	текст анекдота выбор лексики	1	1
281	ей-богу правда очевидно анекдотичен	1	1
282	план побега и покаянного	1	1
283	барышни-крестьянки куда нам по-английски	1	1
284	неприемлемо ни для рассказчика	1	1
285	финальной ситуацией притчи о	1	1
286	планирует осуществить с машей	1	1
287	петровича белкина в себе	1	1
288	гавриловны колпак и шлафорк	1	1
289	смотрителя сегодня в атласе	1	1
290	граф б с его	1	1
291	притчевую схему блудного возвращения	1	1
292	свойственны притче как и	1	1
293	между тем как сам	1	1
294	анекдота о стрелке-мухобое вы	1	1
295	самому тогда как притчу	1	1
296	оно живет в готовом	1	1
297	пересказанным анекдотам назидательность однозначную	1	1
298	с универсальными общечеловеческими ценностями	1	1
299	правда очевидно анекдотичен набор	1	1
300	ср кто из тогдашних	1	1
301	позиций классического реализма голы	1	1
302	отставного сорокалетнего корнета младший	1	1
303	конденсируется в остроту ср	1	1
304	пушкину сопрягать историческую действительность	1	1
305	свидетелей владимира человек мирной	1	1
306	от нудительной серьезности бахтин	1	1
307	отсутствие развернутых описаний закрытость	1	1
308	на бутылку или из	1	1
309	детей становится героем анекдота	1	1
310	к лицу с типичными	1	1
311	примечании издателя читаем следует	1	1
312	осуществить с машей на	1	1
313	психологических мотивировок в поступках	1	1
314	бархате а завтра метут	1	1
315	вы смеетесь графиня? ей-богу	1	1
316	действительность с универсальными общечеловеческими	1	1
317	ситуации лаконичная строгость композиции	1	1
318	предаю тебя твоей совести	1	1
319	на границах литературного сюжета	1	1
320	в готовом стабильно дифференцированном	1	1
321	метут улицу вместе с	1	1
322	героями анекдота граф б	1	1
323	умения отрешиться от нудительной	1	1
324	перед нами поистине двуголосый	1	1
325	немногочисленных и как бы	1	1
326	разоряться были бы мы	1	1
327	посрамление словесное кощунство и	1	1
328	сознании выступали атрибутами анекдотичности	1	1
329	универсальными общечеловеческими ценностями ср	1	1
330	имеем дело не с	1	1
331	комическая апофегма то есть	1	1
332	анекдота и притчи может	1	1
333	и как бы укрупненных	1	1
334	или из барышни-крестьянки куда	1	1
335	его излишним впрочем уверяем	1	1
336	но не зрелому мужчине	1	1
337	текст предполагающий возможность одновременного	1	1
338	сквозь явную анекдотичность сюжетов	1	1
339	принципе можно припоминая и	1	1
340	быта ср кто из	1	1
341	же самого сюжета герой	1	1
342	читаем следует анекдот коего	1	1
343	символика актуализируемая эпиграфами этих	1	1
344	время общенародного исторического бытия	1	1
345	слова остроты редуцированный анекдот	1	1
346	из гробовщика разве гробовщик	1	1
347	атласе да бархате а	1	1
348	также устная интонация столь	1	1
349	в сочетании с емкостью	1	1
350	жанровые стратегии создают уникальный	1	1
351	редуцированная притча живой без	1	1
352	малым временем индивидуального интимного	1	1
353	зрелому мужчине и безымянного	1	1
354	улицу вместе с голью	1	1
355	притчи о муках совести	1	1
356	внесюжетные фигуры цикла обрамляя	1	1
357	совпадают с теми же	1	1
358	бурмин героем притчи о	1	1
359	притча живой без сапог	1	1
360	компактность сюжета в сочетании	1	1
361	точность словесного выражения все	1	1
362	чувства юмора умения отрешиться	1	1
363	пределе своем анекдот конденсируется	1	1
364	профанация священного новелла ночной	1	1
365	повторенными дважды в описании	1	1
366	не сознается что русской	1	1
367	вольному воля а дорога	1	1
368	следует анекдот коего мы	1	1
369	а завтра метут улицу	1	1
370	возвращения по схеме блудных	1	1
371	же свойственны притче как	1	1
372	же в пушкинском сознании	1	1
373	припоминая и примеряя ее	1	1
374	уверяем читателя что он	1	1
375	анекдотичности сопрягает большое время	1	1
376	сыты а притча в	1	1
377	как жанровая стратегия анекдотичности	1	1
378	возмужав на бранном воздухе	1	1
379	паремию пословично-афористическую сентенцию ср	1	1
380	анекдоту и притче это	1	1
381	роль немногочисленных и как	1	1
382	как одеяние родителей марьи	1	1
383	отца-государя в.т какая была	1	1
384	бытия с малым временем	1	1
385	у-влекать слушателей преодолевая их	1	1
386	неразвернутость характеристик и описаний	1	1
387	сюжета в сочетании с	1	1
388	слове отечество как сладки	1	1
389	венчании бурмин героем притчи	1	1
390	двоякое эстетическое завершение белкин	1	1
391	мужчине и безымянного шестнадцатилетнего	1	1
392	большое время общенародного исторического	1	1
393	временем индивидуального интимного быта	1	1
394	своего предшественника лукавым юмором	1	1
395	герои сильвио или самсон	1	1
396	как сладки были слезы	1	1
397	памяти ивана петровича белкина	1	1
398	мирной профессии землемер шмит	1	1
399	ситуацией притчи о блудном	1	1
400	тогда как притчу в	1	1
401	для него отца-государя в.т	1	1
402	в жанровом отношении текст	1	1
403	являются компактность сюжета в	1	1
404	гробовщика разве гробовщик брат	1	1
405	к анекдоту и притче	1	1
406	автор стирает указующий перст	1	1
407	мыслящий себя героем притчи	1	1
408	с голью кабацкою или	1	1
409	наизнанку глупость неуместность ошибка	1	1
410	с финальной ситуацией притчи	1	1
411	можно припоминая и примеряя	1	1
412	интонация столь же свойственны	1	1
413	притча в паремию пословично-афористическую	1	1
414	пытается придать пересказанным анекдотам	1	1
415	предел до которого анекдот	1	1
416	выстрела знать у тебя	1	1
417	дифференцированном и оцененном мире	1	1
418	сильвио или самсон вырин	1	1
419	лицу с типичными героями	1	1
420	впрочем уверяем читателя что	1	1
421	они же в пушкинском	1	1
422	внеисторическому и вненациональному общечеловеческому	1	1
423	гроба не живет и	1	1
424	отчетливо проступает притчевая символика	1	1
425	марьи гавриловны колпак и	1	1
426	в поступках героев а	1	1
427	самсон вырин со всей	1	1
428	был лучшей драгоценнейшей наградою?	1	1
429	атрибутами гусарства отставного сорокалетнего	1	1
430	нем звучит один голос	1	1
431	сочетании с емкостью ситуации	1	1
432	обойдется а мертвый без	1	1
433	стратегия притчевого мышления позволяет	1	1
434	позволяет пушкину сопрягать историческую	1	1
435	жизни сталкиваются лицом к	1	1
436	и покаянного возвращения по	1	1
437	лаконичная строгость композиции неразвернутость	1	1
438	не помещаем полагая его	1	1
439	до которого анекдот легко	1	1
440	краткость и точность словесного	1	1
441	сыне офицеры ушедшие в	1	1
442	и строго отграниченная система	1	1
443	без гроба не живет	1	1
444	нам по-английски разоряться были	1	1
445	б с его черешнями	1	1
446	живет в готовом стабильно	1	1
447	обязан он был лучшей	1	1
448	пословично-афористическую сентенцию ср из	1	1
449	минута тогда как жанровая	1	1
450	контрапункт пронизывающий поэтику данного	1	1
451	русской женщине обязан он	1	1
452	в принципе можно припоминая	1	1
453	перст своего предшественника лукавым	1	1
454	рука не поднимается на	1	1
455	поднимается на бутылку или	1	1
456	быть продемонстрировано и на	1	1
457	а также устная интонация	1	1
458	объедешь типично притчевые герои	1	1
459	безымянного шестнадцатилетнего улана между	1	1
460	отечество как сладки были	1	1
461	развивающий план побега и	1	1
462	со всей серьезностью осуществляющие	1	1
463	дополняет этими атрибутами гусарства	1	1
464	белкин в первом примечании	1	1
465	так и на языке	1	1
466	гусарства отставного сорокалетнего корнета	1	1
467	слова паремии редуцированная притча	1	1
468	первом примечании издателя читаем	1	1
469	эквивалентны им совпадают с	1	1
470	владимира человек мирной профессии	1	1
471	собственной ситуации жизненного выбора	1	1
472	в себе не заключает	1	1
473	в пределах же самого	1	1
474	жениха с мужиком в	1	1
475	самого сюжета герой притчи	1	1
476	метели халат прохорова халат	1	1
477	поистине двуголосый в жанровом	1	1
478	и на примере такой	1	1
479	остроты редуцированный анекдот и	1	1
480	минского эквивалентны им совпадают	1	1
481	столь же свойственны притче	1	1
482	смеетесь графиня? ей-богу правда	1	1
483	взаимопроникновение анекдота и притчи	1	1
484	эпиграфами этих повестей а	1	1
485	поступках героев а также	1	1
486	развернутых описаний закрытость характеров	1	1
487	куда нам по-английски разоряться	1	1
488	границах литературного сюжета поскольку	1	1
489	из барышни-крестьянки вольному воля	1	1
490	а притча в паремию	1	1
491	придать пересказанным анекдотам назидательность	1	1
492	в нем звучит один	1	1
493	улана между тем как	1	1
494	вместе с голью кабацкою	1	1
495	что он ничего предосудительного	1	1
496	как сам владимир планирует	1	1
497	как и анекдоту их	1	1
498	конечном счете жанровая стратегия	1	1
499	притчевая символика актуализируемая эпиграфами	1	1
500	легко может быть редуцирован	1	1
501	примеряя ее содержание к	1	1
502	родителей марьи гавриловны колпак	1	1
503	халат прохорова халат и	1	1
504	деталей краткость и точность	1	1
505	ночной жанр посрамляющий умершее	1	1
506	не живет и т.п	1	1
507	скупость деталей отсутствие развернутых	1	1
508	цикла в полном его	1	1
509	завершение белкин пытается придать	1	1
510	выражения все это по	1	1
511	твое горе ее счастие	1	1
512	притчи может быть продемонстрировано	1	1
513	содержание к собственной ситуации	1	1
514	колпак и шлафорк упоминаемые	1	1
515	машей на практике притчевую	1	1
516	прохорова халат и скуфья	1	1
517	из барышни-крестьянки не твое	1	1
518	повествовательная форма воплощает художественную	1	1
519	и шпорах демонстративно дополняет	1	1
520	анекдота о случайном венчании	1	1
521	владимир развивающий план побега	1	1
522	в первом примечании издателя	1	1
523	героем притчи о том	1	1
524	и сам текст анекдота	1	1
525	характеристик и описаний акцентированная	1	1
526	ср из станционного смотрителя	1	1
527	ценностями ср с финальной	1	1
528	воплощает художественную концепцию цикла	1	1
529	типичными героями анекдота граф	1	1
530	героем анекдота диалог заблудившегося	1	1
531	том что суженого конем	1	1
532	анекдот конденсируется в остроту	1	1
533	землемер шмит в усах	1	1
534	они остаются на границах	1	1
535	мертвый без гроба не	1	1
536	раз-влекать их предлагая адресату	1	1
537	не зрелому мужчине и	1	1
538	сюжета поскольку вполне принадлежат	1	1
539	а герой анекдота о	1	1
540	барышни-крестьянки не твое горе	1	1
541	героем анекдота о стрелке-мухобое	1	1
542	голью кабацкою или из	1	1
543	мы не помещаем полагая	1	1
544	сапог обойдется а мертвый	1	1
545	для рассказчика ни для	1	1
546	анекдот должен не у-влекать	1	1
547	строго отграниченная система смыслов	1	1
548	устная интонация столь же	1	1
549	анекдота это игра случая	1	1
550	ушедшие в поход почти	1	1
551	в.т какая была минута	1	1
552	схеме блудных детей становится	1	1
553	пределах одной фразы обнаруживается	1	1
554	были бы мы по-русски	1	1
555	заблудившегося жениха с мужиком	1	1
556	выбор лексики например в	1	1
557	не твое горе ее	1	1
558	сюжета герой притчи владимир	1	1
559	и непристойность необыкновенное в	1	1
560	герой анекдота белкин в	1	1
561	усах и шпорах демонстративно	1	1
562	суть внесюжетные фигуры цикла	1	1
563	и вненациональному общечеловеческому бытию	1	1
564	нами поистине двуголосый в	1	1
565	что и должно было	1	1
566	блудном сыне офицеры ушедшие	1	1
567	подлинный автор стирает указующий	1	1
568	по-английски разоряться были бы	1	1
569	не объедешь типично притчевые	1	1
570	есть нарушение запрета есть	1	1
571	анекдоту их общим эффектом	1	1
572	в метели халат прохорова	1	1
573	значительной степени зависим от	1	1
574	самых событий вследствие которого	1	1
575	деревушке а герой анекдота	1	1
576	оказывается героем анекдота о	1	1
577	сопрягать историческую действительность с	1	1
578	почти отроками возвращались возмужав	1	1
579	не говоря уже о	1	1
580	а мертвый без гроба	1	1
581	пушкинском сознании выступали атрибутами	1	1
582	беспрецедентно оригинальная повествовательная форма	1	1
583	с его черешнями мнимый	1	1
584	это по общему мнению	1	1
585	из выстрела знать у	1	1
586	тогда как жанровая стратегия	1	1
587	сладки были слезы свидания	1	1
588	к собственной ситуации жизненного	1	1
589	есть профанация священного новелла	1	1
590	кощунство и непристойность необыкновенное	1	1
591	общим эффектом оказывается отмеченный	1	1
592	сорокалетнего корнета младший офицерский	1	1
593	предосудительного памяти ивана петровича	1	1
594	в остроту ср из	1	1
595	воля а дорога мирская	1	1
596	одеяние родителей марьи гавриловны	1	1
597	общими для поэтики обоих	1	1
598	в паремию пословично-афористическую сентенцию	1	1
599	героем притчи о муках	1	1
600	хоть сыты а притча	1	1
601	притчевые герои сильвио или	1	1
602	завершенная и строго отграниченная	1	1
603	в полном его составе	1	1
604	создают уникальный контрапункт пронизывающий	1	1
605	читателя что он ничего	1	1
606	о блудном сыне офицеры	1	1
607	необыкновенное в новелле есть	1	1
608	пределах же самого сюжета	1	1
609	так беспрецедентно оригинальная повествовательная	1	1
610	в пределе своем анекдот	1	1
611	анекдота белкин в первом	1	1
612	приличный юноше но не	1	1
613	и примеряя ее содержание	1	1
614	емкостью ситуации лаконичная строгость	1	1
615	жизнь глазами анекдота это	1	1
616	отрешиться от нудительной серьезности	1	1
617	тем как сам владимир	1	1
