N	2gram	Tiupa_Narr_1	Istorich
171	той же	1	2
172	с другими	1	2
173	это не	3	2
174	в жизни	3	2
175	он является	1	2
176	как и	13	2
177	мы видели	1	2
178	ключ к	2	2
179	нисколько не	1	2
180	здесь она	1	2
181	во время	1	2
182	и ее	3	2
183	их в	3	2
184	она или	1	2
185	случае мы	1	2
186	что происходит	1	2
187	на три	1	2
188	тем самым	5	2
189	одна из	4	2
190	другой стороны	2	2
191	так называемый	1	2
192	только с	1	2
193	в нее	1	2
194	к себе	4	2
195	могут быть	1	2
196	бы составить	1	2
197	не говорится	1	2
198	того чтобы	4	2
199	с ее	2	2
200	в виду	1	2
201	здесь не	2	2
202	на другой	5	2
203	говорили что	1	2
204	приводит к	1	2
205	и когда	1	2
206	что у	4	2
207	на нее	1	2
208	живет в	1	2
209	в глаза	1	2
210	с другой	2	2
211	а также	6	2
212	что эта	1	2
213	в изложении	1	2
214	также в	1	2
215	к ней	1	2
216	в него	1	2
217	оказывается что	1	2
218	оно и	1	2
219	в новой	1	2
220	с ними	2	2
221	уже в	1	2
222	а то	1	2
223	на столе	1	2
224	слова в	4	2
225	тут же	1	2
226	и только	2	2
227	не было	3	2
228	в особенности	2	2
229	о своей	2	2
230	именно в	3	2
231	случаев в	1	2
232	а с	1	2
233	зависит от	2	2
234	видит в	1	2
235	есть на	1	2
236	в тех	1	2
237	да и	2	2
238	о его	2	2
239	мере того	1	2
240	это явление	1	2
241	или в	6	2
242	тот кто	2	2
243	то не	1	2
244	будто бы	1	2
245	не знает	1	2
246	сказать что	2	2
247	также не	2	2
248	и наиболее	1	1
249	еще можно	1	1
250	сам по	1	1
251	они еще	1	1
252	отметим что	1	1
253	в стороне	1	1
254	к своей	1	1
255	это и	1	1
256	говорилось выше	1	1
257	но после	1	1
258	из другого	1	1
259	выражается в	1	1
260	мать и	2	1
261	едва ли	3	1
262	в зависимости	2	1
263	по его	1	1
264	и о	3	1
265	пока только	1	1
266	героя но	2	1
267	не слишком	1	1
268	этом не	1	1
269	мальчика и	1	1
270	на себя	4	1
271	всю ночь	1	1
272	похожи на	1	1
273	их не	1	1
274	себе а	1	1
275	зависимости от	2	1
276	и он	6	1
277	это время	1	1
278	на небо	1	1
279	в отличие	2	1
280	и много	1	1
281	он сам	3	1
282	этот текст	1	1
283	нему в	1	1
284	со словами	2	1
285	с его	4	1
286	на своих	1	1
287	тем как	1	1
288	от его	1	1
289	чем это	2	1
290	но как	3	1
291	достаточно для	1	1
292	а только	1	1
293	не то	1	1
294	а он	1	1
295	ответ на	1	1
296	отличие от	2	1
297	отнюдь не	2	1
298	в центре	3	1
299	себя за	1	1
300	другой день	3	1
301	и где	1	1
302	но впоследствии	1	1
303	и как	3	1
304	и тот	1	1
305	и к	1	1
306	следующим образом	1	1
307	он на	1	1
308	именно эта	2	1
309	за собой	1	1
310	впечатление что	1	1
311	для которого	1	1
312	со своей	1	1
313	еще на	1	1
314	в целом	3	1
315	всей своей	1	1
316	будет сказано	1	1
317	следующей главе	1	1
318	что к	1	1
319	видим и	1	1
320	нам как	2	1
321	не самому	1	1
322	друг от	1	1
323	но на	1	1
324	еще одна	1	1
325	человек не	1	1
326	образ и	1	1
327	о смерти	2	1
328	чтобы они	1	1
329	после его	1	1
330	на земле	1	1
331	в комнату	1	1
332	так например	1	1
333	с собой	1	1
334	не будет	2	1
335	была в	1	1
336	них не	1	1
337	входит в	2	1
338	это было	2	1
339	был моментом	1	1
340	это одна	1	1
341	может соответствовать	1	1
342	нее входит	1	1
343	для них	2	1
344	но уже	1	1
345	соответствии с	4	1
346	далеко не	1	1
347	не всегда	3	1
348	без этой	1	1
349	зато в	1	1
350	его нельзя	1	1
351	в своей	5	1
352	не подлежит	2	1
353	к одному	1	1
354	делает вид	1	1
355	нельзя было	1	1
356	его мы	1	1
357	иных форм	1	1
358	слышат как	1	1
359	что было	1	1
360	тем не	3	1
361	здесь достаточно	1	1
362	важно что	1	1
363	и долго	1	1
364	по себе	4	1
365	даже в	1	1
366	освободиться от	1	1
367	нас к	1	1
368	я вас	1	1
369	не менее	3	1
370	на мир	1	1
371	вплоть до	4	1
372	как можно	1	1
373	смотри же	1	1
374	в обоих	2	1
375	к чуду	1	1
376	в то	4	1
377	чтобы стать	1	1
378	этот тип	1	1
379	казалось бы	2	1
380	этих двух	2	1
381	детей и	1	1
382	во всем	1	1
383	и после	2	1
384	мы бы	1	1
385	страны мертвых	1	1
386	не вполне	2	1
387	что на	4	1
388	вопрос не	1	1
389	с другом	1	1
390	и со	1	1
391	в детстве	2	1
392	у нас	3	1
393	это могло	1	1
394	не спал	1	1
395	в городе	1	1
396	со стороны	8	1
397	однажды ночью	1	1
398	мы узнаем	1	1
399	для детей	1	1
400	в поле	3	1
401	указывает на	1	1
402	они и	2	1
403	согласуется с	1	1
404	если же	1	1
405	состоят в	2	1
406	как мы	2	1
407	от друга	1	1
408	как один	1	1
409	матери в	1	1
410	тогда как	10	1
411	миром и	1	1
412	быть вполне	1	1
413	в пределах	2	1
414	и совершенно	1	1
415	редко и	1	1
416	особенно в	2	1
417	одного из	6	1
418	у матери	1	1
419	она была	2	1
420	том как	1	1
421	является в	1	1
422	задний план	1	1
423	был не	1	1
424	о котором	1	1
425	после рождения	1	1
426	с ним	2	1
427	это весьма	1	1
428	я теперь	1	1
429	сводится к	3	1
430	это происходит	1	1
431	разнообразных формах	1	1
432	появляется в	1	1
433	ее и	1	1
434	а во	4	1
435	говорится но	1	1
436	вся эта	1	1
437	которые мы	1	1
438	нуждается в	1	1
439	вслед за	1	1
440	и иных	2	1
441	здесь однако	1	1
442	бросается в	1	1
443	в частности	14	1
444	быть и	2	1
445	в двух	1	1
446	идет по	2	1
447	тот же	1	1
448	могло быть	1	1
449	по данному	1	1
450	к нашему	1	1
451	должен быть	1	1
452	это означает	1	1
453	который в	2	1
454	игра в	1	1
455	с которыми	1	1
456	для всех	1	1
457	уже не	8	1
458	не можем	1	1
459	только на	2	1
460	и жена	2	1
461	героя с	1	1
462	это ее	1	1
463	свидетельствует о	1	1
464	от других	1	1
465	и религиозной	1	1
466	этом в	1	1
467	то они	2	1
468	могло бы	3	1
469	это верно	1	1
470	он ожидал	1	1
471	богу не	1	1
472	друг друга	2	1
473	каждый из	2	1
474	носителя этой	1	1
475	а слово	1	1
476	в исторической	1	1
477	он живет	1	1
478	матери героя	1	1
479	при всей	3	1
480	мы еще	1	1
481	его голос	1	1
482	что не	2	1
483	садился в	1	1
484	и стал	2	1
485	а на	2	1
486	этому времени	1	1
487	на которых	1	1
488	до конца	2	1
489	их друг	1	1
490	своего рода	10	1
491	а по	2	1
492	одну из	1	1
493	но никогда	1	1
494	о чем	4	1
495	к большой	1	1
496	и ему	1	1
497	я стала	1	1
498	печке и	1	1
499	и потому	1	1
500	он ее	1	1
501	не сами	1	1
502	а так	1	1
503	по своему	2	1
504	от первого	1	1
505	к жизни	2	1
506	что за	1	1
507	быть несколько	1	1
508	с кем-нибудь	1	1
509	при которой	3	1
510	в той	2	1
511	друг с	1	1
512	ведет к	1	1
513	не бытовая	1	1
514	матери и	4	1
515	там где	1	1
516	исходя из	3	1
517	мыслится как	2	1
518	быть не	3	1
519	указанием на	1	1
520	материал для	1	1
521	человека который	2	1
522	есть знак	1	1
523	в книге	1	1
524	в более	1	1
525	в следующей	3	1
526	случаях когда	1	1
527	не знаем	1	1
528	указать на	1	1
529	ли в	1	1
530	хотя они	1	1
531	при таком	1	1
532	в результате	2	1
533	она уже	1	1
534	у них	1	1
535	это позволяет	1	1
536	еще более	1	1
537	все они	1	1
538	на более	1	1
539	там он	1	1
540	же в	2	1
541	можно признать	1	1
542	в карты	1	1
543	друга но	1	1
544	в свою	2	1
545	она сама	1	1
546	то хотя	1	1
547	полагает что	1	1
548	уже только	1	1
549	видит не	1	1
550	в самом	6	1
551	только о	1	1
552	героя в	3	1
553	и состоит	4	1
554	этой связи	1	1
555	но еще	1	1
556	к этому	1	1
557	в таком	2	1
