N	2gram	Vygotskiy__3	Problema
203	с другими	1	3
204	том смысле	2	3
205	но уже	1	3
206	о которых	9	3
207	все равно	1	3
208	которое имеет	2	3
209	и тогда	1	3
210	что такое	1	3
211	в которых	6	3
212	но эта	1	3
213	бы быть	1	3
214	это является	2	3
215	и очень	2	3
216	в таких	1	3
217	ничего не	2	3
218	находятся в	2	3
219	с соответствующим	1	3
220	как будто	4	3
221	и такие	1	3
222	как только	3	3
223	которой она	1	3
224	она не	6	3
225	имеет никакого	3	3
226	идет речь	1	3
227	когда в	4	3
228	если бы	14	3
229	действительность и	3	3
230	каждый раз	1	3
231	или как	1	3
232	не так	3	3
233	быть и	1	3
234	этот вопрос	1	3
235	в качестве	2	3
236	самом деле	21	3
237	есть в	2	3
238	для него	2	3
239	могло бы	2	3
240	отличие от	1	3
241	жизни а	1	3
242	здесь в	2	3
243	очень много	1	3
244	что для	1	3
245	ни о	1	3
246	жизнь в	1	3
247	если не	1	3
248	ни на	1	3
249	с первого	1	3
250	в той	5	3
251	это есть	2	3
252	в тех	4	3
253	с этой	2	3
254	в заключение	1	3
255	и все	10	3
256	и ни	1	3
257	хотя бы	2	3
258	будто бы	1	3
259	же в	2	3
260	или иного	1	3
261	из этого	8	3
262	и другие	2	3
263	попросту говоря	1	3
264	к тому	6	3
265	смысле что	1	3
266	относится и	1	2
267	того же	3	2
268	дело вовсе	1	2
269	что смысл	2	2
270	басня и	2	2
271	и до	1	2
272	именно здесь	1	2
273	мы имеем	1	2
274	том виде	1	2
275	во всех	4	2
276	бы она	2	2
277	совсем не	3	2
278	мы будем	1	2
279	не то	4	2
280	с которыми	1	2
281	мы сейчас	1	2
282	в известном	1	2
283	с этим	8	2
284	когда он	4	2
285	для ее	1	2
286	в которой	5	2
287	мы сразу	1	2
288	он в	2	2
289	заключенной в	1	2
290	нами в	2	2
291	нам на	1	2
292	а вовсе	2	2
293	сравнению с	1	2
294	у тургенева	1	2
295	слова а	1	2
296	на одну	1	2
297	всех этих	2	2
298	из него	4	2
299	соловья и	2	2
300	что является	1	2
301	что все	3	2
302	и может	2	2
303	в другом	5	2
304	для них	1	2
305	нашего исследования	1	2
306	на основании	1	2
307	в слове	1	2
308	он и	1	2
309	мы видели	6	2
310	нисколько не	1	2
311	в этих	2	2
312	и при	1	2
313	в котором	6	2
314	с точки	9	2
315	по сравнению	1	2
316	в их	1	2
317	что вся	1	2
318	мы говорили	3	2
319	не столько	1	2
320	в отличие	1	2
321	от себя	1	2
322	бы мы	1	2
323	эта и	1	2
324	образом и	2	2
325	заставляет нас	2	2
326	и более	2	2
327	однако в	1	2
328	для нее	1	2
329	нас к	1	2
330	с которой	1	2
331	с теми	3	2
332	дело не	2	2
333	то чего	1	2
334	в основе	3	2
335	но что	2	2
336	будет уже	1	2
337	и всегда	2	2
338	возможно и	1	2
339	в самой	4	2
340	и по	2	2
341	как она	1	2
342	что оно	2	2
343	что при	1	2
344	каким угодно	1	2
345	с ее	2	2
346	определенным образом	1	2
347	только то	2	2
348	она может	3	2
349	пение соловья	2	2
350	том как	2	2
351	остается только	1	2
352	что дело	1	2
353	мы читаем	2	2
354	все дело	1	2
355	прав в	1	2
356	это было	1	2
357	доходит до	1	2
358	сам за	1	2
359	и во	2	2
360	природы и	1	2
361	и можно	1	2
362	на действительность	1	2
363	и следовательно	2	2
364	аллегории не	1	2
365	но с	1	2
366	мы захотели	1	2
367	по мнению	2	2
368	образа в	1	2
369	она ни	1	2
370	с одной	6	2
371	и у	1	2
372	своим собственным	2	2
373	в нашей	1	2
374	нас и	1	2
375	в начале	1	2
376	за счет	1	2
377	из них	6	2
378	роль и	1	2
379	не будут	1	2
380	не делать	1	2
381	друг друга	1	2
382	между прочим	1	2
383	само собой	1	2
384	были бы	3	2
385	гораздо больше	1	2
386	нам не	2	2
387	до сих	6	2
388	именно в	1	2
389	в баснях	1	2
390	чем он	1	2
391	а с	2	2
392	деле если	1	2
393	он только	1	2
394	ничем не	1	2
395	имеют никакого	1	2
396	о чем	1	2
397	когда она	3	2
398	будет совершенно	1	2
399	в частности	1	2
400	эти слова	2	2
401	вместе с	5	2
402	и особенно	1	2
403	как это	6	2
404	из которых	4	2
405	по своему	4	2
406	он будет	1	2
407	и там	1	2
408	по существу	2	2
409	сих пор	5	2
410	о его	1	2
411	ни для	1	2
412	пока еще	1	2
413	и для	4	2
414	бы как	1	2
415	при таком	2	2
416	в результате	1	2
417	к одной	1	2
418	от него	1	2
419	у них	2	2
420	бы в	3	2
421	своих героев	2	2
422	только что	2	2
423	все они	2	2
424	к самому	2	2
425	которые здесь	1	2
426	этих образов	1	2
427	есть и	1	2
428	значение которое	1	2
429	это в	1	2
430	как на	3	2
431	этой точки	1	2
432	слова это	1	2
433	значения этого	1	1
434	перейти от	1	1
435	от этой	2	1
436	уже это	3	1
437	речь идет	4	1
438	одним из	1	1
439	и определенного	1	1
440	не остается	1	1
441	этого пения	1	1
442	он может	2	1
443	словами и	1	1
444	идет о	4	1
445	и всеми	1	1
446	в первом	1	1
447	смысл этого	3	1
448	что эти	4	1
449	от которых	1	1
450	должна быть	5	1
451	и формулировать	2	1
452	и этот	3	1
453	от реальных	1	1
454	той же	2	1
455	из всех	3	1
456	например в	2	1
457	и ничего	2	1
458	но никто	1	1
459	что если	4	1
460	прямом смысле	2	1
461	до такой	3	1
462	нам в	2	1
463	чем ты	1	1
464	ведет нас	1	1
465	басни в	10	1
466	именно те	1	1
467	но исключительно	1	1
468	оно есть	2	1
469	на тему	3	1
470	план в	1	1
471	для нашей	1	1
472	чтобы у	1	1
473	и он	1	1
474	большей частью	2	1
475	который может	1	1
476	и на	6	1
477	между собой	2	1
478	это возможно	1	1
479	ней как	1	1
480	мысли и	1	1
481	или все	1	1
482	является просто	1	1
483	произведения его	1	1
484	бы не	3	1
485	то мы	1	1
486	сказать и	1	1
487	заключается не	2	1
488	басне потому	1	1
489	видели что	2	1
490	чем это	1	1
491	он говорит	6	1
492	в сторону	1	1
493	не все	1	1
494	а если	1	1
495	о картине	1	1
496	другое и	2	1
497	красота и	1	1
498	один и	1	1
499	относится к	1	1
500	которые не	1	1
501	что хотя	1	1
502	в истории	2	1
503	они ни	1	1
504	всего мы	1	1
505	независимо от	1	1
506	это одно	3	1
507	что именно	2	1
508	очень трудно	2	1
509	она как	1	1
510	что действительность	1	1
511	что всякое	2	1
512	имеет в	1	1
513	более или	1	1
514	от этого	1	1
515	именно эта	1	1
516	о самом	1	1
517	часть басни	1	1
518	он требует	1	1
519	из этих	3	1
520	рассказ о	1	1
521	стороны это	1	1
522	остановиться на	2	1
523	и тот	1	1
524	общее положение	1	1
525	тому же	1	1
526	имеет для	1	1
527	на его	1	1
528	басне и	4	1
529	дальше и	1	1
530	в определенном	1	1
531	сторону мы	1	1
532	наш анализ	1	1
533	все те	2	1
534	уже видели	1	1
535	в понимании	1	1
536	и когда	5	1
537	и читателя	1	1
538	не к	3	1
539	собой не	1	1
540	однако он	1	1
541	него отличается	1	1
542	том чтобы	1	1
543	в отвлеченном	2	1
544	что ни	1	1
545	так например	2	1
546	что она	16	1
547	басни она	1	1
548	именно это	3	1
549	говоря в	1	1
550	и заключается	1	1
551	это конечно	1	1
552	можем легко	1	1
553	здесь мы	4	1
554	однако все	1	1
555	как они	1	1
556	а когда	1	1
557	конечно в	3	1
558	иметь ничего	1	1
559	слова или	1	1
560	для своей	1	1
561	они тоже	1	1
562	везде и	1	1
563	то все	1	1
564	и дает	2	1
565	быть не	2	1
566	басне может	1	1
567	в жизни	1	1
568	бы совершенно	6	1
569	роли и	1	1
570	в них	3	1
571	на второй	1	1
572	человек который	2	1
573	далеко не	3	1
574	виду нечто	1	1
575	в своих	4	1
576	к чему-нибудь	1	1
577	автора и	2	1
578	в один	3	1
579	здесь чрезвычайно	1	1
580	со всей	3	1
581	перед собой	2	1
582	только тем	1	1
583	или менее	1	1
584	к тем	3	1
585	которая так	1	1
586	от своего	2	1
587	сказать так	1	1
588	в такой	3	1
589	это делает	1	1
590	и благодаря	1	1
591	она в	3	1
592	момент который	2	1
593	никакому сомнению	1	1
594	на свою	1	1
595	говорил о	2	1
596	оказывается что	1	1
597	не как	1	1
598	знаем что	1	1
599	и той	2	1
600	представлений о	1	1
601	но он	2	1
602	в прямом	2	1
603	но они	2	1
604	и эти	2	1
605	без всяких	3	1
606	том и	2	1
607	и почти	1	1
608	неодушевленные предметы	1	1
609	даже в	1	1
610	имел в	1	1
611	случае мы	1	1
612	и вся	1	1
613	же самого	2	1
614	море не	2	1
615	и какая	1	1
616	что с	4	1
617	ничего нового	1	1
618	и другое	4	1
619	мысли в	1	1
620	и вместо	1	1
621	которого он	1	1
622	осел и	1	1
623	мы все	4	1
624	и имеет	1	1
625	одной и	2	1
626	того чтобы	9	1
627	части басни	1	1
628	только не	1	1
629	того и	1	1
630	казалось бы	5	1
631	подобно тому	1	1
632	моралью с	1	1
633	всякой другой	1	1
634	и соловей	3	1
635	к ней	2	1
636	в другую	1	1
637	он хочет	2	1
638	не говорит	1	1
639	это слово	1	1
640	на него	1	1
641	своей цели	1	1
642	вместо этого	1	1
643	ничем другим	1	1
644	так то	1	1
645	представлять себе	1	1
646	в нее	2	1
647	всех прочих	2	1
648	такие же	1	1
649	мы встречаем	1	1
650	заключается что	1	1
651	прямо говорит	1	1
652	не могут	2	1
653	лежащий в	1	1
654	и часто	2	1
655	образом что	1	1
656	басня может	6	1
657	из самого	1	1
658	героев и	1	1
659	указание на	1	1
660	тут не	1	1
661	бы он	1	1
662	это а	1	1
663	что лисица	1	1
664	что относительно	1	1
665	в одну	1	1
666	утверждать что	2	1
667	всегда в	1	1
668	из всего	2	1
669	значения и	1	1
670	факт что	1	1
671	внимание на	2	1
672	но при	1	1
673	всего этого	2	1
674	герои не	1	1
675	с каким	1	1
676	в собственном	1	1
677	то чтобы	1	1
678	или еще	1	1
679	говорили что	1	1
680	не басня	1	1
681	исключения из	1	1
682	не за	1	1
683	начала и	1	1
684	мог бы	1	1
685	не ради	1	1
686	к самой	2	1
687	как таковую	1	1
688	что самый	1	1
689	не исчерпывается	1	1
690	понятно что	1	1
691	что под	3	1
692	значит в	1	1
693	больше чем	4	1
694	никогда и	1	1
695	о сократе	1	1
696	и нужно	1	1
697	от басни	1	1
698	часто и	1	1
699	символов в	1	1
700	еще при	1	1
701	каждой из	1	1
702	самое относится	1	1
703	и та	2	1
704	язык и	1	1
705	все прочие	2	1
706	но мы	2	1
707	в глаза	2	1
708	требует для	1	1
709	я на	1	1
710	мы понимаем	1	1
711	в евгении	1	1
712	обобщения в	1	1
713	которой мы	1	1
714	образом если	1	1
715	этих слов	1	1
716	не имела	1	1
717	эту басню	7	1
718	даже для	1	1
719	в теории	1	1
720	вывода из	1	1
721	все время	30	1
722	ли здесь	1	1
723	басни с	5	1
724	и она	1	1
725	мораль есть	1	1
726	басню в	4	1
727	находим и	1	1
728	второй план	6	1
729	другой более	1	1
730	однако вовсе	1	1
731	которых она	1	1
732	что только	2	1
733	характеры и	1	1
734	басне как	1	1
735	дело с	1	1
736	говорили выше	1	1
737	басня как	2	1
738	прилегли стада	1	1
739	и действительно	2	1
740	помощи которого	2	1
741	это означает	1	1
742	что нам	1	1
743	своей основе	1	1
744	или несколько	1	1
745	прозаической и	1	1
746	со всеми	2	1
747	без этого	1	1
748	для всех	2	1
749	образами и	1	1
750	не можем	4	1
751	когда говорил	1	1
752	или не	2	1
753	что поэт	2	1
754	и других	1	1
755	к своим	2	1
756	к каким	2	1
757	был бы	3	1
758	совершенно безразлично	1	1
759	всякая басня	3	1
760	в одном	8	1
761	этих героев	4	1
762	является именно	1	1
763	из одной	1	1
764	у него	4	1
765	потому его	1	1
766	заметить что	2	1
767	они будут	1	1
768	к той	1	1
769	для того	8	1
770	и поэтический	2	1
771	момент в	1	1
772	построена так	1	1
773	что на	1	1
774	его ни	1	1
775	же самым	1	1
776	как басня	1	1
777	или иначе	1	1
778	не прав	1	1
779	и между	4	1
780	такое же	3	1
781	души и	1	1
782	читаем о	1	1
783	себя и	1	1
784	что не	3	1
785	обратить внимание	1	1
786	не нужна	1	1
787	есть такого	1	1
788	которых мы	6	1
789	до конца	2	1
790	зависит от	1	1
791	к таким	1	1
792	однако и	2	1
793	отвлеченном виде	1	1
794	для употребления	1	1
795	была бы	2	1
796	ее свойствах	1	1
797	там где	6	1
798	подчеркнуть и	1	1
799	для этой	1	1
800	с удивлением	1	1
801	уже давно	2	1
802	такой степени	3	1
803	исследования мы	1	1
804	тот факт	1	1
805	без всякой	2	1
806	не одно	1	1
807	к своему	2	1
808	в изображении	1	1
809	одной стороны	5	1
810	что за	2	1
811	который мы	3	1
812	на тот	1	1
813	но сам	2	1
814	указывает нам	1	1
815	смысле этого	2	1
816	есть на	1	1
817	во все	1	1
818	ясно из	1	1
819	быть только	1	1
820	воды и	1	1
821	в первой	2	1
822	евгении онегине	1	1
823	указанием на	1	1
824	не какой-нибудь	1	1
825	нам еще	1	1
826	этого факта	1	1
827	еще раз	1	1
828	благодаря этому	2	1
829	мере не	1	1
830	действительность в	1	1
831	только для	3	1
832	из человеческих	1	1
833	а море	1	1
834	произведениями которые	1	1
835	случае он	1	1
836	чтобы этот	1	1
837	тех случаях	1	1
838	совершенно разное	1	1
839	поэтому нам	1	1
840	указать на	3	1
841	ли в	1	1
842	общественной и	1	1
843	от той	1	1
844	тему что	1	1
845	имеет дело	1	1
846	о котором	5	1
847	в отдельных	1	1
848	и самым	1	1
849	поэзии в	2	1
850	не с	1	1
851	но еще	1	1
852	вовсе нет	2	1
853	иначе он	1	1
854	имеет очень	1	1
855	должны сделать	1	1
856	несмотря на	5	1
857	большее чем	1	1
858	бросается в	1	1
859	мы припомним	1	1
860	от морали	4	1
861	всех тех	1	1
862	себе никакого	1	1
863	он выражает	1	1
864	ее только	1	1
865	из поля	1	1
866	только как	1	1
867	равно как	1	1
868	количество возможных	1	1
869	по одному	1	1
870	басня есть	1	1
871	указали на	1	1
872	мере в	1	1
873	одновременно и	3	1
874	стрекозы и	3	1
875	значение не	1	1
876	в поэтический	1	1
877	свои особые	1	1
878	указывают на	2	1
879	к этой	2	1
880	ее в	4	1
881	к этому	3	1
882	можно назвать	2	1
883	они не	2	1
