N	2gram	Tiupa_Hudo_1	Istorich
170	друг с	1	2
171	и по	3	2
172	о чем	1	2
173	и стала	1	2
174	на спине	1	2
175	за ней	1	2
176	в это	2	2
177	из нее	1	2
178	он же	1	2
179	к которым	1	2
180	которой он	1	2
181	несмотря на	4	2
182	такой же	3	2
183	точки зрения	5	2
184	в своей	10	2
185	таким же	1	2
186	от себя	2	2
187	но он	3	2
188	что этот	1	2
189	по себе	2	2
190	даже в	3	2
191	и герой	2	2
192	как можно	1	2
193	она не	4	2
194	одна из	2	2
195	или как	1	2
196	не потому	1	2
197	с другом	1	2
198	мы узнаем	4	2
199	данном случае	1	2
200	так в	2	2
201	роль в	1	2
202	на нее	1	2
203	особенно в	2	2
204	об этом	5	2
205	еще в	3	2
206	если бы	3	2
207	только у	1	2
208	ничего не	8	2
209	означает что	1	2
210	находится в	1	2
211	можно сказать	4	2
212	все его	1	2
213	же в	3	2
214	в которую	1	2
215	того что	4	2
216	но так	1	2
217	том как	3	2
218	то в	4	2
219	именно на	1	2
220	так что	2	2
221	и они	1	2
222	из них	4	2
223	его и	1	2
224	на одном	1	2
225	вовсе не	1	2
226	в землю	2	2
227	они сами	1	2
228	у него	9	2
229	из двух	1	2
230	и стал	1	2
231	со стороны	3	2
232	до сих	2	2
233	как у	1	2
234	и быть	4	2
235	говорит о	1	2
236	а не	12	2
237	один из	4	2
238	со своими	1	2
239	что мы	1	2
240	и потому	2	2
241	из которых	1	2
242	есть на	1	2
243	как бы	7	2
244	с этой	2	2
245	сих пор	2	2
246	но для	1	2
247	и для	3	2
248	формы и	1	2
249	сказать что	1	2
250	к его	1	2
251	отношению к	8	2
252	в свое	1	2
253	жизни и	5	2
254	развитие сюжета	1	1
255	также и	1	1
256	еще можно	1	1
257	относится и	1	1
258	перед ним	1	1
259	многих отношениях	1	1
260	всего это	1	1
261	на наших	1	1
262	что когда	2	1
263	из его	1	1
264	проникает в	1	1
265	не имеют	3	1
266	едва ли	3	1
267	момент когда	2	1
268	той же	2	1
269	ни у	1	1
270	что уже	1	1
271	бросился в	1	1
272	именно к	1	1
273	место в	1	1
274	встречает и	1	1
275	я не	1	1
276	с небольшими	1	1
277	что можно	1	1
278	же что	1	1
279	свете нет	1	1
280	не нужно	2	1
281	мы читаем	2	1
282	которых может	2	1
283	не требует	1	1
284	на самом	2	1
285	совсем не	1	1
286	но как	2	1
287	ответ на	1	1
288	отношение к	1	1
289	себе и	2	1
290	тому времени	1	1
291	отличие от	1	1
292	что они	1	1
293	к сожалению	1	1
294	отнюдь не	3	1
295	и я	1	1
296	чем же	1	1
297	себя за	1	1
298	в одной	2	1
299	дает нам	1	1
300	стороны и	1	1
301	как к	3	1
302	что касается	1	1
303	встрече с	3	1
304	не два	1	1
305	а и	2	1
306	как уже	1	1
307	здесь речь	1	1
308	напомним что	2	1
309	и к	4	1
310	но в	5	1
311	и говорит	1	1
312	за собой	1	1
313	та же	4	1
314	не упоминается	1	1
315	герой возвращается	1	1
316	воды в	1	1
317	он в	1	1
318	только на	2	1
319	частности с	1	1
320	его мы	1	1
321	и тот	1	1
322	в себе	11	1
323	во многих	1	1
324	но на	1	1
325	что она	4	1
326	его но	1	1
327	при этом	12	1
328	этом он	1	1
329	ключ к	2	1
330	они в	2	1
331	всех этих	1	1
332	состоит в	2	1
333	в силу	1	1
334	сердце и	1	1
335	и вот	1	1
336	уже говорилось	2	1
337	наших глазах	1	1
338	работ в	1	1
339	него в	1	1
340	в специальных	1	1
341	например мы	1	1
342	он надел	1	1
343	главным образом	1	1
344	из самой	1	1
345	героя на	2	1
346	было бы	6	1
347	уже знаем	2	1
348	не соответствует	1	1
349	д с	2	1
350	в жизни	1	1
351	этом мы	1	1
352	соответствии с	1	1
353	этого не	1	1
354	а за	1	1
355	и уже	1	1
356	этим и	1	1
357	одна и	1	1
358	характерно что	1	1
359	всякого сомнения	1	1
360	согласно которому	1	1
361	смысл и	1	1
362	лучше всего	1	1
363	в саду	1	1
364	места в	1	1
365	в ходе	3	1
366	общества и	1	1
367	ли можно	1	1
368	он должен	1	1
369	вне всякого	1	1
370	на месте	1	1
371	в город	1	1
372	с точки	3	1
373	в их	2	1
374	но которые	1	1
375	она в	3	1
376	в своем	4	1
377	в отличие	1	1
378	они уже	1	1
379	в мировом	1	1
380	пока только	1	1
381	в одном	1	1
382	пока еще	2	1
383	и более	1	1
384	в конце	4	1
385	на всю	1	1
386	в предыдущем	1	1
387	изнутри в	1	1
388	например и	1	1
389	на три	1	1
390	эта картина	1	1
391	но они	1	1
392	тем самым	1	1
393	уходит из	1	1
394	что эта	1	1
395	извне и	1	1
396	и другое	2	1
397	самого начала	1	1
398	этими двумя	1	1
399	как о	1	1
400	не имеет	2	1
401	в науке	1	1
402	в самых	1	1
403	о них	1	1
404	не могло	1	1
405	остановимся подробнее	1	1
406	так много	1	1
407	и всегда	1	1
408	же время	8	1
409	этих двух	1	1
410	истинный герой	1	1
411	уже говорили	1	1
412	же он	1	1
413	тогда в	1	1
414	не человека	1	1
415	глава работы	1	1
416	к себе	5	1
417	к тому	7	1
418	как для	1	1
419	всегда есть	1	1
420	на это	1	1
421	четыре года	1	1
422	приходит к	1	1
423	и о	4	1
424	в виду	1	1
425	свою очередь	1	1
426	город и	1	1
427	здесь не	2	1
428	в средневековой	1	1
429	смысл но	1	1
430	с самого	1	1
431	приводит к	3	1
432	на свой	1	1
433	что говорилось	1	1
434	каждого из	2	1
435	здесь нет	1	1
436	мог бы	1	1
437	во многом	1	1
438	этих деталей	1	1
439	не мотивировано	2	1
440	он сам	1	1
441	даже не	1	1
442	сводится к	1	1
443	на вопрос	2	1
444	говорит об	1	1
445	вместе со	1	1
446	за пределами	1	1
447	никак не	2	1
448	одного из	1	1
449	а также	3	1
450	езды на	1	1
451	восходит к	1	1
452	на основе	2	1
453	такая частность	1	1
454	этот момент	2	1
455	во втором	1	1
456	эти два	1	1
457	более древней	1	1
458	и только	1	1
459	выступает как	1	1
460	вслед за	1	1
461	наконец в	1	1
462	тот момент	2	1
463	в античной	1	1
464	также в	2	1
465	как правило	6	1
466	новый момент	1	1
467	своему содержанию	1	1
468	в литературе	3	1
469	другое не	1	1
470	сна с	1	1
471	но с	2	1
472	хотя бы	1	1
473	тот же	1	1
474	одной из	2	1
475	самый общий	1	1
476	которым он	1	1
477	и этих	1	1
478	еще и	1	1
479	и так	2	1
480	напоминает нам	1	1
481	он уже	4	1
482	по мнению	5	1
483	всяком случае	1	1
484	и ее	1	1
485	их не	1	1
486	море он	1	1
487	потом в	1	1
488	же и	1	1
489	это тоже	1	1
490	со своим	2	1
491	и у	1	1
492	существования и	1	1
493	что не	2	1
494	а то	2	1
495	не дает	1	1
496	или даже	1	1
497	на север	1	1
498	на две	1	1
499	связывается с	1	1
500	одно из	1	1
501	для него	10	1
502	слова в	2	1
503	перед собой	2	1
504	ее не	1	1
505	не видел	1	1
506	ее на	1	1
507	он один	1	1
508	не претендуя	1	1
509	еще ничего	1	1
510	что на	2	1
511	и даже	3	1
512	эти две	1	1
513	служит не	1	1
514	а с	2	1
515	мы еще	1	1
516	объясняется тем	1	1
517	что для	1	1
518	можно назвать	1	1
519	то и	3	1
520	не было	4	1
521	относится к	1	1
522	не знает	2	1
523	из наиболее	1	1
524	имеют никакого	1	1
525	в руках	1	1
526	человек в	2	1
527	здесь очевидно	1	1
528	и ты	2	1
529	солнца и	1	1
530	нет ничего	2	1
531	ни на	1	1
532	как это	1	1
533	то можно	1	1
534	уходила в	1	1
535	не сразу	1	1
536	к своему	2	1
537	xix века	1	1
538	мне на	1	1
539	по своему	3	1
540	в изображении	2	1
541	всем свете	1	1
542	такого рода	3	1
543	и там	1	1
544	работы о	1	1
545	в тот	2	1
546	на свете	1	1
547	и солнце	1	1
548	как будто	4	1
549	том смысле	1	1
550	быть не	1	1
551	два разных	1	1
552	только о	1	1
553	он от	1	1
554	было ни	1	1
555	на пути	1	1
556	является для	1	1
557	остается один	1	1
558	только для	2	1
559	как таковой	1	1
560	в который	1	1
561	этом свете	1	1
562	к другим	1	1
563	происходит в	1	1
564	и от	4	1
565	его нет	1	1
566	что оно	1	1
567	что делать	1	1
568	души в	1	1
569	от него	3	1
570	в основе	1	1
571	узнает что	1	1
572	бы в	1	1
573	к этой	3	1
574	только что	4	1
575	хотя в	1	1
576	центре внимания	1	1
577	к ее	1	1
578	при встрече	2	1
579	культуры о	1	1
580	всего мира	2	1
581	см в	1	1
582	истории его	1	1
583	из этого	1	1
584	в самом	4	1
585	проникнуть в	2	1
586	новое лицо	2	1
587	и другие	1	1
588	в своих	3	1
589	в таком	3	1
590	во всяком	1	1
591	все что	1	1
592	этой точки	1	1
