N	2gram	Potebnia_M_1	Istorich
126	некоторое время	1	3
127	на смерть	1	3
128	из этих	4	3
129	в целом	2	3
130	что у	1	3
131	сказать что	3	3
132	в чем	1	3
133	следующим образом	1	3
134	мы увидим	3	3
135	в одной	1	3
136	никогда не	4	3
137	их и	2	3
138	он видит	1	3
139	со стороны	8	3
140	с ними	1	3
141	равно как	1	3
142	у него	1	3
143	не что	2	3
144	должен был	1	3
145	далеко не	1	3
146	их в	1	3
147	при помощи	2	3
148	одном из	1	3
149	от них	1	3
150	о том	2	3
151	за ним	2	3
152	все что	2	3
153	его не	1	3
154	и эти	1	3
155	было бы	12	3
156	выше мы	1	3
157	на нее	1	3
158	что по	3	2
159	то мы	2	2
160	не могла	2	2
161	образом и	2	2
162	но есть	1	2
163	особенности этого	1	2
164	во всяком	3	2
165	его на	2	2
166	в другом	1	2
167	вопрос о	4	2
168	то не	3	2
169	образом мы	1	2
170	жизни и	2	2
171	видно что	2	2
172	перейти к	2	2
173	на это	1	2
174	и для	5	2
175	никто не	3	2
176	та что	2	2
177	не было	4	2
178	после того	1	2
179	друг другу	3	2
180	вовсе не	5	2
181	вследствие чего	1	2
182	точки зрения	8	2
183	в виде	1	2
184	в жизни	3	2
185	этой системы	1	2
186	даже в	1	2
187	независимо от	6	2
188	от него	4	2
189	там же	9	2
190	но тем	3	2
191	совершенно не	1	2
192	так и	13	2
193	если он	1	2
194	с тем	5	2
195	если не	2	2
196	но все	2	2
197	не мог	3	2
198	же не	1	2
199	ни в	1	2
200	в животном	2	2
201	свою долю	1	2
202	в тех	1	2
203	можно видеть	1	2
204	дело с	1	2
205	связанное с	2	2
206	со своими	1	2
207	на самом	1	2
208	между тем	5	2
209	не имеют	5	2
210	он по	1	2
211	еще более	2	2
212	и даже	4	2
213	хотя и	3	2
214	не с	1	2
215	после этого	2	2
216	не имеет	5	2
217	как в	10	2
218	одного из	2	2
219	что не	10	2
220	в самых	1	2
221	в то	4	2
222	для нее	2	2
223	в нее	1	2
224	именно так	1	2
225	и о	2	2
226	во многих	2	2
227	да и	1	2
228	относится к	3	2
229	и потому	5	2
230	как только	1	2
231	всяком случае	1	2
232	до известного	1	2
233	на себя	1	2
234	той же	3	2
235	к более	1	2
236	то это	5	2
237	например в	1	2
238	на другой	1	2
239	образом в	1	2
240	живущие в	1	2
241	только не	2	2
242	одной стороны	3	2
243	животное или	1	2
244	в котором	1	2
245	при этом	6	2
246	есть только	11	2
247	же как	1	2
248	с одной	3	2
249	этот вопрос	2	2
250	из того	2	2
251	в одном	8	2
252	и что	10	2
253	кругу явлений	1	2
254	роль в	1	2
255	нет ничего	2	2
256	отношению к	13	2
257	на одной	1	2
258	или наоборот	1	2
259	из которого	3	2
260	то время	1	2
261	же в	2	2
262	впоследствии они	1	2
263	он на	1	2
264	на все	2	2
265	по отношению	13	2
266	и есть	2	2
267	уже известно	1	2
268	в ней	7	2
269	в которых	1	2
270	должно было	1	2
271	и то	3	2
272	и уже	1	2
273	известно что	2	2
274	точно так	11	2
275	и это	3	2
276	как будто	2	2
277	только на	3	2
278	себе и	1	2
279	несомненно что	2	2
280	здесь может	1	2
281	в своем	3	2
282	и более	2	2
283	это так	1	1
284	и затем	1	1
285	на небе	1	1
286	его от	1	1
287	могли быть	1	1
288	не один	1	1
289	и этот	1	1
290	гора на	1	1
291	друга и	1	1
292	общего с	1	1
293	всегда в	1	1
294	это подтверждается	1	1
295	в известных	1	1
296	бы быть	4	1
297	эти отношения	3	1
298	на себе	2	1
299	и вместе	2	1
300	которой мы	1	1
301	способность говорить	1	1
302	входит в	1	1
303	тогда как	2	1
304	стороны он	1	1
305	из этого	2	1
306	событий в	1	1
307	ясно и	1	1
308	смысле этого	1	1
309	нам и	2	1
310	с нею	4	1
311	что отношения	2	1
312	случаях связь	1	1
313	ни одна	2	1
314	внимание и	1	1
315	для этого	2	1
316	не говорит	1	1
317	могла бы	2	1
318	в состоянии	3	1
319	в разных	2	1
320	пришел к	1	1
321	не будет	2	1
322	случае не	1	1
323	начинается с	1	1
324	что как	3	1
325	как на	3	1
326	должна быть	3	1
327	за тем	2	1
328	по мере	6	1
329	положения что	1	1
330	менее если	1	1
331	или другими	1	1
332	для всего	1	1
333	не могли	2	1
334	его собственной	1	1
335	тесно связанные	1	1
336	и их	3	1
337	тела и	1	1
338	в каких	1	1
339	в каком	6	1
340	ведет к	1	1
341	в доказательство	1	1
342	над ним	1	1
343	такой вопрос	1	1
344	мысль что	5	1
345	где он	1	1
346	как можно	1	1
347	обнаруживается в	2	1
348	и предмет	2	1
349	и должна	1	1
350	и той	3	1
351	предполагается что	1	1
352	что это	3	1
353	в следующем	1	1
354	как нечто	1	1
355	можно заметить	2	1
356	спросим себя	1	1
357	но вместе	2	1
358	жить и	1	1
359	совершенно ясно	1	1
360	известных условиях	2	1
361	лежит вне	1	1
362	мы не	10	1
363	с двумя	1	1
364	этой точки	1	1
365	всегда ли	1	1
366	бы думать	1	1
367	друг от	2	1
368	связана со	1	1
369	нам что	1	1
370	человек не	1	1
371	некоторые черты	1	1
372	с другими	1	1
373	является в	1	1
374	в теснейшем	1	1
375	любовь и	1	1
376	по себе	10	1
377	а на	1	1
378	только то	2	1
379	например не	1	1
380	не исчерпывается	1	1
381	ничего общего	2	1
382	и наоборот	6	1
383	на то	2	1
384	это значит	1	1
385	один шаг	1	1
386	в жизнь	1	1
387	тем как	3	1
388	становится уже	1	1
389	каким образом	3	1
390	столько же	3	1
391	он находит	1	1
392	этот процесс	1	1
393	ответ на	1	1
394	такое же	1	1
395	в эту	1	1
396	были бы	3	1
397	не можем	2	1
398	но такая	2	1
399	таком случае	2	1
400	говорит следующее	2	1
401	в образе	1	1
402	к нам	1	1
403	отношений в	1	1
404	и только	2	1
405	ради его	1	1
406	известные нам	1	1
407	что же	2	1
408	по которой	1	1
409	и кто	1	1
410	есть не	2	1
411	не нашел	1	1
412	с ним	3	1
413	при известных	3	1
414	с этой	2	1
415	например что	1	1
416	что человек	5	1
417	из него	2	1
418	одну общую	1	1
419	еще на	1	1
420	см выше	1	1
421	бы для	1	1
422	по характеру	1	1
423	но как	3	1
424	по этому	2	1
425	в начале	2	1
426	действия и	1	1
427	как не	1	1
428	вместе со	1	1
429	в таких	2	1
430	в таком	5	1
431	к новому	2	1
432	сами по	1	1
433	случаев в	1	1
434	но если	2	1
435	языка не	5	1
436	бы не	6	1
437	именно с	1	1
438	более чем	1	1
439	то где	1	1
440	во всем	4	1
441	по моему	1	1
442	ничем не	1	1
443	дела а	1	1
444	многих случаях	1	1
445	видно из	1	1
446	во-вторых и	1	1
447	можно предположить	1	1
448	появляется как	1	1
449	что этот	1	1
450	с точки	3	1
451	случае мы	1	1
452	можно понимать	1	1
453	этой мысли	1	1
454	а как	2	1
455	смысле и	1	1
456	во-вторых что	1	1
457	будем рассматривать	1	1
458	можно бы	4	1
459	они могли	1	1
460	что при	5	1
461	не создает	2	1
462	не произошло	1	1
463	я могу	1	1
464	только одно	1	1
465	что его	1	1
466	до того	1	1
467	но можно	1	1
468	видит два	1	1
469	своей жизни	1	1
470	оно имеет	1	1
471	в своей	3	1
472	предположение что	2	1
473	как если	1	1
474	другие и	1	1
475	которые он	1	1
476	хотя бы	2	1
477	находятся в	3	1
478	не то	1	1
479	но уже	2	1
480	свою очередь	4	1
481	к этой	3	1
482	чтобы дать	1	1
483	но эти	2	1
484	все особенности	1	1
485	это или	1	1
486	как она	3	1
487	сказать о	1	1
488	он в	1	1
489	к сожалению	1	1
490	бы только	2	1
491	по которому	1	1
492	ее с	2	1
493	чтобы убедиться	1	1
494	развивается в	1	1
495	на другое	1	1
496	перестает быть	1	1
497	к ним	2	1
498	от друга	2	1
499	перед нами	1	1
500	под влиянием	2	1
501	большею частью	1	1
502	видеть в	2	1
503	заметить что	2	1
504	мы будем	2	1
505	а так	4	1
506	тому как	4	1
507	лежит в	1	1
508	ко всему	1	1
509	и другим	1	1
510	нет но	1	1
511	и тем	3	1
512	материал как	1	1
513	речи и	10	1
514	это должно	1	1
515	окажется что	1	1
516	этого слова	1	1
517	в один	2	1
518	происшедшие от	1	1
519	обратить внимание	1	1
520	от того	4	1
521	там в	1	1
522	не существует	2	1
523	их с	1	1
524	ее на	1	1
525	представляются только	1	1
526	того как	6	1
527	гораздо глубже	1	1
528	эти явления	3	1
529	и связь	1	1
530	тем и	1	1
531	том смысле	4	1
532	говорит если	1	1
533	предмет и	1	1
534	только к	1	1
535	эти представления	1	1
536	указывает на	1	1
537	второе предположение	1	1
538	к одной	3	1
539	в ее	1	1
540	нет ли	1	1
541	в мире	3	1
542	что собственно	1	1
543	предмета а	2	1
544	тех которые	1	1
545	будет иметь	1	1
546	при таком	4	1
547	нельзя говорить	1	1
548	а из	1	1
549	без языка	4	1
550	что за	1	1
551	мире мы	1	1
552	него а	1	1
553	на самый	1	1
554	не как	1	1
555	на них	1	1
556	себя и	1	1
557	этого предмета	1	1
558	в различных	1	1
559	с какой	1	1
560	должна бы	1	1
561	получает от	1	1
562	есть что	3	1
563	подобно тому	3	1
564	столь же	3	1
565	все они	2	1
566	с самого	3	1
567	в такой	1	1
568	если же	5	1
569	на эти	1	1
570	только для	3	1
571	на этот	2	1
572	начиная с	1	1
573	все это	1	1
574	возводится к	1	1
575	была бы	2	1
576	о его	2	1
577	и согласие	1	1
578	чем в	2	1
579	в некотором	2	1
580	не следует	5	1
581	самом деле	1	1
582	то чего	2	1
583	которые не	2	1
584	и по	6	1
585	нас в	1	1
586	произошло бы	1	1
587	одно из	3	1
588	от нее	6	1
589	оно и	3	1
590	к прежнему	1	1
591	и должно	2	1
592	во-первых в	2	1
593	слова именно	1	1
594	для создания	1	1
595	с другим	3	1
596	что бы	2	1
597	но во-первых	2	1
598	что такое	1	1
599	никак не	2	1
600	что изучение	1	1
601	его к	2	1
602	с ее	2	1
603	одной и	3	1
604	то она	2	1
605	заключается в	3	1
606	могло бы	3	1
607	может даже	1	1
608	уже в	1	1
609	и другая	1	1
610	с тех	1	1
611	мы назвали	1	1
612	так например	3	1
613	что так	1	1
614	или даже	3	1
615	уже и	1	1
616	на волю	1	1
617	б в	1	1
618	что дело	1	1
619	дни и	2	1
620	но такое	1	1
621	на которой	1	1
622	можно было	1	1
623	она может	3	1
624	она ведет	1	1
625	действительно есть	1	1
626	сколько бы	1	1
627	что мы	4	1
628	мы находим	1	1
629	все остальные	4	1
630	именно он	1	1
631	тех пор	1	1
632	самого начала	3	1
633	человека и	1	1
634	однако в	4	1
635	вместе в	1	1
636	эти формы	2	1
637	другу и	1	1
638	и получает	1	1
639	как бы	6	1
640	не есть	10	1
641	но для	1	1
642	при котором	2	1
643	д в	1	1
644	еще яснее	1	1
645	можно будет	1	1
