N	2gram	Losev_Prob_2	Dialekti
367	случае не	4	2
368	можно судить	3	2
369	иметь в	1	2
370	никогда не	1	2
371	или иная	2	2
372	и по	3	2
373	она должна	2	2
374	как не	1	2
375	как будто	6	2
376	что на	4	2
377	быть чтобы	1	2
378	не могут	4	2
379	самостоятельности и	1	2
380	всегда есть	1	2
381	в абсолютном	1	2
382	и тогда	1	2
383	без всякого	4	2
384	совершенно ясно	1	2
385	представим себе	2	2
386	имеет никакого	2	2
387	и когда	1	2
388	не значит	2	2
389	вещи и	2	2
390	на что	1	2
391	для этого	3	2
392	это возможно	2	2
393	даже не	3	2
394	находится в	1	2
395	о нем	2	2
396	данная как	1	2
397	и возможно	1	2
398	ее в	1	2
399	но мы	3	2
400	никак не	11	2
401	это должно	1	2
402	вне всякой	1	2
403	и во	1	2
404	или более	1	2
405	тем или	1	2
406	которые мы	3	2
407	говорить об	3	2
408	эти два	1	2
409	во всей	1	2
410	и только	4	2
411	есть тоже	3	2
412	совершенно невозможно	1	2
413	одной из	1	2
414	как нечто	2	2
415	сказали что	2	2
416	и так	1	2
417	или другим	1	2
418	в качестве	2	2
419	же и	2	2
420	конечно не	2	2
421	да еще	1	2
422	то и	4	2
423	даже вообще	1	2
424	в нашей	3	2
425	есть этот	1	2
426	ту или	1	2
427	был бы	6	2
428	и их	3	2
429	никто не	3	2
430	допустим что	2	2
431	для меня	5	2
432	никакого отношения	1	2
433	тем что	4	2
434	от того	1	2
435	самом же	1	2
436	не было	3	2
437	или иначе	6	2
438	же о	3	2
439	вещей как	1	2
440	лежащее в	1	2
441	она является	1	2
442	другой стороны	5	2
443	таковой и	1	2
444	определенный смысл	1	2
445	в частности	5	2
446	вместе с	2	2
447	как это	1	2
448	мы мыслим	1	2
449	только его	3	2
450	к своему	1	2
451	ни от	2	2
452	есть результат	1	2
453	что же	9	2
454	да и	10	2
455	о логической	1	2
456	мы еще	3	2
457	или другого	2	2
458	в аспекте	1	2
459	но для	1	2
460	не мог	1	2
461	только мы	2	2
462	будет иметь	3	2
463	тут тоже	4	2
464	при таком	2	2
465	чувства и	1	2
466	и ни	3	2
467	отражается и	1	2
468	и при	2	2
469	оно не	3	2
470	в свое	1	2
471	того или	7	2
472	я могу	3	2
473	точно так	3	2
474	во всяком	13	2
475	все что	3	2
476	но нечто	1	1
477	говорили о	1	1
478	смысле слова	7	1
479	это однако	1	1
480	речь идет	2	1
481	говоря о	1	1
482	о каких	1	1
483	предыдущем изложении	1	1
484	же как	1	1
485	предполагает что	4	1
486	чтобы не	2	1
487	свете этой	1	1
488	д в	1	1
489	на самом	4	1
490	он может	1	1
491	бы целиком	1	1
492	этого последнего	1	1
493	но тем	1	1
494	и должны	3	1
495	самый предмет	1	1
496	предмета с	2	1
497	к другому	1	1
498	мы тогда	1	1
499	все те	1	1
500	и больше	1	1
501	когда это	1	1
502	в зависимости	2	1
503	и этот	3	1
504	их и	1	1
505	г в	1	1
506	означает то	1	1
507	и была	1	1
508	от всякой	2	1
509	для своего	1	1
510	здесь о	2	1
511	это что	1	1
512	случилось чудо	1	1
513	имеет свою	1	1
514	с точностью	1	1
515	другого так	1	1
516	каждый отдельный	1	1
517	но ясно	1	1
518	и фактически	1	1
519	своими корнями	1	1
520	такое положение	3	1
521	каком случае	3	1
522	от друга	2	1
523	то это	3	1
524	конечно и	1	1
525	что существует	2	1
526	к общему	1	1
527	и говорить	1	1
528	когда есть	1	1
529	может не	1	1
530	на них	1	1
531	он сам	3	1
532	первый план	3	1
533	и нигде	1	1
534	как один	1	1
535	где же	1	1
536	без которого	1	1
537	все будет	1	1
538	не требует	2	1
539	говорим только	1	1
540	не то	2	1
541	и все-таки	3	1
542	и всякий	3	1
543	значение и	8	1
544	в общем	4	1
545	впервые начинаем	1	1
546	отношение к	1	1
547	тут же	8	1
548	мы сейчас	1	1
549	можно прямо	1	1
550	в едином	1	1
551	друг от	2	1
552	можно производить	1	1
553	пожалуй даже	2	1
554	и вовсе	6	1
555	эта связь	2	1
556	это одно	1	1
557	чем мы	1	1
558	стороны и	4	1
559	остановиться на	1	1
560	что нет	1	1
561	виду и	1	1
562	от нашего	1	1
563	такое слово	1	1
564	было только	1	1
565	это тоже	3	1
566	из определенного	1	1
567	тот же	4	1
568	даже просто	1	1
569	самим же	1	1
570	тут нет	1	1
571	вещи но	1	1
572	пункте нашего	1	1
573	диалектическая категория	1	1
574	не можем	4	1
575	не приходится	1	1
576	в нашем	3	1
577	самое это	1	1
578	субъект и	1	1
579	вообще а	1	1
580	и тот	3	1
581	ничего и	1	1
582	возможен только	1	1
583	роль в	2	1
584	только один	3	1
585	имеем в	2	1
586	но ведь	3	1
587	смысла о	1	1
588	что отношения	1	1
589	если он	1	1
590	в наших	1	1
591	корнями в	1	1
592	вообще не	4	1
593	с чем	1	1
594	мы их	1	1
595	на объект	1	1
596	человек не	2	1
597	он не	2	1
598	раз навсегда	1	1
599	одно что	1	1
600	о которой	1	1
601	не говорим	2	1
602	всех этих	4	1
603	и еще	1	1
604	д это	1	1
605	из сферы	1	1
606	определения того	1	1
607	что нужно	1	1
608	значение может	1	1
609	конечно такое	1	1
610	мы впервые	1	1
611	и более	5	1
612	вещь существует	1	1
613	содержит в	2	1
614	его от	2	1
615	людей и	1	1
616	себя самой	1	1
617	в дурную	1	1
618	для науки	1	1
619	в нее	2	1
620	не очевидно	1	1
621	волей-неволей приходится	1	1
622	в основу	1	1
623	однако все	2	1
624	же не	1	1
625	если нет	1	1
626	не требуется	1	1
627	они должны	1	1
628	сознание и	2	1
629	том случае	2	1
630	и чтобы	1	1
631	это вдруг	1	1
632	а его	1	1
633	нашем случае	1	1
634	его в	3	1
635	входит в	2	1
636	с другими	5	1
637	здесь идет	2	1
638	которая ничего	1	1
639	мы находимся	1	1
640	что содержится	1	1
641	своя собственная	1	1
642	данном случае	5	1
643	повелительно требует	1	1
644	само собою	1	1
645	он является	2	1
646	о которых	3	1
647	обязательно должны	2	1
648	нас сейчас	2	1
649	смысле мы	1	1
650	и очень	1	1
651	для чего	1	1
652	или попросту	1	1
653	все моменты	1	1
654	же самый	1	1
655	будет не	1	1
656	сейчас мы	1	1
657	потому и	1	1
658	такой же	1	1
659	могут сказать	3	1
660	но я	1	1
661	именно он	3	1
662	бы на	1	1
663	что такая	3	1
664	а главное	2	1
665	оказался бы	1	1
666	место в	1	1
667	функционируют в	1	1
668	логика и	1	1
669	в которых	1	1
670	бы что	2	1
671	и значит	1	1
672	сама собой	4	1
673	до последнего	1	1
674	которой они	1	1
675	чудо что	1	1
676	сам же	1	1
677	и описать	1	1
678	бы мы	2	1
679	формулы с	1	1
680	я скажу	1	1
681	простое и	1	1
682	которые в	2	1
683	же тут	2	1
684	их в	4	1
685	будет у	1	1
686	она или	1	1
687	важный момент	1	1
688	вещей и	1	1
689	тому чтобы	1	1
690	общего и	1	1
691	даже в	2	1
692	же такое	4	1
693	принципов и	1	1
694	существует для	1	1
695	при всех	3	1
696	частного к	1	1
697	о значении	3	1
698	с которой	3	1
699	нечто осмысленное	1	1
700	каждого данного	2	1
701	из предыдущего	1	1
702	можно ли	6	1
703	их значение	1	1
704	следовательно и	1	1
705	который есть	1	1
706	и всегда	1	1
707	слово и	2	1
708	смысл то	1	1
709	одна из	3	1
710	это то	5	1
711	или как	2	1
712	относиться к	2	1
713	всех своих	1	1
714	возникает необходимость	1	1
715	и теперь	1	1
716	связи с	5	1
717	утверждали что	1	1
718	ни из	1	1
719	даже самая	1	1
720	в некотором	1	1
721	только одним	2	1
722	другой вещи	2	1
723	однако это	2	1
724	если только	1	1
725	не знали	1	1
726	такие же	1	1
727	а в	4	1
728	обстоятельство что	1	1
729	является то	1	1
730	если его	1	1
731	с и	2	1
732	значение только	2	1
733	когда мы	6	1
734	и вполне	4	1
735	всякой науки	1	1
736	просто на	2	1
737	зависимости от	2	1
738	мы отнюдь	1	1
739	введение в	3	1
740	предмет в	1	1
741	и относительной	1	1
742	некоторой степени	1	1
743	изложении мы	1	1
744	сорок лет	1	1
745	как они	2	1
746	как мы	5	1
747	раз даже	1	1
748	чем не	1	1
749	всего этого	1	1
750	имеет никаких	2	1
751	самого простого	1	1
752	только при	2	1
753	в голову	2	1
754	которая хотя	2	1
755	нет никакой	2	1
756	что само	1	1
757	только то	3	1
758	в пределах	1	1
759	в дальнейшем	1	1
760	пока мы	1	1
761	материи и	1	1
762	на том	3	1
763	что может	2	1
764	переход к	1	1
765	и специфическое	1	1
766	можно было	5	1
767	необходимо не	1	1
768	очень долго	1	1
769	здесь как	2	1
770	и которые	2	1
771	он нечто	1	1
772	которую можно	1	1
773	самого понятия	1	1
774	теперь оказывается	1	1
775	но никак	2	1
776	это только	3	1
777	мы в	3	1
778	я знаю	1	1
779	усилий и	1	1
780	он к	1	1
781	о котором	3	1
782	всегда имеет	1	1
783	более ничего	1	1
784	собою но	1	1
785	образом в	1	1
786	о самом	1	1
787	и нужно	1	1
788	и здесь	4	1
789	говорить нечего	1	1
790	хотя фактически	2	1
791	мы могли	2	1
792	говорить не	1	1
793	входя в	1	1
794	с одной	5	1
795	были бы	2	1
796	но когда	1	1
797	есть отражение	3	1
798	учения о	1	1
799	время не	2	1
800	вот теперь	1	1
801	то тем	2	1
802	тела не	1	1
803	мы понимаем	1	1
804	к нему	2	1
805	и всю	1	1
806	смысле не	1	1
807	складывается из	1	1
808	и хорошо	1	1
809	его бесконечной	1	1
810	в языке	15	1
811	никаких сомнений	2	1
812	и вероятно	2	1
813	есть дерево	1	1
814	мы отличили	1	1
815	ученого а	1	1
816	или если	1	1
817	что бы	1	1
818	все время	1	1
819	не знаю	1	1
820	и всякое	2	1
821	и она	1	1
822	отдельных и	3	1
823	который бы	1	1
824	в него	2	1
825	судить по	1	1
826	обязательно с	1	1
827	одного из	1	1
828	содержится в	2	1
829	но с	1	1
830	какой же	1	1
831	есть что-нибудь	1	1
832	мы действительно	1	1
833	этот вопрос	1	1
834	самый принцип	1	1
835	отличаются друг	1	1
836	вещь которая	1	1
837	то для	1	1
838	будто бы	5	1
839	хотим вскрыть	1	1
840	который хотя	1	1
841	с другим	1	1
842	которое мы	1	1
843	было и	1	1
844	эта бесконечность	1	1
845	и специальных	1	1
846	своего собственного	5	1
847	без этого	1	1
848	тут имеется	1	1
849	есть чисто	1	1
850	не входит	1	1
851	перечислить и	1	1
852	с нею	2	1
853	время самое	1	1
854	уже в	3	1
855	так можно	1	1
856	ничего нельзя	1	1
857	возникает вопрос	1	1
858	и всякая	1	1
859	ее из	1	1
860	а то	1	1
861	такое определение	1	1
862	предмет и	1	1
863	то одно	1	1
864	выражена в	1	1
865	раз есть	1	1
866	или пусть	3	1
867	совсем другое	1	1
868	не так	2	1
869	себе в	2	1
870	свете и	1	1
871	эти три	1	1
872	для всякой	1	1
873	есть та	1	1
874	нам ясно	1	1
875	наука о	1	1
876	в конце	7	1
877	вещи или	3	1
878	свой смысл	2	1
879	не для	1	1
880	от тех	1	1
881	с этими	2	1
882	быть так	1	1
883	вовсе ничего	3	1
884	и никакой	1	1
885	поэтому и	1	1
886	должны сказать	1	1
887	от всякого	2	1
888	именно этой	1	1
889	гораздо сложнее	1	1
890	есть история	1	1
891	о каком	1	1
892	существуют только	1	1
893	и всему	1	1
894	чем и	1	1
895	имеет значение	2	1
896	понятны только	1	1
897	же деле	1	1
898	именно как	4	1
899	возможно что	1	1
900	она и	2	1
901	или иной	5	1
902	мы это	2	1
903	говорим о	3	1
904	а мы	1	1
905	прямо сказать	1	1
906	с другой	6	1
907	и прежде	2	1
908	полноты и	1	1
909	члены отношения	1	1
910	и существует	1	1
911	только к	1	1
912	что для	3	1
913	каком смысле	1	1
914	те кто	1	1
915	только по	2	1
916	превращается в	1	1
917	в подлинном	1	1
918	отсюда две	1	1
919	или другими	1	1
920	существует еще	1	1
921	до конца	1	1
922	и самый	4	1
923	и далее	1	1
924	однако и	1	1
925	нужно считать	1	1
926	значит оно	1	1
927	без которых	3	1
928	только от	1	1
929	имеют какой-нибудь	1	1
930	мира в	1	1
931	то она	1	1
932	в связи	5	1
933	если это	2	1
934	нет никаких	1	1
935	входить в	2	1
936	но оно	1	1
937	отличается от	2	1
938	нами как	2	1
939	можно будет	1	1
940	зачем же	2	1
941	некоторые из	1	1
942	эта теория	4	1
943	в москве	1	1
944	с реальным	1	1
945	следовательно вполне	1	1
946	поэтому если	2	1
947	то обстоятельство	1	1
948	в область	4	1
949	и никакого	2	1
950	уходит своими	1	1
951	значит не	1	1
952	в той	2	1
953	вообще ни	1	1
954	этой последней	1	1
955	о пространстве	1	1
956	в чистом	3	1
957	подлинном смысле	1	1
958	содержать в	1	1
959	а потом	1	1
960	думается что	2	1
961	ни то	1	1
962	быть только	3	1
963	ни другое	1	1
964	в обратном	1	1
965	лежащего в	1	1
966	то уже	1	1
967	в состоянии	2	1
968	другие теории	2	1
969	мы сказали	1	1
970	которая ни	1	1
971	и пожалуй	1	1
972	их фактического	3	1
973	этом случае	7	1
974	несколько слов	1	1
975	будет и	1	1
976	голове и	1	1
977	ближе к	1	1
978	дает возможность	1	1
979	в заключение	2	1
980	не является	7	1
981	не знаем	3	1
982	и искусства	1	1
983	уже на	1	1
984	неделимая единичность	2	1
985	и от	3	1
986	так или	6	1
987	в известном	1	1
988	в точном	1	1
989	мира и	1	1
990	которая в	1	1
991	в другое	1	1
992	и философы	1	1
993	на первый	4	1
994	но обязательно	2	1
995	и опять	1	1
996	у них	1	1
997	получилось бы	1	1
998	вовсе нет	1	1
999	что остается	1	1
1000	разве только	1	1
1001	конце концов	7	1
1002	и простую	1	1
1003	тоже есть	5	1
1004	все они	1	1
1005	очень и	1	1
1006	но вот	2	1
1007	давно уже	1	1
1008	даже при	1	1
1009	находятся в	1	1
1010	эту вещь	3	1
1011	нами не	4	1
1012	о своем	2	1
1013	из тех	1	1
1014	не знает	3	1
1015	не быть	1	1
1016	но можно	2	1
1017	этот самый	1	1
1018	смысловую структуру	1	1
1019	что понятие	1	1
1020	это значило	1	1
1021	что под	2	1
1022	из этого	2	1
1023	всякий предмет	1	1
1024	определенным образом	2	1
1025	как на	2	1
1026	вполне понятно	1	1
1027	и говорится	1	1
1028	случае если	2	1
1029	в своих	3	1
1030	гораздо ближе	1	1
1031	как результат	1	1
1032	гораздо более	4	1
