N	2gram	Losev_Prob_4	DiskursI
107	жизни в	2	3
108	становления и	1	3
109	жизни а	1	3
110	жизни и	5	3
111	как на	1	3
112	же как	1	2
113	того же	2	2
114	и это	2	2
115	перед лицом	1	2
116	по преимуществу	2	2
117	говорить о	2	2
118	в ней	7	2
119	к своему	2	2
120	мы имеем	6	2
121	не нужно	1	2
122	время в	1	2
123	легко может	1	2
124	отношение к	1	2
125	тут же	3	2
126	первый взгляд	1	2
127	оказывается не	1	2
128	стороны и	2	2
129	в целом	1	2
130	в первую	1	2
131	в принципе	1	2
132	не к	2	2
133	у пушкина	3	2
134	и возможность	2	2
135	является не	2	2
136	одно и	1	2
137	содержит в	8	2
138	же касается	1	2
139	и с	7	2
140	этот человек	1	2
141	но уже	1	2
142	должно быть	1	2
143	все это	9	2
144	на первый	1	2
145	как все	1	2
146	переходе от	1	2
147	с точки	11	2
148	пока еще	1	2
149	в обоих	2	2
150	некоторого рода	2	2
151	дело в	2	2
152	чем не	1	2
153	никогда не	1	2
154	того и	1	2
155	жизни не	1	2
156	на самого	1	2
157	в области	3	2
158	с их	1	2
159	для себя	2	2
160	с ее	2	2
161	здесь не	7	2
162	времени и	4	2
163	в результате	8	2
164	но здесь	1	2
165	основе своей	1	2
166	там же	2	2
167	первую очередь	1	2
168	что и	3	2
169	есть в	7	2
170	не о	1	2
171	не подлежит	1	2
172	именно в	7	2
173	с той	1	2
174	далеко не	2	2
175	и прежде	2	2
176	стремится к	1	2
177	не на	1	2
178	человеческой жизни	5	2
179	вместе с	5	2
180	или по	2	2
181	о чем	1	2
182	в той	8	2
183	или иного	3	2
184	что же	1	2
185	а потом	1	2
186	и для	4	2
187	а к	1	2
188	а в	4	2
189	с ней	2	2
190	другой стороны	6	2
191	что он	8	2
192	это в	1	2
193	самых общих	1	1
194	является для	3	1
195	одним из	1	1
196	чтобы не	2	1
197	художественного произведения	1	1
198	слова поскольку	1	1
199	есть мы	1	1
200	состоящий из	1	1
201	самом деле	3	1
202	это и	4	1
203	изображения и	1	1
204	и есть	4	1
205	не признает	1	1
206	к другому	1	1
207	достоевского в	1	1
208	можно говорить	1	1
209	слитность в	1	1
210	но если	6	1
211	в году	1	1
212	есть не	6	1
213	вполне аналогичное	1	1
214	мы не	7	1
215	собой как	1	1
216	повседневной жизни	1	1
217	ориентации человека	1	1
218	вопрос о	1	1
219	не была	1	1
220	он как	3	1
221	сама в	1	1
222	действительности с	1	1
223	но даже	4	1
224	ему в	2	1
225	жизни это	1	1
226	это время	1	1
227	произведениях как	1	1
228	обращен к	1	1
229	внутреннего состояния	1	1
230	он был	3	1
231	как-то вдруг	1	1
232	бы то	1	1
233	в чем	2	1
234	истории в	1	1
235	во всех	4	1
236	тем как	1	1
237	там и	1	1
238	в ее	5	1
239	о смерти	1	1
240	не то	2	1
241	если в	1	1
242	так по	1	1
243	человеческих отношений	4	1
244	которая не	3	1
245	не просто	16	1
246	за пределы	2	1
247	в истории	3	1
248	мере в	1	1
249	также при	1	1
250	на какое-нибудь	1	1
251	однако не	4	1
252	хотя и	5	1
253	в этот	1	1
254	человеческая жизнь	2	1
255	то в	2	1
256	со своей	2	1
257	в самом	2	1
258	только то	1	1
259	себе как	1	1
260	в которой	2	1
261	смыслом а	1	1
262	ни один	1	1
263	как некий	1	1
264	таковы например	1	1
265	в нашем	12	1
266	бы не	1	1
267	поэтому и	1	1
268	и пространства	1	1
269	ни одна	2	1
270	им в	1	1
271	говорят о	1	1
272	но на	1	1
273	в случае	1	1
274	к выводу	1	1
275	но именно	2	1
276	и только	4	1
277	и еще	1	1
278	не как	1	1
279	в силу	1	1
280	мир как	1	1
281	его от	1	1
282	с этой	1	1
283	таким образом	8	1
284	что является	1	1
285	то ни	1	1
286	мы его	2	1
287	то чтобы	1	1
288	об этом	6	1
289	того или	3	1
290	как при	1	1
291	и сердце	1	1
292	сейчас и	1	1
293	оно достаточно	1	1
294	сам этот	1	1
295	в жизни	3	1
296	жизни то	1	1
297	этого не	2	1
298	несмотря на	4	1
299	как сказано	1	1
300	вещами и	1	1
301	как известного	1	1
302	в такой	1	1
303	однако этот	2	1
304	на каждом	1	1
305	бы мы	1	1
306	жизни с	1	1
307	с использованием	1	1
308	тоже весьма	1	1
309	что особенно	1	1
310	человеком и	1	1
311	страха и	1	1
312	тем не	10	1
313	по крайней	6	1
314	и более	3	1
315	перед ним	1	1
316	том же	1	1
317	что этот	1	1
318	необходимо чтобы	1	1
319	в повести	1	1
320	для нее	1	1
321	при переходе	1	1
322	не тип	1	1
323	вплоть до	3	1
324	но они	2	1
325	с теми	1	1
326	самого начала	1	1
327	как о	3	1
328	дело не	3	1
329	или другие	1	1
330	к этим	1	1
331	xix века	2	1
332	которого он	1	1
333	мы все	3	1
334	в самых	3	1
335	для современного	1	1
336	ничего не	1	1
337	в разных	4	1
338	из другой	1	1
339	не вполне	2	1
340	имеем дело	3	1
341	к ней	2	1
342	своей природе	1	1
343	и до	1	1
344	во всем	2	1
345	однако это	2	1
346	такой картины	1	1
347	от их	1	1
348	ни о	4	1
349	и картина	1	1
350	уже о	1	1
351	не могут	1	1
352	под пером	1	1
353	но все	3	1
354	не знаем	1	1
355	отличается от	4	1
356	только еще	1	1
357	числе и	1	1
358	всего в	1	1
359	на читателя	1	1
360	к тому	3	1
361	указывает на	4	1
362	не есть	12	1
363	утверждать что	1	1
364	м булгакова	2	1
365	приходит к	2	1
366	и образ	4	1
367	говоря уже	2	1
368	жизнь которой	1	1
369	здесь также	2	1
370	человеческого сознания	2	1
371	действия и	2	1
372	с самого	1	1
373	во главе	1	1
374	на свой	1	1
375	в условиях	3	1
376	и сам	1	1
377	что может	1	1
378	в образе	1	1
379	здесь как	4	1
380	и каждый	2	1
381	строятся на	1	1
382	это ощущение	1	1
383	не всякий	3	1
384	можно только	2	1
385	мы в	1	1
386	поэтому в	1	1
387	ней и	1	1
388	в эпоху	1	1
389	для этого	2	1
390	и даже	9	1
391	остановимся на	2	1
392	человека это	1	1
393	с ним	4	1
394	о ней	1	1
395	часто и	1	1
396	и здесь	1	1
397	не был	1	1
398	возможна только	1	1
399	внимание на	1	1
400	никак не	4	1
401	и что	2	1
402	себя самого	1	1
403	может не	1	1
404	в значительной	2	1
405	и нечто	1	1
406	нас в	1	1
407	солнца и	4	1
408	и во	4	1
409	искусством или	1	1
410	добра и	1	1
411	на одном	1	1
412	ним и	1	1
413	крайней мере	6	1
414	иной мере	3	1
415	исторического развития	1	1
416	которая и	1	1
417	не будучи	1	1
418	который бы	1	1
419	менее в	1	1
420	не само	1	1
421	и быть	1	1
422	что другие	1	1
423	и весьма	2	1
424	даже если	3	1
425	и так	1	1
426	бесконечного ряда	8	1
427	приобщаясь к	1	1
428	нужно и	1	1
429	так что	6	1
430	же и	3	1
431	для всех	3	1
432	свидетельствуют о	2	1
433	одном и	1	1
434	только на	2	1
435	этого понятия	2	1
436	городской жизни	1	1
437	не дает	1	1
438	большинстве случаев	1	1
439	присутствует в	1	1
440	всяком случае	4	1
441	художественного образа	3	1
442	вовсе не	21	1
443	для меня	1	1
444	друг друга	2	1
445	каждая вещь	2	1
446	не случайно	1	1
447	случае не	5	1
448	не говорит	1	1
449	тем что	3	1
450	в других	2	1
451	были бы	3	1
452	того что	1	1
453	о своем	1	1
454	здесь это	1	1
455	и между	1	1
456	еще и	3	1
457	мира это	1	1
458	и др	1	1
459	в романе	1	1
460	между ними	1	1
461	но есть	1	1
462	превращается в	1	1
463	уж и	1	1
464	до конца	1	1
465	его как	1	1
466	подобного рода	11	1
467	чем та	1	1
468	главе с	1	1
469	и том	1	1
470	перестал бы	1	1
471	в одно	6	1
472	равно как	1	1
473	на фоне	1	1
474	картины природы	1	1
475	на чем	1	1
476	от страха	1	1
477	как это	3	1
478	в меру	2	1
479	требует от	1	1
480	из которых	3	1
481	по своему	6	1
482	этого типа	1	1
483	это были	1	1
484	и полное	1	1
485	конца xix	1	1
486	но который	1	1
487	самого себя	1	1
488	для человека	1	1
489	да и	5	1
490	ведь для	1	1
491	об ее	2	1
492	исходя из	1	1
493	в это	2	1
494	в художественную	1	1
495	даже в	1	1
496	под названием	1	1
497	слова и	1	1
498	тенденцию к	1	1
499	и от	6	1
500	видно что	1	1
501	но для	1	1
502	дома как	1	1
503	судьбой а	1	1
504	слова но	3	1
505	ли в	1	1
506	в стихотворении	2	1
507	своей собственной	1	1
508	когда он	1	1
509	в третьем	1	1
510	еще более	2	1
511	и ни	5	1
512	отношении не	1	1
513	его жизнь	1	1
514	будто бы	2	1
515	по самой	1	1
516	ни было	2	1
517	же в	4	1
518	хотя в	1	1
519	в искусстве	1	1
520	быть и	1	1
521	к самому	1	1
522	одной из	4	1
523	не говоря	3	1
524	сказать что	7	1
525	и зла	1	1
526	их с	1	1
527	он предполагает	1	1
528	бы его	1	1
529	при изучении	1	1
530	из этого	3	1
531	только о	1	1
532	значимости то	1	1
533	или нескольких	1	1
534	в какой	4	1
535	из романа	1	1
536	к другим	1	1
537	также не	1	1
538	в античности	1	1
539	нас не	1	1
540	во всяком	8	1
541	том числе	1	1
