N	2gram	Tiupa_Anal_2	Problema
250	тем же	1	2
251	при сопоставлении	1	2
252	мертвых душ	1	2
253	себе не	2	2
254	в которой	1	2
255	он в	4	2
256	с их	2	2
257	в наших	1	2
258	с чем	1	2
259	время и	1	2
260	слова а	1	2
261	всех этих	1	2
262	что все	2	2
263	же не	2	2
264	в другом	1	2
265	а как	2	2
266	он и	2	2
267	жизни но	2	2
268	нисколько не	1	2
269	данного стихотворения	1	2
270	в этих	2	2
271	художественный смысл	1	2
272	и при	1	2
273	в котором	2	2
274	с точки	2	2
275	в их	3	2
276	не столько	3	2
277	в отличие	2	2
278	от себя	1	2
279	вполне самостоятельное	1	2
280	и более	1	2
281	произведения в	5	2
282	однако в	1	2
283	для нее	2	2
284	нас к	2	2
285	в отношении	1	2
286	таких случаях	1	2
287	при условии	1	2
288	с теми	1	2
289	дело не	2	2
290	на котором	2	2
291	и сама	1	2
292	например не	1	2
293	слова как	1	2
294	и по	1	2
295	как она	1	2
296	и после	1	2
297	со своим	3	2
298	самой этой	1	2
299	она обладает	1	2
300	а мы	1	2
301	могут быть	10	2
302	и за	3	2
303	что при	1	2
304	для себя	1	2
305	с ее	2	2
306	и сами	1	2
307	определенным образом	1	2
308	только то	1	2
309	жизнь и	1	2
310	это было	2	2
311	и во	2	2
312	сразу же	1	2
313	здесь ни	1	2
314	который в	1	2
315	с одной	5	2
316	себя в	2	2
317	нас и	1	2
318	в начале	1	2
319	из них	3	2
320	между прочим	1	2
321	или ином	2	2
322	даже не	1	2
323	нам не	1	2
324	на ее	1	2
325	нельзя сказать	1	2
326	именно в	3	2
327	только к	1	2
328	о чем	2	2
329	с людьми	2	2
330	в частности	16	2
331	эти слова	1	2
332	вместе с	2	2
333	и особенно	4	2
334	как это	6	2
335	и там	1	2
336	и всей	1	2
337	является моделью	1	2
338	по существу	2	2
339	в контексте	5	2
340	к понятию	1	2
341	о его	4	2
342	и для	2	2
343	при таком	2	2
344	в результате	3	2
345	другое дело	1	2
346	своей собственной	1	2
347	но когда	1	2
348	от него	1	2
349	бы в	3	2
350	только что	1	2
351	все они	1	2
352	к самому	1	2
353	по поводу	3	2
354	это в	1	2
355	как на	1	2
356	этой точки	1	2
357	произведения но	1	1
358	речь идет	2	1
359	слова которые	1	1
360	получает в	1	1
361	значении этого	1	1
362	идет о	1	1
363	о смысловом	1	1
364	в первом	1	1
365	действительности и	1	1
366	то самое	1	1
367	одним и	1	1
368	той же	2	1
369	принадлежит только	1	1
370	словами в	1	1
371	на первом	1	1
372	до такой	1	1
373	именно к	1	1
374	почти все	1	1
375	не вполне	1	1
376	греческое слово	1	1
377	конечно и	1	1
378	и он	2	1
379	и на	6	1
380	произведения его	1	1
381	бы не	1	1
382	сказать и	1	1
383	своего рода	12	1
384	приведем примеры	1	1
385	и всякий	1	1
386	в сторону	5	1
387	не все	1	1
388	ответ на	3	1
389	а и	1	1
390	себе и	1	1
391	и речи	1	1
392	отличаются от	1	1
393	один и	1	1
394	что хотя	1	1
395	независимо от	1	1
396	так называемая	1	1
397	однако не	1	1
398	третий раз	1	1
399	имеет в	1	1
400	более или	1	1
401	следующим образом	1	1
402	о самом	1	1
403	говорит не	1	1
404	в литературном	1	1
405	произведения искусства	1	1
406	так или	1	1
407	он состоит	1	1
408	из этих	1	1
409	поскольку в	1	1
410	и действительное	1	1
411	собой в	2	1
412	рассказ о	1	1
413	и тот	1	1
414	сливаются в	1	1
415	тому же	4	1
416	но ведь	1	1
417	как он	1	1
418	но на	1	1
419	еще одна	2	1
420	у а	1	1
421	оказывается не	2	1
422	соотнесенность с	1	1
423	вообще не	2	1
424	на его	3	1
425	бы от	1	1
426	наш анализ	1	1
427	а скорее	1	1
428	от которого	2	1
429	в понимании	1	1
430	функционирует как	1	1
431	и читателя	3	1
432	не к	1	1
433	i в	1	1
434	нашего времени	4	1
435	чтобы в	1	1
436	несколько ниже	1	1
437	жизни здесь	1	1
438	его от	3	1
439	что ни	1	1
440	в образе	1	1
441	так например	2	1
442	что она	2	1
443	обнаруживает себя	3	1
444	конца и	1	1
445	и заключается	1	1
446	а когда	1	1
447	нам остается	1	1
448	слова или	1	1
449	них не	2	1
450	лишь в	9	1
451	входит в	1	1
452	то все	1	1
453	литературном произведении	1	1
454	делает его	1	1
455	в жизни	1	1
456	как самостоятельное	1	1
457	в них	1	1
458	далеко не	1	1
459	как об	1	1
460	со своими	1	1
461	которой он	1	1
462	всегда и	1	1
463	автора и	3	1
464	в один	4	1
465	со всей	1	1
466	или менее	1	1
467	от своего	2	1
468	в такой	1	1
469	это делает	1	1
470	страсти и	1	1
471	прийти к	1	1
472	то его	1	1
473	не как	1	1
474	слова в	1	1
475	как другие	1	1
476	предполагает не	2	1
477	дается в	1	1
478	этой плоскости	1	1
479	для данного	1	1
480	и эти	1	1
481	речи в	2	1
482	миф и	2	1
483	однако к	1	1
484	зрения и	1	1
485	даже в	2	1
486	и вся	1	1
487	что с	2	1
488	вплоть до	1	1
489	ничего нового	1	1
490	и другое	1	1
491	когда говорится	1	1
492	тогда когда	1	1
493	до некоторой	1	1
494	это латинское	1	1
495	хотелось бы	1	1
496	всех языках	1	1
497	которого он	1	1
498	всей их	1	1
499	и имеет	1	1
500	о них	1	1
501	достаточно привести	1	1
502	только не	4	1
503	того и	2	1
504	казалось бы	3	1
505	подобно тому	3	1
506	при наличии	1	1
507	это именно	2	1
508	не говорит	1	1
509	это слово	1	1
510	на него	2	1
511	дело тут	1	1
512	всех прочих	1	1
513	и нисколько	1	1
514	данного произведения	2	1
515	прямо говорит	1	1
516	взятое в	1	1
517	из самого	1	1
518	а тоже	1	1
519	указание на	1	1
520	тут не	1	1
521	бы он	1	1
522	анализа в	1	1
523	в одну	2	1
524	некоторой степени	1	1
525	ни попало	1	1
526	говорит сам	1	1
527	значения и	1	1
528	внимание на	2	1
529	но при	1	1
530	самим собою	1	1
531	или еще	1	1
532	отвлечься от	1	1
533	и самого	1	1
534	в пределах	9	1
535	если они	1	1
536	он сначала	1	1
537	особенно в	7	1
538	начала и	1	1
539	которого у	1	1
540	а все	1	1
541	строго говоря	2	1
542	поэтому в	1	1
543	другого и	2	1
544	где каждый	1	1
545	и смерть	2	1
546	если читатель	1	1
547	вполне закономерно	2	1
548	это рассуждение	1	1
549	произведения как	2	1
550	является весьма	1	1
551	но к	1	1
552	бы но	1	1
553	все прочие	1	1
554	но мы	1	1
555	к одному	1	1
556	все его	1	1
557	особого рода	2	1
558	таком что	1	1
559	нуждается в	1	1
560	бы и	1	1
561	даже для	1	1
562	герой нашего	1	1
563	нашем понимании	2	1
564	не требует	1	1
565	в литературе	1	1
566	в третий	1	1
567	можно отметить	2	1
568	другого не	1	1
569	дело с	1	1
570	вступление в	1	1
571	целого и	2	1
572	что нам	1	1
573	от них	1	1
574	своего собственного	2	1
575	от автора	2	1
576	для всех	2	1
577	свидетельствует о	2	1
578	у того	1	1
579	в одном	2	1
580	как его	1	1
581	у него	4	1
582	его внутренний	1	1
583	которые могут	1	1
584	имеется еще	1	1
585	образом не	1	1
586	связан с	1	1
587	что на	3	1
588	мы это	1	1
589	которая по	1	1
590	или иначе	1	1
591	модель в	1	1
592	может показаться	1	1
593	к ее	1	1
594	себя и	1	1
595	а главное	1	1
596	мы надеемся	1	1
597	и стал	2	1
598	не исключает	1	1
599	не означает	1	1
600	зависит от	1	1
601	и далее	1	1
602	было сказано	1	1
603	была бы	2	1
604	такой степени	1	1
605	начиная с	1	1
606	на смерть	1	1
607	себе может	1	1
608	функционирует в	1	1
609	к своему	2	1
610	этих случаях	2	1
611	одной стороны	4	1
612	для обозначения	1	1
613	который мы	1	1
614	однако эти	1	1
615	есть на	1	1
616	во все	1	1
617	для возникновения	1	1
618	быть только	1	1
619	в первой	3	1
620	главного героя	3	1
621	еще раз	1	1
622	только для	1	1
623	ведь и	2	1
624	точно и	1	1
625	остается в	1	1
626	другой и	1	1
627	на улицу	1	1
628	тому или	1	1
629	случае он	1	1
630	тех случаях	1	1
631	случаях когда	1	1
632	другие но	1	1
633	общественной и	1	1
634	или иному	1	1
635	представляется что	1	1
636	об отношении	1	1
637	но отнюдь	1	1
638	не с	4	1
639	себя самого	1	1
640	в литературной	1	1
641	ведь есть	1	1
642	зрения в	1	1
643	и резко	1	1
644	смысла художественного	1	1
645	несмотря на	3	1
646	менее в	1	1
647	хотя как	1	1
648	остается на	1	1
649	по одному	1	1
650	на дорогу	1	1
651	не сами	1	1
652	мере в	1	1
653	языка то	1	1
654	самое что	1	1
655	отношении является	1	1
656	об этих	2	1
657	к другим	1	1
658	к этой	1	1
659	ее в	1	1
660	к этому	2	1
