N	2gram	Vygotskiy__3	Formalny
150	мы уже	5	3
151	той же	4	3
152	мы и	2	3
153	в виду	1	3
154	и на	6	3
155	в которых	3	3
156	столь же	7	3
157	во всех	1	3
158	то мы	1	3
159	бы и	1	3
160	что это	5	3
161	формы в	3	3
162	в себе	2	3
163	вследствие этого	1	3
164	этот процесс	3	3
165	и с	1	3
166	заложенных в	1	3
167	и тем	1	3
168	раз и	1	3
169	в этих	2	3
170	от его	1	3
171	и более	1	3
172	по отношению	3	3
173	тому что	2	3
174	между людьми	1	3
175	случае в	1	3
176	в основе	16	3
177	для нас	2	3
178	ничто не	1	3
179	этом отношении	3	3
180	же самое	1	3
181	оно не	2	3
182	ясно что	2	3
183	еще в	2	3
184	в эпоху	1	3
185	и что	10	3
186	их в	3	3
187	в них	2	3
188	в него	3	3
189	от конкретного	2	3
190	дело с	3	3
191	в какой	4	3
192	уже не	2	3
193	нуждается в	1	3
194	и навсегда	1	3
195	в конце	1	3
196	слово как	1	3
197	не о	1	3
198	у нас	1	3
199	не на	1	3
200	может стать	1	3
201	в той	1	3
202	того что	10	3
203	отношению к	2	3
204	к проблеме	2	3
205	дело идет	1	3
206	является для	2	3
207	в условиях	1	3
208	о нем	1	3
209	лишь как	1	3
210	сказать что	4	3
211	имеет место	3	3
212	и эта	2	3
213	смысле слова	2	2
214	ту же	1	2
215	отношения к	1	2
216	человека и	5	2
217	в такой	1	2
218	к другому	2	2
219	отношения между	5	2
220	в котором	3	2
221	значение он	1	2
222	отдельных элементов	3	2
223	высшей степени	6	2
224	с таким	1	2
225	одним и	2	2
226	это делают	1	2
227	что уже	1	2
228	полагать что	1	2
229	который был	1	2
230	в сущности	1	2
231	так чтобы	1	2
232	совпадает с	6	2
233	они вместе	1	2
234	же что	1	2
235	с его	2	2
236	жизни с	1	2
237	средств и	1	2
238	видели что	3	2
239	очевидно что	1	2
240	отличие от	6	2
241	ведь мы	1	2
242	и речи	20	2
243	что формы	1	2
244	за пределы	1	2
245	связи и	3	2
246	эта связь	1	2
247	в своем	4	2
248	метод в	2	2
249	не являются	1	2
250	увидим что	1	2
251	от этого	6	2
252	то в	3	2
253	это можно	1	2
254	бы не	1	2
255	из этих	4	2
256	в этой	5	2
257	иным путем	1	2
258	только один	1	2
259	как он	3	2
260	жизнью и	1	2
261	вообще не	1	2
262	что она	5	2
263	главным образом	2	2
264	всех этих	2	2
265	не как	3	2
266	внутренней речи	19	2
267	одной и	2	2
268	что ни	1	2
269	на этом	3	2
270	лишь с	1	2
271	именно это	2	2
272	в основу	4	2
273	этим самым	1	2
274	это значит	4	2
275	в чисто	2	2
276	оно становится	2	2
277	от одного	2	2
278	этом смысле	2	2
279	это противоречие	2	2
280	из нее	2	2
281	исходили из	1	2
282	в высшей	6	2
283	такой же	1	2
284	нисколько не	1	2
285	в эту	2	2
286	том как	1	2
287	таким же	2	2
288	в отличие	6	2
289	от объективного	1	2
290	в основном	6	2
291	однако в	2	2
292	даже в	1	2
293	и очень	1	2
294	в отношении	6	2
295	дело не	1	2
296	одна из	2	2
297	и снова	4	2
298	не могло	1	2
299	только не	1	2
300	вытекает из	2	2
301	слова как	1	2
302	тем не	5	2
303	нам важно	1	2
304	же слова	2	2
305	общения и	1	2
306	в каком	2	2
307	отличается от	3	2
308	как определенная	1	2
309	и это	4	2
310	с ее	5	2
311	но при	1	2
312	внутренняя речь	5	2
313	идет не	1	2
314	был бы	1	2
315	могут вступать	1	2
316	вошел в	1	2
317	является в	3	2
318	поэтому в	2	2
319	для этого	2	2
320	что каждый	2	2
321	или на	1	2
322	и содержание	1	2
323	последнем счете	1	2
324	и во	2	2
325	переходит в	1	2
326	что и	10	2
327	и только	2	2
328	от этих	2	2
329	является результатом	1	2
330	говорит в	1	2
331	же смысле	1	2
332	мы увидим	4	2
333	должен быть	1	2
334	не можем	3	2
335	является не	2	2
336	процессе его	1	2
337	из них	4	2
338	ту или	1	2
339	он становится	1	2
340	как их	2	2
341	сами по	3	2
342	содержание и	1	2
343	они будут	1	2
344	от того	4	2
345	случае с	1	2
346	и даже	1	2
347	или иной	3	2
348	к разрешению	3	2
349	в области	7	2
350	языка или	1	2
351	связаны с	3	2
352	к которому	3	2
353	исторического развития	2	2
354	связано с	1	2
355	превращается в	1	2
356	и самый	1	2
357	не об	1	2
358	нет никаких	4	2
359	материал и	1	2
360	с такой	1	2
361	смысле этого	4	2
362	со всею	1	2
363	распадается на	3	2
364	этого слова	4	2
365	но это	5	2
366	но для	1	2
367	известной степени	1	2
368	от него	1	2
369	конце концов	1	2
370	мы должны	6	2
371	именно для	1	2
372	но если	1	2
373	бы быть	2	2
374	в последнем	1	2
375	эти элементы	1	2
376	к этому	3	2
377	в таком	2	2
378	это понятие	1	2
379	языка с	1	1
380	и через	1	1
381	сам по	1	1
382	и то	2	1
383	дело обстоит	1	1
384	тех же	1	1
385	слово входит	3	1
386	переход от	3	1
387	к данному	2	1
388	и закон	1	1
389	между двумя	2	1
390	и принципиально	1	1
391	от конкретной	1	1
392	и до	1	1
393	все те	1	1
394	собственном смысле	6	1
395	видеть в	1	1
396	и этот	1	1
397	не происходит	2	1
398	с в	1	1
399	есть не	1	1
400	бы уже	1	1
401	мы имеем	4	1
402	готовом виде	2	1
403	уже что	1	1
404	с более	1	1
405	совершенно справедливо	1	1
406	нас важно	1	1
407	быть определены	1	1
408	из того	2	1
409	ему в	1	1
410	так или	1	1
411	себе а	1	1
412	развитии в	1	1
413	не поддаются	1	1
414	служит для	1	1
415	тем как	1	1
416	а следовательно	1	1
417	тот или	1	1
418	однако совершенно	1	1
419	данного элемента	1	1
420	а только	1	1
421	смысле мы	1	1
422	вообще как	1	1
423	постановка проблемы	1	1
424	не просто	1	1
425	оно является	3	1
426	и чем	1	1
427	значение для	1	1
428	протекающий в	1	1
429	они действительно	1	1
430	сама по	1	1
431	ни одна	1	1
432	конечно совершенно	1	1
433	ответ и	1	1
434	с чисто	1	1
435	с этим	4	1
436	что как	2	1
437	цели к	1	1
438	в одних	1	1
439	к новому	1	1
440	кроме того	1	1
441	этом же	1	1
442	хотя и	2	1
443	их помощью	1	1
444	следующим образом	1	1
445	это определение	1	1
446	не связаны	2	1
447	определить как	1	1
448	роль играет	1	1
449	или иную	1	1
450	та же	1	1
451	вопрос почему	1	1
452	более подробно	1	1
453	что так	1	1
454	в последнее	3	1
455	с их	2	1
456	остановиться на	3	1
457	им в	3	1
458	самым существенным	1	1
459	предметов и	4	1
460	на то	4	1
461	в разрешении	1	1
462	положение что	1	1
463	они совершенно	1	1
464	он не	4	1
465	данного слова	1	1
466	говорили в	1	1
467	ключ к	1	1
468	различные формы	1	1
469	процессы и	1	1
470	новой формы	1	1
471	к одному	5	1
472	котором мы	1	1
473	понимания и	1	1
474	по существу	1	1
475	проблемы не	1	1
476	ни были	1	1
477	определяется в	1	1
478	чем она	1	1
479	еще одну	1	1
480	и по	5	1
481	между знаком	2	1
482	процесса ее	1	1
483	но все	2	1
484	значительной степени	1	1
485	что является	2	1
486	а вместе	1	1
487	не будет	2	1
488	факт что	5	1
489	же не	1	1
490	значение в	3	1
491	является необходимой	1	1
492	в мире	2	1
493	являются для	1	1
494	эту тенденцию	2	1
495	данного периода	1	1
496	зрения на	2	1
497	и обратно	1	1
498	того или	2	1
499	по различным	2	1
500	с другими	2	1
501	собой по	1	1
502	случаях особенно	1	1
503	с так	1	1
504	не совпадает	1	1
505	быть не	1	1
506	приходит в	1	1
507	совпадающий с	1	1
508	его состав	4	1
509	это слияние	1	1
510	о которых	1	1
511	с этой	3	1
512	всегда и	1	1
513	задачи и	5	1
514	чем в	1	1
515	способ их	1	1
516	в развитии	24	1
517	можно считать	3	1
518	должно быть	2	1
519	от понятия	3	1
520	выражение в	1	1
521	элемента в	1	1
522	зрения ее	1	1
523	и того	4	1
524	который как	1	1
525	восприятия и	1	1
526	одного и	4	1
527	связаны между	1	1
528	на первый	2	1
529	вещи в	1	1
530	не выдерживает	1	1
531	что между	1	1
532	ведь цель	1	1
533	и при	1	1
534	ничего принципиально	1	1
535	и конкретных	1	1
536	мы говорили	4	1
537	этих значений	1	1
538	что говорит	2	1
539	могло бы	4	1
540	правда эта	1	1
541	на место	1	1
542	и той	2	1
543	к новой	1	1
544	теми же	1	1
545	в понятии	5	1
546	и эти	2	1
547	тому чтобы	1	1
548	том же	1	1
549	от внешней	3	1
550	и почти	1	1
551	от более	1	1
552	и форма	1	1
553	каждого отдельного	1	1
554	чистом виде	1	1
555	на рубеже	1	1
556	с ним	4	1
557	тем самым	2	1
558	что эта	1	1
559	знаком и	2	1
560	самого начала	6	1
561	и сколько-нибудь	1	1
562	и форму	1	1
563	того как	3	1
564	к этим	1	1
565	на него	1	1
566	это нисколько	1	1
567	тем общим	1	1
568	состоящее из	1	1
569	когда они	1	1
570	как здесь	1	1
571	но только	3	1
572	та или	3	1
573	для всего	2	1
574	этот тип	3	1
575	слово и	1	1
576	элемент в	1	1
577	явление в	1	1
578	эти связи	3	1
579	как она	3	1
580	и связи	1	1
581	предполагать что	1	1
582	развивается в	1	1
583	связь и	2	1
584	же этот	1	1
585	как одним	1	1
586	входят в	1	1
587	этот образ	1	1
588	и делает	1	1
589	больше того	1	1
590	ему не	1	1
591	не потому	1	1
592	с другом	5	1
593	в своеобразном	2	1
594	в общую	1	1
595	ведь даже	1	1
596	восприятия а	1	1
597	и другой	1	1
598	числе и	1	1
599	виде как	2	1
600	с полной	1	1
601	не встречается	1	1
602	той или	2	1
603	социальные и	1	1
604	что при	1	1
605	как известно	3	1
606	можно толковать	1	1
607	своих более	1	1
608	становлении и	1	1
609	понять это	1	1
610	своего развития	3	1
611	основным для	1	1
612	но по	2	1
613	всего этого	1	1
614	эти последние	2	1
615	на основе	22	1
616	только при	2	1
617	совершенно ясно	2	1
618	в собственном	6	1
619	последнее время	3	1
620	к внешней	2	1
621	а должны	1	1
622	в себя	3	1
623	на той	1	1
624	с самого	6	1
625	и может	2	1
626	речи то	1	1
627	этого они	1	1
628	и совершенно	1	1
629	можно было	6	1
630	именно этот	1	1
631	вещей с	1	1
632	для него	5	1
633	с каждой	1	1
634	даны в	1	1
635	и вообще	1	1
636	это внутреннее	1	1
637	по мере	1	1
638	выходит за	1	1
639	первый план	2	1
640	на ряд	3	1
641	об этом	2	1
642	раскрывает новую	1	1
643	является конечно	1	1
644	связи со	2	1
645	в построении	2	1
646	является по	1	1
647	и здесь	2	1
648	его вне	1	1
649	определенное значение	2	1
650	это вполне	1	1
651	язык и	1	1
652	элементов все	1	1
653	говорит об	2	1
654	и внутреннее	1	1
655	за пределами	1	1
656	но мы	1	1
657	одного из	2	1
658	к действительности	1	1
659	теоретической важности	1	1
660	и который	1	1
661	этом заключается	1	1
662	в значительной	1	1
663	не выходит	1	1
664	но столь	1	1
665	где же	1	1
666	том или	1	1
667	путь к	3	1
668	к ложному	1	1
669	которого оно	2	1
670	не уничтожается	1	1
671	точке пересечения	1	1
672	ними в	1	1
673	существенную роль	1	1
674	в форме	1	1
675	и понятно	1	1
676	не сводится	1	1
677	для самого	1	1
678	не так	1	1
679	известно что	1	1
680	как например	1	1
681	что только	1	1
682	внутреннее противоречие	2	1
683	словами мы	1	1
684	мы видим	3	1
685	тот же	2	1
686	но этим	1	1
687	важно установить	1	1
688	завершение и	1	1
689	может оказаться	1	1
690	которое мы	1	1
691	может привести	1	1
692	который в	3	1
693	же типа	2	1
694	окружающей его	1	1
695	с одной	5	1
696	в качестве	12	1
697	видеть и	1	1
698	человека с	1	1
699	так что	2	1
700	определения и	2	1
701	лежащие в	1	1
702	для всех	1	1
703	есть в	1	1
704	что обладает	1	1
705	вот что	1	1
706	бы возникнуть	5	1
707	можно выразить	1	1
708	и у	6	1
709	значения слов	5	1
710	так можно	1	1
711	то и	4	1
712	его развитие	1	1
713	в нашей	2	1
714	же в	2	1
715	в начале	2	1
716	целого ряда	1	1
717	знаком в	1	1
718	или даже	1	1
719	и других	2	1
720	сравнительно поздно	1	1
721	в школьном	1	1
722	за ним	1	1
723	основе их	4	1
724	к каким	1	1
725	одно из	1	1
726	говорит о	1	1
727	предшествующим и	1	1
728	слова в	2	1
729	в одном	2	1
730	не совпадают	1	1
731	без этого	2	1
732	для объяснения	1	1
733	дело и	1	1
734	случае не	1	1
735	которые могут	1	1
736	основного положения	1	1
737	связи в	1	1
738	или ином	1	1
739	и вместе	2	1
740	это положение	2	1
741	быть совершенно	1	1
742	случаи такого	1	1
743	мы склонны	3	1
744	для построения	1	1
745	с общим	1	1
746	без того	1	1
747	до сих	1	1
748	или иначе	2	1
749	именно в	5	1
750	здесь в	1	1
751	человека а	1	1
752	с той	2	1
753	данной конкретной	1	1
754	и затем	1	1
755	что для	1	1
756	и последующим	1	1
757	чтобы убедиться	1	1
758	одной стороны	5	1
759	и называем	1	1
760	причинной связи	1	1
761	целым рядом	2	1
762	ничем не	1	1
763	самое слово	1	1
764	как ни	1	1
765	внешнего знака	1	1
766	или с	1	1
767	что мы	7	1
768	на который	1	1
769	в речи	2	1
770	если это	1	1
771	все более	2	1
772	бы оно	1	1
773	в частности	4	1
774	совершенно иное	1	1
775	не удается	1	1
776	в предыдущей	1	1
777	тот факт	5	1
778	объяснить с	1	1
779	какого бы	1	1
780	этих случаях	1	1
781	которые являются	2	1
782	в течение	2	1
783	перехода от	1	1
784	мы остановимся	2	1
785	мы условно	2	1
786	одновременно с	1	1
787	им с	1	1
788	происходит в	1	1
789	даже те	1	1
790	приобретает свое	1	1
791	друг с	5	1
792	из отдельных	1	1
793	который он	1	1
794	указывает что	1	1
795	не создает	3	1
796	в это	1	1
797	случайной и	1	1
798	этом случае	1	1
799	сих пор	1	1
800	и стать	1	1
801	один из	6	1
802	говорят и	1	1
803	более и	1	1
804	но наиболее	1	1
805	и часто	1	1
806	значения слова	2	1
807	тем и	4	1
808	что там	2	1
809	остается тем	1	1
810	не объясняет	1	1
811	слова у	4	1
812	построении понятия	1	1
813	о котором	2	1
814	бы сделать	1	1
815	в другое	1	1
816	это так	2	1
817	вообще в	1	1
818	все они	2	1
819	или не	1	1
820	есть уже	1	1
821	а в	4	1
822	условий и	1	1
823	сделать вывод	1	1
824	нельзя объяснить	1	1
825	в готовом	2	1
826	вступать в	1	1
827	связанный с	1	1
828	развиваются в	1	1
829	вперед по	2	1
830	и основную	1	1
831	стадии своего	1	1
832	но этот	1	1
833	никакой связи	1	1
834	или иного	2	1
835	бы его	1	1
836	и индивидуальные	1	1
837	к единству	1	1
838	а другой	1	1
839	всем этом	2	1
840	собой это	1	1
841	каждое слово	1	1
842	внутреннюю речь	1	1
843	этой точки	2	1
844	том числе	1	1
