N	2gram	Vinokur_Ku_3	Myslijsy
267	вопросом о	4	2
268	в которой	1	2
269	деле есть	1	2
270	в целом	4	2
271	образом и	1	2
272	первом смысле	1	2
273	всякого нового	1	2
274	но на	3	2
275	не могла	1	2
276	можно себе	1	2
277	и если	2	2
278	после этого	1	2
279	по крайней	1	2
280	так сказать	2	2
281	как увидим	1	2
282	и более	3	2
283	но дело	1	2
284	с этой	3	2
285	но все	2	2
286	предмета а	1	2
287	он есть	1	2
288	именно что	1	2
289	мог бы	2	2
290	известным образом	1	2
291	само собою	2	2
292	истории языка	1	2
293	о которых	1	2
294	есть дело	1	2
295	чем в	2	2
296	и того	2	2
297	одного и	2	2
298	в г	1	2
299	но если	3	2
300	таким же	1	2
301	в их	6	2
302	мы называем	2	2
303	утверждения что	1	2
304	слова в	4	2
305	и звук	1	2
306	но он	1	2
307	это будет	1	2
308	если и	2	2
309	к языку	4	2
310	от нас	2	2
311	природа и	1	2
312	к новым	2	2
313	на себе	1	2
314	реального значения	1	2
315	которых и	1	2
316	того чтобы	11	2
317	только не	1	2
318	следовательно и	1	2
319	связанное с	1	2
320	грамматических формах	1	2
321	ее с	1	2
322	заметить что	1	2
323	должны иметь	1	2
324	из того	2	2
325	что речь	1	2
326	как будто	1	2
327	не потому	3	2
328	необходимости в	1	2
329	образом что	1	2
330	когда мы	3	2
331	как мы	5	2
332	не будет	1	2
333	от друга	1	2
334	но во-первых	1	2
335	в собственном	1	2
336	могут не	1	2
337	только то	3	2
338	языке в	1	2
339	мы в	1	2
340	для этого	6	2
341	в виду	8	2
342	этого языка	3	2
343	и должно	5	2
344	о том	6	2
345	при котором	2	2
346	никак не	2	2
347	одного из	1	2
348	связь между	3	2
349	что самое	1	2
350	и только	3	2
351	крайней мере	1	2
352	еще более	2	2
353	что бы	1	2
354	в теории	1	2
355	известно что	1	2
356	как например	2	2
357	этот вопрос	3	2
358	которое мы	1	2
359	для нее	1	2
360	по этому	1	2
361	в таких	2	2
362	но язык	2	2
363	уже не	8	2
364	не можем	1	2
365	вопроса о	3	2
366	же в	1	2
367	в начале	1	2
368	при помощи	1	2
369	за ним	1	2
370	нуждается в	1	2
371	иначе как	1	2
372	речь и	1	2
373	и вопрос	2	2
374	и вместе	1	2
375	перейти к	2	2
376	у нас	10	2
377	на этот	2	2
378	таком случае	2	2
379	системы как	1	2
380	если не	1	2
381	слово а	1	2
382	что же	5	2
383	и о	4	2
384	о его	1	2
385	между прочим	8	2
386	но с	1	2
387	не станет	1	2
388	ли в	1	2
389	от мысли	1	2
390	тем более	5	2
391	хотя бы	9	2
392	только что	2	2
393	все они	2	2
394	что даже	1	2
395	слова то	1	2
396	этой цели	1	2
397	все что	1	2
398	литературный язык	4	1
399	не зависит	1	1
400	вряд ли	1	1
401	говоря о	1	1
402	отношения к	1	1
403	например в	1	1
404	же как	1	1
405	дошел до	1	1
406	из понятий	2	1
407	сам по	3	1
408	самом деле	14	1
409	бы для	1	1
410	в чисто	1	1
411	скажет что	1	1
412	что эти	2	1
413	и такое	1	1
414	собственном смысле	2	1
415	с таким	1	1
416	в зависимости	7	1
417	уже по	1	1
418	можно и	1	1
419	видно уже	1	1
420	что изучение	1	1
421	мы имеем	2	1
422	или наоборот	1	1
423	уже что	2	1
424	звуков языка	1	1
425	именно к	1	1
426	в основных	1	1
427	в возможности	1	1
428	не столько	4	1
429	отказывается от	1	1
430	языка из	2	1
431	само слово	1	1
432	на себя	2	1
433	языке можно	1	1
434	группы и	1	1
435	которое в	2	1
436	зависимости от	8	1
437	одного слова	1	1
438	форм в	1	1
439	и на	1	1
440	это возможно	1	1
441	в различных	2	1
442	в чем	5	1
443	и бог	1	1
444	на самом	3	1
445	легко может	1	1
446	очевидно и	1	1
447	не то	2	1
448	пользоваться языком	1	1
449	к слову	1	1
450	которая действительно	1	1
451	так язык	1	1
452	между словом	1	1
453	тесный круг	1	1
454	что они	2	1
455	связи и	2	1
456	может считаться	1	1
457	во что	1	1
458	одном из	1	1
459	дает нам	2	1
460	например для	1	1
461	перед нами	1	1
462	языка хотя	1	1
463	когда он	2	1
464	в круг	1	1
465	бы видеть	1	1
466	можно смотреть	2	1
467	более или	2	1
468	в противоположность	1	1
469	грамматика не	2	1
470	собою разумеется	1	1
471	для которого	2	1
472	еще на	2	1
473	зависит и	1	1
474	форм для	1	1
475	нет дела	1	1
476	а во-вторых	2	1
477	таковы например	1	1
478	он в	2	1
479	все эти	7	1
480	в нашем	7	1
481	так в	2	1
482	в известном	2	1
483	приводит к	1	1
484	что ничего	1	1
485	нами в	1	1
486	какое именно	2	1
487	к общей	1	1
488	как он	2	1
489	в образы	1	1
490	если он	1	1
491	этот процесс	1	1
492	как оно	1	1
493	бы сказать	3	1
494	связанные с	1	1
495	от которого	1	1
496	времени для	1	1
497	стороны а	1	1
498	души впрочем	1	1
499	доказывает это	1	1
500	разве в	1	1
501	не как	2	1
502	только такой	1	1
503	нам только	1	1
504	такой смысл	1	1
505	важную роль	1	1
506	быть без	1	1
507	разных мыслей	1	1
508	его от	1	1
509	и независимо	1	1
510	на этом	2	1
511	без исключения	1	1
512	что она	5	1
513	но самое	1	1
514	понятий если	1	1
515	с формами	1	1
516	имеют в	1	1
517	сознание и	1	1
518	нам остается	1	1
519	в старину	1	1
520	ему возможность	1	1
521	литературного языка	3	1
522	зрения на	3	1
523	лишь в	8	1
524	его в	2	1
525	входит в	1	1
526	того или	3	1
527	что дают	1	1
528	мы на	1	1
529	и мы	1	1
530	совершенно ясно	2	1
531	что один	1	1
532	здесь разумеется	1	1
533	этого слова	4	1
534	рядом с	1	1
535	все равно	1	1
536	далеко не	5	1
537	не всегда	1	1
538	и уже	1	1
539	не язык	1	1
540	только смысле	1	1
541	то язык	1	1
542	как сказано	1	1
543	нам не	1	1
544	значит не	3	1
545	же следует	1	1
546	можно считать	1	1
547	обратимся к	1	1
548	остается в	2	1
549	какой именно	1	1
550	через другие	1	1
551	же есть	1	1
552	или менее	2	1
553	на значение	1	1
554	во время	1	1
555	и другие	1	1
556	что такое	4	1
557	в отношении	3	1
558	в следующем	1	1
559	в такой	1	1
560	в котором	2	1
561	связной речи	2	1
562	здесь из	1	1
563	же основаниях	1	1
564	ничего в	1	1
565	они уже	1	1
566	в которых	3	1
567	что я	1	1
568	признать что	1	1
569	когда и	1	1
570	не понимает	3	1
571	бы так	1	1
572	знание этого	2	1
573	действительно есть	1	1
574	на другую	1	1
575	известная форма	1	1
576	есть еще	1	1
577	звуков для	1	1
578	о значении	2	1
579	как можно	1	1
580	даже в	1	1
581	знаков из	1	1
582	случае мы	1	1
583	задачи и	1	1
584	степень его	1	1
585	что есть	2	1
586	языка о	1	1
587	оба эти	1	1
588	или что	1	1
589	а на	1	1
590	можно понимать	1	1
591	что с	1	1
592	может служить	2	1
593	уже из	1	1
594	объяснение было	1	1
595	в самых	1	1
596	но только	1	1
597	все без	1	1
598	для всего	1	1
599	например не	1	1
600	здесь может	1	1
601	только служат	1	1
602	языка остается	1	1
603	возможно и	1	1
604	ничего не	6	1
605	как формы	1	1
606	именно с	1	1
607	может в	1	1
608	народа по	1	1
609	языка это	1	1
610	на те	1	1
611	ровно ничего	1	1
612	по своей	1	1
613	создается в	1	1
614	круг его	1	1
615	этой речи	1	1
616	это слово	1	1
617	убедиться в	1	1
618	и звуки	1	1
619	к этим	1	1
620	и делает	1	1
621	же до	2	1
622	в письменности	1	1
623	был бы	3	1
624	в области	14	1
625	другой форме	1	1
626	представлять себе	1	1
627	от их	1	1
628	п из	1	1
629	уже о	2	1
630	а здесь	1	1
631	языке и	1	1
632	лежит в	1	1
633	еще яснее	1	1
634	а что	2	1
635	свое значение	1	1
636	в полной	1	1
637	им в	1	1
638	из всего	2	1
639	для практики	1	1
640	образ предмета	1	1
641	поэтому будем	1	1
642	как не	1	1
643	а язык	1	1
644	говоря уже	2	1
645	здесь не	2	1
646	всего этого	3	1
647	в ее	4	1
648	всякую возможность	1	1
649	ни стало	1	1
650	языка так	1	1
651	действия и	1	1
652	то время	1	1
653	самое это	2	1
654	дано в	2	1
655	отказаться от	1	1
656	выражения и	1	1
657	на том	2	1
658	нужно будет	2	1
659	слово есть	3	1
660	переход к	1	1
661	можно было	11	1
662	те же	7	1
663	не с	2	1
664	система есть	1	1
665	как между	1	1
666	логикой и	1	1
667	когда есть	1	1
668	сказано выше	3	1
669	без знания	1	1
670	в результате	3	1
671	что дело	2	1
672	понятно что	1	1
673	отрицать что	1	1
674	остановимся на	1	1
675	нас к	2	1
676	слова а	1	1
677	о нем	1	1
678	по значению	1	1
679	это должно	1	1
680	таким путем	1	1
681	нас те	1	1
682	в другом	1	1
683	на вопрос	3	1
684	внимание на	2	1
685	необходим для	1	1
686	это потому	1	1
687	после того	6	1
688	отличаются от	1	1
689	в вопросах	1	1
690	то тем	1	1
691	нас в	3	1
692	затем в	1	1
693	для какой	1	1
694	грамматики с	1	1
695	есть литература	1	1
696	свои внутренние	1	1
697	к нему	1	1
698	свести все	1	1
699	филологии и	1	1
700	с другими	2	1
701	можно видеть	2	1
702	и всякая	1	1
703	конечно может	1	1
704	занимается языком	1	1
705	есть с	1	1
706	есть действительно	1	1
707	вслед за	1	1
708	как общая	1	1
709	знания и	1	1
710	и об	2	1
711	которая как	1	1
712	языков так	1	1
713	эти последние	2	1
714	тех пор	4	1
715	действительности не	1	1
716	но так	1	1
717	один из	4	1
718	себе еще	1	1
719	д и	1	1
720	к различным	1	1
721	время когда	1	1
722	с ними	1	1
723	что он	6	1
724	проникнуть в	1	1
725	в какой	3	1
726	что различные	1	1
727	поэтому и	1	1
728	такое же	1	1
729	грамматика есть	1	1
730	всяком случае	1	1
731	логические формы	1	1
732	и ее	1	1
733	от них	1	1
734	язык а	1	1
735	с какой	1	1
736	слов если	1	1
737	бы по	1	1
738	уже в	3	1
739	языком а	2	1
740	нужно еще	1	1
741	в виде	1	1
742	языка который	1	1
743	вообще может	1	1
744	что вообще	3	1
745	же объясняется	1	1
746	говорит что	1	1
747	к нашему	1	1
748	нее в	1	1
749	возможна и	1	1
750	не находит	1	1
751	ни в	3	1
752	мы находим	3	1
753	в современном	1	1
754	чтобы она	1	1
755	не для	1	1
756	с этими	1	1
757	очевидно не	1	1
758	но что	1	1
759	тех которые	1	1
760	формы в	1	1
761	вообще можно	1	1
762	происхождении слова	1	1
763	должны сказать	1	1
764	не говорит	1	1
765	в доказательство	4	1
766	то вопрос	1	1
767	легко можно	1	1
768	не противоречит	1	1
769	быть совершенно	2	1
770	понимает слова	1	1
771	с общим	1	1
772	именно как	1	1
773	в свой	1	1
774	до сих	8	1
775	какое в	1	1
776	от удовлетворения	1	1
777	же языка	1	1
778	говорить и	3	1
779	именно в	3	1
780	есть язык	3	1
781	значении слова	2	1
782	в каких	1	1
783	как же	3	1
784	еще и	2	1
785	на ней	1	1
786	обратить внимание	1	1
787	выше и	1	1
788	превращается в	1	1
789	есть очевидно	1	1
790	более того	1	1
791	и непосредственно	1	1
792	именно так	2	1
793	возвращаясь к	1	1
794	речи это	1	1
795	понятие о	2	1
796	и слово	1	1
797	в связи	5	1
798	как именно	1	1
799	в речи	1	1
800	так называемых	1	1
801	я хочу	3	1
802	более чем	2	1
803	законов и	1	1
804	следовало бы	1	1
805	и обусловливает	1	1
806	начиная с	1	1
807	можно будет	2	1
808	в одной	1	1
809	по одному	1	1
810	с которою	1	1
811	п и	4	1
812	в данном	7	1
813	который мы	1	1
814	она есть	2	1
815	этих словах	1	1
816	если язык	1	1
817	ведет к	1	1
818	к великому	1	1
819	смысле этого	2	1
820	в тех	2	1
821	когда же	1	1
822	относительно языка	3	1
823	без особого	1	1
824	же того	1	1
825	как нельзя	2	1
826	как речь	1	1
827	которое лежит	1	1
828	и формы	1	1
829	этих отношений	1	1
830	один только	1	1
831	сих пор	8	1
832	над языком	1	1
833	все это	2	1
834	что касается	1	1
835	но для	3	1
836	говорить что	3	1
837	вообще все	1	1
838	язык является	1	1
839	область языка	1	1
840	формах слова	1	1
841	тем и	1	1
842	разумеется и	1	1
843	этой системы	2	1
844	не представляет	1	1
845	собственно говоря	1	1
846	как теперь	1	1
847	в эту	1	1
848	не должен	1	1
849	пришлось бы	1	1
850	будто бы	1	1
851	которой мы	1	1
852	есть продукт	1	1
853	давно уже	1	1
854	понятие цели	1	1
855	слово в	3	1
856	лишь по	1	1
857	между ними	1	1
858	не говоря	2	1
859	совершенно не	5	1
860	равно как	2	1
861	и составляют	1	1
862	в последнем	1	1
863	первом случае	2	1
864	отдельное слово	1	1
865	части речи	1	1
866	только о	2	1
867	от души	1	1
868	на это	1	1
869	полной силе	1	1
870	речи как	3	1
871	это так	2	1
872	бы из	1	1
873	к этому	1	1
874	этой точки	1	1
875	они не	3	1
876	смысле что	1	1
