N	2gram	Vygotskiy__4	Tvorches
252	лежащая в	1	1
253	из самых	1	1
254	первом акте	1	1
255	и до	3	1
256	сам автор	2	1
257	от которых	1	1
258	и этот	3	1
259	также и	2	1
260	мы уже	5	1
261	всей ее	2	1
262	мы имеем	2	1
263	человеческой природы	2	1
264	что если	3	1
265	и тут	1	1
266	весь рассказ	4	1
267	он предчувствует	1	1
268	он как	1	1
269	свое завершение	1	1
270	в сущности	6	1
271	одной только	1	1
272	время как	2	1
273	говорить о	3	1
274	яд в	1	1
275	что иное	1	1
276	принадлежит к	2	1
277	событий и	3	1
278	но даже	1	1
279	то это	3	1
280	построения в	1	1
281	что можно	1	1
282	откуда же	1	1
283	большей частью	2	1
284	одно из	2	1
285	еще не	1	1
286	иное как	1	1
287	столь же	2	1
288	не успел	1	1
289	бы то	2	1
290	во всех	2	1
291	в сюжете	1	1
292	тем как	1	1
293	в создании	1	1
294	совершенно прав	1	1
295	поле битвы	1	1
296	совсем не	1	1
297	видит в	3	1
298	действия и	2	1
299	и всякий	2	1
300	него все	2	1
301	по отношению	1	1
302	воплощенной в	1	1
303	ни слова	1	1
304	эстетическое значение	1	1
305	в истории	1	1
306	как говорит	2	1
307	первый взгляд	1	1
308	с этим	5	1
309	найти в	1	1
310	в художественном	2	1
311	о жизни	1	1
312	как день	1	1
313	на самоубийство	1	1
314	целый ряд	5	1
315	расходится с	1	1
316	к этой	3	1
317	и к	2	1
318	в действительности	2	1
319	нет никакой	2	1
320	этой цели	2	1
321	для ее	1	1
322	в этот	1	1
323	это признание	1	1
324	при таком	3	1
325	со своей	1	1
326	из жизни	1	1
327	бы и	2	1
328	нее он	1	1
329	что это	13	1
330	всего романа	2	1
331	формы в	1	1
332	все эти	6	1
333	романа это	1	1
334	времени отсюда	1	1
335	так в	1	1
336	им в	1	1
337	нас на	1	1
338	гамлета как	4	1
339	смысла но	1	1
340	призрак но	1	1
341	говорят о	1	1
342	тому же	3	1
343	и те	1	1
344	мнение что	3	1
345	если он	2	1
346	он считает	1	1
347	и если	9	1
348	своем развитии	1	1
349	все тот	2	1
350	да и	3	1
351	т д	2	1
352	идет от	1	1
353	шекспира и	6	1
354	всех этих	3	1
355	и вот	6	1
356	у читателя	1	1
357	своего пути	1	1
358	на этом	3	1
359	в нее	2	1
360	в основу	3	1
361	мы обнаруживаем	1	1
362	повторяет в	1	1
363	то ни	1	1
364	в коротком	1	1
365	сближения с	1	1
366	его не	2	1
367	и чтобы	2	1
368	по смыслу	1	1
369	на все	2	1
370	в несколько	1	1
371	слава и	1	1
372	его в	3	1
373	это было	4	1
374	заключается в	5	1
375	которого не	1	1
376	бы нам	1	1
377	вспомним как	1	1
378	было бы	12	1
379	за ней	2	1
380	ни в	3	1
381	но мы	2	1
382	в них	2	1
383	о которых	2	1
384	он же	1	1
385	две линии	1	1
386	времени чем	1	1
387	с этой	4	1
388	с тем	4	1
389	всю жизнь	2	1
390	эту тему	1	1
391	и уже	4	1
392	одна и	2	1
393	нигде не	1	1
394	в не	1	1
395	можно считать	1	1
396	и было	1	1
397	а сюжетом	1	1
398	пребывает в	1	1
399	на первый	1	1
400	почти в	2	1
401	жизнь это	1	1
402	что такое	1	1
403	рассказа о	1	1
404	и ее	2	1
405	за смерть	2	1
406	со своего	1	1
407	но которые	2	1
408	что до	1	1
409	не от	1	1
410	бы что	1	1
411	всякий раз	6	1
412	за минуту	1	1
413	образом и	1	1
414	борьбу с	3	1
415	и более	1	1
416	его до	1	1
417	что этот	3	1
418	по себе	9	1
419	сам сознает	1	1
420	имел в	1	1
421	тому что	6	1
422	народом в	1	1
423	своим героям	1	1
424	какие бы	1	1
425	в отношении	1	1
426	однако уже	1	1
427	что эта	6	1
428	что с	1	1
429	и другое	2	1
430	что ему	2	1
431	в смысле	1	1
432	все мы	1	1
433	не имеет	2	1
434	ее с	4	1
435	к этим	1	1
436	на него	4	1
437	в плане	1	1
438	мы все	3	1
439	в нас	1	1
440	в могиле	1	1
441	это мы	1	1
442	упоминания о	3	1
443	все свои	1	1
444	казалось бы	5	1
445	вот это	1	1
446	как-нибудь до	1	1
447	что сами	1	1
448	в самой	6	1
449	трагедии в	2	1
450	всего на	1	1
451	на практике	1	1
452	эффекта когда	1	1
453	как она	10	1
454	он хочет	1	1
455	уже говорили	1	1
456	до того	1	1
457	акт в	1	1
458	и искусства	1	1
459	только с	2	1
460	о сложности	1	1
461	ли это	3	1
462	ясно как	1	1
463	у нас	4	1
464	в трагедии	10	1
465	один раз	1	1
466	уже о	1	1
467	начиная с	1	1
468	мы узнаем	4	1
469	но все	2	1
470	вокруг него	1	1
471	содержание в	1	1
472	что оно	3	1
473	бы он	1	1
474	что на	1	1
475	указывает на	3	1
476	мысли о	2	1
477	вырождается в	1	1
478	же его	1	1
479	если же	1	1
480	она не	3	1
481	его художественной	1	1
482	и это	5	1
483	и о	4	1
484	в конце	8	1
485	но по	1	1
486	от хронологической	1	1
487	событиям и	1	1
488	свою очередь	1	1
489	внимание на	2	1
490	меня в	1	1
491	всего этого	1	1
492	когда писатель	1	1
493	в ее	2	1
494	другой стороны	2	1
495	только не	2	1
496	и говорит	3	1
497	только то	1	1
498	не выдерживают	1	1
499	и предпочитает	1	1
500	что у	4	1
501	решающую роль	1	1
502	что может	3	1
503	утверждает что	4	1
504	но у	1	1
505	жизнь и	4	1
506	сам не	1	1
507	бы самое	1	1
508	которая в	1	1
509	в глубине	1	1
510	в таком	4	1
511	движения и	1	1
512	и здесь	3	1
513	глубине души	1	1
514	хронологической последовательности	4	1
515	никак не	6	1
516	и что	25	1
517	что каждый	1	1
518	она всегда	1	1
519	романа мы	1	1
520	и просто	1	1
521	кажется что	2	1
522	знает что	2	1
523	в которую	1	1
524	которая сама	1	1
525	к нему	1	1
526	том или	1	1
527	и всю	1	1
528	между тем	1	1
529	была бы	2	1
530	при исследовании	1	1
531	эти два	1	1
532	автор как	1	1
533	которое однако	1	1
534	все время	24	1
535	ряд других	1	1
536	времени так	1	1
537	в жизнь	1	1
538	что преступление	1	1
539	себя с	1	1
540	как он	5	1
541	действие в	1	1
542	в согласии	1	1
543	и действительно	1	1
544	души которая	1	1
545	должен был	3	1
546	в естественном	1	1
547	с одной	3	1
548	вот что	1	1
549	вся эта	1	1
550	себя в	4	1
551	с какой	1	1
552	от одной	2	1
553	не принял	1	1
554	если мы	12	1
555	образ но	1	1
556	нет более	1	1
557	по законам	1	1
558	не все	2	1
559	но с	1	1
560	к гамлету	1	1
561	рассказывает о	1	1
562	в душе	1	1
563	а вместо	1	1
564	протекать в	1	1
565	его и	2	1
566	он принадлежит	1	1
567	мы знаем	2	1
568	того мы	1	1
569	могло бы	3	1
570	он весь	1	1
571	котором все	2	1
572	в одном	3	1
573	сами по	3	1
574	и со	1	1
575	выразить в	1	1
576	ее не	1	1
577	а через	1	1
578	но что	1	1
579	и катастрофа	1	1
580	критика о	1	1
581	жизни на	1	1
582	тем что	3	1
583	рассказа и	10	1
584	представляют собой	1	1
585	рассказа не	1	1
586	не было	3	1
587	литературе нет	1	1
588	видим что	2	1
589	не надо	2	1
590	и из	3	1
591	с другим	1	1
592	до сих	3	1
593	мне не	2	1
594	я только	1	1
595	однако это	1	1
596	совершенно точно	1	1
597	мы никогда	3	1
598	к которому	1	1
599	с той	2	1
600	для этого	8	1
601	такого понимания	1	1
602	а с	2	1
603	себя и	1	1
604	и их	1	1
605	превращается в	1	1
606	одной стороны	3	1
607	связи с	2	1
608	а на	2	1
609	на этот	3	1
610	на которых	1	1
611	и самый	1	1
612	не на	2	1
613	место действия	1	1
614	означало бы	3	1
615	впечатление от	2	1
616	в руках	2	1
617	и я	1	1
618	его собственной	1	1
619	когда она	1	1
620	него не	1	1
621	концепции времени	1	1
622	этот рассказ	2	1
623	связь с	5	1
624	него в	1	1
625	как это	14	1
626	возникает из	1	1
627	чтобы мы	1	1
628	и целый	1	1
629	бы бессмысленной	1	1
630	есть только	2	1
631	это есть	1	1
632	во все	3	1
633	находятся в	1	1
634	самого себя	1	1
635	из этой	3	1
636	событий в	3	1
637	это значит	1	1
638	критики и	2	1
639	толстого в	2	1
640	и смерти	1	1
641	слова и	4	1
642	сейчас же	16	1
643	художественное произведение	1	1
644	и некоторые	1	1
645	сих пор	3	1
646	только для	1	1
647	день что	1	1
648	о его	1	1
649	эпизодов с	1	1
650	отличается от	1	1
651	же самое	6	1
652	ему свое	1	1
653	эстетический факт	1	1
654	как раз	9	1
655	в полном	1	1
656	дела в	1	1
657	и сам	1	1
658	с автором	1	1
659	лежал в	1	1
660	и времени	1	1
661	всего они	1	1
662	в связи	1	1
663	самом конце	3	1
664	в точном	1	1
665	начала и	1	1
666	еще раз	3	1
667	человек и	1	1
668	во время	6	1
669	от него	1	1
670	в последней	2	1
671	что после	1	1
672	себе что	1	1
673	реальное время	1	1
674	у которого	1	1
675	конце концов	3	1
676	мы должны	6	1
677	мертвецы в	1	1
678	все они	2	1
679	ни было	1	1
680	человека ведь	1	1
681	же в	1	1
682	романа и	1	1
683	в искусстве	2	1
684	мы переходим	2	1
685	человека не	1	1
686	и вдруг	3	1
687	себе всю	1	1
688	это все	1	1
689	в моем	1	1
690	этот вопрос	4	1
691	и свое	1	1
692	равно как	1	1
693	их с	1	1
694	к его	1	1
695	сюжета если	2	1
696	автора в	1	1
697	не что	1	1
698	отношению к	1	1
699	бы его	3	1
700	это та	1	1
701	в какой	5	1
702	о нем	4	1
703	мы застаем	1	1
704	а может	1	1
705	гамлета вспомним	1	1
706	во сне	1	1
