N	2gram	Tiupa_Narr_2	Tvorches
182	из нас	1	2
183	как о	2	2
184	на него	5	2
185	в процессе	2	2
186	аргументом в	1	2
187	а во	2	2
188	и лишь	1	2
189	у нас	2	2
190	личности в	2	2
191	если у	1	2
192	мы узнаем	2	2
193	ли не	1	2
194	более не	1	2
195	чувство стыда	1	2
196	как по	3	2
197	приводит к	1	2
198	роль в	2	2
199	в классической	1	2
200	к анализу	1	2
201	действующих лиц	3	2
202	сводится к	9	2
203	и что	2	2
204	восходит к	2	2
205	всяком случае	1	2
206	все время	1	2
207	о своих	1	2
208	в литературе	4	2
209	к которому	2	2
210	не случайно	2	2
211	с ними	3	2
212	только в	11	2
213	б м	1	2
214	себя в	2	2
215	это самая	1	2
216	и у	4	2
217	героя с	1	2
218	в виде	2	2
219	или даже	3	2
220	то у	3	2
221	в одном	1	2
222	вовсе не	2	2
223	давно уже	2	2
224	может служить	2	2
225	только с	1	2
226	отличие от	5	2
227	с другим	2	2
228	с другой	5	2
229	это прежде	1	2
230	на этот	1	2
231	не означает	1	2
232	зависит от	2	2
233	в произведениях	3	2
234	в частности	11	2
235	характеров и	1	2
236	к жизни	1	2
237	в первой	1	2
238	характера в	1	2
239	более того	1	2
240	для автора	2	2
241	в основе	1	2
242	это все	1	2
243	героя и	2	2
244	было показано	1	2
245	и без	1	2
246	из этого	1	2
247	но эти	1	2
248	а я	1	2
249	во всяком	1	2
250	чем было	1	1
251	о героях	1	1
252	с с	1	1
253	в личностном	1	1
254	истории ее	1	1
255	с кем	1	1
256	а между	1	1
257	не имел	1	1
258	на другой	1	1
259	это и	1	1
260	перед читателем	1	1
261	перед лицом	1	1
262	случае о	1	1
263	определяется авторской	1	1
264	из его	1	1
265	видеть в	1	1
266	внутренний мир	1	1
267	века в	1	1
268	той же	2	1
269	еще нет	1	1
270	не слышим	1	1
271	у гоголя	1	1
272	рассказывать о	1	1
273	случае это	1	1
274	сведена к	1	1
275	не была	1	1
276	оба эти	1	1
277	чехова это	2	1
278	жизненной позиции	1	1
279	не вполне	2	1
280	на себя	1	1
281	мы и	1	1
282	между собой	3	1
283	быть в	1	1
284	это действительно	1	1
285	с его	3	1
286	во всех	1	1
287	иного рода	2	1
288	еще одним	1	1
289	а тем	1	1
290	с присущей	1	1
291	сознания не	1	1
292	не все	2	1
293	присутствует в	2	1
294	ответ на	5	1
295	него с	1	1
296	в жизни	6	1
297	отношение к	1	1
298	читать как	1	1
299	чем же	1	1
300	быть истолкована	1	1
301	другой день	1	1
302	в рамках	6	1
303	автора в	2	1
304	и нет	1	1
305	этой стороны	1	1
306	однако не	2	1
307	перед нами	4	1
308	встрече с	4	1
309	как уже	2	1
310	и как	1	1
311	не являются	2	1
312	его к	1	1
313	и к	6	1
314	развитии сюжета	1	1
315	и детей	1	1
316	за границей	2	1
317	что это	4	1
318	столько к	1	1
319	в известном	3	1
320	бы с	2	1
321	представляет собой	16	1
322	а теперь	1	1
323	из этих	2	1
324	героя через	1	1
325	с их	1	1
326	на то	2	1
327	в случае	2	1
328	например как	1	1
329	мысли и	1	1
330	не говорит	1	1
331	после этого	1	1
332	от которого	3	1
333	о которой	3	1
334	поскольку он	1	1
335	и школы	1	1
336	этого характера	1	1
337	бог или	1	1
338	не к	4	1
339	в силу	4	1
340	уже говорилось	4	1
341	на жизнь	1	1
342	буду или	1	1
343	можно было	2	1
344	что все	1	1
345	это весьма	1	1
346	а его	1	1
347	себя не	2	1
348	в будущее	1	1
349	входит в	1	1
350	того или	3	1
351	не умел	1	1
352	которого не	1	1
353	в глазах	4	1
354	с прошлым	1	1
355	было бы	2	1
356	характер не	1	1
357	должен был	2	1
358	в споре	1	1
359	ни в	1	1
360	не понимают	1	1
361	нее была	1	1
362	к которым	1	1
363	жизни то	1	1
364	за пределами	3	1
365	всю жизнь	1	1
366	характера у	1	1
367	несмотря на	2	1
368	и читателем	1	1
369	жизни но	1	1
370	ведет к	2	1
371	в развитии	1	1
372	должно быть	1	1
373	в церкви	2	1
374	не мог	1	1
375	в саду	1	1
376	в этих	1	1
377	о ком	1	1
378	во время	2	1
379	в ходе	1	1
380	таким же	1	1
381	рядом деталей	1	1
382	не зависит	2	1
383	о герое	3	1
384	это делает	1	1
385	оказывается для	1	1
386	направлен на	1	1
387	всякий раз	2	1
388	признать что	1	1
389	и о	1	1
390	но он	2	1
391	и более	2	1
392	и относительно	1	1
393	как объективно	1	1
394	однако в	2	1
395	которой является	1	1
396	всего его	1	1
397	тому что	3	1
398	тексте в	2	1
399	автора и	1	1
400	жизнь его	1	1
401	вплоть до	1	1
402	она не	1	1
403	человечества и	1	1
404	что с	2	1
405	в обоих	2	1
406	текста и	2	1
407	второго плана	1	1
408	точно так	2	1
409	читателя здесь	1	1
410	чем не	1	1
411	это еще	1	1
412	себе самом	2	1
413	не имеет	2	1
414	жизни не	1	1
415	и соответственно	1	1
416	бумаги и	1	1
417	это сделать	1	1
418	к ней	3	1
419	за которой	1	1
420	у шекспира	1	1
421	присутствие в	2	1
422	со своим	2	1
423	в сознании	2	1
424	самоопределение личности	1	1
425	соотносится с	1	1
426	как будто	1	1
427	тогда в	1	1
428	к читателю	2	1
429	в области	2	1
430	ли это	1	1
431	у меня	2	1
432	от их	1	1
433	свое собственное	1	1
434	стороны и	1	1
435	к себе	7	1
436	не могут	1	1
437	истории не	1	1
438	во все	1	1
439	и вполне	1	1
440	как только	1	1
441	только еще	1	1
442	сходство с	1	1
443	к тому	9	1
444	той или	3	1
445	если же	1	1
446	с собственной	1	1
447	для себя	3	1
448	представляют собой	2	1
449	как мы	1	1
450	меня в	1	1
451	но при	4	1
452	персонаж не	1	1
453	у чехова	9	1
454	в структуре	1	1
455	для читателя	1	1
456	его поступки	1	1
457	причина этого	1	1
458	характер и	3	1
459	мысль о	2	1
460	то чтобы	2	1
461	матерью и	1	1
462	в себя	4	1
463	то время	1	1
464	миру а	1	1
465	по определению	2	1
466	не с	1	1
467	ясно что	1	1
468	что никогда	1	1
469	каждого из	1	1
470	собой в	1	1
471	которого у	1	1
472	автор оставляет	1	1
473	с собой	1	1
474	еще в	1	1
475	когда в	1	1
476	во второй	2	1
477	том как	2	1
478	жизнь и	1	1
479	в исповеди	1	1
480	означает что	1	1
481	в виду	1	1
482	о нем	3	1
483	гибели героя	1	1
484	произведения как	1	1
485	и здесь	2	1
486	о своей	1	1
487	в другом	4	1
488	столь же	2	1
489	второй план	2	1
490	с одной	5	1
491	утверждает что	1	1
492	может не	1	1
493	как было	2	1
494	в конечном	3	1
495	и вследствие	2	1
496	нет это	1	1
497	важно не	2	1
498	истории в	4	1
499	можно читать	1	1
500	же о	1	1
501	он прямо	1	1
502	этот момент	1	1
503	после возвращения	1	1
504	а потому	1	1
505	с матерью	3	1
506	по разным	1	1
507	не сводится	7	1
508	от этих	1	1
509	выше в	1	1
510	в современной	2	1
511	известном смысле	3	1
512	в формах	1	1
513	в тексте	8	1
514	ли он	1	1
515	как нечто	1	1
516	класса а	1	1
517	то в	1	1
518	даже если	1	1
519	может оказаться	2	1
520	а лишь	1	1
521	приходит в	1	1
522	их жизни	1	1
523	за которую	1	1
524	этого рассказа	2	1
525	связи с	1	1
526	не можем	1	1
527	ряде случаев	1	1
528	и внутреннего	2	1
529	в большинстве	1	1
530	и вновь	2	1
531	сколько к	1	1
532	его жизненной	1	1
533	является не	1	1
534	по выражению	1	1
535	конечном счете	3	1
536	участие в	2	1
537	мир в	1	1
538	нравственного абсолюта	1	1
539	свой собственный	1	1
540	и их	1	1
541	подлинного бытия	1	1
542	конце жизни	1	1
543	при всей	4	1
544	не о	1	1
545	есть его	1	1
546	которым приводит	1	1
547	которого в	1	1
548	за человек	1	1
549	как раз	3	1
550	не просто	1	1
551	завершена в	1	1
552	в любви	1	1
553	следует признать	4	1
554	случае с	1	1
555	все происходящее	1	1
556	что и	2	1
557	со стороны	6	1
558	или иной	3	1
559	даже не	1	1
560	а мы	1	1
561	хоть и	1	1
562	от любого	1	1
563	сам себя	1	1
564	создает ощущение	1	1
565	и люди	1	1
566	рода не	1	1
567	связано с	1	1
568	его смерти	1	1
569	человек в	3	1
570	ни о	1	1
571	когда же	2	1
572	ситуации с	1	1
573	художественного целого	1	1
574	в связи	1	1
575	в речи	1	1
576	уже давно	1	1
577	нет никаких	1	1
578	на фоне	2	1
579	является его	2	1
580	и она	1	1
581	и особенно	1	1
582	я уже	2	1
583	который бы	1	1
584	как это	4	1
585	человеческое чувство	1	1
586	предположить что	1	1
587	он говорит	1	1
588	в образ	1	1
589	мы невольно	1	1
590	с такой	1	1
591	в течение	2	1
592	его участие	1	1
593	такого рода	12	1
594	что же	1	1
595	думать о	2	1
596	на свете	1	1
597	том смысле	1	1
598	уходом из	1	1
599	герой в	1	1
600	о принципе	1	1
601	а к	3	1
602	быть типической	1	1
603	ней в	2	1
604	характерности к	1	1
605	в самую	2	1
606	человеческого характера	1	1
607	под знаком	1	1
608	пока еще	3	1
609	с начальным	1	1
610	к сюжету	1	1
611	и для	3	1
612	лев толстой	1	1
613	читателя и	1	1
614	в бога	1	1
615	нам более	1	1
616	узнаем что	2	1
617	в результате	2	1
618	а все	1	1
619	своей собственной	2	1
620	человек и	1	1
621	себя самого	1	1
622	без церемонии	1	1
623	для нас	2	1
624	к различным	1	1
625	еще более	1	1
626	не должен	2	1
627	в сердце	2	1
628	будто бы	1	1
629	действительной жизни	1	1
630	в городе	1	1
631	за этим	1	1
632	по поводу	2	1
633	нем самом	1	1
634	может и	1	1
635	о своем	2	1
636	в свою	2	1
637	персонажа и	2	1
638	первый раз	1	1
639	между ними	1	1
640	не знает	1	1
641	сказать что	3	1
642	внешним обликом	1	1
643	сочувствием к	1	1
644	в последнем	1	1
645	или иного	3	1
646	тайны и	1	1
647	себе не	1	1
648	частности в	1	1
649	к другим	1	1
650	разговоре с	2	1
651	как на	2	1
