N	2gram	Vygotskiy__3	Poddanst
99	и с	1	2
100	именно в	1	2
101	и мы	13	2
102	и тем	3	2
103	в жизни	1	2
104	для них	1	2
105	в них	3	2
106	не было	1	2
107	а не	7	2
108	должно быть	1	2
109	в эту	2	2
110	не столько	1	2
111	друг другу	2	2
112	в тот	1	2
113	что из	1	2
114	все это	3	2
115	между прочим	1	2
116	не о	1	2
117	одна из	4	2
118	она ни	1	2
119	мысль о	1	2
120	еще более	1	2
121	для нас	8	2
122	заключает в	1	2
123	в частности	1	2
124	с о	1	2
125	как на	3	2
126	в применении	1	1
127	от этой	2	1
128	россию и	1	1
129	же как	1	1
130	и то	8	1
131	тем и	1	1
132	как известно	1	1
133	на основе	1	1
134	во времена	1	1
135	в себя	1	1
136	смысл этого	3	1
137	по преимуществу	2	1
138	идет речь	1	1
139	на две	1	1
140	к смерти	2	1
141	выражается в	1	1
142	первой половине	3	1
143	применении к	1	1
144	уяснить себе	2	1
145	должна быть	5	1
146	поэзии и	2	1
147	те же	1	1
148	не с	1	1
149	очень далеко	1	1
150	как таковую	1	1
151	что дело	1	1
152	бы что	1	1
153	что уже	1	1
154	воздух и	1	1
155	для этого	2	1
156	внимание к	2	1
157	в собственном	1	1
158	оно есть	2	1
159	на себя	1	1
160	могут стать	1	1
161	план в	1	1
162	с ее	2	1
163	и ее	2	1
164	том виде	1	1
165	и здесь	6	1
166	может не	1	1
167	нужно с	1	1
168	он пришел	1	1
169	и что	18	1
170	еще не	1	1
171	были бы	3	1
172	и на	6	1
173	он был	3	1
174	и который	2	1
175	или все	1	1
176	с его	1	1
177	это имеет	2	1
178	бы она	2	1
179	и главное	1	1
180	не все	1	1
181	более как	1	1
182	что и	4	1
183	отличие от	1	1
184	победы в	1	1
185	не просто	2	1
186	и чем	2	1
187	мы хотим	3	1
188	в истории	2	1
189	тем больше	2	1
190	которой в	1	1
191	на россию	1	1
192	и разрешается	1	1
193	мысль и	1	1
194	все же	8	1
195	и где	1	1
196	а никак	1	1
197	и слова	1	1
198	мы видим	12	1
199	действие в	1	1
200	над собой	1	1
201	более или	1	1
202	в какой	5	1
203	должен быть	3	1
204	в самом	25	1
205	только то	2	1
206	но как	2	1
207	в которой	5	1
208	что составляет	1	1
209	что это	10	1
210	могли бы	5	1
211	представляет собой	2	1
212	из этих	3	1
213	сказывается не	1	1
214	если мы	6	1
215	именно на	1	1
216	в известном	1	1
217	всего мы	1	1
218	скажем прямо	1	1
219	что его	2	1
220	только один	1	1
221	только на	1	1
222	на то	16	1
223	если он	4	1
224	новую и	1	1
225	положительно утверждать	1	1
226	не могла	2	1
227	в определенном	1	1
228	создается и	1	1
229	т д	4	1
230	виде какой	1	1
231	кульминационный пункт	1	1
232	из этой	1	1
233	тем чтобы	1	1
234	мы знаем	1	1
235	вероятно что	1	1
236	одно из	2	1
237	не как	1	1
238	свои собственные	1	1
239	иначе как	2	1
240	наших глазах	2	1
241	к первой	2	1
242	к ним	3	1
243	друг друга	1	1
244	мы можем	7	1
245	и только	3	1
246	каково же	1	1
247	и везде	1	1
248	каждый из	1	1
249	широко и	1	1
250	и по	2	1
251	дело идет	1	1
252	следует понимать	2	1
253	каждого слова	1	1
254	одно и	3	1
255	момент когда	1	1
256	бы это	1	1
257	представляют собой	2	1
258	а затем	1	1
259	они составляют	1	1
260	тем в	2	1
261	из двух	3	1
262	она оказывается	1	1
263	ней и	1	1
264	из всех	3	1
265	на этой	1	1
266	ясно что	6	1
267	его в	3	1
268	отдельные черты	1	1
269	везде и	1	1
270	выйдет из	1	1
271	совершенно ясно	13	1
272	а с	2	1
273	что не	3	1
274	обратиться к	4	1
275	этом противоположении	1	1
276	из нее	2	1
277	может отличаться	1	1
278	где он	3	1
279	далеко не	3	1
280	в этой	13	1
281	на основании	1	1
282	как и	8	1
283	и уже	2	1
284	бы ее	1	1
285	и я	2	1
286	раскрывается в	1	1
287	нисколько не	1	1
288	когда в	4	1
289	смысле на	1	1
290	бы как	1	1
291	должна была	1	1
292	и еще	1	1
293	или менее	1	1
294	бы оно	1	1
295	что если	4	1
296	от первой	1	1
297	и при	1	1
298	значение которого	1	1
299	так же	2	1
300	и особенно	1	1
301	представить себе	1	1
302	всяком случае	2	1
303	что именно	2	1
304	место в	3	1
305	который конечно	1	1
306	одна сторона	1	1
307	и сопоставлении	1	1
308	на каждом	1	1
309	в отличие	1	1
310	мысли и	1	1
311	знаем что	1	1
312	бы мы	1	1
313	в данном	2	1
314	сравнению с	1	1
315	он будет	1	1
316	в сборнике	3	1
317	заложенное в	1	1
318	думается что	1	1
319	теми же	1	1
320	в отдельности	1	1
321	и эти	2	1
322	как к	2	1
323	и более	2	1
324	там где	6	1
325	чувство и	1	1
326	какой угодно	1	1
327	с окружающей	1	1
328	и вся	1	1
329	и очень	2	1
330	нет никакого	2	1
331	чем то	1	1
332	что эта	4	1
333	с которой	1	1
334	она не	6	1
335	что с	4	1
336	не будут	1	1
337	действие которое	2	1
338	она должна	3	1
339	и глубины	1	1
340	противоречии с	1	1
341	с и	6	1
342	общественной и	1	1
343	того чтобы	9	1
344	она может	3	1
345	не имеет	6	1
346	никогда не	4	1
347	и всегда	2	1
348	и злая	1	1
349	в результате	1	1
350	казалось бы	5	1
351	о котором	5	1
352	находятся в	2	1
353	области поэзии	2	1
354	этих двух	1	1
355	исторической действительности	2	1
356	не более	2	1
357	и притом	1	1
358	и которая	2	1
359	как она	1	1
360	что по	3	1
361	другой стороны	5	1
362	только что	2	1
363	имеет два	1	1
364	в этих	2	1
365	только как	1	1
366	они как	1	1
367	в момент	1	1
368	по одному	1	1
369	что проблема	1	1
370	относиться к	1	1
371	одновременно и	3	1
372	что все	3	1
373	и жизнь	1	1
374	есть и	1	1
375	в других	1	1
376	не верить	1	1
377	мы все	4	1
378	что то	1	1
379	что оно	2	1
380	мы отнюдь	1	1
381	к этой	2	1
382	ни на	1	1
383	видим в	2	1
384	и другие	2	1
385	не есть	1	1
386	вместе с	5	1
387	все еще	1	1
388	именно здесь	1	1
389	это в	1	1
390	что при	1	1
391	который не	4	1
392	во всяком	2	1
393	ее место	1	1
394	они не	2	1
395	из чего	1	1
396	гораздо более	1	1
