N	2gram	Potebnia_M_4	Istorich
228	меня в	1	2
229	данном случае	2	2
230	так в	3	2
231	роль в	1	2
232	и сам	1	2
233	на нее	3	2
234	мы приведем	1	2
235	об этом	2	2
236	что от	2	2
237	если бы	13	2
238	ничего не	1	2
239	находится в	5	2
240	образом в	5	2
241	можно сказать	4	2
242	все его	1	2
243	образом мы	3	2
244	от них	1	2
245	же в	1	2
246	того что	14	2
247	но так	2	2
248	на которой	1	2
249	том как	1	2
250	во всем	1	2
251	то в	3	2
252	этого мифа	1	2
253	у царя	1	2
254	именно на	2	2
255	так что	5	2
256	это показывает	1	2
257	и они	2	2
258	чтобы он	1	2
259	из них	1	2
260	превращаются в	1	2
261	на одном	1	2
262	вовсе не	7	2
263	мы можем	10	2
264	у него	1	2
265	уже и	2	2
266	и вместе	3	2
267	в других	2	2
268	из двух	1	2
269	видно как	1	2
270	со стороны	3	2
271	до сих	4	2
272	как у	1	2
273	до этого	3	2
274	и быть	2	2
275	такое же	2	2
276	и затем	1	2
277	но есть	4	2
278	а не	12	2
279	в лесу	1	2
280	с которым	2	2
281	один из	2	2
282	его по	1	2
283	что мы	10	2
284	под влиянием	1	2
285	в одно	1	2
286	и потому	10	2
287	из которых	2	2
288	а если	2	2
289	в течение	2	2
290	как бы	5	2
291	это значит	1	2
292	сих пор	4	2
293	и таким	3	2
294	но для	1	2
295	в наше	1	2
296	и для	2	2
297	сказать что	8	2
298	и при	2	2
299	к его	2	2
300	по которой	1	2
301	отношению к	8	2
302	в свое	1	2
303	жизни и	1	2
304	указывают на	1	2
305	уже после	1	2
306	вряд ли	1	1
307	то на	1	1
308	потом и	1	1
309	относится и	1	1
310	себя как	1	1
311	перед ним	1	1
312	сам по	4	1
313	переход от	3	1
314	на наших	1	1
315	но тем	2	1
316	и есть	3	1
317	тем же	1	1
318	говорит так	1	1
319	с началом	1	1
320	позднее явление	2	1
321	должна быть	1	1
322	той же	3	1
323	пока он	1	1
324	представлению и	1	1
325	большую роль	1	1
326	сделал его	1	1
327	и животных	1	1
328	лошадь и	1	1
329	нас это	1	1
330	в развитом	1	1
331	не вполне	2	1
332	я не	2	1
333	и другая	1	1
334	но даже	2	1
335	что можно	1	1
336	которое в	3	1
337	же что	2	1
338	зависимости от	1	1
339	а птица	1	1
340	и этого	1	1
341	олень и	1	1
342	не нужно	2	1
343	быть в	1	1
344	не был	1	1
345	мысль что	3	1
346	не без	1	1
347	то мы	3	1
348	на самом	3	1
349	играет ту	1	1
350	но как	1	1
351	не то	5	1
352	значением и	1	1
353	мы же	1	1
354	нужно быть	1	1
355	отношение к	2	1
356	иногда и	1	1
357	отличие от	1	1
358	думать что	4	1
359	и я	2	1
360	как говорит	1	1
361	дает нам	1	1
362	что как	4	1
363	словом в	1	1
364	как уже	1	1
365	чего мы	1	1
366	и к	6	1
367	следующим образом	1	1
368	увидим что	1	1
369	но в	8	1
370	и отчасти	1	1
371	носит в	1	1
372	та же	1	1
373	вопрос почему	2	1
374	он в	1	1
375	что так	2	1
376	может считаться	1	1
377	он думает	2	1
378	только на	4	1
379	его мы	1	1
380	сюда относятся	1	1
381	и тот	3	1
382	в себе	14	1
383	этого образа	1	1
384	причин по	1	1
385	во многих	2	1
386	если он	1	1
387	но на	1	1
388	образом развитие	1	1
389	и если	3	1
390	дальше и	1	1
391	что она	2	1
392	при этом	15	1
393	уже тогда	1	1
394	на двор	1	1
395	вера в	1	1
396	другое название	1	1
397	он ни	1	1
398	и легко	1	1
399	идет от	2	1
400	одно целое	1	1
401	они в	1	1
402	и еще	1	1
403	состоит в	2	1
404	в силу	7	1
405	свидетельствует о	1	1
406	наших глазах	1	1
407	не теряет	1	1
408	что первоначально	1	1
409	подобно тому	2	1
410	смысле в	1	1
411	мы его	3	1
412	главным образом	1	1
413	форма есть	2	1
414	это явление	1	1
415	из самой	1	1
416	от земли	2	1
417	было бы	8	1
418	роль что	1	1
419	этом мы	2	1
420	теряет своей	1	1
421	люди не	1	1
422	это положение	1	1
423	она и	2	1
424	на основании	4	1
425	одна и	2	1
426	очень сложное	1	1
427	в развитии	1	1
428	многие другие	1	1
429	развивается из	1	1
430	сказать когда	1	1
431	и тогда	1	1
432	к тем	1	1
433	общества и	1	1
434	или слушатель	1	1
435	можно выразиться	1	1
436	с точки	3	1
437	в их	1	1
438	в своем	8	1
439	приведем пример	1	1
440	существовало в	1	1
441	от его	2	1
442	в одном	4	1
443	на мысль	4	1
444	и более	4	1
445	ясна и	1	1
446	на всю	1	1
447	случае мы	1	1
448	например и	1	1
449	с которой	1	1
450	что есть	3	1
451	имеет свое	1	1
452	стоит в	1	1
453	но они	1	1
454	тем самым	4	1
455	что эта	1	1
456	что с	1	1
457	виду что	2	1
458	и другое	2	1
459	самого начала	2	1
460	как о	1	1
461	дело не	2	1
462	не имеет	5	1
463	на котором	4	1
464	в науке	3	1
465	не по	1	1
466	к изучению	1	1
467	в самых	1	1
468	этот комплекс	1	1
469	иметь в	2	1
470	не могло	1	1
471	представления и	3	1
472	судя по	2	1
473	находятся в	1	1
474	же время	3	1
475	этих двух	1	1
476	к ней	2	1
477	и связи	1	1
478	связь и	2	1
479	же он	1	1
480	в сознании	4	1
481	более позднее	2	1
482	в процессе	3	1
483	следует что	1	1
484	из истории	1	1
485	тогда в	1	1
486	в каком	4	1
487	другой форме	1	1
488	такие же	5	1
489	языка в	2	1
490	истории не	1	1
491	числе и	1	1
492	мере того	4	1
493	должны быть	3	1
494	к тому	3	1
495	основаны на	1	1
496	а что	2	1
497	его с	1	1
498	важное обстоятельство	1	1
499	указывает на	2	1
500	они и	1	1
501	всегда есть	1	1
502	оно не	2	1
503	утверждать что	1	1
504	с образом	1	1
505	оленя в	1	1
506	слов но	2	1
507	и о	4	1
508	в виду	3	1
509	но вообще	1	1
510	свою очередь	1	1
511	и многие	2	1
512	без всякого	1	1
513	другими словами	8	1
514	можно сделать	1	1
515	на той	2	1
516	с самого	1	1
517	или для	1	1
518	то время	1	1
519	как представление	1	1
520	ясно в	1	1
521	ключа к	1	1
522	что может	2	1
523	переход к	1	1
524	сказано выше	1	1
525	как же	4	1
526	но нет	2	1
527	хотя слова	1	1
528	можно только	2	1
529	это только	1	1
530	думает что	1	1
531	мы в	3	1
532	основана на	1	1
533	что под	1	1
534	он сам	1	1
535	все рассмотренные	1	1
536	с человеком	1	1
537	даже не	2	1
538	что огонь	1	1
539	о ней	1	1
540	на вопрос	4	1
541	стороны одного	1	1
542	что перед	1	1
543	на свет	1	1
544	а также	1	1
545	как форма	1	1
546	с целью	1	1
547	листьев и	1	1
548	нас от	1	1
549	на основе	1	1
550	доходит до	1	1
551	состоит не	1	1
552	во втором	1	1
553	это увидим	1	1
554	это нужно	1	1
555	и только	3	1
556	вслед за	1	1
557	в ту	2	1
558	знания и	1	1
559	может иметь	2	1
560	оно еще	1	1
561	один момент	1	1
562	где не	1	1
563	известно что	6	1
564	как из	1	1
565	но с	1	1
566	хотя бы	4	1
567	то он	2	1
568	словами мы	1	1
569	тот же	2	1
570	одной из	1	1
571	уже довольно	1	1
572	и так	3	1
573	самые разнообразные	1	1
574	по мнению	1	1
575	всяком случае	3	1
576	они могут	2	1
577	их не	1	1
578	тот что	1	1
579	положение что	1	1
580	со своим	4	1
581	и у	2	1
582	стоит на	1	1
583	еще одно	1	1
584	мы получим	1	1
585	в нашей	1	1
586	что не	6	1
587	другое то	1	1
588	а это	1	1
589	в непосредственной	1	1
590	менее можно	1	1
591	д то	1	1
592	с морем	1	1
593	одно из	1	1
594	не так	2	1
595	для него	5	1
596	себе в	3	1
597	это место	1	1
598	слова в	3	1
599	в котором	4	1
600	языку и	2	1
601	перед собой	1	1
602	ее не	3	1
603	само по	5	1
604	в систему	1	1
605	дальше в	2	1
606	ее на	1	1
607	нет в	1	1
608	перейти к	1	1
609	были бы	1	1
610	что на	2	1
611	же роль	1	1
612	не были	2	1
613	и даже	2	1
614	животное и	1	1
615	мы это	1	1
616	исходят из	1	1
617	есть не	4	1
618	что человек	3	1
619	здесь в	1	1
620	том чем	1	1
621	а с	1	1
622	можно назвать	2	1
623	выводы можно	1	1
624	то и	4	1
625	не было	12	1
626	ей не	1	1
627	относится к	1	1
628	здесь дело	1	1
629	не знает	1	1
630	который оно	1	1
631	здесь видим	1	1
632	этого сна	1	1
633	кусок дерева	1	1
634	в руках	1	1
635	не ясна	1	1
636	говорит например	1	1
637	стороны в	1	1
638	равно как	2	1
639	нет ничего	3	1
640	что такие	1	1
641	можно утверждать	1	1
642	нее как	2	1
643	как это	1	1
644	относятся к	2	1
645	то можно	1	1
646	власть над	1	1
647	к своему	1	1
648	где еще	1	1
649	xix века	1	1
650	конечно не	2	1
651	только как	4	1
652	по своему	2	1
653	достояние всех	1	1
654	знать что	1	1
655	тому как	2	1
656	а потом	1	1
657	только чтобы	1	1
658	связь образа	1	1
659	два раза	1	1
660	в состоянии	2	1
661	как будто	1	1
662	том смысле	2	1
663	с животными	1	1
664	быть не	2	1
665	только о	2	1
666	есть и	2	1
667	на пути	1	1
668	только для	2	1
669	заставляет нас	1	1
670	момента два	1	1
671	требует по	1	1
672	из ряда	1	1
673	к другим	2	1
674	какой другой	1	1
675	потому не	1	1
676	происходит в	2	1
677	это можно	2	1
678	мира и	1	1
679	заметим что	3	1
680	а все	1	1
681	обе эти	1	1
682	здесь связь	1	1
683	или другой	1	1
684	камня и	2	1
685	от него	2	1
686	у них	1	1
687	не говорит	1	1
688	или нет	1	1
689	бы в	2	1
690	только что	3	1
691	его функции	1	1
692	есть уже	4	1
693	хотя в	2	1
694	морем а	1	1
695	своего народа	1	1
696	на другие	1	1
697	есть представление	2	1
698	но если	1	1
699	общее достояние	2	1
700	из этого	2	1
701	в самом	3	1
702	из своей	1	1
703	чего в	1	1
704	это дом	1	1
705	что такое	7	1
706	себе но	1	1
707	чтобы ее	1	1
708	видим в	1	1
709	в искусстве	3	1
710	в своих	2	1
711	как на	1	1
712	в таком	4	1
713	эти категории	1	1
714	точно так	2	1
715	во всяком	5	1
716	все что	2	1
717	том числе	1	1
