N	2gram	Bakhtin_Pr_3	Myslijsy
425	именно тем	2	1
426	не исчерпываются	1	1
427	данном случае	1	1
428	он может	2	1
429	совсем не	3	1
430	в голове	1	1
431	чтоб не	1	1
432	его душе	1	1
433	ли я	4	1
434	себе и	5	1
435	отличие от	2	1
436	нет и	3	1
437	говорить с	1	1
438	и другого	3	1
439	один и	1	1
440	чем же	1	1
441	из которого	1	1
442	из уст	1	1
443	некоторое время	1	1
444	самим предметом	1	1
445	совершенно другой	1	1
446	что касается	1	1
447	еще и	1	1
448	хотя и	3	1
449	когда он	2	1
450	могли бы	1	1
451	вследствие своей	1	1
452	увидим что	2	1
453	это определение	1	1
454	но в	16	1
455	то в	2	1
456	но эта	1	1
457	к чему	2	1
458	сказать о	1	1
459	другого как	4	1
460	массою а	1	1
461	все эти	4	1
462	тоже не	1	1
463	бы только	1	1
464	говорит не	1	1
465	тому же	2	1
466	во многих	1	1
467	как он	3	1
468	но на	4	1
469	бы с	2	1
470	бы от	1	1
471	в первых	2	1
472	главным образом	1	1
473	к миру	1	1
474	но именно	2	1
475	после этого	1	1
476	этого он	1	1
477	он должен	2	1
478	как увидим	1	1
479	в корне	1	1
480	слова которое	3	1
481	и вот	5	1
482	таких которые	1	1
483	языком и	1	1
484	ними в	1	1
485	слияния с	1	1
486	всего то	1	1
487	в нее	1	1
488	о таком	1	1
489	ни был	4	1
490	такого же	2	1
491	а вместе	1	1
492	здесь мы	1	1
493	сознание и	1	1
494	в мире	4	1
495	конечно в	2	1
496	вызывают в	1	1
497	и внутренняя	1	1
498	них не	1	1
499	и навсегда	1	1
500	лишь в	5	1
501	знает что	3	1
502	со всех	1	1
503	это не	5	1
504	понять его	1	1
505	то все	2	1
506	приходит в	1	1
507	по целым	1	1
508	в жизни	2	1
509	кажется что	2	1
510	только одно	1	1
511	само собою	1	1
512	в тот	1	1
513	друга что	1	1
514	она и	1	1
515	сказать и	1	1
516	словом слово	1	1
517	или наоборот	1	1
518	которой он	2	1
519	и вне	1	1
520	нигде не	1	1
521	из груди	1	1
522	здесь можно	1	1
523	его слово	4	1
524	строгом смысле	1	1
525	такою же	1	1
526	и было	1	1
527	сам в	2	1
528	нисколько не	2	1
529	себе все	1	1
530	в этих	1	1
531	места в	1	1
532	время своих	1	1
533	таким же	1	1
534	причины и	1	1
535	как все	1	1
536	в такой	3	1
537	с точки	4	1
538	как символ	3	1
539	его отношение	4	1
540	что сознание	1	1
541	стало быть	1	1
542	которые в	2	1
543	другом и	1	1
544	но он	3	1
545	с такою	2	1
546	друг другу	4	1
547	свое состояние	1	1
548	не поймет	1	1
549	речи в	2	1
550	своим я	1	1
551	и более	1	1
552	однако в	2	1
553	что этот	1	1
554	в устах	1	1
555	любовь к	1	1
556	мир он	1	1
557	без его	1	1
558	меня не	4	1
559	его внутренняя	2	1
560	в процессе	1	1
561	которого он	3	1
562	и именно	1	1
563	а может	2	1
564	чем не	2	1
565	себе самом	5	1
566	он с	4	1
567	того и	1	1
568	а еще	1	1
569	ничего не	4	1
570	отчасти к	1	1
571	но очень	1	1
572	развивается в	1	1
573	во всем	3	1
574	есть это	1	1
575	значит для	1	1
576	мы бы	1	1
577	здесь же	1	1
578	не дано	1	1
579	что на	1	1
580	и речь	2	1
581	и внешнего	2	1
582	с другом	2	1
583	слов одного	1	1
584	становится для	2	1
585	нигде нет	1	1
586	про себя	3	1
587	его за	3	1
588	отличается от	2	1
589	для его	2	1
590	хотя именно	1	1
591	мы могли	1	1
592	и слияние	1	1
593	должен быть	1	1
594	мы привели	1	1
595	и которая	1	1
596	приходит к	1	1
597	внутренняя жизнь	1	1
598	в виду	3	1
599	это несправедливо	1	1
600	своего мира	1	1
601	даны уже	1	1
602	в душу	1	1
603	и говорит	2	1
604	с самого	8	1
605	она только	1	1
606	речи то	1	1
607	что у	6	1
608	на нее	2	1
609	за то	1	1
610	времени и	1	1
611	не с	2	1
612	ясно что	1	1
613	было в	2	1
614	особенно в	2	1
615	с самим	14	1
616	определение слова	1	1
617	мог бы	2	1
618	бы слово	1	1
619	жизнь и	2	1
620	понятно что	2	1
621	даны в	1	1
622	слова ни	1	1
623	для этого	3	1
624	из одного	1	1
625	и действий	1	1
626	находится в	2	1
627	или слово	1	1
628	сводится к	3	1
629	именно потому	2	1
630	не перед	1	1
631	в глаза	3	1
632	после того	1	1
633	все его	2	1
634	раз и	3	1
635	обращается к	2	1
636	во всех	2	1
637	с миром	3	1
638	на одном	2	1
639	бы она	1	1
640	из своего	4	1
641	других но	1	1
642	в другой	2	1
643	другого в	2	1
644	каков бы	1	1
645	в ту	1	1
646	из средств	1	1
647	внутреннего и	2	1
648	есть субъект	1	1
649	меня так	2	1
650	происходит в	1	1
651	что здесь	1	1
652	с самым	2	1
653	тот же	2	1
654	не идет	1	1
655	самого говорящего	1	1
656	между этими	1	1
657	и ее	2	1
658	содержание его	1	1
659	и мысли	2	1
660	человека с	3	1
661	себя в	1	1
662	конечно не	2	1
663	всего он	1	1
664	мысли нет	1	1
665	равнодушие к	1	1
666	другим что	2	1
667	рано или	1	1
668	его и	3	1
669	она действительно	1	1
670	мы знаем	2	1
671	что будет	1	1
672	а то	1	1
673	в прошлом	1	1
674	на душу	1	1
675	при всей	2	1
676	как его	2	1
677	каждый из	2	1
678	на меня	4	1
679	сырой материал	1	1
680	другому и	3	1
681	в очень	1	1
682	к самому	3	1
683	не является	2	1
684	одном слове	1	1
685	предмету но	1	1
686	ее со	1	1
687	оно способно	1	1
688	или поздно	1	1
689	устранить из	1	1
690	со всем	2	1
691	одном месте	1	1
692	точек зрения	2	1
693	и человека	1	1
694	и суждения	1	1
695	над собою	1	1
696	чем он	1	1
697	и быть	1	1
698	мы еще	1	1
699	не входит	2	1
700	может ли	1	1
701	на этот	1	1
702	мы так	1	1
703	стремится к	6	1
704	у человека	2	1
705	с которым	7	1
706	этим определяются	1	1
707	было для	1	1
708	еще только	1	1
709	под влиянием	3	1
710	не видит	1	1
711	на который	2	1
712	время с	1	1
713	в одной	3	1
714	человека к	1	1
715	эта особенность	2	1
716	первые слова	1	1
717	какого бы	1	1
718	что первая	1	1
719	в данном	1	1
720	черты выступают	1	1
721	если оно	1	1
722	она есть	1	1
723	явления что	1	1
724	несколько раз	2	1
725	чем теперь	2	1
726	самим по	1	1
727	себя то	2	1
728	эта совокупность	1	1
729	да и	4	1
730	друг с	2	1
731	ни одно	1	1
732	ко мне	1	1
733	этим другим	1	1
734	и там	1	1
735	от простой	1	1
736	находится под	1	1
737	него прежде	2	1
738	как например	1	1
739	и другим	1	1
740	что тогда	2	1
741	с первой	1	1
742	только для	1	1
743	самого и	1	1
744	я с	1	1
745	пор еще	1	1
746	слове мы	1	1
747	один в	2	1
748	или не	1	1
749	сознания и	3	1
750	может но	1	1
751	которая в	1	1
752	в силах	2	1
753	человек и	2	1
754	бы даже	1	1
755	как для	2	1
756	в эту	1	1
757	предполагало бы	1	1
758	на одно	2	1
759	я в	4	1
760	ни было	4	1
761	хотя в	1	1
762	самому и	5	1
763	давно уже	1	1
764	самосознание и	1	1
765	все только	1	1
766	может и	1	1
767	между ними	1	1
768	был у	1	1
769	я могу	1	1
770	с ними	6	1
771	него в	1	1
772	мысль и	2	1
773	было быть	1	1
774	уже есть	1	1
775	него как	1	1
776	во всяком	5	1
