N	2gram	Tiupa_Anal_3	slovoVRo
103	не менее	4	4
104	в то	3	4
105	одна из	2	4
106	в основе	1	4
107	же время	3	4
108	или как	1	4
109	во всем	3	4
110	зависимости от	1	4
111	здесь не	3	4
112	для этого	1	4
113	наконец в	1	4
114	дело с	3	4
115	для всех	2	4
116	двуголосого слова	1	4
117	и др	1	4
118	себя и	1	4
119	с помощью	1	4
120	на фоне	1	4
121	и мир	1	4
122	в той	2	4
123	как предмет	1	4
124	в чужом	1	4
125	а в	10	4
126	слова с	1	4
127	отношению к	7	4
128	в таком	1	4
129	как это	3	3
130	той же	5	3
131	единство и	1	3
132	человека и	1	3
133	говорить о	3	3
134	сама по	2	3
135	перед нами	4	3
136	и как	4	3
137	бы и	2	3
138	с их	3	3
139	не с	2	3
140	лишь в	5	3
141	с точки	2	3
142	не столько	3	3
143	связи с	1	3
144	этом отношении	3	3
145	в ней	2	3
146	романе в	1	3
147	в состав	1	3
148	романа а	1	3
149	а также	2	3
150	между тем	5	3
151	что и	5	3
152	или даже	1	3
153	у него	1	3
154	отметить что	1	3
155	рядом с	1	3
156	в особенности	3	3
157	в свою	5	3
158	может иметь	1	3
159	стремится к	1	3
160	слове как	1	3
161	как к	2	3
162	в контексте	2	3
163	и от	2	3
164	но это	1	3
165	слово здесь	1	3
166	композиционно и	1	3
167	что в	9	3
168	хотя бы	1	3
169	сказать что	2	3
170	героя в	1	3
171	во всяком	2	3
172	при каких	1	2
173	своего и	1	2
174	две реплики	1	2
175	это и	2	2
176	в чужой	1	2
177	с таким	1	2
178	мы уже	1	2
179	и само	1	2
180	мы не	3	2
181	с ее	3	2
182	всех сторон	1	2
183	на них	1	2
184	далее в	1	2
185	роман и	1	2
186	в противовес	2	2
187	но как	3	2
188	не все	1	2
189	в новом	2	2
190	иметь дело	2	2
191	за пределы	1	2
192	с этим	3	2
193	хотя и	2	2
194	как уже	2	2
195	в себе	2	2
196	роль в	3	2
197	с языком	1	2
198	на его	2	2
199	он не	6	2
200	в нее	1	2
201	факт что	1	2
202	за ней	1	2
203	оно стремится	1	2
204	далеко не	4	2
205	независимо от	1	2
206	автора и	1	2
207	и другие	1	2
208	наконец даже	1	2
209	в их	6	2
210	однако в	5	2
211	слов о	1	2
212	даже в	2	2
213	дело в	2	2
214	которого он	2	2
215	того чтобы	1	2
216	в одном	4	2
217	слова как	1	2
218	с одним	1	2
219	а лишь	1	2
220	в мировой	1	2
221	говорит и	3	2
222	свою очередь	4	2
223	в себя	2	2
224	степени и	1	2
225	так в	3	2
226	в дальнейшем	2	2
227	в другом	1	2
228	те же	2	2
229	здесь как	1	2
230	особенно в	1	2
231	логикой и	1	2
232	и здесь	2	2
233	на него	1	2
234	о том	6	2
235	и т.п	5	2
236	нуждается в	2	2
237	в форме	2	2
238	речь о	1	2
239	что он	4	2
240	всяком случае	2	2
241	со всеми	2	2
242	уже в	3	2
243	его и	1	2
244	в единое	1	2
245	цели и	1	2
246	для того	1	2
247	то что	2	2
248	не было	3	2
249	до сих	1	2
250	именно в	3	2
251	а именно	1	2
252	и между	1	2
253	и затем	1	2
254	но лишь	1	2
255	его как	3	2
256	как о	1	2
257	не всегда	3	2
258	в одно	1	2
259	в связи	1	2
260	входить в	1	2
261	вместе с	2	2
262	требует от	1	2
263	в данном	4	2
264	есть на	1	2
265	тот факт	1	2
266	сих пор	1	2
267	от нас	1	2
268	в новые	1	2
269	известной степени	3	2
270	в результате	5	2
271	из существеннейших	2	2
272	все они	2	2
273	жизни в	1	2
274	может и	1	2
275	есть от	1	2
276	не знает	1	2
277	и внутренне	1	2
278	и роман	1	2
279	к его	1	2
280	все что	1	2
281	они не	1	2
282	с новыми	3	1
283	как известно	1	1
284	речь идет	1	1
285	категорий и	1	1
286	того же	5	1
287	границ и	1	1
288	идет о	1	1
289	во-первых все	1	1
290	и есть	1	1
291	этой центральной	1	1
292	из самых	1	1
293	по преимуществу	2	1
294	и до	1	1
295	есть не	2	1
296	со всех	1	1
297	и прозаических	1	1
298	и о	1	1
299	что уже	1	1
300	время от	1	1
301	место в	1	1
302	его была	1	1
303	высказывания в	1	1
304	он как	1	1
305	ввести в	1	1
306	в составе	2	1
307	до полного	1	1
308	жанров в	1	1
309	самого героя	1	1
310	к общему	1	1
311	проявляется в	1	1
312	освобождения от	2	1
313	между собой	1	1
314	он сам	1	1
315	в широком	1	1
316	то мы	1	1
317	как роман	1	1
318	к ним	1	1
319	есть до	1	1
320	вступают в	1	1
321	ситуаций и	1	1
322	внешних и	1	1
323	своей и	1	1
324	глубоким и	1	1
325	пределах одной	1	1
326	не два	1	1
327	литературу с	1	1
328	применении к	1	1
329	могли бы	2	1
330	привносит в	1	1
331	и свою	1	1
332	подвергаемое в	1	1
333	или иную	1	1
334	без остатка	2	1
335	для которого	1	1
336	в самом	5	1
337	к художественному	1	1
338	та же	1	1
339	в целом	3	1
340	момент его	1	1
341	без учета	1	1
342	в этой	6	1
343	объекта в	1	1
344	на то	1	1
345	дело здесь	1	1
346	что она	2	1
347	время и	1	1
348	однако при	2	1
349	и только	1	1
350	и еще	1	1
351	и сам	4	1
352	характер в	1	1
353	поэтому оно	1	1
354	у пушкина	3	1
355	и по	2	1
356	без исключения	3	1
357	поэтому слово	1	1
358	в каждом	3	1
359	подход к	2	1
360	борьбы и	1	1
361	в мире	5	1
362	об этом	2	1
363	высказывания и	1	1
364	сознание не	1	1
365	это было	1	1
366	не умеет	1	1
367	для нее	1	1
368	претендуют на	1	1
369	в иные	1	1
370	мог бы	1	1
371	интерпретация и	1	1
372	о которых	2	1
373	несмотря на	2	1
374	ее судьбы	1	1
375	ведет к	1	1
376	в один	1	1
377	одного и	3	1
378	на таких	1	1
379	и становится	1	1
380	в эту	1	1
381	на немецкой	1	1
382	высказывания как	2	1
383	в своей	1	1
384	и без	3	1
385	себе а	1	1
386	мысли и	1	1
387	от его	2	1
388	должны были	1	1
389	этих моментов	2	1
390	тем не	2	1
391	по ту	1	1
392	далека от	1	1
393	произведения в	1	1
394	относительно самостоятельных	1	1
395	и герой	1	1
396	себя не	1	1
397	до известной	3	1
398	не о	1	1
399	на себе	1	1
400	они же	1	1
401	героев и	1	1
402	дело не	3	1
403	самого по	1	1
404	и автор	1	1
405	для всего	1	1
406	роману как	1	1
407	ничего не	3	1
408	где уже	1	1
409	единой художественной	1	1
410	по своей	2	1
411	же слова	1	1
412	не столь	1	1
413	достаточно напомнить	1	1
414	не слышит	1	1
415	в тени	1	1
416	его внутренней	1	1
417	к себе	1	1
418	и должно	1	1
419	и всех	1	1
420	человека внутренняя	1	1
421	не предполагает	2	1
422	отношении он	1	1
423	что при	1	1
424	в применении	1	1
425	правда не	1	1
426	одном слове	1	1
427	то она	1	1
428	всего этого	1	1
429	кажется при	1	1
430	него самого	1	1
431	нет никакой	1	1
432	определенный и	1	1
433	культуры и	1	1
434	приводит к	4	1
435	и может	1	1
436	и ту	2	1
437	как между	1	1
438	личности на	1	1
439	во второй	7	1
440	поэтому в	2	1
441	одно из	1	1
442	к языку	1	1
443	путем перевода	1	1
444	образом в	1	1
445	этой традиции	1	1
446	обращается к	1	1
447	никак не	1	1
448	можно сказать	4	1
449	мы понимаем	1	1
450	должно было	1	1
451	всех своих	1	1
452	тем или	2	1
453	тем как	1	1
454	автора при	1	1
455	во всей	1	1
456	говорящий здесь	1	1
457	лишь к	1	1
458	ее содержание	1	1
459	здесь выступает	1	1
460	человека как	1	1
461	в статике	1	1
462	самим автором	1	1
463	в самый	1	1
464	как объект	1	1
465	того что	1	1
466	себе еще	1	1
467	всякого рода	1	1
468	одной из	1	1
469	и открытым	1	1
470	и ее	2	1
471	взаимодействии с	1	1
472	в качестве	12	1
473	чаще всего	1	1
474	это остается	1	1
475	с нею	2	1
476	не можем	1	1
477	своим собственным	1	1
478	единая и	1	1
479	характерно что	1	1
480	в конце	5	1
481	не для	2	1
482	с этими	1	1
483	ту сторону	1	1
484	мы можем	2	1
485	случае не	1	1
486	и никогда	1	1
487	автор и	1	1
488	жизни на	1	1
489	как раз	7	1
490	тем что	2	1
491	и политического	1	1
492	имя собственное	1	1
493	героев с	1	1
494	евгений онегин	1	1
495	как у	1	1
496	или иначе	1	1
497	не обязательно	1	1
498	этой роли	1	1
499	в живых	1	1
500	что не	3	1
501	романа которые	1	1
502	говорит о	2	1
503	должно быть	1	1
504	превращается в	1	1
505	зависит от	1	1
506	однако и	3	1
507	другой стороны	5	1
508	отнюдь не	4	1
509	его собственной	1	1
510	могут служить	1	1
511	или с	1	1
512	и литературные	1	1
513	вступает в	3	1
514	в частности	12	1
515	вступает с	1	1
516	о себе	2	1
517	в рамках	3	1
518	от содержания	1	1
519	продуктивным в	1	1
520	передаваемого текста	1	1
521	или иного	1	1
522	в литературе	1	1
523	да и	2	1
524	как испытание	1	1
525	хотя он	1	1
526	античной риторики	1	1
527	этого слова	2	1
528	чужой голос	1	1
529	на пути	2	1
530	высказывания но	1	1
531	того или	1	1
532	этом и	1	1
533	свою жизненную	1	1
534	в самую	1	1
535	было показано	1	1
536	не является	5	1
537	живет и	1	1
538	текстов и	1	1
539	или иным	2	1
540	в дальнейшей	1	1
541	себя самого	1	1
542	менее чем	1	1
543	на языке	3	1
544	своей внутренней	1	1
545	же в	2	1
546	наиболее продуктивным	1	1
547	но всегда	2	1
548	к самому	1	1
549	здесь только	1	1
550	нами не	1	1
551	отход от	1	1
552	которые здесь	1	1
553	выступают с	1	1
554	только как	1	1
555	этой проблемы	1	1
556	бы быть	1	1
557	ко всему	1	1
558	в отдельности	1	1
559	или точнее	2	1
560	в своих	1	1
561	только не	3	1
562	к этому	3	1
563	гораздо более	2	1
564	слова это	1	1
