N	2gram	Bakhtin_Fr_6	Problema
204	в которой	1	2
205	они могут	2	2
206	так чтобы	1	2
207	говорить о	2	2
208	не вполне	1	2
209	ему в	1	2
210	и он	5	2
211	значительной мере	1	2
212	основная особенность	1	2
213	между собой	1	2
214	в чем	3	2
215	совершенно ясно	1	2
216	нет и	1	2
217	за пределы	2	2
218	что они	2	2
219	что именно	2	2
220	стороны и	2	2
221	все же	4	2
222	более или	1	2
223	то в	1	2
224	со своей	1	2
225	что это	5	2
226	что к	1	2
227	только они	1	2
228	если он	1	2
229	на его	2	2
230	он не	2	2
231	перестает быть	1	2
232	в корне	2	2
233	новое и	1	2
234	на земле	1	2
235	можно даже	1	2
236	как они	2	2
237	на все	3	2
238	его в	1	2
239	смотреть на	1	2
240	весь мир	3	2
241	кажется что	2	2
242	далеко не	1	2
243	между собою	5	2
244	отражение и	1	2
245	и тогда	1	2
246	или менее	1	2
247	в котором	4	2
248	мы находим	2	2
249	но эта	2	2
250	не будем	2	2
251	не понимает	1	2
252	есть именно	2	2
253	не могли	1	2
254	того же	4	2
255	но они	4	2
256	в обоих	1	2
257	дело в	1	2
258	единичного и	1	2
259	но только	1	2
260	того чтобы	4	2
261	он с	1	2
262	по одному	1	2
263	и по	1	2
264	во всем	5	2
265	свидетельствуют о	1	2
266	до того	3	2
267	у меня	1	2
268	есть только	3	2
269	во все	1	2
270	для его	2	2
271	они и	3	2
272	и это	1	2
273	приходит к	1	2
274	здесь также	1	2
275	самый настоящий	1	2
276	действия и	1	2
277	в пределах	1	2
278	и сливаются	1	2
279	и когда	2	2
280	и прочих	1	2
281	и каждый	1	2
282	для этого	2	2
283	остановимся на	1	2
284	и что	5	2
285	там же	1	2
286	в значительной	2	2
287	не раз	1	2
288	это было	2	2
289	с его	5	2
290	этот последний	1	2
291	в литературе	5	2
292	том как	1	2
293	тот же	4	2
294	с ними	1	2
295	то он	2	2
296	один не	1	2
297	по этому	1	2
298	со всеми	2	2
299	себя в	2	2
300	эти образы	2	2
301	об его	1	2
302	свидетельствует о	1	2
303	является не	1	2
304	функций в	1	2
305	а то	1	2
306	заключается в	2	2
307	совсем другое	1	2
308	никто не	2	2
309	в конце	2	2
310	то время	1	2
311	в других	1	2
312	же деле	1	2
313	этих образов	2	2
314	выходит за	3	2
315	в самом	10	2
316	а именно	2	2
317	и прежде	2	2
318	это все	2	2
319	говорит о	1	2
320	все время	4	2
321	здесь уже	1	2
322	к своему	1	2
323	xix века	1	2
324	находятся в	2	2
325	образ и	1	2
326	был в	2	2
327	и едва	2	2
328	самом же	1	2
329	себе все	1	2
330	здесь конечно	1	2
331	из себя	1	2
332	еще более	2	2
333	в частности	2	2
334	но этот	1	2
335	всех других	1	2
336	и жизнь	1	2
337	страх как	1	1
338	как известно	2	1
339	к людям	1	1
340	также что	3	1
341	одним из	4	1
342	с жизнью	1	1
343	человека и	2	1
344	по адресу	1	1
345	связана с	2	1
346	здесь рождается	1	1
347	тем же	1	1
348	и до	7	1
349	ведь и	2	1
350	и появляется	1	1
351	нем и	1	1
352	в году	6	1
353	указав на	1	1
354	здесь нам	1	1
355	на первом	1	1
356	что если	2	1
357	наглядностью и	1	1
358	гуманитарных наук	1	1
359	подобного не	1	1
360	почти исключительно	1	1
361	космоса в	1	1
362	всю ночь	2	1
363	начало и	2	1
364	на них	1	1
365	всегда можно	1	1
366	не был	2	1
367	время в	1	1
368	тем как	1	1
369	там и	2	1
370	сказать и	1	1
371	друг к	1	1
372	о смерти	1	1
373	мы будем	3	1
374	характер они	1	1
375	и всякий	1	1
376	значение и	1	1
377	отношение к	1	1
378	в толк	1	1
379	есть просто	1	1
380	значение имеет	1	1
381	образов но	3	1
382	чем мы	1	1
383	и частного	1	1
384	это был	1	1
385	жизни они	2	1
386	этом же	1	1
387	в действительности	1	1
388	в противоположность	1	1
389	и хотя	1	1
390	в этот	1	1
391	о самом	1	1
392	тут нет	1	1
393	абстрактных категорий	1	1
394	здесь ярко	1	1
395	в целом	1	1
396	чем больше	1	1
397	он в	2	1
398	платон в	1	1
399	бы не	1	1
400	из этих	2	1
401	его же	1	1
402	думать что	1	1
403	им в	1	1
404	бы только	1	1
405	говорит не	1	1
406	этого образа	2	1
407	и те	2	1
408	как он	2	1
409	такие которые	1	1
410	и двумя	1	1
411	которые находятся	1	1
412	они в	1	1
413	было смотреть	1	1
414	никакому сомнению	1	1
415	и говорить	1	1
416	презрение к	1	1
417	тем в	1	1
418	связанные с	1	1
419	мировой литературе	1	1
420	к другу	1	1
421	и сердце	1	1
422	сейчас в	1	1
423	ли ты	1	1
424	связываются с	1	1
425	он есть	1	1
426	с начала	1	1
427	и основные	1	1
428	эти моменты	1	1
429	здесь это	1	1
430	смерть и	1	1
431	но уже	2	1
432	он является	2	1
433	рядом с	5	1
434	далее есть	2	1
435	эту тему	1	1
436	вокруг этого	1	1
437	чем в	1	1
438	нисколько не	1	1
439	и конец	2	1
440	на первый	3	1
441	но где	1	1
442	во время	9	1
443	очевидно здесь	1	1
444	них все	1	1
445	реализма и	1	1
446	сознания но	1	1
447	в средневековых	1	1
448	просто в	1	1
449	в их	1	1
450	было очень	1	1
451	не как	1	1
452	от болезней	1	1
453	от его	1	1
454	царства природы	1	1
455	признать что	1	1
456	существует но	1	1
457	дается в	1	1
458	поэтому в	1	1
459	и вот	1	1
460	страха и	1	1
461	и почти	1	1
462	жены или	1	1
463	даже в	4	1
464	этой области	1	1
465	и против	1	1
466	или что	1	1
467	к этим	3	1
468	которого он	1	1
469	у него	7	1
470	и отдельных	1	1
471	как здесь	1	1
472	даже больше	1	1
473	связанными с	1	1
474	и прочие	1	1
475	это мы	1	1
476	никогда не	8	1
477	того из	1	1
478	ничего не	1	1
479	с одним	1	1
480	в x	1	1
481	почти во	2	1
482	ему и	1	1
483	под названием	1	1
484	ничто не	1	1
485	данный образ	1	1
486	входят в	1	1
487	только с	3	1
488	нового времени	4	1
489	в основе	4	1
490	если только	1	1
491	больше того	1	1
492	от их	1	1
493	легенда о	1	1
494	искусства и	1	1
495	не могут	2	1
496	могут быть	1	1
497	здесь совершенно	1	1
498	но едва	1	1
499	с полной	1	1
500	что уже	1	1
501	в каждом	1	1
502	если же	1	1
503	вещами и	1	1
504	что все	2	1
505	всего этого	1	1
506	всего космоса	1	1
507	только то	1	1
508	говорили что	3	1
509	есть все	1	1
510	котором мы	3	1
511	и сам	3	1
512	в образе	6	1
513	за то	1	1
514	связан с	1	1
515	особенно в	1	1
516	мы приведем	1	1
517	начала и	1	1
518	которая была	2	1
519	отдельные части	1	1
520	он по	1	1
521	с реальными	1	1
522	ничего подобного	1	1
523	веры в	1	1
524	можно спросить	1	1
525	что дело	2	1
526	части эти	1	1
527	в эпоху	6	1
528	непонятный для	1	1
529	стремление к	1	1
530	нас и	1	1
531	образ этот	1	1
532	но здесь	2	1
533	и нужно	1	1
534	и здесь	1	1
535	и поэтому	1	1
536	внимание на	2	1
537	настоящее время	1	1
538	в глаза	1	1
539	одного из	1	1
540	к простому	1	1
541	мог бы	1	1
542	основе своей	1	1
543	нас в	1	1
544	каждом из	1	1
545	в которую	1	1
546	места и	1	1
547	живых существ	1	1
548	положения и	1	1
549	природы и	2	1
550	внешним образом	1	1
551	нечего и	1	1
552	есть непрерывное	1	1
553	в античной	2	1
554	исторического развития	1	1
555	по своим	1	1
556	и об	1	1
557	в самый	1	1
558	замечательный образец	1	1
559	того что	3	1
560	происходит в	1	1
561	эти последние	1	1
562	ней на	1	1
563	на которой	2	1
564	здесь вовсе	1	1
565	образов и	5	1
566	мы видим	6	1
567	что даже	2	1
568	разнообразие и	1	1
569	и так	1	1
570	поэтому и	3	1
571	для нее	1	1
572	деле здесь	1	1
573	здесь с	1	1
574	литературе и	3	1
575	с одной	4	1
576	есть также	1	1
577	в эти	2	1
578	образов в	3	1
579	да еще	2	1
580	и у	2	1
581	большинстве случаев	5	1
582	и хорошо	1	1
583	понятий в	1	1
584	превращаются в	1	1
585	весны и	1	1
586	ведь это	2	1
587	представлений о	1	1
588	выражаются в	1	1
589	образы а	1	1
590	конечно без	1	1
591	явления природы	1	1
592	ее на	1	1
593	вещей и	1	1
594	образы у	1	1
595	со всем	1	1
596	себе представить	1	1
597	подлежит никакому	1	1
598	и точно	1	1
599	до сих	3	1
600	руками и	1	1
601	он это	1	1
602	в предисловии	1	1
603	и между	1	1
604	такое же	1	1
605	смешиваются в	1	1
606	мы еще	2	1
607	всякого человека	1	1
608	его интересует	1	1
609	значении этих	1	1
610	и др	10	1
611	до конца	2	1
612	что для	1	1
613	превращается в	2	1
614	нужно сказать	2	1
615	ряд образов	2	1
616	и самый	3	1
617	не на	2	1
618	общее понятие	1	1
619	его как	1	1
620	бы ее	1	1
621	о чем	1	1
622	на эту	1	1
623	его чисто	1	1
624	человеческой культуры	1	1
625	под влиянием	1	1
626	то совершенно	1	1
627	на фоне	1	1
628	на чем	1	1
629	и особенно	3	1
630	есть такое	1	1
631	конечно есть	1	1
632	остается и	1	1
633	в изображении	1	1
634	предисловии к	1	1
635	одной стороны	4	1
636	если они	1	1
637	этого объективного	2	1
638	связаны с	7	1
639	после убийства	1	1
640	что же	1	1
641	есть как	1	1
642	в отдельности	1	1
643	и наглядно	1	1
644	два раза	1	1
645	исходя из	1	1
646	гомера и	1	1
647	значение как	1	1
648	он мыслит	1	1
649	мы сказали	1	1
650	во всю	1	1
651	с этой	3	1
652	первом плане	1	1
653	слова и	1	1
654	и нет	1	1
655	сих пор	3	1
656	этот образ	7	1
657	в мировой	1	1
658	и часто	2	1
659	всего с	1	1
660	этой книги	2	1
661	ногами и	2	1
662	только внешний	1	1
663	не подлежит	1	1
664	еще страшнее	1	1
665	мира и	2	1
666	сливаться с	1	1
667	и времени	1	1
668	о котором	4	1
669	в настоящее	1	1
670	тот кто	1	1
671	а к	1	1
672	друг мой	1	1
673	в ближайшем	1	1
674	себя самого	1	1
675	силен что	1	1
676	в третьем	3	1
677	бы в	2	1
678	конце концов	1	1
679	всех прочих	1	1
680	по самой	1	1
681	же касается	1	1
682	не дает	1	1
683	за этим	1	1
684	нам в	1	1
685	сильными и	1	1
686	в романе	2	1
687	между ними	3	1
688	из общего	1	1
689	не знает	1	1
690	их с	1	1
691	этот же	1	1
692	жизни а	1	1
693	в пире	1	1
694	бы его	1	1
695	он и	1	1
696	всего его	1	1
697	уже достаточно	1	1
698	к этой	1	1
699	в искусстве	3	1
700	и другие	2	1
701	по поводу	1	1
702	это в	1	1
703	пространства в	2	1
704	нас не	3	1
705	как на	1	1
