N	2gram	Bakhtin_Fr_7	Psycholo
372	им в	1	1
373	кроме того	3	1
374	и где	1	1
375	кто не	1	1
376	его к	3	1
377	более или	2	1
378	он на	1	1
379	где все	2	1
380	уже не	2	1
381	помощью которого	1	1
382	не приходится	1	1
383	ключ ко	1	1
384	говорят о	1	1
385	бы сказать	1	1
386	в нашем	1	1
387	то обстоятельство	1	1
388	в большинстве	2	1
389	нами в	1	1
390	человеке и	1	1
391	от простого	1	1
392	тому же	1	1
393	трагического и	1	1
394	не могла	1	1
395	вследствие этого	1	1
396	у древних	1	1
397	к рассказу	1	1
398	в силу	1	1
399	на совершенно	1	1
400	именно к	1	1
401	свое время	2	1
402	в плане	5	1
403	которого и	1	1
404	так например	1	1
405	в нее	3	1
406	одно и	2	1
407	в основу	1	1
408	но все	4	1
409	не будет	1	1
410	в совершенно	1	1
411	различие между	1	1
412	другом случае	1	1
413	в другом	1	1
414	его не	1	1
415	с целью	1	1
416	его в	3	1
417	ничего удивительного	1	1
418	но именно	3	1
419	отражение в	1	1
420	является для	1	1
421	вот ее	2	1
422	стали искать	1	1
423	как об	1	1
424	образы в	1	1
425	и уже	1	1
426	которой он	2	1
427	он и	1	1
428	мы видели	5	1
429	с такой	1	1
430	чем в	1	1
431	скрыты в	1	1
432	должно быть	4	1
433	элемента в	1	1
434	внесли в	1	1
435	об особом	1	1
436	земли и	3	1
437	в переводе	1	1
438	таким же	3	1
439	это ощущение	1	1
440	нас не	2	1
441	наших дней	1	1
442	в котором	1	1
443	на такой	1	1
444	из которой	1	1
445	уже здесь	2	1
446	и трудные	1	1
447	и назначение	1	1
448	выходит за	1	1
449	которое дает	1	1
450	нему и	1	1
451	рождается не	1	1
452	стало быть	1	1
453	из области	1	1
454	эпиграфом к	1	1
455	и новые	2	1
456	мир и	1	1
457	умирает и	1	1
458	он к	1	1
459	говорит с	1	1
460	не наоборот	1	1
461	что было	1	1
462	этом ничего	1	1
463	же может	1	1
464	указанных нами	1	1
465	в историческом	2	1
466	что есть	2	1
467	начиная от	1	1
468	перед собою	1	1
469	с представлением	1	1
470	самого начала	1	1
471	дело не	2	1
472	эти формы	1	1
473	на котором	1	1
474	дело в	2	1
475	одна из	4	1
476	не по	1	1
477	этой истории	1	1
478	аналогично тому	1	1
479	взятый сам	1	1
480	и искусство	1	1
481	не производит	1	1
482	что вы	1	1
483	узнал об	1	1
484	все свои	2	1
485	найти в	1	1
486	как два	1	1
487	в разных	2	1
488	в качестве	9	1
489	здесь на	2	1
490	с нами	1	1
491	показывает как	1	1
492	его судьбу	1	1
493	связи с	1	1
494	так называемый	2	1
495	и оказывается	2	1
496	уже и	1	1
497	и делает	1	1
498	чем объясняется	1	1
499	в области	2	1
500	обстоятельство что	1	1
501	все то	3	1
502	принадлежит к	1	1
503	встречается в	1	1
504	взглянуть на	1	1
505	все особенности	1	1
506	они и	2	1
507	не есть	2	1
508	в одну	4	1
509	полового акта	1	1
510	в каждой	2	1
511	должен быть	2	1
512	тогда я	1	1
513	они совершают	1	1
514	как мы	11	1
515	и о	1	1
516	от друга	1	1
517	происходит и	1	1
518	на нем	1	1
519	мир к	1	1
520	характер и	1	1
521	нет никаких	1	1
522	в себя	2	1
523	с самого	2	1
524	культуры и	1	1
525	и может	2	1
526	как с	1	1
527	ином виде	1	1
528	по аналогии	1	1
529	здесь он	1	1
530	за то	3	1
531	времени и	1	1
532	не с	1	1
533	здесь как	2	1
534	с собой	1	1
535	сколько-нибудь существенных	1	1
536	достаточной степени	1	1
537	возможно что	1	1
538	как у	1	1
539	новых и	1	1
540	вот это	1	1
541	ярче всего	1	1
542	в тех	1	1
543	иное как	1	1
544	все дело	1	1
545	о нем	3	1
546	каждый раз	1	1
547	и ничем	1	1
548	произведение это	1	1
549	все его	3	1
550	значение имеют	1	1
551	аналогии с	1	1
552	нас от	1	1
553	и во	2	1
554	авторов в	1	1
555	этому поводу	1	1
556	переходит в	1	1
557	при изображении	1	1
558	ко всей	1	1
559	все в	1	1
560	человеческую жизнь	1	1
561	движения в	2	1
562	представления о	1	1
563	и об	1	1
564	и она	1	1
565	заложены в	1	1
566	в самый	2	1
567	и другую	1	1
568	один момент	1	1
569	этом смысле	1	1
570	на которой	2	1
571	вещи для	1	1
572	наоборот он	1	1
573	в двух	1	1
574	что только	1	1
575	и влияние	3	1
576	с ними	3	1
577	мы увидим	1	1
578	явления в	1	1
579	находится и	1	1
580	и судьбу	1	1
581	правда и	2	1
582	здесь с	1	1
583	по этому	3	1
584	со всеми	2	1
585	до наших	1	1
586	чем его	1	1
587	свидетельствует о	2	1
588	рассказывает о	1	1
589	все признаки	1	1
590	его и	1	1
591	который как	1	1
592	не дошло	1	1
593	для него	6	1
594	ведь это	1	1
595	и та	1	1
596	прежде всего	11	1
597	гораздо большей	1	1
598	так искусно	1	1
599	играет в	1	1
600	свое выражение	1	1
601	не просто	2	1
602	к той	1	1
603	и целый	1	1
604	ее на	1	1
605	собой когда	1	1
606	души от	1	1
607	в другой	1	1
608	именно в	2	1
609	лица в	1	1
610	человека а	1	1
611	писателя и	1	1
612	и прежде	1	1
613	когда по	1	1
614	написано и	1	1
615	обратиться к	1	1
616	имеет ничего	1	1
617	же для	1	1
618	связано с	2	1
619	нужно сказать	2	1
620	века и	1	1
621	он только	2	1
622	ничем не	3	1
623	которое по	1	1
624	однако его	1	1
625	чем на	1	1
626	свое отражение	1	1
627	для человека	1	1
628	в связи	2	1
629	ряд других	1	1
630	они все	1	1
631	с помощью	6	1
632	этой же	1	1
633	положения на	1	1
634	мы говорим	1	1
635	то место	1	1
636	было написано	3	1
637	в той	3	1
638	такого рода	1	1
639	во все	2	1
640	и там	1	1
641	когда же	1	1
642	или менее	2	1
643	в первой	2	1
644	громадное количество	1	1
645	других авторов	1	1
646	бросается в	1	1
647	еще раз	1	1
648	благодаря этому	2	1
649	и нет	1	1
650	лишенный всякой	1	1
651	тщательного анализа	1	1
652	нет ничего	1	1
653	новые и	2	1
654	из ряда	1	1
655	переходим к	2	1
656	в достаточной	1	1
657	в более	4	1
658	основной принцип	1	1
659	от той	1	1
660	какие из	1	1
661	она может	1	1
662	и избрал	1	1
663	в область	3	1
664	или в	2	1
665	в результате	2	1
666	мира и	4	1
667	обращается к	1	1
668	не подчиняется	1	1
669	от него	1	1
670	от одного	1	1
671	с уже	1	1
672	бы в	2	1
673	снизу вверх	2	1
674	эти особенности	1	1
675	и наконец	4	1
676	находим в	1	1
677	проходят мимо	1	1
678	ни было	2	1
679	по пути	1	1
680	может и	1	1
681	между ними	1	1
682	и эта	3	1
683	от своего	1	1
684	и судьба	2	1
685	которым он	3	1
686	является и	3	1
687	первом случае	1	1
688	не что	1	1
689	что ты	1	1
690	это и	1	1
691	что под	1	1
692	в трех	1	1
693	имеет в	1	1
694	в виде	1	1
695	и другие	3	1
696	тем самым	3	1
697	к этому	5	1
698	они не	1	1
699	ничего общего	1	1
