N	2gram	Bakhtin_fo_1	FransuaR
160	по своей	1	3
161	этом отношении	3	3
162	и здесь	1	3
163	не могут	3	3
164	и прежде	2	3
165	в виду	3	3
166	и фольклорного	1	3
167	и вообще	2	3
168	с ним	2	3
169	в самой	2	3
170	с другой	2	3
171	и во	7	3
172	во всей	3	3
173	в форме	3	3
174	что он	1	3
175	до нас	5	3
176	но как	1	3
177	мир в	2	3
178	друг друга	3	3
179	как раз	13	3
180	в других	9	3
181	связан с	1	3
182	не были	2	3
183	связаны с	3	3
184	характерно для	1	3
185	и эта	2	3
186	на весь	1	3
187	в ряду	1	3
188	мира в	3	3
189	на фоне	3	3
190	нет ничего	4	3
191	и их	8	3
192	в тех	1	3
193	но для	2	3
194	в более	2	3
195	не является	2	3
196	на землю	1	3
197	и ни	1	3
198	от всех	1	3
199	не может	6	3
200	что в	5	3
201	в искусстве	1	3
202	т.п в	1	2
203	отношения к	3	2
204	одним из	1	2
205	например в	6	2
206	существенное влияние	1	2
207	это очень	1	2
208	из всех	1	2
209	иногда довольно	1	2
210	всего того	3	2
211	и литературных	1	2
212	для своего	1	2
213	и само	1	2
214	всех его	1	2
215	который был	1	2
216	не вполне	1	2
217	очень характерно	2	2
218	и он	1	2
219	форм в	1	2
220	это время	7	2
221	он был	1	2
222	на них	2	2
223	время в	6	2
224	в чем	2	2
225	и человеческой	1	2
226	но не	5	2
227	не входит	2	2
228	значение и	3	2
229	были глубоко	1	2
230	времени то	1	2
231	нет и	2	2
232	форме и	1	2
233	своему существу	1	2
234	и наконец	1	2
235	его к	1	2
236	дальнейшем развитии	2	2
237	из этих	1	2
238	новый тип	2	2
239	он не	5	2
240	смысле но	2	2
241	природной и	2	2
242	различные формы	1	2
243	не к	2	2
244	и вот	1	2
245	новое и	2	2
246	его от	2	2
247	и по	2	2
248	значительной степени	1	2
249	конечно в	1	2
250	это было	1	2
251	были в	2	2
252	жизни но	5	2
253	в этих	3	2
254	характер это	3	2
255	но эта	3	2
256	их в	3	2
257	xviii века	3	2
258	и очень	1	2
259	раз и	2	2
260	в таких	1	2
261	исторического времени	4	2
262	дело в	2	2
263	здесь на	4	2
264	в процессе	4	2
265	образом в	1	2
266	нем в	2	2
267	и вещи	1	2
268	всего на	1	2
269	во всем	2	2
270	начиная с	1	2
271	к себе	4	2
272	есть только	2	2
273	могут быть	5	2
274	к тому	3	2
275	особый тип	1	2
276	здесь еще	2	2
277	и это	4	2
278	значительной мере	1	2
279	и этим	1	2
280	приводит к	1	2
281	роль в	9	2
282	особенно в	1	2
283	во многом	2	2
284	понятно что	4	2
285	о том	1	2
286	является здесь	1	2
287	на отдельные	1	2
288	позволит нам	1	2
289	существенную роль	2	2
290	из древнейших	1	2
291	явления как	1	2
292	мы видим	3	2
293	этот вопрос	1	2
294	и особые	2	2
295	xix и	1	2
296	с одной	3	2
297	литературы в	1	2
298	в большинстве	1	2
299	только на	3	2
300	или даже	1	2
301	xvii веке	2	2
302	ни с	2	2
303	и нового	1	2
304	не для	2	2
305	далек от	1	2
306	xvii и	1	2
307	протяжении всего	1	2
308	смерти и	1	2
309	в особенности	9	2
310	в народной	1	2
311	при всей	1	2
312	что не	3	2
313	др в	2	2
314	в некоторых	2	2
315	дошедших до	1	2
316	одной стороны	2	2
317	до конца	4	2
318	и самый	1	2
319	более того	3	2
320	его на	2	2
321	к жизни	2	2
322	наряду с	5	2
323	нашего анализа	1	2
324	быть только	3	2
325	да и	3	2
326	и судьбы	1	2
327	в это	2	2
328	того что	2	2
329	что мы	2	2
330	в основном	5	2
331	в целом	2	2
332	между прочим	1	2
333	кроме того	4	2
334	и для	4	2
335	и от	1	2
336	не подлежит	1	2
337	или в	3	2
338	узком смысле	1	2
339	которого они	1	2
340	хотя и	3	2
341	совершенно иной	3	2
342	от него	1	2
343	вполне понятно	4	2
344	разной степени	1	2
345	ни к	3	2
346	от всего	1	2
347	же в	3	2
348	здесь только	2	2
349	в романе	32	2
350	себе самому	4	2
351	и xviii	1	2
352	основе его	1	2
353	в таком	3	2
354	сохраняет свое	1	1
355	так резко	1	1
356	человека и	11	1
357	связь этих	1	1
358	функции в	1	1
359	полностью утратили	1	1
360	с исторической	1	1
361	тех же	2	1
362	все его	3	1
363	на деле	1	1
364	между двумя	6	1
365	из самых	1	1
366	нем нет	2	1
367	по которым	1	1
368	моменты его	1	1
369	уже указывали	4	1
370	оно было	1	1
371	в какой-то	3	1
372	объясняется и	1	1
373	значение но	2	1
374	то же	11	1
375	их и	2	1
376	а как	3	1
377	не умирает	1	1
378	на материале	2	1
379	социальной и	1	1
380	мы не	3	1
381	и ничего	1	1
382	этого нет	1	1
383	дается и	1	1
384	и сущность	1	1
385	большую роль	3	1
386	античной литературы	4	1
387	нам в	1	1
388	иногда прямо	1	1
389	именно к	1	1
390	только благодаря	1	1
391	с радостью	1	1
392	принадлежит к	2	1
393	жизни это	2	1
394	будем называть	1	1
395	частный приватный	1	1
396	нем все	2	1
397	первый план	1	1
398	существенное отношение	1	1
399	черта его	1	1
400	процесс этот	1	1
401	начале и	1	1
402	но конечно	2	1
403	и всего	1	1
404	от них	1	1
405	в быту	3	1
406	этого мотива	1	1
407	жизненной формы	1	1
408	по отношению	3	1
409	есть по	1	1
410	вступают в	1	1
411	в свои	1	1
412	человека с	1	1
413	не оказалось	1	1
414	и единства	1	1
415	полнее и	1	1
416	где бы	1	1
417	иной степени	1	1
418	переходим ко	1	1
419	с этим	6	1
420	искусстве и	3	1
421	или косвенно	1	1
422	значение его	1	1
423	это был	1	1
424	и получает	1	1
425	в полном	1	1
426	далее и	1	1
427	xviii веках	1	1
428	и как	10	1
429	в фольклоре	1	1
430	при сопоставлении	1	1
431	самом начале	1	1
432	имеет в	2	1
433	и свою	1	1
434	нет здесь	3	1
435	разделения на	1	1
436	от этого	2	1
437	в этот	2	1
438	и конечно	1	1
439	традицией и	2	1
440	в которой	2	1
441	исключительно велико	1	1
442	время это	1	1
443	от космического	1	1
444	в нашем	2	1
445	на миру	2	1
446	приобретает характер	1	1
447	по преимуществу	3	1
448	раз в	4	1
449	частности с	1	1
450	романа но	4	1
451	всего необходимо	3	1
452	разнообразных вариациях	1	1
453	но его	1	1
454	имеем в	1	1
455	тому же	2	1
456	как он	2	1
457	на то	1	1
458	не могла	1	1
459	он всегда	1	1
460	вообще не	3	1
461	на площади	4	1
462	не знающий	1	1
463	основе этих	1	1
464	не ограничивает	1	1
465	сказать в	1	1
466	в античном	1	1
467	о которой	1	1
468	культуры а	1	1
469	говорили в	1	1
470	литературных произведений	1	1
471	чтобы они	4	1
472	для того	5	1
473	именно этим	1	1
474	и более	1	1
475	нами здесь	1	1
476	и сам	1	1
477	не завершился	2	1
478	из ведущих	1	1
479	поэтому оно	2	1
480	но дело	2	1
481	в основу	3	1
482	здесь мы	1	1
483	касается до	1	1
484	могла бы	1	1
485	как они	1	1
486	классической эпохи	1	1
487	свой мир	1	1
488	типы и	2	1
489	связанные с	1	1
490	и может	2	1
491	в совершенно	1	1
492	об этом	2	1
493	этому типу	1	1
494	особенности в	1	1
495	них не	1	1
496	самим собой	2	1
497	наш анализ	1	1
498	зрения на	1	1
499	лишь в	6	1
500	и непосредственное	1	1
501	характера это	1	1
502	было бы	2	1
503	и дает	3	1
504	лишь на	1	1
505	сегодняшнего дня	1	1
506	она становится	3	1
507	эти моменты	3	1
508	становится формой	1	1
509	ведь в	1	1
510	времен года	1	1
511	повсюду где	1	1
512	но уже	1	1
513	нет в	2	1
514	о которых	1	1
515	под прикрытием	1	1
516	мы имеем	1	1
517	особенно на	1	1
518	и уже	3	1
519	в последующей	4	1
520	нигде не	1	1
521	все моменты	2	1
522	рода и	1	1
523	от образов	1	1
524	был бы	3	1
525	на первый	1	1
526	место в	2	1
527	места в	2	1
528	чуждым и	1	1
529	и при	1	1
530	лежат в	2	1
531	наших дней	1	1
532	поэтому за	1	1
533	это делает	1	1
534	и шире	1	1
535	жизнь и	4	1
536	мы говорили	3	1
537	не столько	1	1
538	в которых	2	1
539	своего рода	1	1
540	значение для	1	1
541	основе ее	1	1
542	где она	1	1
543	точку зрения	2	1
544	остается вне	1	1
545	которые в	1	1
546	но он	2	1
547	сами по	1	1
548	что было	3	1
549	есть именно	2	1
550	какую-то степень	1	1
551	есть еще	1	1
552	жанр и	1	1
553	во времени	3	1
554	мере и	1	1
555	где господствует	1	1
556	формы как	1	1
557	возвращается к	1	1
558	так называемого	1	1
559	жанровые формы	1	1
560	почти все	1	1
561	ними но	1	1
562	и научные	1	1
563	на три	1	1
564	вплоть до	1	1
565	его целом	2	1
566	но они	3	1
567	с которой	1	1
568	она не	1	1
569	и художественной	1	1
570	аналогичные явления	1	1
571	в то	9	1
572	человека были	1	1
573	широком смысле	2	1
574	проник и	1	1
575	раскрыть и	1	1
576	которые были	1	1
577	не могло	5	1
578	некоторые особенности	1	1
579	следовательно и	1	1
580	в разных	5	1
581	началом в	1	1
582	ибо не	1	1
583	воплощает в	1	1
584	освоения в	1	1
585	же время	9	1
586	своей природе	1	1
587	на те	1	1
588	чужой мир	4	1
589	вопрос в	1	1
590	здесь же	1	1
591	им и	1	1
592	эти три	1	1
593	и исторического	2	1
594	из существенных	1	1
595	с другом	1	1
596	иного мира	1	1
597	у нас	1	1
598	воспринимаются как	1	1
599	мы встречаем	2	1
600	еще жив	1	1
601	xx века	1	1
602	все то	2	1
603	и такие	1	1
604	вошли в	1	1
605	человека в	17	1
606	как почти	1	1
607	они и	1	1
608	он видит	1	1
609	свое значение	1	1
610	нам важны	1	1
611	оно не	2	1
612	время он	1	1
613	где он	1	1
614	в последующие	4	1
615	того чтобы	5	1
616	элементы этого	1	1
617	что все	2	1
618	и образ	3	1
619	напротив они	1	1
620	здесь не	4	1
621	есть между	1	1
622	как самого	1	1
623	миром и	1	1
624	характер и	7	1
625	сочетается с	2	1
626	в организации	1	1
627	и иные	2	1
628	необходимости и	1	1
629	в пределах	5	1
630	так в	1	1
631	и специфический	2	1
632	как с	1	1
633	с собой	1	1
634	те же	2	1
635	было в	1	1
636	здесь как	2	1
637	него всегда	1	1
638	отсюда и	2	1
639	здесь нет	3	1
640	нет места	1	1
641	обрядов и	1	1
642	раз не	1	1
643	они как	1	1
644	специфические особенности	1	1
645	сложна и	1	1
646	нас и	1	1
647	с человеком	1	1
648	участником всех	1	1
649	но здесь	1	1
650	находится в	1	1
651	только и	5	1
652	единства и	2	1
653	ее форме	1	1
654	жанрах и	1	1
655	по себе	2	1
656	в состав	1	1
657	и возможно	1	1
658	видение и	1	1
659	характер этого	1	1
660	вместе со	1	1
661	за пределами	1	1
662	это носит	1	1
663	и являются	1	1
664	и миром	1	1
665	в глаза	2	1
666	его жизни	8	1
667	этот отрыв	1	1
668	судьба и	1	1
669	притом без	1	1
670	вне всякой	1	1
671	времени в	7	1
672	серьезная работа	1	1
673	все телесное	1	1
674	затем в	1	1
675	и были	2	1
676	нас в	3	1
677	с нашей	3	1
678	мы понимаем	1	1
679	и существенную	1	1
680	которой мы	1	1
681	на ее	1	1
682	два типа	1	1
683	работа по	1	1
684	достаточно назвать	1	1
685	но нет	1	1
686	никаких сомнений	1	1
687	простая рядоположность	1	1
688	бы в	1	1
689	и только	1	1
690	момент но	1	1
691	наконец в	1	1
692	именно в	3	1
693	устами своего	1	1
694	резко отличается	1	1
695	и крайней	1	1
696	циклического времени	1	1
697	на развитие	2	1
698	единого и	1	1
699	и следовательно	4	1
700	и мир	1	1
701	не зная	2	1
702	характера но	2	1
703	один из	3	1
704	моменты в	1	1
705	всякого рода	2	1
706	сфер и	1	1
707	важное значение	2	1
708	ее лежит	1	1
709	одной из	3	1
710	с ними	1	1
711	проникнуть в	1	1
712	иногда сам	1	1
713	всей жизни	2	1
714	всяком случае	1	1
715	образа в	1	1
716	отдельные явления	1	1
717	и ее	3	1
718	не было	7	1
719	в органическом	1	1
720	особенно у	1	1
721	же и	2	1
722	для всех	2	1
723	больших и	1	1
724	с нею	1	1
725	носит в	1	1
726	уже в	2	1
727	и они	1	1
728	то и	1	1
729	существенные элементы	1	1
730	кризиса и	2	1
731	время этого	1	1
732	от других	1	1
733	и обратно	1	1
734	его и	2	1
735	и понимание	1	1
736	он имеет	1	1
737	в конце	9	1
738	моментов в	1	1
739	что и	3	1
740	с этими	2	1
741	к ним	2	1
742	не о	2	1
743	противоречии с	1	1
744	у него	6	1
745	человек как	1	1
746	тем что	2	1
747	ее на	1	1
748	мир на	1	1
749	момент в	2	1
750	проявлений и	1	1
751	до наших	2	1
752	именно как	4	1
753	и речи	5	1
754	раскрывается не	2	1
755	специфическим и	1	1
756	мир все	1	1
757	стороны он	1	1
758	до известной	1	1
759	в низкий	1	1
760	она и	1	1
761	здесь эта	1	1
762	до сегодняшнего	1	1
763	себя и	3	1
764	только к	3	1
765	говорит о	1	1
766	и люди	1	1
767	к человеку	1	1
768	быть тем	1	1
769	похожа на	1	1
770	что им	1	1
771	последующие века	1	1
772	и стал	2	1
773	а на	1	1
774	он только	2	1
775	которых мы	1	1
776	стремится к	1	1
777	не на	1	1
778	а не	3	1
779	от мира	1	1
780	жизнь в	2	1
781	и легкость	1	1
782	находились в	1	1
783	о чем	1	1
784	человеческой жизни	6	1
785	одна из	2	1
786	и силы	1	1
787	для этой	1	1
788	уже давно	1	1
789	все более	1	1
790	которые оказали	1	1
791	но оно	2	1
792	почти ничего	1	1
793	роман в	4	1
794	все основные	1	1
795	эта идея	1	1
796	родного мира	3	1
797	и литературе	3	1
798	в xix	1	1
799	места для	1	1
800	и приобретает	1	1
801	из которых	1	1
802	не осталось	2	1
803	продолжают жить	1	1
804	конечно не	4	1
805	этого типа	5	1
806	в течение	2	1
807	имеет существенное	3	1
808	всякой связи	1	1
809	типа как	1	1
810	остановимся прежде	1	1
811	образ и	1	1
812	наконец и	2	1
813	там где	2	1
814	друг с	1	1
815	человек с	1	1
816	отдельных мотивов	1	1
817	сохраняется в	2	1
818	бросается в	1	1
819	или хотя	1	1
820	и смерти	1	1
821	нам еще	1	1
822	низкий быт	1	1
823	и формы	1	1
824	слова и	2	1
825	и различные	1	1
826	отличается от	1	1
827	ведь и	1	1
828	в начале	3	1
829	времени к	1	1
830	что касается	1	1
831	закономерностью и	1	1
832	в последующем	4	1
833	при всем	1	1
834	более и	1	1
835	вне его	2	1
836	ее можно	1	1
837	этот образ	2	1
838	известной степени	1	1
839	его лежит	1	1
840	в мировой	2	1
841	началом и	2	1
842	переходят на	1	1
843	уже на	2	1
844	в самые	1	1
845	в связи	5	1
846	тем и	1	1
847	этот процесс	5	1
848	ее но	1	1
849	в результате	6	1
850	романе и	4	1
851	себя самого	1	1
852	в эту	1	1
853	в собственно	1	1
854	во французском	1	1
855	еще придется	1	1
856	поэтому все	2	1
857	на обычную	1	1
858	метаморфозы в	6	1
859	но зато	1	1
860	хотя бы	2	1
861	становления в	2	1
862	все они	1	1
863	и роста	1	1
864	последующем развитии	2	1
865	самому и	1	1
866	бытия из	1	1
867	проявления и	1	1
868	этих элементов	1	1
869	видения и	2	1
870	всеми его	3	1
871	становления и	1	1
872	этой же	1	1
873	с ней	1	1
874	этого времени	2	1
875	они также	1	1
876	имеет место	3	1
877	очень важная	2	1
878	и человеческих	1	1
879	отношению к	5	1
880	можно наблюдать	1	1
881	времен и	1	1
882	включает в	1	1
883	все жанры	1	1
884	к этому	3	1
885	существенное и	2	1
886	во всяком	3	1
887	они не	3	1
888	с самим	5	1
