N	2gram	Vygotskiy__6	RusskieA
107	как мы	10	3
108	нас к	4	3
109	во всех	4	3
110	в свете	5	3
111	того что	24	3
112	что здесь	1	3
113	как например	1	3
114	между тем	1	3
115	в качестве	4	3
116	или даже	1	3
117	за ним	2	3
118	друг друга	4	3
119	отличие от	1	3
120	где есть	1	3
121	тем что	8	3
122	до конца	3	3
123	тому как	1	3
124	и там	2	3
125	и от	2	3
126	было бы	9	3
127	но если	4	3
128	в воде	1	3
129	одним из	2	2
130	и то	4	2
131	тем и	3	2
132	на самом	1	2
133	переход от	4	2
134	это и	3	2
135	рассматривается как	2	2
136	что иное	1	2
137	между собой	9	2
138	иное как	1	2
139	с одной	1	2
140	очевидно что	3	2
141	с этим	4	2
142	все же	2	2
143	а и	2	2
144	и как	6	2
145	в руках	1	2
146	не можем	1	2
147	в которой	7	2
148	представляет собой	3	2
149	из этих	3	2
150	если он	2	2
151	как оно	3	2
152	характер в	1	2
153	но вместе	1	2
154	связанные с	3	2
155	об этом	1	2
156	же а	1	2
157	что один	2	2
158	не ясно	1	2
159	и еще	1	2
160	в своей	2	2
161	в их	3	2
162	не столько	1	2
163	для объяснения	2	2
164	тем не	1	2
165	с развитием	6	2
166	не менее	2	2
167	как можно	1	2
168	что с	3	2
169	в то	6	2
170	дело не	1	2
171	того как	5	2
172	когда они	1	2
173	никогда не	8	2
174	во всем	1	2
175	связи с	3	2
176	кроме того	1	2
177	что на	4	2
178	к таким	2	2
179	в момент	1	2
180	начиная с	1	2
181	когда мы	6	2
182	что при	4	2
183	говорит о	1	2
184	должен быть	1	2
185	на другой	1	2
186	то время	6	2
187	можно было	7	2
188	не с	2	2
189	оно как	1	2
190	еще в	2	2
191	жизнь и	1	2
192	образом в	3	2
193	из основных	1	2
194	с другим	1	2
195	в глаза	1	2
196	влияние на	1	2
197	после того	1	2
198	с другой	2	2
199	связь между	4	2
200	у них	2	2
201	вся эта	1	2
202	что и	4	2
203	представления о	2	2
204	один из	3	2
205	в новой	2	2
206	этот вопрос	3	2
207	и ее	1	2
208	где они	2	2
209	есть в	3	2
210	которых одна	1	2
211	моментов в	2	2
212	связано с	3	2
213	в руки	1	2
214	в целях	1	2
215	чем в	2	2
216	здесь в	1	2
217	а с	1	2
218	прежде всего	2	2
219	одной стороны	1	2
220	из наиболее	1	2
221	там где	7	2
222	совершенно очевидно	3	2
223	другие в	1	2
224	совершенно не	1	2
225	можно будет	1	2
226	через него	1	2
227	из которых	1	2
228	могут быть	5	2
229	с этой	2	2
230	этом и	1	2
231	только как	1	2
232	и при	1	2
233	не что	1	2
234	из этого	2	2
235	приводит нас	1	2
236	в своих	3	2
237	это в	2	2
238	ли мы	1	1
239	ту же	3	1
240	отношение к	7	1
241	показать что	5	1
242	относятся к	1	1
243	в приведенном	1	1
244	нас на	1	1
245	и до	1	1
246	что эти	1	1
247	в силе	2	1
248	с таким	1	1
249	и должен	1	1
250	сливается с	1	1
251	от старого	1	1
252	мы уже	2	1
253	например в	4	1
254	сравнительное исследование	1	1
255	что если	2	1
256	в первый	1	1
257	к новой	2	1
258	делать не	1	1
259	совпадает с	4	1
260	из того	5	1
261	мы и	4	1
262	и иначе	1	1
263	без которой	1	1
264	что его	1	1
265	в различных	1	1
266	корабль с	1	1
267	только два	1	1
268	связи можно	1	1
269	закономерности в	1	1
270	явлений и	1	1
271	ответ на	1	1
272	нет и	1	1
273	что они	2	1
274	к сожалению	1	1
275	относится к	4	1
276	отнюдь не	1	1
277	независимо от	3	1
278	что именно	2	1
279	стороны и	1	1
280	в своем	7	1
281	перед нами	1	1
282	вопрос надо	1	1
283	хотя и	3	1
284	когда он	2	1
285	всем другим	1	1
286	и наконец	2	1
287	не являются	2	1
288	что этим	1	1
289	от этого	3	1
290	в самом	8	1
291	животных и	2	1
292	он в	1	1
293	не оставляет	1	1
294	только один	1	1
295	ее как	1	1
296	в мышлении	6	1
297	как он	1	1
298	на то	4	1
299	но на	2	1
300	вообще не	6	1
301	к выводу	1	1
302	в нем	7	1
303	не играют	2	1
304	всех этих	1	1
305	в мешок	1	1
306	в первую	3	1
307	он должен	4	1
308	не представляет	1	1
309	свою силу	4	1
310	только в	18	1
311	в нее	1	1
312	по аналогии	1	1
313	но все	1	1
314	непосредственно а	2	1
315	что все	5	1
316	значение в	1	1
317	в другом	2	1
318	связанных с	1	1
319	на все	1	1
320	знает что	1	1
321	входит в	1	1
322	те или	1	1
323	от одного	1	1
324	известно что	2	1
325	никакой роли	2	1
326	они по	1	1
327	остановиться на	3	1
328	их как	1	1
329	сами собой	1	1
330	в развитии	24	1
331	в научной	1	1
332	остается в	2	1
333	развития развитие	1	1
334	при изучении	1	1
335	таким же	1	1
336	это объясняет	1	1
337	в такой	2	1
338	в старой	1	1
339	возвращение к	1	1
340	как одна	1	1
341	над ними	2	1
342	но они	1	1
343	так называемое	1	1
344	этом а	1	1
345	на всю	1	1
346	случае мы	1	1
347	и очень	1	1
348	что чем	2	1
349	что есть	1	1
350	стоит в	1	1
351	более широким	1	1
352	что эта	2	1
353	которой эти	1	1
354	этого же	1	1
355	дело в	1	1
356	или другие	1	1
357	и притом	1	1
358	в основе	3	1
359	каждый день	1	1
360	о таких	1	1
361	это еще	1	1
362	в игру	1	1
363	была сделана	1	1
364	по своей	3	1
365	и его	3	1
366	же он	1	1
367	до того	3	1
368	этом отношении	3	1
369	каждую из	1	1
370	и здесь	3	1
371	и всех	1	1
372	как только	2	1
373	сходство с	1	1
374	менее эти	1	1
375	наоборот в	1	1
376	и за	1	1
377	для его	1	1
378	оно не	4	1
379	ничего общего	1	1
380	и это	1	1
381	свою очередь	1	1
382	и сами	1	1
383	всем этим	2	1
384	без всякого	1	1
385	на основе	4	1
386	в пределах	5	1
387	приводит к	6	1
388	это для	1	1
389	и когда	1	1
390	то как	1	1
391	что у	2	1
392	поэтому мы	2	1
393	так и	6	1
394	это настолько	1	1
395	может удовлетворить	1	1
396	мог бы	3	1
397	связи которые	1	1
398	можно только	2	1
399	том как	2	1
400	но у	1	1
401	без всякой	1	1
402	них есть	1	1
403	если бы	7	1
404	собой и	1	1
405	и вообще	2	1
406	это обычно	1	1
407	с ним	2	1
408	хотя это	1	1
409	означает что	2	1
410	выводу что	1	1
411	он глядит	1	1
412	находится в	1	1
413	можно объяснить	1	1
414	на этой	5	1
415	случае как	1	1
416	настоящее время	1	1
417	совершенно иной	1	1
418	не имеем	1	1
419	утверждает что	1	1
420	с того	3	1
421	можно сказать	6	1
422	может не	1	1
423	аналогии с	1	1
424	приводят нас	1	1
425	и во	1	1
426	нас в	2	1
427	каким-то образом	1	1
428	этот момент	1	1
429	в его	3	1
430	во всей	1	1
431	в середине	1	1
432	все время	3	1
433	это приводит	1	1
434	вопрос который	1	1
435	с той	1	1
436	но так	1	1
437	на которой	1	1
438	остается без	1	1
439	но с	2	1
440	о двух	1	1
441	идет по	2	1
442	тот же	1	1
443	в основном	1	1
444	с ними	2	1
445	что он	18	1
446	мы увидим	1	1
447	и является	2	1
448	надо изучить	1	1
449	верно и	1	1
450	который в	1	1
451	в эти	1	1
452	такой мысли	1	1
453	из которого	2	1
454	совершенно по	1	1
455	только на	2	1
456	раньше чем	2	1
457	а это	3	1
458	в данной	1	1
459	и обратно	4	1
460	для него	6	1
461	заключить что	4	1
462	в одном	2	1
463	это предположение	1	1
464	в конце	2	1
465	и должна	1	1
466	в состоянии	4	1
467	ее не	1	1
468	как при	1	1
469	как раз	6	1
470	не просто	1	1
471	это по	1	1
472	встречаемся с	1	1
473	происходит на	1	1
474	само собой	2	1
475	рядом с	1	1
476	рост и	1	1
477	время как	5	1
478	в другой	3	1
479	более ясным	1	1
480	в это	1	1
481	нужно было	1	1
482	и даже	1	1
483	это составляет	1	1
484	живой и	1	1
485	имеет и	1	1
486	как у	1	1
487	в ряде	1	1
488	имеет место	2	1
489	и др	2	1
490	и затем	1	1
491	на ней	2	1
492	силу но	1	1
493	не на	2	1
494	зависит от	3	1
495	на весь	1	1
496	а по	3	1
497	и следовательно	4	1
498	под влиянием	1	1
499	этих же	1	1
500	может иметь	1	1
501	это на	3	1
502	эти слова	1	1
503	в одной	4	1
504	верно что	2	1
505	по своему	2	1
506	что за	1	1
507	смысле этого	1	1
508	всякой связи	1	1
509	он может	2	1
510	те и	1	1
511	изучение этих	1	1
512	играют никакой	1	1
513	равным образом	1	1
514	в тех	1	1
515	который он	1	1
516	в современной	1	1
517	и более	2	1
518	и жизнь	1	1
519	этого слова	2	1
520	и не	11	1
521	на пути	1	1
522	но вопрос	1	1
523	но это	2	1
524	освобождение от	2	1
525	внутри которой	1	1
526	и тогда	1	1
527	глядит в	1	1
528	становится ясным	1	1
529	на улице	1	1
530	первую очередь	3	1
531	в настоящее	1	1
532	если верно	2	1
533	в двух	1	1
534	и вызывает	2	1
535	от него	2	1
536	и новое	1	1
537	тем более	1	1
538	мы должны	3	1
539	не непосредственно	1	1
540	его жизнь	1	1
541	только что	2	1
542	которые в	4	1
543	его к	1	1
544	несмотря на	2	1
545	и начинается	1	1
546	только с	1	1
547	в свою	1	1
548	две стороны	1	1
549	сказать что	13	1
550	другой стороны	2	1
551	всех других	1	1
552	одновременно и	1	1
553	содержится в	5	1
554	есть и	1	1
555	и становится	1	1
556	в заключение	1	1
557	как на	3	1
558	все что	1	1
