N	2gram	Tiupa_Lite_1	Analitik
227	жизни но	1	2
228	еще в	4	2
229	в этих	1	2
230	в своей	4	2
231	в котором	1	2
232	с точки	2	2
233	с позиции	2	2
234	к предмету	1	2
235	в отличие	5	2
236	о себе	4	2
237	своего другого	3	2
238	для нее	2	2
239	даже в	2	2
240	не мне	1	2
241	она не	1	2
242	в то	5	2
243	дело не	2	2
244	не имеет	1	2
245	на котором	1	2
246	текста и	1	2
247	на него	1	2
248	же время	5	2
249	это именно	1	2
250	так например	1	2
251	особого рода	2	2
252	в текст	2	2
253	другого но	1	2
254	или иных	1	2
255	художественную реальность	3	2
256	текста но	1	2
257	мы узнаем	1	2
258	ли не	3	2
259	всего в	3	2
260	роль в	2	2
261	с ее	1	2
262	исторически наиболее	1	2
263	для читателя	2	2
264	текста а	1	2
265	классического реализма	2	2
266	обращаясь к	2	2
267	в борьбе	1	2
268	строго говоря	1	2
269	другого и	1	2
270	что в	3	2
271	произведения как	1	2
272	в произведении	1	2
273	никак не	1	2
274	не позволяет	1	2
275	его в	3	2
276	и во	1	2
277	собственно говоря	1	2
278	том или	1	2
279	между тем	2	2
280	м.л гаспаров	1	2
281	в его	7	2
282	того что	6	2
283	с той	1	2
284	один из	3	2
285	все той	1	2
286	себя в	6	2
287	от автора	2	2
288	для всех	1	2
289	в поэзии	1	2
290	не есть	2	2
291	свидетельствует о	1	2
292	а то	1	2
293	как писал	1	2
294	по выражению	2	2
295	одно из	3	2
296	художественное восприятие	1	2
297	в одном	1	2
298	вовсе не	1	2
299	не о	1	2
300	уже и	1	2
301	с действительностью	2	2
302	или ином	1	2
303	представляют собой	1	2
304	субъекта уединенного	1	2
305	если говорить	1	2
306	очевидным образом	1	2
307	вслед за	1	2
308	своего собственного	1	2
309	этого персонажа	1	2
310	в соответствии	1	2
311	превращается в	2	2
312	перекликается с	1	2
313	одну из	2	2
314	была бы	1	2
315	вместе с	1	2
316	данного произведения	1	2
317	к своему	1	2
318	эстетического адресата	2	2
319	в столь	2	2
320	такого рода	10	2
321	в ответ	1	2
322	по существу	1	2
323	в состоянии	1	2
324	художественности в	1	2
325	тех или	1	2
326	объекта и	2	2
327	этого рода	2	2
328	при таком	1	2
329	и другими	1	2
330	тот кто	1	2
331	субъектом и	1	2
332	персонажи в	1	2
333	от своего	2	2
334	сказать что	1	2
335	другой стороны	1	2
336	и адресата	4	2
337	все что	1	2
338	к этому	1	2
339	в роли	1	2
340	для адекватного	1	1
341	как известно	1	1
342	этого в	1	1
343	также и	3	1
344	что легко	1	1
345	с жизнью	1	1
346	мечты в	1	1
347	самом деле	2	1
348	тамани и	1	1
349	идет о	1	1
350	в соотносительности	1	1
351	к другому	1	1
352	отношения между	2	1
353	можно лишь	1	1
354	свой другой	1	1
355	жизни здесь	1	1
356	неявным образом	1	1
357	соотнесенности с	1	1
358	есть не	1	1
359	с более	1	1
360	производить впечатление	1	1
361	о печорине	1	1
362	почему мы	1	1
363	данности текста	1	1
364	намного превышает	1	1
365	из коммуникативного	1	1
366	в становлении	1	1
367	это всегда	1	1
368	собственно художественной	1	1
369	равной мере	1	1
370	в полной	1	1
371	почти исключительно	1	1
372	я не	7	1
373	максимыч в	1	1
374	из того	2	1
375	но даже	1	1
376	счете к	1	1
377	отступление от	1	1
378	жизни столь	1	1
379	и самого	2	1
380	рецептивное сознание	1	1
381	как один	1	1
382	художественном языке	1	1
383	быть в	1	1
384	нам представляется	1	1
385	в чем	1	1
386	бытие человека	1	1
387	тем как	1	1
388	во внешнем	1	1
389	то он	2	1
390	тех же	3	1
391	я так	1	1
392	очевидно что	1	1
393	себя его	1	1
394	показательный пример	1	1
395	и будет	1	1
396	тут же	1	1
397	диалоге с	1	1
398	один и	1	1
399	его я	2	1
400	субъекта и	3	1
401	в акте	1	1
402	это ни	1	1
403	в художественном	4	1
404	однако не	1	1
405	личностного я	2	1
406	на человека	1	1
407	эстетической деятельности	4	1
408	значимость приобретает	1	1
409	адресата в	2	1
410	писал что	1	1
411	тем же	3	1
412	имеет в	1	1
413	следующим образом	2	1
414	эстетический субъект	3	1
415	в концовке	1	1
416	с действительной	1	1
417	со своей	1	1
418	себе как	1	1
419	в которой	1	1
420	себя к	1	1
421	так или	8	1
422	все эти	2	1
423	бы не	3	1
424	не оставляет	2	1
425	из этих	2	1
426	но без	2	1
427	что даже	1	1
428	не приводит	1	1
429	как он	2	1
430	после чего	1	1
431	так сказать	1	1
432	наш взгляд	5	1
433	сам автор	1	1
434	с чем	2	1
435	по словам	1	1
436	в нем	2	1
437	в статье	1	1
438	в лирике	3	1
439	а скорее	1	1
440	оно в	1	1
441	художественном восприятии	1	1
442	для хроникера	1	1
443	идеи и	1	1
444	в принципе	3	1
445	к одному	1	1
446	это голос	1	1
447	не к	2	1
448	не как	4	1
449	прочим и	1	1
450	в силу	4	1
451	силу своей	3	1
452	у читателя	1	1
453	евгения онегина	2	1
454	на свободу	1	1
455	чтобы в	1	1
456	то самое	1	1
457	в творческом	1	1
458	на наш	5	1
459	целого ряда	1	1
460	и по	1	1
461	как речь	1	1
462	человека в	1	1
463	я вам	1	1
464	в каждом	1	1
465	мне в	1	1
466	открытие другого	1	1
467	м.л гаспарова	2	1
468	самого автора	1	1
469	и неизбежно	1	1
470	а их	1	1
471	самим собой	2	1
472	парадигмы художественности	7	1
473	в глазах	1	1
474	это не	4	1
475	каждого из	1	1
476	эту минуту	1	1
477	креативного и	1	1
478	я другой	2	1
479	сторона бытия	1	1
480	в жизни	6	1
481	смерть и	1	1
482	в них	1	1
483	к сотворчеству	2	1
484	далеко не	3	1
485	но лишь	1	1
486	этого не	2	1
487	синтаксических конструкций	1	1
488	глазами и	1	1
489	ведет к	4	1
490	такой же	1	1
491	со всей	1	1
492	сердца в	1	1
493	игру и	1	1
494	эстетического отношения	1	1
495	м.м бахтин	1	1
496	в понимании	1	1
497	этой связи	1	1
498	рассказа о	1	1
499	в следующем	1	1
500	это делает	1	1
501	имеется в	2	1
502	одним и	1	1
503	вспять к	1	1
504	от себя	2	1
505	что я	2	1
506	вплоть до	2	1
507	который всегда	1	1
508	ср лермонтовское	1	1
509	при рассмотрении	1	1
510	диалог согласия	1	1
511	и более	1	1
512	я героя	1	1
513	однако в	2	1
514	действительной жизнью	1	1
515	том же	3	1
516	что ведет	1	1
517	бы но	1	1
518	эстетической природы	1	1
519	а вот	1	1
520	раз и	2	1
521	нас самих	2	1
522	человеческого я	3	1
523	мира не	1	1
524	рамках определенной	1	1
525	мы вынуждены	1	1
526	тогда когда	1	1
527	одна из	3	1
528	концепция личности	1	1
529	художественное высказывание	1	1
530	но только	1	1
531	это еще	1	1
532	от чужого	1	1
533	жизни не	2	1
534	лермонтовское нет	2	1
535	при наличии	1	1
536	сколь и	1	1
537	впрочем в	1	1
538	я во	1	1
539	по своей	3	1
540	для автора	1	1
541	потому что	3	1
542	связи с	6	1
543	же слова	1	1
544	они возникают	1	1
545	замкнутого круга	2	1
546	культурной общности	1	1
547	самой этой	1	1
548	только с	1	1
549	субъекта художественной	1	1
550	может приобретать	1	1
551	определенной культурной	1	1
552	ничему не	1	1
553	с другом	1	1
554	как теперь	1	1
555	коммуникативном событии	2	1
556	личности в	1	1
557	эпоха классического	1	1
558	художественном тексте	1	1
559	нуждающейся в	1	1
560	здесь далеко	1	1
561	этой причине	2	1
562	отличается от	1	1
563	уже было	1	1
564	глубине своей	1	1
565	узнаем о	1	1
566	и объясняются	1	1
567	как человек	1	1
568	объект и	2	1
569	что при	1	1
570	отказаться от	1	1
571	рецептивного сознаний	1	1
572	говоря словами	3	1
573	рецептивного сознания	1	1
574	о них	1	1
575	для себя	5	1
576	байрон я	2	1
577	следует отнести	1	1
578	и о	1	1
579	в виду	3	1
580	свою очередь	1	1
581	но при	2	1
582	повседневного существования	1	1
583	в ее	1	1
584	самим собою	2	1
585	только то	2	1
586	и взаимодействие	1	1
587	что может	1	1
588	по этой	2	1
589	с собой	4	1
590	в отношении	1	1
591	участия в	1	1
592	результат а	1	1
593	в последней	1	1
594	в диалог	1	1
595	роевого сознания	1	1
596	различного рода	2	1
597	коммуникативное событие	4	1
598	и произведение	1	1
599	о нем	1	1
600	является по	2	1
601	и соответственно	1	1
602	и здесь	1	1
603	в другом	2	1
604	на вопрос	1	1
605	другого сознания	4	1
606	оставляет места	2	1
607	второй половине	1	1
608	и внутреннее	1	1
609	разумеется в	1	1
610	и что	1	1
611	что его	3	1
612	поле текста	1	1
613	а напротив	1	1
614	места и	1	1
615	к нему	1	1
616	с его	5	1
617	путь к	1	1
618	или иначе	9	1
619	от них	1	1
620	интертекстуальные связи	1	1
621	себя от	1	1
622	и взаимодействия	1	1
623	непосредственно в	1	1
624	практически все	1	1
625	герой нашего	1	1
626	полной мере	1	1
627	в художественной	1	1
628	появляется и	1	1
629	не будучи	1	1
630	к личности	1	1
631	не тот	2	1
632	княжны мери	1	1
633	в литературе	1	1
634	в заключительной	1	1
635	воздействия на	2	1
636	художественных впечатлений	1	1
637	автора героя	1	1
638	оно и	1	1
639	тот же	1	1
640	одного сознания	1	1
641	перемещается в	1	1
642	нуждается в	3	1
643	в какой	1	1
644	хотя бы	2	1
645	надо полагать	1	1
646	который в	1	1
647	место лишь	1	1
648	между этими	1	1
649	не мешает	1	1
650	которого является	1	1
651	жизни однако	1	1
652	в литературоведении	1	1
653	все они	2	1
654	смежные темы	1	1
655	точной характеристике	1	1
656	же и	3	1
657	коллективного бессознательного	1	1
658	теперь уже	1	1
659	уже в	5	1
660	то и	2	1
661	героя с	2	1
662	художественной практики	2	1
663	первого лица	1	1
664	в начале	1	1
665	нет я	2	1
666	мышления и	2	1
667	сознание читателя	2	1
668	ни парадоксально	1	1
669	за ним	1	1
670	между я	3	1
671	сам не	1	1
672	проникает в	1	1
673	который как	1	1
674	жизнь для	1	1
675	пока не	1	1
676	представить себе	1	1
677	открытием другого	1	1
678	это место	1	1
679	слова в	1	1
680	так как	1	1
681	может служить	1	1
682	в стихах	1	1
683	бы это	1	1
684	полноценное художественное	1	1
685	хоть и	1	1
686	как субъект	1	1
687	нельзя сказать	1	1
688	к эффекту	1	1
689	я был	1	1
690	в свою	1	1
691	может показаться	1	1
692	еще и	3	1
693	другого что	1	1
694	во внешней	1	1
695	себя и	1	1
696	исходит из	3	1
697	нового времени	2	1
698	фактор художественного	1	1
699	сознания тогда	3	1
700	и эстетического	1	1
701	более того	1	1
702	в рассказе	1	1
703	дискурса она	1	1
704	ниже в	1	1
705	есть лишь	1	1
706	или с	1	1
707	произведения искусства	3	1
708	душевной жизни	1	1
709	мира в	3	1
710	прямо на	1	1
711	если не	1	1
712	в связи	4	1
713	культуре уединенного	2	1
714	эти слова	1	1
715	но особенно	1	1
716	и читателем	2	1
717	свою собственную	1	1
718	однако для	1	1
719	установкой на	1	1
720	целом ряде	1	1
721	это приводит	1	1
722	не байрон	2	1
723	однако эти	1	1
724	в особый	1	1
725	доминантной роли	1	1
726	ты в	2	1
727	самого себя	3	1
728	за рамки	1	1
729	ко всему	2	1
730	да и	3	1
731	культуре и	2	1
732	читателем в	1	1
733	указание на	1	1
734	другой к	1	1
735	исходя из	3	1
736	на смежные	1	1
737	что же	1	1
738	автор счел	1	1
739	с этой	5	1
740	этот не	1	1
741	в любом	2	1
742	только для	1	1
743	при условии	1	1
744	между прочим	1	1
745	эстетического субъекта	9	1
746	естественно не	1	1
747	я от	2	1
748	см ниже	1	1
749	перед нами	1	1
750	но одновременно	2	1
751	с автором	1	1
752	не является	2	1
753	в воображении	1	1
754	фразы и	1	1
755	освобождаясь от	1	1
756	и сама	1	1
757	не имея	1	1
758	целом как	1	1
759	парадигму художественности	1	1
760	на внутреннюю	1	1
761	а все	1	1
762	своей собственной	2	1
763	себя самого	1	1
764	для нас	1	1
765	к чужому	1	1
766	от него	1	1
767	к этой	1	1
768	тем более	2	1
769	и как	1	1
770	необходимое для	1	1
771	действительной жизни	1	1
772	только что	1	1
773	своей внутренней	2	1
774	же в	5	1
775	в равной	2	1
776	могли быть	1	1
777	отношении к	1	1
778	это открытие	1	1
779	внутреннее я	1	1
780	отталкиваясь от	4	1
781	может и	1	1
782	от первого	1	1
783	в романе	1	1
784	героя и	1	1
785	с ней	1	1
786	состоит из	1	1
787	своей уединенности	2	1
788	совершенно не	1	1
789	из этого	1	1
790	на это	2	1
791	авторитарное сознание	1	1
792	и рецептивного	2	1
793	характеризуется тем	1	1
794	собой лишь	1	1
795	этой точки	3	1
796	героя как	2	1
797	значение в	1	1
