N	2gram	Losev_Dial_1	Narrotol
138	и т	21	2
139	он может	1	2
140	мере в	1	2
141	жизни мы	1	2
142	к другому	1	2
143	должна быть	3	2
144	по его	1	2
145	мы не	1	2
146	же как	2	2
147	в будущем	1	2
148	в ней	3	2
149	еще не	2	2
150	он сам	5	2
151	столь же	1	2
152	в чем	6	2
153	на самом	3	2
154	себе и	2	2
155	как образ	1	2
156	могли бы	1	2
157	в самом	3	2
158	из этих	2	2
159	как он	4	2
160	на то	5	2
161	что она	7	2
162	именно то	1	2
163	которая не	2	2
164	мы его	1	2
165	не будет	1	2
166	также является	1	2
167	той же	1	2
168	зрения на	1	2
169	было бы	12	2
170	со своими	1	2
171	несмотря на	10	2
172	не зависит	1	2
173	с точки	12	2
174	и что	12	2
175	не миф	1	2
176	и другого	2	2
177	стало быть	9	2
178	но он	1	2
179	и более	4	2
180	не имеет	15	2
181	как о	2	2
182	говорить о	5	2
183	имеем дело	1	2
184	потому что	14	2
185	для нас	1	2
186	в сознании	3	2
187	имеет место	1	2
188	оно не	1	2
189	но для	1	2
190	и он	5	2
191	здесь не	1	2
192	не могу	4	2
193	себе самом	2	2
194	мысль о	1	2
195	что у	1	2
196	можно было	5	2
197	быть может	4	2
198	или иначе	1	2
199	эти два	2	2
200	что и	3	2
201	представления о	1	2
202	в современной	2	2
203	казалось что	1	2
204	и дело	1	2
205	может оказаться	2	2
206	со всеми	1	2
207	себя в	1	2
208	исключительно в	1	2
209	и внутреннего	2	2
210	в виде	2	2
211	в душе	1	2
212	о них	1	2
213	у меня	1	2
214	а то	1	2
215	т п	2	2
216	вовсе не	7	2
217	только на	3	2
218	с другим	1	2
219	именно в	2	2
220	а с	2	2
221	нового времени	1	2
222	говорит о	5	2
223	превращается в	1	2
224	зависит от	1	2
225	если не	1	2
226	так же	4	2
227	я уже	1	2
228	в него	2	2
229	к своему	1	2
230	о чем	2	2
231	его жизни	1	2
232	а потом	5	2
233	xix в	1	2
234	но это	8	2
235	видно что	1	2
236	для автора	1	2
237	и состоит	2	2
238	в результате	1	2
239	своей собственной	1	2
240	но также	1	2
241	собственно говоря	4	2
242	бы в	3	2
243	тем более	2	2
244	не должен	1	2
245	хотя бы	6	2
246	только что	3	2
247	о своем	2	2
248	точно так	2	2
249	они не	1	2
250	а между	1	1
251	не иначе	1	1
252	как все	1	1
253	говоря о	2	1
254	отношения к	3	1
255	также и	7	1
256	например в	1	1
257	к своей	1	1
258	это и	4	1
259	перед лицом	1	1
260	тем же	1	1
261	чего не	1	1
262	от самого	3	1
263	сказать с	1	1
264	всей ее	1	1
265	им самим	1	1
266	если я	1	1
267	на душе	1	1
268	мир не	1	1
269	вопрос о	2	1
270	только благодаря	1	1
271	но ясно	1	1
272	о субъекте	1	1
273	но она	3	1
274	как то	1	1
275	на себя	1	1
276	мы и	2	1
277	но напротив	1	1
278	проявляется в	1	1
279	и говорить	2	1
280	и самого	1	1
281	иное как	1	1
282	быть в	2	1
283	такая позиция	1	1
284	во всех	1	1
285	бы она	1	1
286	в сторону	1	1
287	отношение к	5	1
288	иначе не	2	1
289	не просто	7	1
290	голосом и	1	1
291	можно представить	1	1
292	относится к	2	1
293	чем же	1	1
294	наряду с	1	1
295	первый взгляд	1	1
296	если она	3	1
297	внешнего и	1	1
298	данный момент	1	1
299	не нуждаясь	1	1
300	этой стороны	2	1
301	что касается	2	1
302	кто не	1	1
303	и как	7	1
304	и наконец	1	1
305	его к	1	1
306	более или	3	1
307	себе не	5	1
308	говорится в	1	1
309	о самом	2	1
310	то в	7	1
311	даже если	3	1
312	а есть	4	1
313	в которой	1	1
314	бы и	2	1
315	так или	1	1
316	бы не	1	1
317	только два	1	1
318	по преимуществу	1	1
319	с их	1	1
320	говорит не	1	1
321	не могла	1	1
322	быть только	1	1
323	и стало	2	1
324	после этого	1	1
325	его внутреннее	1	1
326	сказал что	2	1
327	себе момент	1	1
328	что ни	3	1
329	постольку поскольку	1	1
330	на этом	2	1
331	людей и	1	1
332	лишь с	1	1
333	так быстро	1	1
334	здесь мы	1	1
335	выражение и	1	1
336	есть все	1	1
337	которая при	1	1
338	его не	6	1
339	обоих случаях	1	1
340	есть не	3	1
341	по природе	1	1
342	этом смысле	3	1
343	характер не	1	1
344	в новое	1	1
345	ни в	15	1
346	но уже	2	1
347	но мы	1	1
348	пространств не	1	1
349	не понимают	2	1
350	всю жизнь	1	1
351	не всегда	1	1
352	он имеет	1	1
353	в я	1	1
354	жизни но	1	1
355	этом я	1	1
356	я беру	1	1
357	в развитии	1	1
358	должно быть	3	1
359	еще раз	1	1
360	и ничего	1	1
361	между ними	1	1
362	только тем	1	1
363	на первый	1	1
364	или менее	3	1
365	есть в	1	1
366	человек и	1	1
367	никаких оснований	1	1
368	ничего подобного	1	1
369	в такой	1	1
370	и без	1	1
371	всяком случае	2	1
372	подлинного бытия	1	1
373	в которых	2	1
374	мысли и	3	1
375	миф о	1	1
376	от себя	1	1
377	верили в	1	1
378	мир и	1	1
379	есть его	1	1
380	другом и	1	1
381	имеет смысл	1	1
382	этих и	1	1
383	не могли	1	1
384	же может	2	1
385	для нее	2	1
386	содержание и	1	1
387	связи с	1	1
388	раз и	2	1
389	ему как	1	1
390	в отношении	5	1
391	случае в	1	1
392	каждого отдельного	1	1
393	можно ли	1	1
394	вплоть до	3	1
395	представлений об	1	1
396	но они	2	1
397	как можно	2	1
398	она не	6	1
399	иной раз	2	1
400	дело не	2	1
401	и притом	4	1
402	в основе	3	1
403	время как	2	1
404	иметь в	3	1
405	что иное	1	1
406	чем не	1	1
407	вытекает из	1	1
408	очевидный пример	1	1
409	того и	1	1
410	этого обряда	1	1
411	жизни не	1	1
412	чего как	1	1
413	находятся в	1	1
414	постоянство в	1	1
415	а лишь	3	1
416	к мифу	3	1
417	ничто не	3	1
418	от действительного	1	1
419	только с	3	1
420	как будто	1	1
421	в каком	8	1
422	может показаться	1	1
423	не бывает	1	1
424	не могут	1	1
425	есть только	5	1
426	как только	2	1
427	же самое	1	1
428	об одном	2	1
429	только еще	1	1
430	уже было	1	1
431	сходство с	1	1
432	того о	1	1
433	быстро что	1	1
434	из монастыря	1	1
435	не тождественны	1	1
436	ли в	1	1
437	в полной	2	1
438	долго не	1	1
439	если же	1	1
440	от которой	2	1
441	как мы	4	1
442	что человек	2	1
443	и о	3	1
444	но по	1	1
445	что все	1	1
446	легче чем	1	1
447	в виду	5	1
448	и образ	6	1
449	на другой	1	1
450	то время	1	1
451	сознания в	1	1
452	его самого	2	1
453	если они	1	1
454	природе своей	1	1
455	на нее	1	1
456	не с	5	1
457	ясно что	8	1
458	жизнь а	1	1
459	реальностью и	2	1
460	глубоко и	1	1
461	последних дней	1	1
462	еще в	1	1
463	по сравнению	2	1
464	жизнь и	3	1
465	всегда имеет	1	1
466	ничто в	1	1
467	и смерть	1	1
468	мы всегда	1	1
469	полной мере	1	1
470	тех кто	2	1
471	то они	1	1
472	другими словами	2	1
473	говорит об	1	1
474	или на	2	1
475	на что	2	1
476	тоже символически	1	1
477	это было	2	1
478	о действии	1	1
479	к нему	8	1
480	свете в	1	1
481	том или	2	1
482	мира по	1	1
483	грань между	2	1
484	суть не	1	1
485	а потому	1	1
486	я вижу	1	1
487	от этих	1	1
488	говорить и	1	1
489	реально и	1	1
490	все время	1	1
491	и очевидный	1	1
492	происходит в	1	1
493	я был	1	1
494	быть и	4	1
495	с той	2	1
496	но с	3	1
497	интереса к	1	1
498	большею частью	2	1
499	только сам	1	1
500	ли он	1	1
501	каким он	1	1
502	как нечто	1	1
503	пространство для	1	1
504	очень много	3	1
505	и так	2	1
506	мы будем	1	1
507	деле не	1	1
508	так что	15	1
509	живая личность	1	1
510	не можем	1	1
511	и чисто	1	1
512	него и	1	1
513	является не	2	1
514	мир в	1	1
515	и их	2	1
516	никто не	2	1
517	не для	1	1
518	не о	4	1
519	себе например	1	1
520	но что	3	1
521	заметить что	2	1
522	не говорит	4	1
523	есть выражение	1	1
524	или ином	1	1
525	бы это	1	1
526	для того	2	1
527	поскольку это	1	1
528	именно как	2	1
529	бывает в	1	1
530	а стало	1	1
531	даже не	3	1
532	в данный	1	1
533	до сих	2	1
534	ли это	3	1
535	а именно	1	1
536	чем он	2	1
537	и быть	2	1
538	как же	5	1
539	что не	7	1
540	связано с	1	1
541	от тех	1	1
542	ничем не	3	1
543	с которым	1	1
544	его как	1	1
545	и достаточно	1	1
546	для исследования	1	1
547	стороны и	3	1
548	и с	5	1
549	ни о	5	1
550	когда она	1	1
551	об ее	1	1
552	что мы	1	1
553	их самих	1	1
554	как именно	1	1
555	может иметь	3	1
556	уже давно	1	1
557	вместе с	1	1
558	и потому	3	1
559	же с	1	1
560	что именно	2	1
561	у гомера	1	1
562	не доказывает	1	1
563	сравнению с	2	1
564	в образ	2	1
565	перехода от	1	1
566	объектов и	1	1
567	это за	2	1
568	что же	3	1
569	на свете	1	1
570	или хотя	2	1
571	о своих	2	1
572	и от	2	1
573	сих пор	2	1
574	не рассматривается	1	1
575	все это	11	1
576	и оно	1	1
577	этом и	1	1
578	другой как	1	1
579	является ли	1	1
580	в связи	1	1
581	не существует	7	1
582	в пределе	1	1
583	сознания и	3	1
584	другое дело	1	1
585	каждый год	1	1
586	когда он	1	1
587	было на	1	1
588	в этих	5	1
589	еще более	3	1
590	и смысл	3	1
591	мы должны	5	1
592	не непосредственно	1	1
593	именно он	1	1
594	или не	5	1
595	хотя в	1	1
596	к ее	1	1
597	всего на	1	1
598	может и	4	1
599	не знает	2	1
600	смысле они	1	1
601	и сейчас	2	1
602	жизни а	1	1
603	в последнем	1	1
604	с такой	1	1
605	светом но	1	1
606	не что	1	1
607	вниз а	1	1
608	из этого	1	1
609	всю ее	1	1
610	который не	1	1
611	себе но	2	1
612	где он	1	1
613	просто не	2	1
614	к другим	1	1
615	а я	1	1
616	о себе	1	1
617	этой точки	2	1
618	пространства в	1	1
619	к этому	2	1
620	во всяком	4	1
621	небо и	1	1
622	гораздо более	3	1
