N	2gram	Tiupa_Hudo_1	Istorich
219	это происходит	1	2
220	не есть	1	2
221	на это	1	2
222	быть назван	1	2
223	в ее	5	2
224	мысль о	1	2
225	приводит к	5	2
226	на нее	1	2
227	в композиции	1	2
228	что от	1	2
229	с героем	1	2
230	с ним	2	2
231	но мы	1	2
232	не содержит	1	2
233	между тем	4	2
234	в конечном	5	2
235	во всей	3	2
236	с той	1	2
237	образов и	1	2
238	тот же	1	2
239	одной из	2	2
240	дело с	1	2
241	по этому	1	2
242	себя в	7	2
243	ни было	1	2
244	никто не	2	2
245	вовсе не	2	2
246	говорит в	2	2
247	как раз	3	2
248	в особенности	1	2
249	видно из	1	2
250	со стороны	2	2
251	еще и	1	2
252	а с	2	2
253	что не	1	2
254	говорит о	1	2
255	не на	3	2
256	не означает	1	2
257	зависит от	1	2
258	его как	1	2
259	вступает в	1	2
260	этих случаях	1	2
261	как бы	9	2
262	еще одна	1	2
263	не существует	1	2
264	и от	1	2
265	бы в	1	2
266	ни к	2	2
267	не дает	1	2
268	между ними	4	2
269	в рамках	8	2
270	была бы	3	2
271	из этого	2	2
272	в частности	13	2
273	это было	1	2
274	можно назвать	1	2
275	значения этого	1	1
276	можно говорить	1	1
277	обращена к	1	1
278	неотделима от	1	1
279	художественного произведения	3	1
280	и то	4	1
281	это и	1	1
282	еще два	1	1
283	и есть	1	1
284	последней главе	1	1
285	в первом	1	1
286	ту же	1	1
287	и чрезвычайно	1	1
288	из его	1	1
289	те же	1	1
290	противном случае	2	1
291	и больше	2	1
292	едва ли	1	1
293	в году	2	1
294	и ясный	1	1
295	а как	1	1
296	есть не	1	1
297	из всего	1	1
298	обратимся к	1	1
299	например если	1	1
300	из дальнейшего	1	1
301	говорить о	3	1
302	в полной	1	1
303	не упоминается	1	1
304	совершает свои	1	1
305	все виды	1	1
306	частности оттенки	1	1
307	иное как	1	1
308	время в	1	1
309	слова эти	1	1
310	иных случаях	1	1
311	но как	2	1
312	в сторону	2	1
313	герой не	3	1
314	вступают в	1	1
315	более как	1	1
316	пользуется ею	1	1
317	само же	1	1
318	или иное	1	1
319	отнюдь не	2	1
320	и я	1	1
321	в истории	1	1
322	не входят	1	1
323	контрастирующая с	1	1
324	данного типа	1	1
325	в противном	2	1
326	по пути	4	1
327	а со	1	1
328	и к	3	1
329	имеет в	1	1
330	в противоположность	3	1
331	смерти в	1	1
332	то в	2	1
333	со своей	3	1
334	в которой	2	1
335	образом и	2	1
336	за это	1	1
337	в нашем	2	1
338	бы не	1	1
339	из этих	3	1
340	одном случае	1	1
341	животного в	1	1
342	рассказ о	2	1
343	но он	3	1
344	говорят о	1	1
345	тому же	1	1
346	ее как	1	1
347	после чего	1	1
348	духовной культуры	2	1
349	эта деталь	1	1
350	литература которую	1	1
351	в реальной	1	1
352	более сложные	1	1
353	у читателя	1	1
354	необходимо для	1	1
355	содержит в	1	1
356	и ситуации	1	1
357	подобно тому	1	1
358	встречаются в	2	1
359	собственно говоря	2	1
360	является не	1	1
361	все с	1	1
362	или иных	2	1
363	с такими	1	1
364	значительной степени	1	1
365	могла бы	2	1
366	том случае	1	1
367	несколько иной	1	1
368	которая при	1	1
369	времени и	2	1
370	того или	3	1
371	ответственность за	1	1
372	дело здесь	1	1
373	этом смысле	3	1
374	но их	3	1
375	несомненно имеет	1	1
376	чаще всего	1	1
377	в жизни	2	1
378	в них	2	1
379	соответствии с	1	1
380	из проявлений	1	1
381	и некоторые	2	1
382	перед собой	1	1
383	вошел в	1	1
384	в понимании	1	1
385	в своей	5	1
386	себе а	1	1
387	от себя	3	1
388	от его	1	1
389	всякий раз	2	1
390	объекта или	1	1
391	и мотивов	1	1
392	друг другу	1	1
393	совершенно иной	2	1
394	не могли	1	1
395	и наоборот	1	1
396	быть не	1	1
397	известным нам	1	1
398	это особенно	1	1
399	случае мы	1	1
400	нас к	1	1
401	тому что	2	1
402	в отношении	3	1
403	без его	1	1
404	с которой	1	1
405	и притом	3	1
406	материала в	2	1
407	иметь в	1	1
408	что иное	1	1
409	того чтобы	2	1
410	это еще	1	1
411	всей его	2	1
412	вытекает из	2	1
413	имеются и	2	1
414	эта сторона	1	1
415	имеем дело	2	1
416	литературе в	1	1
417	ничто не	1	1
418	что речь	1	1
419	страны мертвых	1	1
420	входят в	1	1
421	бы несколько	1	1
422	в каком	2	1
423	ему не	1	1
424	трагедии софокла	1	1
425	том отношении	1	1
426	у нас	1	1
427	известной степени	3	1
428	телу или	1	1
429	строя типа	1	1
430	это правило	1	1
431	ли не	1	1
432	родного дома	1	1
433	всего что	1	1
434	в поле	1	1
435	оно не	1	1
436	значение это	1	1
437	и это	2	1
438	в виду	5	1
439	меня в	1	1
440	как один	1	1
441	каждой из	1	1
442	реальной действительности	1	1
443	только то	1	1
444	в себя	2	1
445	или для	1	1
446	зрения не	1	1
447	как с	1	1
448	здесь как	1	1
449	можно только	1	1
450	в последней	1	1
451	строго говоря	1	1
452	мы рассмотрим	1	1
453	из других	1	1
454	на весьма	1	1
455	герой из	1	1
456	сводится к	7	1
457	именно потому	1	1
458	а также	5	1
459	в самой	2	1
460	внимание на	1	1
461	при котором	1	1
462	в глаза	2	1
463	в новую	1	1
464	после того	1	1
465	может не	1	1
466	в значительной	1	1
467	путь к	1	1
468	тем или	1	1
469	также еще	1	1
470	однако с	2	1
471	из своего	1	1
472	в другой	1	1
473	также в	1	1
474	у одного	2	1
475	первых же	1	1
476	о своих	1	1
477	героический эпос	1	1
478	из видов	1	1
479	происходит в	1	1
480	в формах	2	1
481	на которой	1	1
482	но с	1	1
483	в тексте	9	1
484	природой и	1	1
485	который в	2	1
486	простой и	1	1
487	самые разнообразные	1	1
488	или же	1	1
489	и ее	3	1
490	один на	1	1
491	язык а	1	1
492	и жизни	1	1
493	же и	1	1
494	читатель не	1	1
495	оказывается в	3	1
496	своего рода	5	1
497	которых можно	1	1
498	мышления и	1	1
499	за ним	1	1
500	к каким	1	1
501	одно из	2	1
502	слова в	2	1
503	и со	1	1
504	в прошлом	1	1
505	в конце	1	1
506	у нее	1	1
507	с этими	1	1
508	у него	1	1
509	в соответствии	1	1
510	отношении что	1	1
511	но из	1	1
512	для того	2	1
513	но она	2	1
514	момент в	1	1
515	и глубже	1	1
516	не обязательно	2	1
517	до известной	2	1
518	том чем	1	1
519	было и	2	1
520	что для	1	1
521	быть названо	2	1
522	не было	1	1
523	не решает	1	1
524	не сама	2	1
525	могут служить	2	1
526	что из	1	1
527	сближение но	2	1
528	тому как	1	1
529	в иных	1	1
530	ему или	1	1
531	и приобретает	1	1
532	куда же	1	1
533	к жизни	2	1
534	такого рода	10	1
535	или иного	3	1
536	могут изучаться	1	1
537	шире и	1	1
538	я с	5	1
539	и более	2	1
540	в это	1	1
541	этого слова	2	1
542	она состоит	1	1
543	этом случае	1	1
544	поэтому у	1	1
545	и обычая	1	1
546	в более	1	1
547	глубже чем	1	1
548	к пониманию	1	1
549	на время	2	1
550	котором он	1	1
551	и другими	1	1
552	в результате	1	1
553	именно такого	1	1
554	тот кто	2	1
555	хотя и	3	1
556	или иным	3	1
557	также может	1	1
558	это может	1	1
559	как явление	1	1
560	пришлось бы	1	1
561	тех или	2	1
562	видим в	2	1
563	в системе	2	1
564	нами не	1	1
565	быть признано	1	1
566	природе и	1	1
567	жизни а	1	1
568	не сами	2	1
569	что мальчик	1	1
570	имена в	1	1
571	не что	1	1
572	только о	2	1
573	к числу	1	1
574	в роли	3	1
575	лес не	1	1
576	событий в	1	1
